 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
68,cpt1m013-fa14-20190616-0141-e91.fits,68,0,58651.29684,2458651.297,2458651.298,60.068,1.407694,7.239392,10,21,32,0.088503,0.181963,0.592006,0.088453,0.647241,0.000292,0.000398,0.000847,0.000314,0.000917,302.835573,457.294324,699.203918,281.520953,705.828738,2845808.054,2028.532881,2030.117013,2060.882521,2030.617013,2035.617479,11.046013,-16.406469,251863.2376,314.159265,812.074618,310.1479,7533.789551,801.705585,1405.122257,1667,5.615948,8.350049,8.600431,8.099666,337.037313,0.99258,1515.057375,1555.732086,1515.557375,2540.767914,11.042109,-16.352266,438110.9439,899.098722,487.277908,12024.07715,1394.550447,1408.277199,5.682429,8.329234,8.561186,8.097281,335.001902,0.992505,1025.710788,1315.838668,1026.210788,2780.661332,11.038416,-16.326729,1058246.486,1142.961931,925.880781,27101.03516,3368.503185,1417.133283,5.6929,8.330947,8.59303,8.068863,343.835109,0.994467,2035.338298,1361.325318,2035.838298,2735.174682,11.046008,-16.330764,231263.5722,804.798452,287.355886,6936.198242,736.134814,1411.403387,5.772619,8.360427,8.502862,8.217991,325.39542,0.990791,1555.861394,3069.034174,1556.361394,1027.465826,11.042508,-16.515986,1118187.052,1162.972318,961.490686,26149.26953,3559.299933,1416.899278,5.948089,8.460737,8.745747,8.175727,343.27503,0.993495
69,cpt1m013-fa14-20190616-0142-e91.fits,69,0,58651.29784,2458651.298,2458651.299,60.068,1.41509,7.653444,10,21,32,0.088545,0.181984,0.593856,0.087617,0.647137,0.000257,0.000357,0.000776,0.000275,0.000839,343.950328,509.199398,764.850134,318.116733,771.683375,3081178.574,1999.592658,2030.213876,2060.383837,2030.713876,2036.116163,11.046013,-16.406459,272821.7906,314.159265,773.188342,352.852954,6721.610352,868.418731,1144.894353,1588,6.196792,8.716013,8.859374,8.572653,335.151835,0.997415,1515.136934,1555.316049,1515.636934,2541.183951,11.042108,-16.352263,474393.3747,872.203513,543.90216,10632.25293,1510.041011,1151.461003,6.153655,8.754792,8.867601,8.641983,329.981946,0.997339,1025.747318,1315.443204,1026.247318,2781.056796,11.038414,-16.326729,1148018.493,1141.053014,1006.104431,24251.3457,3654.25636,1158.662173,6.250857,8.809393,8.980174,8.638611,338.684101,0.997225,2035.414845,1360.949767,2035.914845,2735.550233,11.046007,-16.330759,248214.7319,763.274905,325.19703,6136.144531,790.09203,1152.903229,6.160066,8.800416,8.866771,8.73406,322.093072,0.996214,1555.96755,3068.574196,1556.46755,1027.925804,11.042508,-16.515997,1210551.974,1163.203021,1040.705665,24647.30273,3853.306611,1161.232816,6.266459,8.869306,9.064447,8.674165,342.184629,0.997072
70,cpt1m013-fa14-20190616-0143-e91.fits,70,0,58651.29884,2458651.299,2458651.3,60.068,1.422558,7.718114,10,21,32,0.08833,0.182795,0.590372,0.088103,0.648177,0.000254,0.000355,0.000766,0.000271,0.000832,347.771383,515.393499,770.525545,324.794663,778.632984,3102004.052,1994.730701,2030.060998,2060.647156,2030.560998,2035.852844,11.046013,-16.406483,274000.5607,314.159265,767.921347,356.808105,6825.821777,872.170873,1112.341275,1574,6.135041,8.726966,9.021369,8.432562,342.208491,0.993133,1515.029379,1555.49074,1515.529379,2541.00926,11.042109,-16.352278,479399.8141,870.380828,550.793169,10936.25684,1525.977003,1118.435553,6.013861,8.754562,9.082827,8.426297,346.98405,0.993054,1025.722334,1315.630709,1026.222334,2780.869291,11.038417,-16.326742,1151514.9,1139.954785,1010.140854,25042.11914,3665.385768,1127.766989,6.215465,8.739698,9.01189,8.467505,350.918934,0.995711,2035.219214,1361.239865,2035.719214,2735.260135,11.046008,-16.330799,251167.231,756.016548,332.224515,6090.529297,799.490127,1118.104368,6.193874,8.804578,8.98927,8.619887,331.534098,0.994093,1555.812051,3068.818347,1556.312051,1027.681653,11.042508,-16.515991,1219922.107,1162.036941,1049.813533,24470.55273,3883.13267,1125.501997,6.378886,8.854063,9.143482,8.564644,349.359256,0.995088
71,cpt1m013-fa14-20190616-0144-e91.fits,71,0,58651.29985,2458651.3,2458651.301,60.072,1.430261,7.296607,10,21,32,0.088752,0.182542,0.590706,0.088558,0.647267,0.000254,0.000353,0.000764,0.000272,0.000829,349.646639,517.193061,773.611171,326.018916,780.952497,3124913.4,2002.808985,2030.050626,2060.515755,2030.550626,2035.984245,11.046013,-16.406473,277340.8766,314.159265,773.030146,358.771101,7760.807129,882.803429,1123.361339,1521,5.564326,8.365406,8.454747,8.276065,325.261636,0.996289,1515.004024,1555.424645,1515.504024,2541.075355,11.042109,-16.35228,482373.4176,872.69771,552.738264,12667.0293,1535.442276,1129.055173,5.567104,8.343498,8.5279,8.159096,337.052484,0.99597,1025.54431,1315.569156,1026.04431,2780.930844,11.038415,-16.32675,1160431.564,1142.875092,1015.361671,28911.85547,3693.768391,1135.131369,5.801651,8.350954,8.50332,8.198587,340.51239,0.997798,2035.209191,1361.110046,2035.709191,2735.389954,11.046007,-16.330789,254223.8536,762.338513,333.478959,7089.148438,809.219659,1128.815756,5.849265,8.392509,8.499947,8.285071,325.140675,0.994546,1555.746314,3068.673299,1556.246314,1027.826701,11.042508,-16.515986,1227884.565,1167.184241,1052.005777,27970.85547,3908.477962,1136.874274,5.982574,8.473412,8.680024,8.2668,341.728852,0.99632
72,cpt1m013-fa14-20190616-0145-e91.fits,72,0,58651.30086,2458651.301,2458651.302,60.068,1.438038,7.285758,10,21,32,0.087979,0.182636,0.593468,0.089194,0.642687,0.000277,0.000381,0.000819,0.000299,0.00088,317.220141,479.096415,724.56695,298.614631,730.226251,2934564.611,2015.529666,2030.390939,2060.645368,2030.890939,2035.854632,11.046012,-16.406451,258180.3981,314.159265,794.33191,325.02836,7514.788086,821.813731,1299.946876,1547,5.849194,8.36371,8.534696,8.192724,335.286723,0.996052,1515.44491,1555.425142,1515.94491,2541.074858,11.042108,-16.352256,453187.9903,886.264964,511.345939,12004.77539,1442.542176,1299.048728,5.813858,8.372562,8.572163,8.17296,337.827488,0.99556,1026.074504,1315.525596,1026.574504,2780.974404,11.038414,-16.326732,1092943.193,1141.787229,957.22142,26438.4375,3478.946233,1307.550629,5.704966,8.383433,8.638638,8.128229,348.649127,0.995653,2035.626827,1361.148611,2036.126827,2735.351389,11.046006,-16.330758,240311.0685,787.555521,305.135399,6800.133301,764.933888,1295.745254,5.82277,8.345429,8.473316,8.217542,327.246281,0.994537,1556.200742,3068.744797,1556.700742,1027.755203,11.042509,-16.515965,1148122.359,1163.173449,987.060322,26448.23438,3654.586974,1320.613871,5.941394,8.529152,8.801718,8.256585,345.738186,0.994719
73,cpt1m013-fa14-20190616-0146-e91.fits,73,0,58651.30186,2458651.302,2458651.303,60.068,1.445965,7.572726,10,21,32,0.088461,0.182856,0.592976,0.089033,0.643149,0.000296,0.000403,0.000857,0.000317,0.000922,299.15414,453.605075,692.163194,281.155534,697.905863,2811990.731,2025.136558,2030.06276,2060.437879,2030.56276,2036.062121,11.046013,-16.406479,248751.0441,314.159265,811.987409,306.348401,6711.466797,791.799165,1411.806742,1599,5.887085,8.67436,8.951194,8.397527,336.149698,0.991024,1514.961136,1555.456673,1515.461136,2541.043327,11.042109,-16.352295,434702.4376,899.04948,483.513363,10339.36523,1383.700834,1408.760535,6.055745,8.666131,8.982098,8.350164,339.374854,0.990618,1025.706629,1315.515508,1026.206629,2780.984492,11.038416,-16.326751,1046746.877,1141.561016,916.943433,22759.82813,3331.898793,1417.400621,6.209226,8.724341,9.058475,8.390208,345.939912,0.992479,2035.19667,1360.974015,2035.69667,2735.525985,11.046007,-16.330789,229893.1205,800.725131,287.106164,6133.97998,731.77253,1402.702609,6.154113,8.75778,8.975739,8.53982,332.134175,0.992195,1555.772123,3068.649531,1556.272123,1027.850469,11.042507,-16.515994,1100648.295,1161.277667,947.790805,23395.70703,3503.472336,1440.190958,6.271701,8.746693,9.08089,8.412497,340.137479,0.990157
74,cpt1m013-fa14-20190616-0147-e91.fits,74,0,58651.30286,2458651.303,2458651.304,60.072,1.453978,7.693161,10,21,32,0.088665,0.181983,0.589304,0.088224,0.65063,0.000288,0.000394,0.000835,0.00031,0.000912,307.432392,462.447921,705.775891,284.946521,713.470462,2871592.004,2025.468934,2029.779861,2060.743737,2030.279861,2035.756263,11.046013,-16.40647,254609.8011,314.159265,808.475448,314.92583,6720.709961,810.448168,1371.777101,1601,6.078428,8.596325,8.734748,8.457903,329.207411,0.995422,1514.724436,1555.670171,1515.224436,2540.829829,11.042109,-16.352284,442121.5157,897.112839,492.827097,10769.2627,1407.316493,1378.067344,6.132499,8.583641,8.75456,8.412722,336.828804,0.996675,1025.222449,1315.853383,1025.722449,2780.646617,11.038416,-16.326759,1064768.054,1142.03101,932.346008,23754.39453,3389.26198,1386.0446,6.18107,8.614945,8.849105,8.380785,353.388829,0.996886,2034.950907,1361.247904,2035.450907,2735.252096,11.046008,-16.330782,232804.7604,800.351559,290.878124,6222.289551,741.040568,1380.224835,6.160401,8.668522,8.812567,8.524478,327.651444,0.993957,1555.350412,3068.99423,1555.850412,1027.50577,11.042508,-16.515985,1131897.675,1163.148963,973.13217,23742.39063,3602.9422,1371.824861,6.340681,8.72761,8.899734,8.555486,341.63864,0.99758
75,cpt1m013-fa14-20190616-0148-e91.fits,75,0,58651.30386,2458651.304,2458651.305,60.072,1.462103,7.583563,10,21,32,0.088312,0.182445,0.589189,0.08859,0.649013,0.00028,0.000384,0.000817,0.000301,0.000891,315.035163,474.928299,720.771386,294.459764,728.260765,2940546.084,2029.123318,2029.894334,2060.659098,2030.394334,2035.840902,11.046013,-16.406483,259684.1337,314.159265,804.588741,322.753875,6933.372559,826.60027,1339.977204,1574,6.03915,8.570399,8.638656,8.502142,322.308343,0.996016,1514.872493,1555.516756,1515.372493,2540.983244,11.042109,-16.352284,453710.8902,895.712428,506.536335,11314.81543,1444.206618,1342.277465,5.843149,8.523054,8.63112,8.414988,327.170258,0.996216,1025.403981,1315.688805,1025.903981,2780.811195,11.038416,-16.326755,1090202.587,1146.728267,950.706997,24905.30664,3470.222615,1352.012325,6.078927,8.568069,8.682384,8.453754,333.53464,0.998041,2035.112022,1361.087818,2035.612022,2735.412182,11.046008,-16.330783,239302.5169,795.681655,300.751582,6568.287598,761.723569,1339.541808,6.036471,8.602568,8.603023,8.602113,315.040973,0.994537,1555.609712,3068.787474,1556.109712,1027.712526,11.042508,-16.515987,1157330.09,1169.164518,989.877876,24843.3457,3683.896091,1346.700731,6.226959,8.690679,8.824889,8.556469,331.295544,0.996714
76,cpt1m013-fa14-20190616-0149-e91.fits,76,0,58651.30486,2458651.305,2458651.306,60.068,1.47041,7.516933,10,21,32,0.088505,0.181748,0.589026,0.088725,0.650236,0.000263,0.000363,0.000781,0.000281,0.000851,337.021201,501.223457,754.654304,315.570569,763.700641,3077726.682,2021.96457,2030.101337,2060.398439,2030.601337,2036.101561,11.046012,-16.406449,272395.6188,314.159265,788.184451,345.598823,7168.738281,867.062184,1220.166728,1598,5.872684,8.516695,8.758005,8.275386,337.801653,0.99372,1515.026967,1555.315217,1515.526967,2541.184783,11.042107,-16.352266,473340.7679,884.670377,535.047607,11604.53418,1506.690459,1224.732539,5.90928,8.512541,8.792381,8.232701,341.699349,0.993307,1025.780961,1315.414552,1026.280961,2781.085448,11.038414,-16.326738,1140863.572,1152.217229,990.146253,25670.26172,3631.481538,1234.47481,6.045331,8.54093,8.894396,8.187464,352.288306,0.992653,2035.275844,1361.002484,2035.775844,2735.497516,11.046005,-16.330766,250818.1354,777.363087,322.65249,6673.285645,798.378921,1224.47572,6.075027,8.623584,8.779285,8.467883,328.985567,0.994076,1555.824246,3068.667321,1556.324246,1027.832679,11.042508,-16.515983,1212704.207,1172.092631,1034.648777,26465.21484,3860.157381,1225.859268,6.098779,8.631783,8.947399,8.316166,345.668234,0.993073
77,cpt1m013-fa14-20190616-0150-e91.fits,77,0,58651.30586,2458651.306,2458651.307,60.068,1.4788,7.138197,10,21,32,0.088167,0.181479,0.589787,0.088042,0.651511,0.000273,0.000375,0.000803,0.000293,0.000877,322.887533,483.799003,734.47855,300.897397,742.541688,2998708.411,2028.913845,2030.146721,2060.565953,2030.646721,2035.934047,11.046013,-16.406485,264387.3187,314.159265,799.042999,330.879964,7931.819336,841.570973,1300.160396,1593,5.59817,8.11477,8.390837,7.838704,342.045078,0.992959,1515.120045,1555.477838,1515.620045,2541.022162,11.042109,-16.352295,460611.2697,892.814623,515.909191,12637.43848,1466.171208,1306.445498,5.525244,8.147374,8.394927,7.899821,340.638695,0.993944,1025.679648,1315.616781,1026.179648,2780.883219,11.038416,-16.326765,1112475.175,1149.845392,967.49979,29784.67188,3541.118465,1317.123628,5.646201,8.148333,8.417041,7.879624,347.302308,0.994681,2035.330234,1361.101521,2035.830234,2735.398479,11.046007,-16.3308,242649.7425,789.45283,307.364459,7094.928223,772.378119,1309.695463,5.711161,8.279883,8.491956,8.067811,332.607339,0.992119,1555.821594,3068.746231,1556.321594,1027.753769,11.042508,-16.515992,1182972.223,1172.17458,1009.211634,29371.34375,3765.517538,1304.856141,5.693275,8.26176,8.588037,7.935484,346.829641,0.992256
78,cpt1m013-fa14-20190616-0151-e91.fits,78,0,58651.30686,2458651.307,2458651.308,60.068,1.487328,7.497157,10,21,32,0.088927,0.181695,0.590071,0.088221,0.650372,0.000261,0.000361,0.000778,0.00028,0.000848,340.64522,502.957759,758.722576,315.580774,766.615766,3091419.823,2022.2322,2030.002284,2060.54421,2030.502284,2035.95579,11.046012,-16.406446,274910.339,314.159265,786.737303,349.430919,7058.790527,875.066787,1202.514146,1542,5.956451,8.647457,8.855704,8.43921,329.970814,0.990699,1514.974804,1555.440645,1515.474804,2541.059355,11.042108,-16.352261,475329.4,885.456617,536.818395,10992.40527,1513.020472,1215.373585,6.041782,8.67492,8.893911,8.45593,334.936952,0.993806,1025.694246,1315.515564,1026.194246,2780.984436,11.038415,-16.326732,1147217.004,1150.240704,997.371246,24978.36328,3651.70514,1223.474078,6.103556,8.691343,8.931159,8.451528,345.480242,0.996022,2035.206975,1361.079908,2035.706975,2735.420092,11.046006,-16.330755,250618.9681,776.88235,322.59578,6421.052246,797.744952,1212.553577,6.094973,8.687399,8.748722,8.626077,320.320252,0.994155,1555.662634,3068.820416,1556.162634,1027.679584,11.042508,-16.515982,1218254.451,1174.218799,1037.502084,25681.51172,3877.824356,1219.711477,6.150829,8.747267,9.029365,8.465169,340.506285,0.993128
79,cpt1m013-fa14-20190616-0152-e91.fits,79,0,58651.30786,2458651.308,2458651.309,60.072,1.49606,8.321932,10,21,32,0.087883,0.182317,0.58903,0.088673,0.649242,0.000322,0.000433,0.000907,0.000345,0.000989,273.182534,420.594282,649.652989,256.766965,656.440803,2654262.972,2040.543669,2029.985871,2060.648045,2030.485871,2035.851955,11.046012,-16.406438,233264.2442,314.159265,834.833435,279.414114,5699.65918,742.50315,1562.042116,1583,6.726256,9.12831,9.204625,9.051996,323.761951,0.996917,1514.95681,1555.588906,1515.45681,2540.911094,11.042107,-16.352259,409295.7376,914.54531,447.540141,8432.472656,1302.828797,1572.01028,6.804635,9.275524,9.37176,9.179288,326.193452,0.997032,1025.648314,1315.718702,1026.148314,2780.781298,11.038414,-16.326737,983895.7379,1140.225331,862.895878,17869.74609,3131.837404,1584.874157,6.925937,9.258065,9.350519,9.165611,332.245229,0.998756,2035.16202,1361.14038,2035.66202,2735.35962,11.046006,-16.330741,216191.8674,825.556913,261.873972,5180.75293,688.160087,1568.825879,6.843111,9.321519,9.387164,9.255874,321.561895,0.996152,1555.743216,3068.810244,1556.243216,1027.689756,11.042509,-16.515963,1044879.629,1160.072117,900.702304,18892.55078,3325.955158,1576.441844,6.812566,9.277583,9.465367,9.0898,336.162053,0.996388
80,cpt1m013-fa14-20190616-0153-e91.fits,80,0,58651.30886,2458651.309,2458651.31,60.072,1.50487,8.565463,10,21,32,0.088857,0.1832,0.593001,0.0893,0.641853,0.000292,0.000398,0.000848,0.000313,0.000911,304.409428,460.389332,699.546847,285.624103,704.741777,2835163.576,2019.833967,2029.922547,2060.627263,2030.422547,2035.872737,11.046013,-16.406442,251923.9587,314.159265,807.886934,311.830713,5709.862793,801.898866,1379.594747,1552,6.821428,9.268059,9.389538,9.146581,332.288655,0.997867,1514.99484,1555.429807,1515.49484,2541.070193,11.042109,-16.352248,438980.6269,893.897622,491.086022,8661.075195,1397.318734,1378.048063,6.764556,9.31468,9.471036,9.158323,338.29795,0.997866,1025.517124,1315.612383,1026.017124,2780.887617,11.038415,-16.326731,1055401.443,1139.26938,926.384455,18947.35938,3359.447133,1389.534412,7.018196,9.316813,9.429931,9.203694,338.286899,0.998882,2035.169617,1361.011533,2035.669617,2735.488467,11.046007,-16.330735,232424.7243,796.684354,291.740039,5263.901855,739.830875,1373.598746,6.903644,9.346844,9.401055,9.292634,320.554476,0.996376,1555.584148,3068.768258,1556.084148,1027.731742,11.042509,-16.515963,1108356.781,1161.04936,954.616418,19468.63086,3528.009208,1410.328066,6.997556,9.348189,9.537102,9.159276,340.502594,0.997298
81,cpt1m013-fa14-20190616-0154-e91.fits,81,0,58651.30986,2458651.31,2458651.311,60.076,1.513898,7.703889,10,21,32,0.088393,0.181572,0.590705,0.088368,0.649589,0.000271,0.000373,0.000799,0.000291,0.00087,325.784459,487.283158,739.170182,303.903102,746.252901,3018236.435,2030.155883,2030.132578,2060.792278,2030.632578,2035.707722,11.046013,-16.406468,266791.8189,314.159265,799.017495,333.899846,7226.929199,849.224735,1292.298236,1542,5.852767,8.498132,8.744807,8.251458,336.818598,0.992935,1515.022655,1555.635816,1515.522655,2540.864184,11.042108,-16.352264,463812.6549,892.391142,519.741437,11613.51563,1476.361534,1295.434385,5.943606,8.500953,8.70592,8.295985,335.442564,0.994579,1025.700634,1315.782732,1026.200634,2780.717268,11.038415,-16.326731,1120816.328,1150.0285,974.59874,25991.77734,3567.669178,1301.374183,5.989775,8.561338,8.830204,8.292471,342.969646,0.994263,2035.279567,1361.235747,2035.779567,2735.264253,11.046007,-16.33076,245060.7664,789.255958,310.495935,6498.418945,780.052647,1299.433948,6.100698,8.636815,8.809217,8.464412,327.747108,0.991404,1555.781685,3069.004334,1556.281685,1027.495666,11.042507,-16.515997,1188546.686,1174.597992,1011.875292,26288.76758,3783.261604,1301.212628,6.067134,8.575731,8.924881,8.226581,340.084292,0.988794
82,cpt1m013-fa14-20190616-0155-e91.fits,82,0,58651.31086,2458651.311,2458651.312,60.119,1.523045,7.322157,10,21,32,0.088612,0.181813,0.590806,0.088731,0.64818,0.000251,0.000349,0.000757,0.000269,0.000822,353.112909,520.723937,780.665732,330.007239,788.243945,3179781.582,2019.286733,2030.04354,2060.568602,2030.54354,2035.931398,11.046013,-16.406462,281766.5091,314.159265,777.629426,362.340338,7905.882324,896.890654,1146.583579,1553,5.609962,8.321719,8.564987,8.07845,329.673856,0.985794,1515.083722,1555.429944,1515.583722,2541.070056,11.04211,-16.352263,489185.4611,879.381201,556.283737,12227.52832,1557.125684,1152.865391,5.798769,8.340292,8.558235,8.122349,331.957975,0.991239,1025.642225,1315.569455,1026.142225,2780.930545,11.038416,-16.326731,1180931.598,1152.795605,1024.406749,28650.26367,3759.022025,1162.892219,5.912923,8.393966,8.642075,8.145858,339.530704,0.993887,2035.281668,1361.052684,2035.781668,2735.447316,11.046008,-16.330766,259151.851,767.605524,337.610716,7358.522461,824.905962,1148.908027,5.769372,8.405718,8.507956,8.303481,321.928188,0.989686,1555.707714,3068.869099,1556.207714,1027.630901,11.042508,-16.515988,1250512.672,1177.306955,1062.180655,29219.39063,3980.505464,1159.939,5.815871,8.402854,8.747112,8.058596,337.744375,0.986842
83,cpt1m013-fa14-20190616-0156-e91.fits,83,0,58651.31186,2458651.312,2458651.313,60.072,1.532412,7.226642,10,21,32,0.089241,0.181304,0.590223,0.088137,0.651164,0.000247,0.000344,0.000749,0.000264,0.000818,361.335913,526.313195,788.113466,333.227577,796.490093,3191853.819,2006.037271,2029.880728,2060.506722,2030.380728,2035.993278,11.046013,-16.406462,284845.3217,314.159265,767.715198,371.029937,7756.480957,906.690819,1086.640472,1580,5.631615,8.291026,8.568188,8.013864,330.521058,0.983227,1514.837298,1555.420863,1515.337298,2541.079137,11.042109,-16.352266,489879.4904,871.213513,562.29556,12551.01172,1559.334848,1096.755688,5.714427,8.32034,8.579351,8.061329,332.932837,0.988729,1025.438607,1315.56793,1025.938607,2780.93207,11.038416,-16.326734,1184679.683,1147.258406,1032.618002,28978.69727,3770.952551,1104.52051,5.88229,8.397619,8.675659,8.119578,341.695121,0.99321,2035.022375,1361.142254,2035.522375,2735.357746,11.046008,-16.330778,258533.878,758.384623,340.900739,7133.628906,822.938893,1094.995164,5.785873,8.368733,8.508901,8.228565,323.086488,0.985545,1555.481208,3068.705495,1555.981208,1027.794505,11.042508,-16.515984,1258760.767,1172.102153,1073.934352,29971.96094,4006.759965,1101.138036,5.79685,8.389531,8.762739,8.016324,336.562855,0.983128
84,cpt1m013-fa14-20190616-0157-e91.fits,84,0,58651.31286,2458651.313,2458651.314,60.072,1.541879,7.367866,10,21,32,0.088957,0.182012,0.590734,0.088163,0.649174,0.000252,0.00035,0.000759,0.000269,0.000825,353.242955,519.367336,778.592044,328.324438,786.490173,3152728.008,2006.966689,2030.121781,2060.647088,2030.621781,2035.852912,11.046013,-16.406472,280455.895,314.159265,773.612659,362.527541,7521.119629,892.71884,1116.583193,1578,5.87089,8.462756,8.675062,8.250449,328.386916,0.98761,1515.16079,1555.521816,1515.66079,2540.978184,11.042109,-16.352274,485472.9505,875.022209,554.812147,12224.74219,1545.308396,1123.758816,5.754529,8.439354,8.734822,8.143886,335.654524,0.988776,1025.801997,1315.678198,1026.301997,2780.821802,11.038416,-16.326743,1170794.674,1146.397978,1021.281174,27219.0918,3726.755193,1136.513539,5.998884,8.530589,8.839905,8.221274,341.194819,0.991642,2035.327942,1361.148824,2035.827942,2735.351176,11.046008,-16.330777,255433.7868,760.56558,335.847156,6762.159668,813.070996,1120.712355,5.960824,8.510144,8.614288,8.406,321.279047,0.987333,1555.864213,3068.813555,1556.364213,1027.686445,11.042508,-16.515986,1241026.597,1170.283342,1060.449681,28249.00586,3950.310347,1133.822392,6.027558,8.508691,8.90731,8.110072,338.669243,0.983837
85,cpt1m013-fa14-20190616-0158-e91.fits,85,0,58651.31386,2458651.314,2458651.315,60.072,1.551508,7.337048,10,21,32,0.088704,0.181993,0.590806,0.087992,0.649526,0.000254,0.000353,0.000764,0.000271,0.000831,348.765678,515.470839,773.584605,324.430502,781.492539,3150030.609,2018.955029,2029.797984,2060.588298,2030.297984,2035.911702,11.046012,-16.40647,279420.7298,314.159265,780.897477,357.819993,7736.700195,889.423807,1164.200803,1565,5.76325,8.388037,8.599428,8.176646,329.72153,0.989499,1514.909338,1555.475888,1515.409338,2541.024112,11.042109,-16.352269,485014.3511,880.917234,550.578797,12186.0957,1543.848629,1173.341404,5.757927,8.422085,8.664493,8.179676,333.847884,0.991152,1025.570184,1315.571762,1026.070184,2780.928238,11.038416,-16.32673,1169882.89,1152.2284,1015.322041,27716.36328,3723.852896,1186.911491,5.992512,8.489268,8.723615,8.254921,339.477165,0.994649,2035.048939,1360.985405,2035.548939,2735.514595,11.046008,-16.330759,254760.6485,767.873917,331.774062,6869.749023,810.92833,1169.486888,5.837577,8.477195,8.605546,8.348844,323.8965,0.990185,1555.682369,3068.709524,1556.182369,1027.790476,11.042508,-16.515986,1240372.719,1175.969217,1054.766316,28302.36719,3948.22899,1178.04019,5.966108,8.480479,8.81682,8.144138,335.918378,0.985902
86,cpt1m013-fa14-20190616-0159-e91.fits,86,0,58651.31486,2458651.315,2458651.316,60.068,1.561304,7.550196,10,21,32,0.088884,0.182512,0.58998,0.088333,0.648621,0.000253,0.000351,0.000759,0.00027,0.000825,351.799527,519.692553,777.461842,326.942474,785.772215,3168317.902,2019.566113,2030.149517,2060.587828,2030.649517,2035.912172,11.046013,-16.406464,281614.0919,314.159265,780.109376,360.993087,7327.238281,896.405496,1151.436757,1606,6.074717,8.532704,8.740117,8.325292,328.217711,0.988089,1515.184364,1555.527977,1515.684364,2540.972023,11.042109,-16.352274,489005.9799,880.54364,555.345536,11498.94336,1556.554378,1161.329364,6.048731,8.585023,8.80063,8.369417,332.882231,0.992623,1025.781325,1315.653834,1026.281325,2780.846166,11.038416,-16.326741,1175640.391,1153.165307,1019.489907,26281.87891,3742.179591,1171.417857,6.11529,8.630639,8.857574,8.403705,338.848567,0.994951,2035.329625,1361.149119,2035.829625,2735.350881,11.046007,-16.330773,257152.6157,769.046043,334.3787,6530.347656,818.542198,1156.522309,6.106288,8.641646,8.77636,8.506932,323.672773,0.989069,1555.932603,3068.735613,1556.432603,1027.764387,11.042509,-16.515983,1246518.916,1175.613942,1060.313144,28112.58984,3967.792942,1164.445064,6.068908,8.592157,8.940715,8.243598,337.427771,0.986811
