Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
elp1m008-fa05-20201224-0355-e91.fits,0,59208.85357,2459208.854,2459208.856800,1.630196,59.984,35.847669,35,62,93,0.043098,0.372359,0.02411,0.016894,0.00676,2.856362,0.089578,0.102674,0.091684,0.000208,0.000348,0.000201,0.000199,0.000197,0.004408,0.000242,0.000249,0.000244,207.467879,1068.502151,119.982444,84.91028,34.356758,647.951891,370.697517,411.59803,375.36826,8135416.186,4253.467863,2029.235732,1821.585096,2029.735732,2274.914904,11.607436,75.568783,350620.0558,3848.451001,1680.025156,208.699289,1122.971069,91.1068,495.314125,12675,33.071387,32.553939,34.143029,30.96485,344.826101,0.987262,2324.611028,2021.788097,2325.111028,2074.711903,11.598987,75.546524,3029296.754,2351.433763,1288.276456,5358.446777,787.147025,499.172574,34.22662,32.748363,34.142887,31.353839,336.964415,0.984985,2123.531147,1985.980984,2124.031147,2110.519016,11.604787,75.5508,196148.2768,1631.588363,120.219218,782.845276,50.968111,495.479993,63.960917,45.520123,42.474649,48.565598,53.065892,0.770136,2288.476441,2144.797382,2288.976441,1951.702618,11.600099,75.533274,137443.049,1617.089752,84.994076,812.910706,35.713862,494.616902,31.512862,32.178181,32.497064,31.859297,327.793483,0.997894,2115.901504,1884.840713,2116.401504,2211.659287,11.604957,75.56177,54997.84584,1600.528575,34.362302,1405.994019,14.290905,496.785905,29.616128,26.755054,30.359564,23.150545,344.67076,0.905355,2807.498895,1158.258099,2807.998895,2938.241901,11.584451,75.638964,6025807.208,2922.016747,2062.208307,12469.74609,1565.774699,502.477407,31.504692,32.610117,33.578441,31.641793,335.488252,0.991812,2612.047024,2512.927382,2612.547024,1583.572618,11.590971,75.492704,668842.2471,1770.709527,377.72556,1777.762573,173.795183,494.496558,30.918262,32.485065,34.277521,30.692609,345.56079,0.984213,2138.803135,2828.046033,2139.303135,1268.453967,11.604772,75.45956,757519.4737,1797.368127,421.460391,2588.181885,196.8375,495.831926,30.329325,32.146143,33.934391,30.357894,347.575392,0.98506,1284.10201,2347.390272,1284.60201,1749.109728,11.629201,75.512962,683247.2568,1785.458646,382.673247,1849.43457,177.53825,499.148326,3.095848,32.464011,34.158023,30.769999,353.220424,0.988537
elp1m008-fa05-20201224-0356-e91.fits,0,59208.85457,2459208.855,2459208.857803,1.627189,60.039,29.859808,35,62,93,0.043021,0.373288,0.024531,0.016938,0.006736,2.845961,0.089757,0.102669,0.092346,0.000209,0.00035,0.000202,0.0002,0.000197,0.004399,0.000243,0.00025,0.000245,206.181856,1067.416702,121.329828,84.879849,34.111833,646.998045,369.642508,410.203414,376.276069,8121927.575,4259.920292,2029.480469,1821.504943,2029.980469,2274.995057,11.607433,75.568688,349410.5799,3848.451001,1684.733408,207.398143,1171.851685,90.792524,497.490487,12647,32.373718,32.417022,34.373037,30.461007,345.815504,0.981326,2324.849137,2021.706327,2325.349137,2074.793673,11.598982,75.546463,3031821.632,2353.47339,1288.232807,5247.339844,787.803101,501.234771,33.731907,32.454204,33.997473,30.910935,336.261982,0.98029,2121.391006,1983.679189,2121.891006,2112.820811,11.604849,75.550963,199236.4841,1638.778008,121.57625,824.171936,51.770565,497.237373,13.997872,44.776036,42.535619,47.016454,51.398718,0.79691,2288.790656,2144.278895,2289.290656,1952.221105,11.600088,75.53326,137570.4167,1619.159568,84.964088,809.931091,35.746958,496.448795,29.633579,32.544385,33.017518,32.071253,325.347423,0.993233,2116.147566,1883.498212,2116.647566,2213.001788,11.604952,75.561822,54707.42894,1603.510204,34.117294,677.186401,14.215441,498.2,2.900524,25.932289,31.864488,20.00009,351.352357,0.792655,2807.807041,1158.100992,2808.307041,2938.399008,11.58447,75.63894,6010120.462,2923.802444,2055.583637,12671.22949,1561.69858,505.482897,30.442296,32.473929,33.676288,31.271569,336.778381,0.988483,2612.339584,2512.644667,2612.839584,1583.855333,11.590952,75.492705,668957.7692,1776.058222,376.653063,1921.320679,173.825201,496.551171,30.193926,32.290493,34.261428,30.319557,344.760173,0.980084,2139.182492,2828.184859,2139.682492,1268.315141,11.60474,75.459476,756230.1177,1800.432244,420.02698,2111.482178,196.502467,498.047145,29.995689,31.954476,34.105444,29.803507,347.452095,0.978099,1284.440653,2347.458856,1284.940653,1749.041144,11.629177,75.512789,686619.226,1789.514205,383.690291,1939.444702,178.414439,501.107682,29.62109,32.228514,34.160927,30.296101,352.062012,0.984567
elp1m008-fa05-20201224-0357-e91.fits,0,59208.85558,2459208.856,2459208.858819,1.624148,60.063,32.688911,35,62,93,0.043015,0.372697,0.024657,0.017157,0.00661,2.859481,0.089178,0.102444,0.092062,0.000208,0.000349,0.000202,0.000199,0.000197,0.004415,0.000242,0.000249,0.000244,206.732337,1069.04884,122.271003,86.325702,33.556896,647.680637,369.078938,410.650893,377.470218,8130084.52,4251.707878,2029.454974,1821.763021,2029.954974,2274.736979,11.607564,75.567376,349713.2405,3848.451001,1681.708101,207.951214,1277.959717,90.871169,494.911707,13125,31.56062,31.965278,34.020243,29.910312,342.03809,0.974998,2324.976485,2021.895619,2325.476485,2074.604381,11.599111,75.545169,3030057.977,2350.017804,1289.376604,5611.992676,787.344824,498.871619,33.470639,32.315117,33.921101,30.709134,335.534762,0.977223,2120.964194,1982.338964,2121.464194,2114.161036,11.604991,75.549832,200464.4471,1636.154155,122.521736,847.158325,52.089645,494.873059,19.697018,43.980991,42.32015,45.641831,50.136294,0.821149,2288.451301,2144.826231,2288.951301,1951.673769,11.60023,75.531931,139490.8714,1614.219753,86.413805,876.509277,36.245978,493.937494,30.476294,32.230485,32.631607,31.829364,327.34222,0.996449,2115.408375,1883.648033,2115.908375,2212.851967,11.605104,75.560526,53736.82575,1601.117999,33.562065,676.978394,13.963235,496.141333,30.264711,25.86158,30.343576,21.379584,342.634024,0.83234,2807.930637,1158.452051,2808.430637,2938.047949,11.584608,75.637601,6023562.022,2922.969787,2060.767801,14783.78516,1565.191299,503.397983,29.980532,32.054491,33.186421,30.922561,333.498423,0.98626,2612.393725,2512.99444,2612.893725,1583.50556,11.591085,75.491414,665665.3723,1770.333873,376.011205,2248.524414,172.969689,494.692845,29.341032,31.82731,33.777973,29.876647,342.09344,0.977322,2139.126471,2828.496056,2139.626471,1268.003944,11.60487,75.458196,755482.3881,1796.869067,420.443761,2368.930908,196.308174,496.193302,29.311743,31.511483,33.680928,29.342039,347.222558,0.976925,1284.545537,2347.638933,1285.045537,1748.861067,11.629293,75.511498,685374.7375,1780.574917,384.917664,2037.021118,178.091065,499.240234,30.237806,32.124701,33.981992,30.267411,349.038111,0.984567
elp1m008-fa05-20201224-0358-e91.fits,0,59208.85659,2459208.857,2459208.859823,1.621176,60.032,33.103393,35,62,93,0.04264,0.372448,0.023951,0.016832,0.007227,2.859654,0.089184,0.102161,0.09232,0.000207,0.000347,0.000201,0.000198,0.000196,0.004399,0.000241,0.000248,0.000243,206.168674,1071.80068,119.355025,84.956472,36.835208,650.122606,370.660874,411.4964,379.591265,8149464.215,4248.531526,2029.451797,1821.719664,2029.951797,2274.780336,11.607534,75.567301,347490.8602,3848.451001,1675.705043,207.369944,1172.2229,90.293695,492.731028,12973,33.132825,32.630395,34.846163,30.414627,351.193234,0.979883,2324.636494,2021.738116,2325.136494,2074.761884,11.599098,75.545118,3035253.162,2348.597713,1292.36827,5283.558105,788.694766,496.177357,34.040236,32.939644,34.904244,30.975044,342.076921,0.978498,2120.796935,1981.38746,2121.296935,2115.11254,11.604968,75.549867,195188.9456,1632.195401,119.586751,791.915649,50.718834,492.240683,14.751419,43.905324,42.590973,45.219675,49.246637,0.83596,2288.432229,2144.224735,2288.932229,1952.275265,11.600208,75.531939,137175.2975,1613.069455,85.03992,832.46521,35.644288,491.746436,31.298136,33.110132,33.891889,32.328374,344.337586,0.996948,2116.187649,1883.32685,2116.687649,2213.17315,11.605054,75.560483,58896.76395,1598.630952,36.842001,657.979431,15.304018,493.238727,30.576807,29.911833,34.700907,25.12276,349.209746,0.887276,2807.641181,1158.221316,2808.141181,2938.278684,11.5846,75.637482,6038014.602,2923.558535,2065.296292,12887.57324,1568.946727,500.798945,30.718106,32.851854,34.43441,31.269298,343.048551,0.986588,2611.670696,2512.640778,2612.170696,1583.859222,11.591092,75.49142,667292.6019,1766.993959,377.642831,1929.535889,173.392516,491.310999,30.402886,32.502379,34.75314,30.251618,347.338613,0.976747,2138.638667,2828.010776,2139.138667,1268.489224,11.604861,75.458248,755385.4039,1793.035571,421.288577,2192.784912,196.282973,492.958545,29.68853,32.355508,34.735104,29.975912,352.421012,0.977026,1284.256938,2347.382433,1284.756938,1749.117567,11.629259,75.511502,688771.6079,1779.208085,387.122571,1975.852539,178.973724,496.261488,30.632687,32.839346,35.115051,30.563641,357.222706,0.980794
elp1m008-fa05-20201224-0359-e91.fits,0,59208.85762,2459208.858,2459208.860853,1.618153,60.036,31.312044,35,62,93,0.042827,0.373432,0.023614,0.017104,0.006845,2.861185,0.089415,0.102548,0.091585,0.000207,0.000348,0.0002,0.000197,0.000196,0.0044,0.000241,0.000248,0.000243,207.106018,1073.32807,118.053114,86.619597,34.955381,650.197745,371.439975,412.832514,377.616729,8132066.045,4239.023303,2028.907075,1821.585643,2029.407075,2274.914357,11.607538,75.567325,348274.8613,3848.451001,1671.797518,208.32359,1166.758911,90.497413,489.291622,13021,31.580106,32.083349,34.299677,29.867022,347.600462,0.977056,2324.224906,2021.39749,2324.724906,2075.10251,11.599098,75.545164,3036770.325,2345.018829,1294.987608,5475.96582,789.088993,492.812093,33.254924,32.608724,34.514488,30.702961,339.846538,0.976666,2121.223871,1982.798203,2121.723871,2113.701797,11.604944,75.549721,192032.4678,1623.57868,118.277279,825.866211,49.898639,489.117957,9.54743,44.380492,42.489782,46.271201,50.264427,0.783366,2288.464343,2144.574289,2288.964343,1951.925711,11.600194,75.531908,139091.271,1604.133679,86.70803,808.539551,36.142144,488.278857,28.8851,33.248287,34.238418,32.258156,337.325657,0.992831,2115.487667,1883.342288,2115.987667,2213.157712,11.605062,75.560491,55661.55101,1592.095669,34.961185,683.836609,14.463365,489.949743,28.515526,27.561624,34.428693,20.694554,349.443552,0.747049,2807.26427,1157.923757,2807.76427,2938.576243,11.584599,75.637528,6025959.933,2918.474286,2064.763758,14359.06445,1565.814384,497.230917,29.653221,32.474548,33.952873,30.996222,338.729766,0.984794,2611.587703,2512.473593,2612.087703,1584.026407,11.591082,75.491445,667450.2231,1763.559886,378.467569,2098.043945,173.433473,488.991719,28.832617,32.073839,34.396857,29.750821,348.108169,0.975203,2138.516666,2827.807085,2139.016666,1268.692915,11.604852,75.458275,756366.8452,1789.255154,422.727213,2306.791016,196.537995,490.202169,29.039826,31.909924,34.503336,29.316513,350.088404,0.970536,1284.031602,2347.14699,1284.531602,1749.35301,11.629253,75.511532,682289.0437,1772.074752,385.022722,2079.209717,177.289264,492.899792,29.396254,32.365419,34.58165,30.149188,354.992618,0.98084
elp1m008-fa05-20201224-0360-e91.fits,0,59208.85862,2459208.859,2459208.861857,1.615222,59.979,32.337332,35,62,93,0.042573,0.373073,0.023838,0.017037,0.007209,2.852406,0.089202,0.102787,0.092269,0.000207,0.000348,0.000201,0.000198,0.000196,0.004391,0.000241,0.000249,0.000244,205.541567,1070.672582,118.471263,85.851863,36.770576,649.581071,369.772798,412.542756,378.521424,8117745.957,4240.652729,2029.269527,1821.307546,2029.769527,2275.192454,11.607532,75.567381,345593.2647,3848.451001,1671.658498,206.736762,1211.789307,89.800614,490.119649,12779,32.654393,33.389388,36.098702,30.680074,353.623239,0.972675,2324.58473,2021.551371,2325.08473,2074.948629,11.599087,75.54516,3028512.689,2344.795281,1291.589383,5612.98291,786.943289,493.920286,33.379232,33.497847,35.785931,31.209763,347.079242,0.977174,2121.139684,1982.651783,2121.639684,2113.848217,11.60495,75.549753,193513.8609,1630.293315,118.6988,843.69812,50.283571,489.339836,13.258175,44.497597,42.463185,46.53201,51.39679,0.830198,2288.170126,2144.388043,2288.670126,1952.111957,11.600203,75.531934,138303.6073,1609.335451,85.938334,802.240723,35.937474,489.182717,30.81785,33.675294,35.363676,31.986912,354.691982,0.989644,2116.303626,1882.611457,2116.803626,2213.888543,11.605042,75.560591,58520.5435,1591.211045,36.777361,678.431335,15.206259,490.614408,29.117934,28.869582,36.744651,20.994514,353.086739,0.726543,2807.624005,1158.120676,2808.124005,2938.379324,11.58458,75.637577,6010557.309,2916.42092,2060.936152,13986.11035,1561.812092,498.248125,30.22539,33.479392,35.444233,31.514551,348.77194,0.98398,2612.053468,2512.533047,2612.553468,1583.966953,11.591062,75.49142,664818.0405,1764.699878,376.731505,2102.144043,172.749514,489.782168,30.073102,33.103606,35.87175,30.335462,353.775456,0.971073,2138.685526,2828.081156,2139.185526,1268.418844,11.604849,75.458205,756624.7402,1790.988893,422.461995,2264.901855,196.605008,490.945182,29.946678,33.05034,35.901772,30.198908,356.714206,0.970275,1284.230376,2347.284792,1284.730376,1749.215208,11.629265,75.511506,685745.8676,1776.462134,386.017723,2027.243408,178.187501,493.197967,30.251188,33.446519,36.199961,30.693078,0.705063,0.973239
elp1m008-fa05-20201224-0361-e91.fits,0,59208.85962,2459208.86,2459208.862858,1.612332,59.976,33.632888,35,62,93,0.043445,0.372768,0.024023,0.017146,0.007093,2.852152,0.089496,0.102487,0.092289,0.000206,0.000347,0.000199,0.000197,0.000194,0.004365,0.000239,0.000248,0.000242,210.988964,1074.666713,120.472298,87.140869,36.467218,653.466105,373.771669,413.471141,380.846158,8128016.485,4226.360879,2029.168971,1821.382345,2029.668971,2275.117655,11.607538,75.567396,353122.7298,3848.451001,1663.552398,212.270278,1174.853394,91.757107,483.466495,12904,32.685755,33.729175,36.229755,31.228596,353.737748,0.977181,2324.445296,2021.412731,2324.945296,2075.087269,11.599091,75.545189,3029864.187,2338.097335,1295.867431,5475.340332,787.294469,487.523624,34.100399,33.750628,35.996423,31.504832,347.981035,0.978953,2122.715176,1984.050592,2123.215176,2112.449408,11.604907,75.549615,195260.1119,1617.605291,120.709368,791.179321,50.737326,483.335131,20.266936,44.647189,42.068356,47.226021,52.644173,0.809331,2288.334228,2144.367169,2288.834228,1952.132831,11.600199,75.531946,139360.8956,1597.61733,87.230461,782.590393,36.212205,483.119196,30.945487,34.411539,35.692485,33.130594,354.665591,0.994277,2115.927568,1882.766547,2116.427568,2213.733453,11.605055,75.560595,57648.679,1580.551436,36.473776,674.939575,14.97971,484.804628,30.426699,29.284995,36.444264,22.125725,354.816484,0.780019,2807.405758,1157.971514,2807.905758,2938.528486,11.58458,75.637631,6018022.631,2911.769967,2066.791917,13301.47949,1563.751917,491.600214,30.825999,33.551166,35.349906,31.752426,349.109178,0.986744,2611.703944,2512.402932,2612.203944,1584.097068,11.591072,75.491428,667668.1477,1752.828658,380.908964,2031.847168,173.4901,482.873429,29.930222,33.344568,35.977611,30.711526,353.329802,0.973981,2138.537765,2827.817397,2139.037765,1268.682603,11.604858,75.458222,755578.5083,1784.724904,423.358528,2180.899414,196.33315,485.049346,30.45866,33.224117,36.038622,30.409612,356.037659,0.971154,1284.189104,2347.071632,1284.689104,1749.428368,11.629277,75.511542,686747.1982,1768.069753,388.416349,1965.981079,178.447692,488.152062,30.718499,33.606461,36.152811,31.06011,358.38532,0.977225
elp1m008-fa05-20201224-0362-e91.fits,0,59208.86062,2459208.861,2459208.863858,1.609468,59.988,34.624287,35,62,93,0.042562,0.371254,0.02315,0.016641,0.006666,2.844337,0.089796,0.103476,0.091647,0.000205,0.000346,0.000199,0.000196,0.000194,0.004333,0.000239,0.000247,0.000241,207.208303,1074.361418,116.617245,84.898118,34.317222,656.487054,375.566518,418.67377,379.581909,8126897.934,4216.251183,2029.013313,1821.477313,2029.513313,2275.022687,11.607533,75.567299,345898.0252,3848.451001,1659.651507,208.416058,1087.477905,89.879805,481.041431,12837,34.065802,33.47168,36.054648,30.888713,352.999967,0.974998,2324.32344,2021.498291,2324.82344,2075.001709,11.59909,75.545113,3017142.533,2331.620819,1294.010805,4888.42334,783.988813,484.550984,34.717,33.867726,36.151432,31.58402,348.299504,0.978602,2119.659126,1980.073885,2120.159126,2116.426115,11.604986,75.549978,188137.1863,1610.332523,116.831265,780.937561,48.886471,480.591371,20.311862,43.550118,42.401772,44.698464,48.838131,0.844343,2288.04642,2144.366978,2288.54642,1952.133022,11.600202,75.531887,135238.4932,1591.404528,84.980588,766.909302,35.14102,480.333958,31.377604,33.674554,35.265638,32.083471,353.148833,0.990581,2115.272823,1882.721102,2115.772823,2213.778898,11.605066,75.56052,54176.31532,1578.441537,34.322662,648.318298,14.077434,481.752145,33.040789,26.545798,35.681059,17.410537,348.356189,0.551144,2807.300599,1157.968424,2807.800599,2938.531576,11.584592,75.637514,6012905.985,2907.246321,2068.247861,12283.54297,1562.422383,488.85742,31.691409,33.770811,35.638212,31.903409,348.67475,0.985727,2611.75014,2512.476277,2612.25014,1584.023723,11.591068,75.491393,669633.7608,1749.403632,382.778307,1869.348022,174.000854,480.310607,30.941137,33.493649,36.140928,30.84637,354.760747,0.974477,2138.53171,2827.9328,2139.03171,1268.5672,11.604846,75.458195,762079.0927,1776.701076,428.929268,2046.310547,198.022293,480.859451,30.856448,33.56364,36.424288,30.702992,356.897925,0.971022,1283.860973,2347.21537,1284.360973,1749.28463,11.629261,75.511463,682279.096,1762.842331,387.033533,1885.241699,177.286679,484.770702,30.983647,33.60465,36.166116,31.043184,1.592461,0.976956
elp1m008-fa05-20201224-0363-e91.fits,0,59208.86163,2459208.862,2459208.864862,1.606626,59.975,36.702511,35,62,93,0.043,0.372302,0.022993,0.017192,0.006488,2.849368,0.089348,0.102869,0.092286,0.000206,0.000347,0.000199,0.000197,0.000195,0.00436,0.00024,0.000248,0.000242,208.553866,1073.482662,115.523009,87.254143,33.249736,653.479041,372.726789,414.781323,380.646465,8120680.867,4224.84378,2028.517686,1821.561777,2029.017686,2274.938223,11.607542,75.56737,349185.869,3848.451001,1664.43507,209.792425,1063.12793,90.734134,483.508531,12838,35.387851,34.008206,36.280741,31.735671,352.055998,0.980863,2323.782521,2021.803938,2324.282521,2074.696062,11.599096,75.545141,3023348.092,2336.234201,1294.111734,4702.149414,785.601296,486.832376,36.378181,34.096539,36.077267,32.115811,345.297605,0.982333,2119.870293,1980.064185,2120.370293,2116.435815,11.604973,75.550045,186722.3509,1613.399853,115.732223,756.923767,48.518833,483.731806,23.886778,43.546644,42.399254,44.694034,48.864922,0.846711,2287.238542,2144.542282,2287.738542,1951.957718,11.600217,75.531923,139612.7325,1598.420502,87.344183,750.670532,36.277643,482.32804,34.172734,34.085446,34.898289,33.272603,335.798852,0.994845,2115.948514,1883.546385,2116.448514,2212.953615,11.60504,75.560503,52683.4453,1584.240015,33.254712,630.345337,13.68952,484.650284,32.087288,27.338676,34.954154,19.723197,353.784256,0.719718,2806.775569,1158.387455,2807.275569,2938.112545,11.584584,75.637576,6011066.639,2910.47329,2065.322729,11220.60547,1561.944439,490.876882,33.687423,34.01787,35.601178,32.434563,346.541742,0.989148,2611.021979,2512.751589,2611.521979,1583.748411,11.591077,75.491387,666057.9187,1753.67627,379.806655,1771.297729,173.07169,482.155902,33.29321,33.704003,36.030736,31.37727,351.847418,0.979502,2137.817292,2828.272047,2138.317292,1268.227953,11.604864,75.458171,757447.9772,1783.127778,424.786146,1898.040039,196.818922,484.053894,32.965645,33.443869,35.952706,30.935032,355.60661,0.97721,1283.38413,2347.542856,1283.88413,1748.957144,11.629285,75.511487,686108.3319,1767.349729,388.213108,1817.36377,178.281686,487.194946,33.839202,33.990531,36.304955,31.676106,359.893949,0.981625
elp1m008-fa05-20201224-0364-e91.fits,0,59208.86266,2459208.863,2459208.865894,1.603702,60.012,35.951421,35,62,93,0.043049,0.373483,0.023589,0.016555,0.007109,2.847743,0.089451,0.102897,0.092286,0.000204,0.000346,0.000197,0.000195,0.000193,0.004326,0.000238,0.000246,0.000241,210.924048,1080.116709,119.55575,84.937247,36.869178,658.273206,375.850123,418.261945,383.114806,8113743.673,4199.547861,2028.746326,1821.726586,2029.246326,2274.773414,11.607532,75.567291,349285.1102,3848.451001,1646.077963,212.192325,1080.640381,90.759921,473.434336,12767,35.006665,33.638872,35.578257,31.699486,346.796377,0.983536,2323.991815,2021.646281,2324.491815,2074.853719,11.599094,75.545118,3030343.228,2326.190339,1302.70648,4914.416992,787.418945,476.805981,36.030214,33.904302,35.584592,32.224011,338.275264,0.98145,2120.377471,1981.265424,2120.877471,2115.234576,11.604957,75.54987,191393.794,1597.806907,119.785309,774.904297,49.732683,473.347469,20.418917,44.157714,42.638677,45.676751,49.93105,0.839026,2287.910783,2144.777056,2288.410783,1951.722944,11.6002,75.531868,134320.9025,1579.884513,85.019444,776.252014,34.902589,472.920707,32.255944,34.006948,35.32283,32.691066,340.951166,0.990358,2115.455252,1883.445747,2115.955252,2213.054253,11.605053,75.560461,57680.19455,1564.170789,36.875893,652.580261,14.987899,474.617216,33.609436,30.087053,36.705108,23.468998,354.274002,0.816689,2807.003907,1158.197968,2807.503907,2938.302032,11.584595,75.637477,6005041.531,2900.308324,2070.483845,12896.53906,1560.378846,480.638755,32.682689,33.789053,35.03575,32.542356,338.074253,0.989557,2611.35787,2512.647564,2611.85787,1583.852436,11.591078,75.491408,666189.5655,1739.194894,383.044803,1821.244751,173.105898,472.466032,32.428377,33.291264,35.396874,31.185654,346.935334,0.980306,2138.149202,2828.152407,2138.649202,1268.347593,11.604852,75.458221,756991.0104,1766.883656,428.432856,2078.049316,196.700182,474.257425,31.710671,33.295092,35.540652,31.049532,349.594011,0.979365,1283.524493,2347.440874,1284.024493,1749.059126,11.629257,75.511484,685521.5661,1754.348065,390.755734,1923.913696,178.129218,477.545905,32.717367,33.56334,35.449787,31.676892,353.503942,0.986775
