Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
coj1m011-fa12-20190330-0091-e91.fits,0,58572.90425,2458572.904253,2458572.907390,1.376543,55,9.413775,15,30,45,0.241614,0.008019,0.025488,0.027758,0.061019,0.007021,0.274719,0.651115,0.639715,0.000357,0.00015,0.00017,0.000174,0.000206,0.000151,0.000438,0.000845,0.000832,677.333333,53.287222,149.606982,159.93296,295.75795,46.491267,627.720457,770.916435,769.045276,2920121.118,1858.983613,2065.485671,2034.667821,2065.985671,2061.832179,8.222957,12.222209,705541.879,706.858347,939.832964,750.709866,7809.568848,998.137579,202.965844,3007,8.331775,12.319739,12.198013,12.441464,64.773068,0.999037,2256.518132,1894.936917,2257.018132,2201.563083,8.224379,12.207321,23415.6428,439.170312,53.317909,469.002045,33.126358,195.550089,8.065211,12.274799,12.224699,12.324899,308.44903,0.998703,2331.878397,1844.936574,2332.378397,2251.563426,8.224939,12.202002,74427.43409,495.22489,150.290173,1045.829712,105.29328,196.59966,8.104891,12.185977,11.892101,12.479852,71.721768,0.996399,1895.709308,1827.226572,1896.209308,2269.273428,8.221722,12.199563,81056.13166,504.179435,160.768421,1086.114746,114.670969,198.365571,8.297343,12.109755,12.033506,12.186003,54.821304,0.998597,1871.927864,1755.645922,1872.427864,2340.854078,8.221552,12.191791,178183.7682,591.689653,301.143965,2166.381592,252.078466,197.952857,8.289129,12.144302,12.056116,12.232488,59.615113,0.999116,1960.44695,2223.62736,1960.94695,1872.87264,8.222167,12.242525,20503.30047,440.820815,46.511643,391.690491,29.006237,199.193814,8.965112,13.58171,12.139962,15.023457,79.384653,0.949273,2607.650615,2237.344013,2608.150615,1859.155987,8.226942,12.244779,629325.4536,897.254839,701.389868,6950.165039,890.313393,200.975235,8.30551,12.369803,12.254774,12.484832,64.401415,0.999119,1536.268416,2714.024902,1536.768416,1382.475098,8.218995,12.295062,1151545.49,1153.259776,998.51353,12162.83496,1629.103617,204.245542,8.398208,12.478394,12.334363,12.622426,74.311194,0.999269,1127.544268,1892.724029,1128.044268,2203.775971,8.216048,12.205709,1139250.174,1149.237014,991.310026,12310.59863,1611.709304,207.810337,8.511732,12.347114,12.246708,12.44752,60.890655,0.999047
coj1m011-fa12-20190330-0092-e91.fits,0,58572.9052,2458572.905198,2458572.908335,1.376318,55,8.601908,15,30,45,0.241115,0.008402,0.025108,0.02818,0.061462,0.00702,0.273247,0.65212,0.641164,0.000354,0.00015,0.000169,0.000173,0.000206,0.00015,0.000433,0.000841,0.000829,681.272036,55.952262,148.30286,162.827542,298.899136,46.764265,630.362642,775.792952,773.758156,2953310.828,1868.849938,2065.618167,2034.767264,2066.118167,2061.732736,8.222958,12.222222,712087.3178,706.858347,943.113284,755.039007,9806.203125,1007.39748,204.085652,2948,7.621498,11.339649,11.265414,11.413884,63.013026,0.999504,2256.055692,1895.298258,2256.555692,2201.201742,8.224374,12.207362,24812.37011,443.178017,55.987367,1537.223999,35.102323,197.798204,7.307847,11.547813,11.572169,11.523456,316.651513,0.99464,2332.104495,1844.911664,2332.604495,2251.588336,8.22494,12.202002,74152.21646,497.798651,148.96026,1214.613159,104.903927,197.992209,7.435853,11.370395,11.095364,11.645426,65.860181,0.994722,1895.806001,1827.134145,1896.306001,2269.365855,8.221722,12.199553,83223.262,508.392544,163.698825,1347.300659,117.736831,199.672081,7.50847,11.397371,11.333847,11.460894,59.142903,0.999447,1872.070646,1755.83806,1872.570646,2340.66194,8.221552,12.191811,181516.2437,596.320893,304.393567,2625.169434,256.792955,199.867758,7.618163,11.345005,11.206683,11.483326,69.133097,0.998933,1960.721391,2223.725143,1961.221391,1872.774857,8.222168,12.242538,20733.45835,443.166984,46.784754,427.570862,29.331843,200.261069,8.017003,12.884955,12.127535,13.642375,73.901733,0.980831,2607.810921,2237.415792,2608.310921,1859.084208,8.226943,12.244793,633799.8977,900.385135,703.920881,8671.783203,896.643437,202.755962,7.489316,11.369075,11.311978,11.426172,65.260852,0.999761,1536.388199,2713.92697,1536.888199,1382.57303,8.218995,12.295053,1165721.9,1159.424683,1005.431329,14983.30957,1649.159135,204.325368,7.671189,11.472619,11.391528,11.553711,69.863329,0.999657,1127.720939,1892.871633,1128.220939,2203.628367,8.216048,12.20572,1153789.03,1156.564354,997.600372,16092.76172,1632.277577,209.710484,7.334056,11.274755,11.223111,11.3264,58.952323,0.999617
coj1m011-fa12-20190330-0093-e91.fits,0,58572.90615,2458572.906149,2458572.909286,1.376148,55,8.629177,15,30,45,0.241399,0.007738,0.025382,0.028368,0.061217,0.00715,0.273661,0.649269,0.643297,0.000354,0.00015,0.000169,0.000172,0.000205,0.000149,0.000434,0.000838,0.000831,681.435235,51.710147,149.865923,164.662327,298.076308,47.837607,630.747713,774.99378,773.863694,2947550.136,1865.841024,2065.634855,2034.764223,2066.134855,2061.735777,8.222957,12.222222,711534.7189,706.858347,942.030738,755.320066,9410.398438,1006.615713,201.728086,2942,7.639346,11.622382,11.511943,11.732821,68.195513,0.999311,2256.655424,1894.926942,2257.155424,2201.573058,8.224378,12.207324,22807.53515,440.82863,51.737872,497.568878,32.266062,196.596998,7.878496,10.969526,11.090308,10.848745,39.961862,0.984162,2332.094818,1844.894264,2332.594818,2251.605736,8.224939,12.202002,74813.77972,496.953298,150.54489,1123.495239,105.839848,196.80263,7.858865,11.635829,11.365169,11.906489,84.443735,0.997755,1895.849168,1827.220879,1896.349168,2269.279121,8.221722,12.199566,83617.10197,505.043431,165.564181,1242.823364,118.294001,196.846248,7.746459,11.506144,11.391433,11.620856,54.486534,0.99624,1872.074742,1755.62949,1872.574742,2340.87051,8.221552,12.191792,180439.4535,594.472897,303.528478,2550.793945,255.269608,197.931142,7.5888,11.409276,11.363444,11.455108,56.769304,0.999595,1960.673067,2223.693501,1961.173067,1872.806499,8.222167,12.242534,21074.64686,440.343555,47.859556,438.746338,29.814526,197.604573,7.379704,13.049842,11.415031,14.684652,83.530185,0.935938,2607.833023,2237.424063,2608.333023,1859.075937,8.226942,12.244792,633316.5636,898.859496,704.57793,8263.022461,895.959659,200.42456,7.683115,11.61814,11.564877,11.671404,63.134197,0.99976,1536.388689,2713.867575,1536.888689,1382.632425,8.218995,12.295043,1160364.106,1156.89968,1002.994578,14954.40039,1641.579407,203.50261,7.63068,11.695115,11.650484,11.739745,60.732168,0.999786,1127.735288,1892.82104,1128.235288,2203.67896,8.216049,12.205719,1153869.466,1155.420902,998.657255,15054.52148,1632.391371,206.52054,7.655218,11.522382,11.480546,11.564218,52.664663,0.999246
coj1m011-fa12-20190330-0094-e91.fits,0,58572.90709,2458572.907094,2458572.910231,1.376037,55,8.282926,15,30,45,0.241086,0.007797,0.025008,0.028189,0.061169,0.007033,0.272779,0.653378,0.640701,0.000352,0.000148,0.000167,0.000171,0.000203,0.000147,0.00043,0.000837,0.000823,685.818029,52.847682,150.116642,164.973164,300.8935,47.777636,634.16576,780.844761,778.6692,2978710.009,1872.936842,2065.590436,2034.313951,2066.090436,2062.186049,8.222957,12.222211,718124.9022,706.858347,944.74657,760.124381,10349.43164,1015.938915,200.514862,3019,7.325432,11.124447,11.131107,11.117788,42.780958,0.999761,2256.638984,1894.492637,2257.138984,2202.007363,8.224379,12.207314,23225.33676,439.234224,52.876883,537.834106,32.85713,194.337596,7.05825,10.911007,11.307675,10.514338,17.260436,0.992233,2332.076072,1844.526819,2332.576072,2251.973181,8.224939,12.201999,74490.36249,494.001114,150.789867,1237.766846,105.382306,195.05089,7.289891,10.954332,11.072601,10.836063,29.076933,0.998326,1895.814838,1826.789279,1896.314838,2269.710721,8.221722,12.199555,83967.45369,506.230715,165.867955,1373.942139,118.789647,196.595169,7.59099,11.185115,11.251555,11.118676,330.553776,0.999471,1871.990848,1755.297291,1872.490848,2341.202709,8.221552,12.191792,182203.4674,594.605128,306.427676,2841.585449,257.765178,196.731418,7.241846,11.032983,10.953798,11.112167,64.345656,0.999473,1960.684018,2223.219935,1961.184018,1873.280065,8.222168,12.24252,20949.2976,438.277071,47.79921,443.066284,29.637193,197.212722,7.593781,12.527821,11.284516,13.771127,83.732993,0.959458,2607.785917,2236.970394,2608.285917,1859.529606,8.226942,12.244782,638390.0142,901.571724,708.085665,9175.581055,903.137123,200.526082,7.384678,11.146697,11.123771,11.169624,56.676271,0.999892,1536.353497,2713.478482,1536.853497,1383.021518,8.218995,12.295039,1177120.026,1162.894299,1012.233035,17095.39844,1665.284184,201.803484,7.18068,11.072395,11.134005,11.010784,21.036252,0.999775,1127.661278,1892.344172,1128.161278,2204.155828,8.216048,12.205702,1163199.969,1158.765587,1003.826815,16640.10156,1645.591332,205.723451,7.251608,11.052715,11.08202,11.023411,37.242229,0.999607
coj1m011-fa12-20190330-0095-e91.fits,0,58572.90804,2458572.908041,2458572.911178,1.375981,55,8.234166,15,30,45,0.241056,0.007869,0.025181,0.028352,0.061284,0.007352,0.273571,0.653063,0.639698,0.000353,0.000148,0.000167,0.000171,0.000204,0.000148,0.000432,0.000839,0.000825,683.14497,53.116261,150.381814,165.524645,300.333561,49.618282,632.792443,778.004928,775.858098,2958214.424,1866.524618,2065.718128,2035.058784,2066.218128,2061.441216,8.222958,12.222218,713096.1696,706.858347,941.894207,757.087329,10461.85156,1008.824714,198.271225,2947,7.223201,11.231532,11.206926,11.256139,64.352008,0.999951,2256.725951,1895.212938,2257.225951,2201.287062,8.224379,12.207318,23277.13002,437.983647,53.146117,554.933533,32.930403,193.155241,7.84174,10.8917,10.521052,11.262347,288.310058,0.992826,2332.159453,1845.169103,2332.659453,2251.330897,8.22494,12.201994,74490.09769,493.104928,151.063381,1283.498779,105.381931,192.815211,7.246895,11.229412,11.137729,11.321094,291.242584,0.99951,1895.917745,1827.455743,1896.417745,2269.044257,8.221722,12.199551,83871.35318,503.929047,166.434846,1358.245605,118.653693,194.341086,7.299222,11.251213,11.180261,11.322165,56.265378,0.998917,1872.114017,1755.962211,1872.614017,2340.537789,8.221553,12.191787,181290.9542,592.694708,305.875777,2696.342285,256.474236,194.465071,7.185576,11.243116,11.189906,11.296327,273.768112,0.999909,1960.701317,2223.733286,1961.201317,1872.766714,8.222167,12.242504,21749.64855,438.124545,49.642616,451.853851,30.769458,194.640179,7.432842,13.036602,12.143636,13.929568,72.140764,0.971794,2607.854143,2237.603572,2608.354143,1858.896428,8.226943,12.244781,635442.5213,898.963562,706.861266,9230.763672,898.967274,198.222923,7.218064,11.209403,11.182478,11.236328,83.062309,0.999976,1536.473469,2714.142696,1536.973469,1382.357304,8.218995,12.295045,1168679.518,1159.157378,1008.214709,16555.05859,1653.343309,200.344118,7.147629,11.237668,11.222754,11.252581,56.274278,0.999952,1127.788588,1893.161614,1128.288588,2203.338386,8.216048,12.205712,1154092.384,1154.180592,999.923575,16758.04297,1632.706735,203.065499,7.229397,11.126813,11.148049,11.105578,35.054036,0.999874
coj1m011-fa12-20190330-0096-e91.fits,0,58572.90899,2458572.908986,2458572.912123,1.375981,55,7.610185,15,30,45,0.241742,0.007835,0.025173,0.028222,0.061436,0.007148,0.27384,0.651375,0.640915,0.000352,0.000148,0.000167,0.000171,0.000204,0.000148,0.000431,0.000836,0.000824,685.864284,53.069562,150.581156,165.413361,301.363351,48.327665,634.665511,779.621734,777.761266,2971061.369,1870.259594,2065.766177,2034.270212,2066.266177,2062.229788,8.222958,12.222211,718229.7404,706.858347,944.559686,760.385766,11882.82422,1016.087231,199.853819,2973,6.759589,10.709987,10.701404,10.718571,47.65682,0.9997,2256.806219,1894.576473,2257.306219,2201.923527,8.224379,12.207328,23278.92625,438.404458,53.099201,611.687012,32.932944,194.175704,6.447936,10.454978,10.243253,10.666703,63.172942,0.995333,2332.201044,1844.493753,2332.701044,2252.006247,8.224939,12.202,74790.63144,494.443498,151.262241,1421.380859,105.807099,194.755333,6.581599,10.392452,10.230816,10.554088,62.172225,0.996961,1895.937062,1826.815911,1896.437062,2269.684089,8.221722,12.199563,83848.89976,504.149743,166.31745,1633.733521,118.621928,195.325936,6.738893,10.606655,10.699407,10.513902,36.235268,0.996629,1872.172739,1755.327389,1872.672739,2341.172611,8.221552,12.1918,182530.2834,594.683162,306.93703,3271.675293,258.227528,196.157665,6.657754,10.54866,10.49458,10.60274,57.344473,0.999397,1960.797959,2222.916921,1961.297959,1873.583079,8.222168,12.242493,21238.60323,439.267504,48.350044,473.835632,30.046477,196.233369,6.867256,12.531492,11.19783,13.865154,74.84444,0.940565,2607.96448,2236.923041,2608.46448,1859.576959,8.226943,12.244783,638695.1401,900.708282,709.103217,10914.30566,903.568788,198.36138,6.697322,10.659081,10.591497,10.726665,68.897934,0.999707,1536.501306,2713.458667,1537.001306,1383.041333,8.218995,12.295044,1171916.986,1160.587922,1009.761488,19204.91016,1657.923389,200.75193,6.793198,10.65275,10.639516,10.665985,51.611,0.999882,1127.818758,1892.307732,1128.318758,2204.192268,8.216048,12.205702,1160449.243,1157.424389,1002.613435,19332.04492,1641.69985,204.71449,6.713955,10.609601,10.589448,10.629754,49.8062,0.999482
coj1m011-fa12-20190330-0097-e91.fits,0,58572.90994,2458572.909936,2458572.913073,1.376037,55,9.694886,15,30,45,0.241209,0.008326,0.025355,0.028235,0.061549,0.007109,0.273137,0.653582,0.639906,0.000359,0.000153,0.000172,0.000176,0.000209,0.000152,0.000439,0.000853,0.000838,672.217123,54.478291,147.565478,160.791841,294.77522,46.682574,621.590883,765.843687,763.483733,2878962.293,1846.074734,2065.771519,2034.197036,2066.271519,2062.302964,8.222958,12.222199,694432.3442,706.858347,932.150238,744.978991,6780.602051,982.420802,200.166241,3015,8.844167,12.943212,12.850751,13.035673,84.705607,0.999789,2257.119266,1894.447268,2257.619266,2202.052732,8.224381,12.207309,23970.99785,439.741536,54.511562,443.042297,33.912025,193.610864,8.220087,13.244546,13.069344,13.419748,72.899243,0.998977,2332.218826,1844.549861,2332.718826,2251.950139,8.22494,12.202001,72996.35332,492.451422,148.230567,958.564575,103.268715,195.268975,8.631214,12.793925,12.730676,12.857173,70.966295,0.999842,1896.021142,1826.743746,1896.521142,2269.756254,8.221722,12.199551,81286.3113,502.843293,161.653367,1018.866821,114.996607,195.932518,8.638631,12.696827,12.639818,12.753836,289.457994,0.999867,1872.213895,1755.325464,1872.713895,2341.174536,8.221553,12.191796,177196.5209,590.288061,300.186523,1925.278198,250.681797,196.58274,8.638829,12.821204,12.753483,12.888925,281.765381,0.999867,1960.843541,2222.743905,1961.343541,1873.756095,8.222168,12.242469,20465.2567,438.195328,46.703503,373.678345,28.952416,197.140451,10.386926,14.323855,13.416931,15.23078,73.672042,0.977558,2607.998522,2236.810863,2608.498522,1859.689137,8.226943,12.244763,617648.9437,890.061264,693.939809,6175.234375,873.794511,199.713793,8.740982,12.918244,12.869588,12.966901,66.771427,0.99988,1536.504008,2713.51316,1537.004008,1382.98684,8.218996,12.295045,1137916.8,1145.698882,993.207567,11208.65527,1609.822965,201.710457,8.815626,12.907055,12.875318,12.938791,82.880745,0.999974,1127.836931,1892.346727,1128.336931,2204.153273,8.216049,12.205707,1123396.55,1141.558997,984.089787,11069.92969,1589.281013,205.926855,8.727327,12.872759,12.85077,12.894749,60.889345,0.999958
coj1m011-fa12-20190330-0098-e91.fits,0,58572.91088,2458572.910883,2458572.914020,1.37615,55,7.843745,15,30,45,0.240706,0.00788,0.025187,0.028257,0.061287,0.007398,0.273863,0.654311,0.637988,0.000352,0.000148,0.000168,0.000171,0.000204,0.000147,0.000432,0.00084,0.000822,683.338575,53.189544,150.280445,165.605431,300.359857,50.192725,633.812476,778.937286,776.425272,2960709.493,1866.151782,2065.84314,2034.838676,2066.34314,2061.661324,8.222958,12.222223,712659.918,706.858347,941.214242,757.170776,11632.31055,1008.207544,198.298383,3103,6.795884,10.79918,10.767804,10.830555,52.998195,0.999555,2256.905814,1894.888546,2257.405814,2201.611454,8.224379,12.207312,23329.9055,438.371696,53.219461,599.404236,33.005065,193.117172,6.492013,10.872891,11.069591,10.67619,30.485509,0.994444,2332.281348,1844.94446,2332.781348,2251.55554,8.22494,12.201998,74570.93298,493.980703,150.959203,1458.997559,105.49629,193.335021,6.633751,10.510033,10.490213,10.529853,48.009353,0.998706,1896.064617,1827.181406,1896.564617,2269.318594,8.221722,12.199552,83659.99412,502.416994,166.515057,1538.775879,118.354681,193.876937,6.793948,10.714411,10.756399,10.672424,29.328926,0.999773,1872.21748,1755.812606,1872.71748,2340.687394,8.221552,12.191802,181453.4127,593.194983,305.891685,3141.213379,256.704067,194.378198,6.759542,10.694103,10.582497,10.805709,64.250145,0.998876,1960.79915,2223.475458,1961.29915,1873.024542,8.222167,12.242504,21902.67151,436.153003,50.217862,470.709167,30.985942,193.914588,7.139563,12.905105,11.952606,13.857605,77.490442,0.97375,2608.00086,2237.35621,2608.50086,1859.14379,8.226943,12.244779,636512.4312,898.855508,708.136542,10252.72656,900.480887,196.465077,6.780881,10.778077,10.748362,10.807793,55.912202,0.99978,1536.608622,2713.909273,1537.108622,1382.590727,8.218995,12.295046,1171015.74,1159.697064,1009.760028,19332.76758,1656.648386,199.674001,6.722497,10.754963,10.765479,10.744446,38.583013,0.999922,1127.918604,1892.791532,1128.418604,2203.708468,8.216048,12.205707,1153181.322,1153.119234,1000.053843,18798.78906,1631.417846,203.288769,6.780739,10.74204,10.714791,10.769289,50.097495,0.999178
coj1m011-fa12-20190330-0099-e91.fits,0,58572.91184,2458572.911837,2458572.914974,1.37632,55,7.907164,15,30,45,0.241706,0.007442,0.024903,0.028329,0.061167,0.007541,0.27279,0.651937,0.642105,0.000352,0.000147,0.000167,0.00017,0.000203,0.000147,0.00043,0.000835,0.000825,686.971781,50.779395,149.215201,166.159503,301.789903,51.21622,634.766774,780.498688,778.701113,2968798.785,1866.82864,2065.670813,2034.407276,2066.170813,2062.092724,8.222957,12.222213,717575.3802,706.858347,942.0613,761.707736,11140.00391,1015.1615,195.837368,2965,6.974851,10.959244,10.802994,11.115494,273.777034,0.999173,2256.715632,1894.395855,2257.215632,2202.104145,8.224379,12.207295,22094.36419,434.883038,50.805302,560.285095,31.257131,191.45646,6.986616,10.362204,10.406221,10.318187,22.502485,0.999856,2332.067277,1844.478558,2332.567277,2252.021442,8.224939,12.201985,73932.29364,493.288409,149.876406,1336.392822,104.5928,191.862996,6.877874,10.78956,10.474837,11.104282,82.32712,0.996347,1895.891856,1826.784736,1896.391856,2269.715264,8.221722,12.199547,84102.48953,503.384763,167.073967,1521.683594,118.980684,192.598324,6.946307,11.017644,10.939189,11.096098,279.977716,0.99977,1872.089574,1755.361997,1872.589574,2341.138003,8.221552,12.191791,181592.7702,590.785032,307.375374,2988.310059,256.901218,192.314491,6.976684,10.938856,10.772757,11.104955,89.108525,0.999077,1960.687645,2223.320233,1961.187645,1873.179767,8.222167,12.242524,22389.05568,436.920993,51.242801,468.781982,31.674035,192.192015,7.551758,12.839937,11.147756,14.532118,80.776499,0.925408,2607.8042,2236.958973,2608.3042,1859.541027,8.226942,12.244772,636285.5069,897.432948,709.006181,9704.071289,900.159855,195.605314,7.041714,10.990769,10.83003,11.151508,277.419252,0.999085,1536.428157,2713.477733,1536.928157,1383.022267,8.218995,12.295034,1171636.834,1158.878134,1011.009526,17893.42773,1657.527054,196.754927,6.940482,10.907565,10.795619,11.019511,85.295008,0.999567,1127.780925,1892.509325,1128.280925,2203.990675,8.216048,12.205713,1160876.445,1156.142183,1004.094879,17959.97852,1642.304218,200.731576,7.024444,10.856296,10.684993,11.027599,85.549638,0.99898
coj1m011-fa12-20190330-0100-e91.fits,0,58572.91279,2458572.912786,2458572.915923,1.376546,55,8.930611,15,30,45,0.241203,0.007768,0.025224,0.028263,0.061087,0.007473,0.274398,0.647408,0.643922,0.000356,0.000149,0.000169,0.000172,0.000206,0.000149,0.000437,0.00084,0.000837,677.557839,52.031442,149.038672,163.910618,296.971924,50.021434,627.7208,770.445064,769.544054,2907941.042,1851.203161,2065.357986,2034.67995,2065.857986,2061.82005,8.222957,12.222221,701402.8689,706.858347,933.942249,751.013105,8491.134766,992.282077,195.28666,2994,7.955134,12.019175,11.951861,12.086488,69.439246,0.999779,2256.477915,1894.888696,2256.977915,2201.611304,8.224379,12.207328,22587.89353,433.88186,52.060009,485.971466,31.955333,189.701931,7.65129,11.63759,11.296937,11.978242,85.683338,0.9965,2331.80473,1844.885104,2332.30473,2251.614896,8.224939,12.202008,73349.53696,489.93088,149.714051,1035.9646,103.768368,190.939492,8.098483,11.947695,11.765736,12.129654,72.649698,0.998628,1895.613705,1827.283677,1896.113705,2269.216323,8.221722,12.199579,82187.58148,498.679862,164.810308,1147.553101,116.271643,191.409651,7.950685,11.988335,11.996292,11.980379,43.011543,0.999634,1871.799238,1755.756276,1872.299238,2340.743724,8.221552,12.191812,177637.3144,587.375243,302.425607,2290.668701,251.305393,191.474652,7.952928,11.895155,11.835277,11.955034,71.535747,0.999841,1960.3402,2223.593878,1960.8402,1872.906122,8.222167,12.242532,21731.82594,434.229954,50.046814,412.310089,30.744245,191.113233,8.766101,13.561,12.248366,14.873634,78.692783,0.956833,2607.555484,2237.364552,2608.055484,1859.135448,8.226942,12.244796,626125.2715,892.689678,701.391858,7480.708008,885.786062,195.212684,8.093698,12.024958,11.933238,12.116677,81.868979,0.999748,1536.181575,2713.91204,1536.681575,1382.58796,8.218995,12.295059,1142779.49,1146.657795,996.617731,13167.86328,1616.702264,196.947329,8.09659,12.044904,11.991579,12.098229,89.936262,0.999922,1127.485371,1892.905528,1127.985371,2203.594472,8.216048,12.205734,1139036.281,1146.836598,993.198406,13515.41309,1611.406707,201.575508,7.903428,11.984981,11.90615,12.063812,68.470425,0.999676
coj1m011-fa12-20190330-0101-e91.fits,0,58572.91374,2458572.913735,2458572.916871,1.376828,55,8.526726,15,30,45,0.241075,0.007627,0.025148,0.028214,0.060709,0.00694,0.275062,0.652191,0.638089,0.000354,0.000148,0.000168,0.000171,0.000204,0.000148,0.000436,0.000843,0.000827,680.082298,51.467683,149.871557,164.577238,297.407558,46.871231,631.021439,773.947299,771.611418,2925888.883,1855.540553,2065.714761,2035.256063,2066.214761,2061.243937,8.222958,12.222227,705357.8739,706.858347,935.742219,753.795073,9223.056641,997.877265,195.628555,2928,7.570079,11.668778,11.653733,11.683822,50.444277,0.999814,2256.942632,1895.390646,2257.442632,2201.109354,8.224381,12.207326,22314.61417,433.334536,51.495121,518.466553,31.568721,189.566907,7.334048,11.583257,11.686979,11.479534,33.865422,0.997767,2332.192225,1845.577557,2332.692225,2250.922443,8.224941,12.202027,73581.3575,488.740162,150.553122,1171.012695,104.096327,190.307086,7.466512,11.602948,11.636561,11.569335,41.001019,0.998266,1895.881232,1827.741889,1896.381232,2268.758111,8.221722,12.19957,82551.4104,498.857229,165.481035,1238.704468,116.786356,190.604878,7.596615,11.492285,11.514137,11.470434,6.894292,0.999985,1872.112524,1756.237446,1872.612524,2340.262554,8.221553,12.191805,177627.4329,586.533142,302.84296,2503.048584,251.291413,191.959531,7.567788,11.543626,11.540974,11.546277,45.605679,0.999528,1960.773395,2224.225909,1961.273395,1872.274091,8.222168,12.242544,20306.76212,433.054317,46.891952,420.968262,28.728192,191.626133,7.676532,12.346282,10.690962,14.001603,80.406708,0.922211,2607.874644,2237.736845,2608.374644,1858.763155,8.226943,12.244783,631185.1441,894.759757,705.424153,8176.9375,892.944317,193.545366,7.664731,11.705888,11.656286,11.75549,62.525096,0.999782,1536.468287,2714.328744,1536.968287,1382.171256,8.218996,12.295048,1154974.591,1151.916316,1002.654946,14927.51758,1633.954803,196.597799,7.527661,11.66186,11.617024,11.706695,70.189804,0.9999,1127.736704,1893.359698,1128.236704,2203.140302,8.216048,12.20572,1139729.148,1146.963174,993.692887,15378.31445,1612.386912,200.25231,7.405961,11.567041,11.575495,11.558587,43.212173,0.999451
