Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m008-fa05-20201220-0177-e91.fits,0,59204.86909,2459204.869,2459204.872740,1.463564,89.98,14.721198,23.4423,1.35,21,37,56,0.176507,0.117977,0.159898,0.151473,1.006723,0.036881,4.370074,0.228829,0.000431,0.000395,0.000422,0.000415,0.001031,0.000342,0.010317,0.00054,409.168039,298.435283,379.337319,364.67564,976.429009,107.942932,423.599296,423.599296,2710276.43,2060.332958,2318.860406,2059.299535,2319.360406,2037.200465,10.107892,74.827183,478382.6773,1726.435293,1111.162877,430.524352,3916.82251,277.092735,323.611465,4840,12.864711,16.36613,17.197962,15.534298,353.699449,0.989206,2179.415598,1945.320426,2179.915598,2151.179574,10.111677,74.839812,319750.1938,1043.485342,306.42519,2574.106934,185.208328,324.276837,13.363013,17.080958,17.532445,16.629472,339.128394,0.994987,2208.662194,1774.135661,2209.162194,2322.364339,10.11078,74.858281,433367.4455,1093.901461,396.166804,3349.222168,251.018644,324.126928,12.796447,16.657323,17.339559,15.975086,353.010194,0.992898,2020.433797,2289.034381,2020.933797,1807.465619,10.116232,74.802923,410533.8925,1081.627401,379.552046,3382.194824,237.792806,324.617805,13.393243,16.570412,17.378182,15.762643,2.163812,0.990485,2251.992353,2398.749617,2252.492353,1697.750383,10.109916,74.790583,2728496.522,1872.491146,1457.14789,20028.04492,1580.422118,330.736999,12.934118,16.44382,17.313137,15.574502,354.737568,0.988499,2134.716521,2286.3129,2135.216521,1810.1871,10.113084,74.802993,99957.35506,922.897473,108.30819,982.340759,57.898118,321.124952,11.218398,19.173134,17.681626,20.664642,82.915364,0.97456,1767.602773,1476.483184,1768.102773,2620.016816,10.122833,74.891339,2205576.413,1726.709239,1277.329363,14970.05371,1277.532047,329.259906,12.972285,16.748641,17.277733,16.21955,3.556225,0.995954,3083.163388,1590.852801,3083.663388,2505.647199,10.086496,74.87602,504700.0165,1124.031628,449.008732,3983.916504,292.33648,323.854871,13.389393,16.574856,17.196689,15.953024,343.253079,0.991927
elp1m008-fa05-20201220-0178-e91.fits,0,59204.87044,2459204.87,2459204.874086,1.461358,89.98,14.892847,23.878729,1.35,21,37,56,0.176698,0.110885,0.158908,0.151503,1.001572,0.036807,4.398639,0.227343,0.000414,0.000371,0.000404,0.000398,0.000992,0.000325,0.010033,0.000519,426.936869,298.931274,393.380761,380.311771,1009.278566,113.126247,438.437295,438.437295,2867448.728,2102.939669,2318.797241,2059.441185,2319.297241,2037.058815,10.107893,74.827168,506671.1844,1791.316316,1127.085666,449.540971,3659.59668,282.848529,309.765764,4639,13.139479,16.727234,17.602957,15.851511,351.509317,0.98808,2179.5073,1945.450971,2180.0073,2151.049029,10.111674,74.839798,317958.426,1037.775079,306.384719,2293.42334,177.499877,308.692598,12.956363,16.807298,17.538943,16.075652,355.769498,0.992282,2208.624751,1774.438377,2209.124751,2322.061623,10.11078,74.858249,455660.073,1109.066695,410.850019,3216.70459,254.371642,311.217732,13.125543,16.948224,17.609891,16.286556,351.829413,0.993399,2020.42449,2289.211858,2020.92449,1807.288142,10.116232,74.802905,434428.3101,1096.964322,396.027748,3161.786133,242.519038,310.795494,13.41946,16.897227,17.704378,16.090076,356.940339,0.99081,2251.874364,2398.832987,2252.374364,1697.667013,10.109919,74.790575,2871955.208,1913.348599,1501.009909,19505.03906,1603.265254,319.105384,13.199238,16.811104,17.734788,15.887419,354.601131,0.98756,2134.843766,2286.404197,2135.343766,1810.095803,10.113081,74.802984,105540.8422,929.731067,113.517603,923.649963,58.918038,308.540558,11.153195,19.533695,18.080225,20.987165,80.056685,0.975231,1767.481478,1476.525654,1767.981478,2619.974346,10.122836,74.891334,2336305.792,1765.161242,1323.565086,14716.28223,1304.239665,316.318552,13.980692,17.029276,17.626925,16.431627,357.645344,0.995052,3083.076299,1590.936768,3083.576299,2505.563232,10.086499,74.876011,531142.9359,1143.04901,464.672058,3802.171631,296.509852,312.204762,13.447609,16.903991,17.605471,16.202511,343.935776,0.990428
elp1m008-fa05-20201220-0179-e91.fits,0,59204.87179,2459204.872,2459204.875439,1.45917,89.983,15.124023,23.626523,1.35,21,37,56,0.175753,0.111429,0.157793,0.150186,0.999968,0.036499,4.3735,0.22865,0.00041,0.000367,0.000398,0.000393,0.000985,0.000321,0.009817,0.000513,428.883737,303.530684,396.051872,382.134553,1015.031114,113.627409,445.50521,445.50521,2875141.845,2093.339203,2318.824243,2059.767393,2319.324243,2036.732607,10.107891,74.827172,505314.5914,1753.676554,1119.293454,451.458543,3759.752197,288.145833,309.871217,4762,13.203495,16.538633,17.424143,15.653123,351.820473,0.987616,2179.479923,1945.802366,2179.979923,2150.697634,10.111674,74.839799,320375.0893,1029.397668,311.225777,2505.684326,182.687673,308.674552,13.698085,16.621591,17.428132,15.81505,355.193024,0.990357,2208.660215,1774.703998,2209.160215,2321.796002,10.110779,74.858258,453678.5412,1096.84484,413.621439,3419.090088,258.701378,311.267054,13.39529,16.684325,17.464755,15.903896,354.197045,0.990919,2020.426567,2289.484043,2020.926567,1807.015957,10.11623,74.802913,431804.8352,1085.364776,397.843052,3346.989014,246.228322,310.850932,13.282642,16.639667,17.439578,15.839757,353.77293,0.99035,2251.877602,2399.074708,2252.377602,1697.425292,10.109917,74.790589,2875049.515,1908.172663,1506.70302,19979.84766,1639.441155,318.143445,13.06496,16.616951,17.537277,15.696624,354.912274,0.987412,2134.617789,2286.634914,2135.117789,1809.865086,10.113085,74.802998,104940.931,920.387021,114.018265,916.77478,59.840528,308.232316,12.014239,19.392432,17.810289,20.974576,84.717067,0.972812,1767.474616,1476.796701,1767.974616,2619.703299,10.122835,74.891341,2340082.366,1761.19003,1328.693853,15522.16895,1334.386527,316.74853,13.906571,16.809326,17.434515,16.184138,358.886354,0.994474,3083.032492,1591.276743,3083.532492,2505.223257,10.0865,74.876016,535059.4789,1131.494011,472.878755,3931.981445,305.107277,310.489999,13.534058,16.762822,17.470336,16.055308,346.455748,0.991042
elp1m008-fa05-20201220-0180-e91.fits,0,59204.87316,2459204.873,2459204.876805,1.457006,89.975,16.161017,25.010645,1.35,21,37,56,0.176255,0.110907,0.158529,0.151133,1.003405,0.037508,4.350022,0.229884,0.000431,0.000389,0.000419,0.000415,0.001014,0.000345,0.010202,0.000539,408.613752,285.420727,378.297261,364.509476,989.692371,108.784251,426.377008,426.377008,2850943.084,2141.965293,2318.191872,2059.666808,2318.691872,2036.833192,10.107896,74.82715,502491.6239,1965.167907,1170.36255,429.346978,2903.968262,255.699079,308.484108,4720,14.745166,17.778537,18.398903,17.158172,353.853995,0.994911,2178.920119,1945.627025,2179.420119,2150.872975,10.111677,74.839786,316188.88,1082.028307,292.218677,1934.002441,160.896623,307.714062,14.638028,17.817969,18.458258,17.17768,359.465571,0.994846,2208.143929,1774.55554,2208.643929,2321.94446,10.11078,74.858243,451958.1914,1145.445273,394.569869,2650.366211,229.984517,310.654043,14.496735,17.918923,18.523752,17.314095,356.269595,0.995375,2019.846471,2289.362288,2020.346471,1807.137712,10.116235,74.802894,430872.1536,1136.868682,378.999053,2480.683105,219.254625,308.966134,14.165287,18.031635,18.605604,17.457665,2.047525,0.995935,2251.323879,2399.03211,2251.823879,1697.46789,10.109921,74.790558,2860650.289,1932.706378,1480.126687,15353.30078,1455.677288,316.767744,14.234534,17.83485,18.530306,17.139394,357.766632,0.993899,2134.539245,2286.690832,2135.039245,1809.809168,10.113076,74.802958,106932.9577,979.693283,109.149424,780.341736,54.414158,306.883059,12.585943,20.154921,18.708748,21.601094,79.382423,0.976539,1767.015129,1476.702923,1767.515129,2619.797077,10.122835,74.891324,2318058.711,1787.41779,1296.875707,11771.5,1179.572851,315.498793,14.896988,18.011468,18.503023,17.519913,1.106687,0.997021,3082.458887,1591.198707,3082.958887,2505.301293,10.086502,74.875989,532884.3734,1180.319007,451.474873,3019.706299,271.164805,308.991623,14.401436,17.948159,18.482637,17.413681,343.855731,0.995045
elp1m008-fa05-20201220-0181-e91.fits,0,59204.87451,2459204.875,2459204.878162,1.454883,89.984,15.585778,23.987648,1.35,21,37,56,0.175351,0.110498,0.15924,0.150891,1.000666,0.036419,4.359567,0.229381,0.000416,0.000374,0.000407,0.000402,0.000995,0.00033,0.009924,0.000522,421.972446,295.365401,391.416934,375.786529,1005.293446,110.340835,439.281983,439.281983,2861236.297,2106.727571,2318.318849,2059.219606,2318.818849,2037.280394,10.107893,74.827186,501719.7799,1807.695171,1130.142447,443.943842,3542.094727,277.546673,312.154313,4795,13.857193,16.960514,17.669776,16.251251,352.919984,0.992586,2179.010053,1945.299377,2179.510053,2151.200623,10.111674,74.839808,316160.1721,1044.783799,302.608226,2293.332275,174.896839,311.924736,13.596304,16.908808,17.585423,16.232193,351.88915,0.993075,2208.130966,1774.225196,2208.630966,2322.274804,10.110781,74.858265,455623.8501,1114.647259,408.760571,3203.486328,252.046837,313.690991,13.800131,17.165964,17.840968,16.490959,354.235008,0.993578,2019.881358,2288.960161,2020.381358,1807.539839,10.116233,74.802924,431734.1195,1104.027593,391.05374,3006.812988,238.831262,312.761852,13.531928,17.132946,17.890603,16.375289,354.839532,0.99195,2251.375887,2398.683109,2251.875887,1697.816891,10.109919,74.790585,2863141.388,1915.009837,1495.105316,18290.86133,1583.862939,321.373728,13.686352,16.971249,17.786812,16.155685,354.338925,0.990437,2134.290745,2286.256032,2134.790745,1810.243968,10.113082,74.802993,104204.6307,941.266722,110.706804,920.494202,57.645024,311.402376,12.410602,19.518404,17.783472,21.253337,84.713603,0.967806,1767.06357,1476.355507,1767.56357,2620.144493,10.122834,74.891344,2327380.408,1768.002689,1316.389631,14474.46973,1287.484994,319.220472,13.940919,17.218748,17.821176,16.61632,359.008691,0.99511,3082.656272,1590.856892,3083.156272,2505.643108,10.086497,74.876017,533855.8897,1145.629762,465.993384,3652.343018,295.324067,312.713833,13.70178,17.147406,17.770792,16.52402,340.511093,0.991275
elp1m008-fa05-20201220-0182-e91.fits,0,59204.87586,2459204.876,2459204.879506,1.452819,89.98,15.468503,23.90591,1.35,21,37,56,0.175232,0.111164,0.158131,0.150532,1.000972,0.037146,4.352979,0.229728,0.000419,0.000377,0.000408,0.000403,0.001,0.000331,0.009995,0.000527,418.548531,294.868859,387.246247,373.623938,1000.595201,112.108588,435.537224,435.537224,2848301.751,2109.090579,2318.513496,2059.616917,2319.013496,2036.883083,10.107893,74.827188,499112.5568,1795.396784,1133.768016,440.224587,3640.92041,277.995684,318.385564,4587,13.528732,16.672875,17.5531,15.792649,347.933005,0.986688,2179.264259,1945.578565,2179.764259,2150.921435,10.111673,74.839821,316627.5992,1047.883041,302.159293,2306.644775,176.355222,317.355441,13.813465,16.725018,17.427314,16.022723,350.574041,0.992153,2208.365016,1774.542327,2208.865016,2321.957673,10.110781,74.858273,450405.872,1114.257152,404.220759,3219.177979,250.867037,319.612857,13.842491,16.880119,17.6291,16.131139,347.742934,0.990525,2020.14416,2289.392861,2020.64416,1807.107139,10.116231,74.802922,428761.7812,1102.783962,388.799435,3089.665527,238.811713,317.711133,13.729188,16.913827,17.75395,16.073704,352.850915,0.989542,2251.62608,2399.135795,2252.12608,1697.364205,10.109917,74.790583,2851069.757,1913.640013,1489.86734,18915.55664,1587.988673,326.014035,13.160048,16.812119,17.691935,15.932303,351.631358,0.98812,2134.536443,2286.688955,2135.036443,1809.811045,10.113081,74.802992,105802.1011,940.489219,112.496878,949.965027,58.929648,316.111434,12.410929,19.577055,18.301911,20.8522,79.882704,0.980887,1767.075249,1476.5807,1767.575249,2619.9193,10.12284,74.891359,2316205.226,1766.461456,1311.211868,14681.12988,1290.079856,324.097471,14.249316,17.065641,17.726605,16.404678,354.887789,0.993823,3082.842551,1591.27792,3083.342551,2505.22208,10.0865,74.876017,532096.5251,1152.335452,461.754886,3844.300537,296.367093,318.466599,13.42808,16.87068,17.580739,16.16062,338.941407,0.987168
elp1m008-fa05-20201220-0183-e91.fits,0,59204.8772,2459204.877,2459204.880853,1.450792,90.031,15.658985,24.481886,1.35,21,37,56,0.175893,0.113098,0.159122,0.15054,1.005058,0.037066,4.355024,0.22962,0.000429,0.00039,0.000419,0.000414,0.001016,0.000343,0.010213,0.000538,409.740521,289.917034,379.448832,363.524216,988.962736,107.960902,426.419281,426.419281,2837375.415,2133.361454,2318.204265,2059.484301,2318.704265,2037.015699,10.107897,74.827169,499075.0707,1882.953587,1158.784788,430.688318,3324.44043,265.049056,321.40431,4762,14.017003,17.199316,18.011196,16.387436,353.049112,0.990583,2179.049623,1945.59291,2179.549623,2150.90709,10.111674,74.839788,320901.6786,1080.25685,297.060536,3122.299561,170.424635,320.521505,14.082868,17.134243,17.9124,16.356085,354.283554,0.991448,2208.144826,1774.457189,2208.644826,2322.042811,10.110781,74.858252,451489.4949,1140.403797,395.903184,3040.925537,239.777283,322.62522,14.074437,17.325217,18.066062,16.584372,357.140005,0.99264,2019.830346,2289.157176,2020.330346,1807.342824,10.116235,74.802914,427137.8513,1130.249497,377.914657,2881.142578,226.844599,321.745845,13.224426,17.352391,18.207982,16.4968,357.508565,0.990249,2251.255939,2398.830786,2251.755939,1697.669214,10.109923,74.79058,2851727.854,1928.080656,1479.050083,18135.55664,1514.497157,331.007342,13.736149,17.165907,18.035703,16.296111,353.500713,0.989238,2134.338949,2286.256659,2134.838949,1810.243341,10.113081,74.803004,105170.7217,970.940912,108.318354,876.156494,55.854123,319.679438,12.222193,19.995986,18.750635,21.241338,78.739488,0.981957,1767.093511,1476.621095,1767.593511,2619.878905,10.122835,74.891328,2307522.449,1781.755268,1295.083837,13732.7041,1225.480258,328.548291,14.467852,17.434686,18.066642,16.80273,359.970914,0.994758,3082.538708,1590.970176,3083.038708,2505.529824,10.086501,74.876018,529852.9666,1173.277146,451.600859,3437.845459,281.394597,322.172374,13.978448,17.388095,18.027223,16.748968,343.943173,0.992487
elp1m008-fa05-20201220-0184-e91.fits,0,59204.87855,2459204.879,2459204.882196,1.448797,89.987,15.849936,24.414619,1.35,21,37,56,0.176131,0.110784,0.158327,0.151119,1.001428,0.037198,4.372037,0.228726,0.000428,0.000386,0.000418,0.000412,0.001011,0.000342,0.010225,0.000535,411.117301,287.307672,379.206495,367.096178,990.497188,108.869375,427.601815,427.601815,2838075.53,2125.6879,2318.087587,2059.505666,2318.587587,2036.994334,10.107888,74.827165,499874.4429,1872.620521,1156.814071,432.113038,3257.262207,266.938463,319.504894,4811,14.341015,17.196236,18.048785,16.343686,355.038736,0.989917,2178.708653,1945.478734,2179.208653,2151.021266,10.111671,74.839799,314412.481,1068.702631,294.200156,2167.523926,167.899731,318.635662,14.073085,17.282494,18.044115,16.520873,358.12304,0.992228,2207.898642,1774.383213,2208.398642,2322.116787,10.110776,74.858259,449342.5712,1136.155902,395.493761,2903.213379,239.953886,320.533728,14.117624,17.368324,18.054657,16.681992,356.880573,0.993699,2019.655311,2289.265478,2020.155311,1807.234522,10.116228,74.802901,428887.1448,1123.294374,381.811887,2898.195801,229.030463,320.541764,13.447738,17.34146,18.138911,16.54401,355.403639,0.991357,2251.093303,2398.981992,2251.593303,1697.518008,10.109915,74.790562,2842129.515,1924.050727,1477.159347,17727.84961,1517.728489,328.160076,14.076734,17.255412,18.110063,16.400762,355.160844,0.989951,2133.911711,2286.558225,2134.411711,1809.941775,10.113081,74.802971,105570.1107,966.46603,109.233131,871.697632,56.375603,317.708363,12.792918,19.709639,18.223024,21.196254,79.863469,0.974431,1766.704623,1476.411342,1767.204623,2620.088658,10.122833,74.891351,2309770.293,1776.863484,1299.914323,13647.84668,1233.442797,324.780144,13.960379,17.465776,18.081717,16.849836,1.877819,0.995016,3082.347778,1590.996063,3082.847778,2505.503937,10.086494,74.876012,528305.2373,1166.749849,452.800776,3505.925293,282.12082,320.114602,14.331008,17.324137,17.977952,16.670322,345.708955,0.992633
elp1m008-fa05-20201220-0185-e91.fits,0,59204.87989,2459204.88,2459204.883540,1.446835,90.028,16.004414,24.642041,1.35,21,37,56,0.176006,0.110756,0.157954,0.150445,1.003021,0.038107,4.3568,0.229526,0.000439,0.000399,0.000429,0.000425,0.001034,0.000357,0.010476,0.000552,400.500354,277.666322,368.089822,353.621678,970.184935,106.888343,415.89044,415.89044,2770660.899,2122.689763,2318.027866,2059.531173,2318.527866,2036.968827,10.107894,74.827166,487652.9798,1907.669874,1158.874881,420.798645,3273.459961,255.627552,322.678034,4746,14.216332,17.180177,18.092878,16.267475,355.678817,0.988515,2178.724996,1945.508532,2179.224996,2150.991468,10.111676,74.839799,306867.307,1079.869906,284.170626,2149.496582,160.859754,321.11878,14.467639,17.322067,18.269753,16.374382,357.954283,0.988038,2207.975468,1774.416996,2208.475468,2322.083004,10.110779,74.858258,437638.2999,1140.688517,383.661528,2923.330078,229.409871,323.937595,14.332134,17.427573,18.265134,16.590012,356.249744,0.990644,2019.564604,2289.274339,2020.064604,1807.225661,10.116235,74.802902,416831.1942,1134.665774,367.360331,2759.370361,218.502792,323.699041,13.853306,17.334776,18.36236,16.307192,356.730248,0.985859,2251.021537,2398.964812,2251.521537,1697.535188,10.109922,74.790567,2779031.905,1916.222681,1450.265636,17511.21875,1456.767727,331.032258,14.094252,17.219715,18.212694,16.226736,355.554972,0.986464,2134.043832,2286.483248,2134.543832,1810.016752,10.113082,74.802981,105581.2317,984.453649,107.248555,871.223572,55.345651,320.950397,12.319219,19.741297,18.510334,20.972261,80.346377,0.982674,1766.927922,1476.660127,1767.427922,2619.839873,10.122832,74.891325,2253437.741,1767.400469,1275.001213,13503.91602,1181.251417,327.934911,14.577594,17.474961,18.18967,16.760253,0.40487,0.99333,3082.298236,1591.092466,3082.798236,2505.407534,10.0865,74.87601,517223.1575,1175.630645,439.95379,3337.643066,271.128231,323.302509,14.324899,17.405912,18.124086,16.687739,343.147273,0.990194
elp1m008-fa05-20201220-0186-e91.fits,0,59204.88124,2459204.881,2459204.884885,1.444915,90.004,15.591801,23.720805,1.35,21,37,56,0.176168,0.110609,0.158479,0.151718,1.003177,0.03653,4.377884,0.228421,0.000434,0.000393,0.000424,0.00042,0.001031,0.000347,0.010445,0.000545,405.566257,281.788041,374.117533,361.185831,973.394123,105.28441,419.137832,419.137832,2736923.004,2087.017331,2317.727427,2059.17768,2318.227427,2037.32232,10.10789,74.827179,482158.8883,1767.700687,1130.572591,426.47318,3789.47998,272.76048,329.512372,4659,13.70974,16.562462,17.481263,15.643661,349.437252,0.985939,2178.508509,1945.124528,2179.008509,2151.375472,10.11167,74.839814,302727.2709,1049.214254,288.5276,2384.496582,171.254824,329.283945,13.974532,16.586448,17.438317,15.73458,346.887451,0.986957,2207.7059,1774.096197,2208.2059,2322.403803,10.110775,74.858266,433745.1264,1111.20291,390.338364,3265.480225,245.372494,331.246454,13.719511,16.796054,17.56416,16.027948,349.72333,0.990498,2019.342201,2288.891114,2019.842201,1807.608886,10.116229,74.802917,415240.5235,1105.195007,375.716974,3255.269043,234.904317,330.178143,13.866491,16.681884,17.598885,15.764883,353.54864,0.987355,2250.820358,2398.662407,2251.320358,1697.837593,10.109915,74.790574,2745619.169,1890.182387,1452.568381,19856.85938,1553.21497,337.971654,13.465464,16.632114,17.655908,15.608319,351.938675,0.983701,2133.780323,2286.108893,2134.280323,1810.391107,10.113077,74.802995,99979.8498,946.551532,105.625364,965.110779,56.559264,328.826664,11.860683,19.237566,17.792067,20.683065,83.711606,0.976558,1766.586997,1476.181334,1767.086997,2620.318666,10.12283,74.891348,2228001.073,1743.543647,1277.857928,15079.8418,1260.39498,335.006199,13.807079,16.90162,17.550175,16.253064,353.706863,0.993835,3082.043981,1590.665681,3082.543981,2505.834319,10.086496,74.876033,508921.9314,1147.038313,443.683463,3739.419922,287.900511,330.779565,14.326498,16.834195,17.486961,16.18143,339.440249,0.989434
elp1m008-fa05-20201220-0187-e91.fits,0,59204.88259,2459204.883,2459204.886236,1.443019,89.995,15.849731,24.161087,1.35,21,37,56,0.175632,0.110306,0.158564,0.151156,1.000568,0.036731,4.320323,0.231464,0.00048,0.000438,0.000467,0.000465,0.001106,0.000394,0.011271,0.000604,365.898699,251.616247,339.370567,325.075767,904.552646,93.22489,383.329061,383.329061,2514430.878,2075.266781,2317.555325,2059.854299,2318.055325,2036.645701,10.107895,74.827173,441615.2868,1833.930248,1150.58213,383.819004,3242.659424,240.802663,348.565114,4748,13.828193,16.769925,17.704513,15.835338,350.637546,0.986235,2178.291734,1945.843942,2178.791734,2150.656058,10.111676,74.839801,277357.8842,1078.273824,257.22398,2133.146729,151.236877,348.335782,14.203227,16.79321,17.664245,15.922176,354.171075,0.988841,2207.442635,1774.743822,2207.942635,2321.756178,10.110783,74.858262,398697.4768,1127.788727,353.521424,2808.72876,217.400568,349.943001,14.268399,17.09793,17.788688,16.407172,352.074316,0.992968,2019.166548,2289.606358,2019.666548,1806.893642,10.116233,74.802904,380071.0226,1126.309714,337.448055,2780.722168,207.24399,348.869951,14.21337,17.075094,17.9053,16.244889,356.388047,0.990437,2250.595548,2399.278996,2251.095548,1697.221004,10.10992,74.790574,2515859.197,1850.450969,1359.592466,16646.39258,1371.840177,356.352538,13.653744,16.874766,17.831034,15.918497,352.652343,0.986359,2133.568002,2286.958393,2134.068002,1809.541607,10.113082,74.802969,92357.35303,987.757267,93.502074,895.530457,50.360341,347.565271,12.470137,19.42514,18.074781,20.775498,80.418192,0.978543,1766.346921,1476.790667,1766.846921,2619.709333,10.122838,74.891341,2041822.163,1715.932522,1189.919846,12903.79004,1113.358682,354.070689,14.474284,17.037995,17.762186,16.313804,355.355928,0.992607,3081.899208,1591.386713,3082.399208,2505.113287,10.086502,74.87603,472608.7151,1167.179416,404.915224,3221.33374,257.702667,349.875957,14.094696,17.327407,18.446066,16.208749,348.106531,0.980254
elp1m008-fa05-20201220-0188-e91.fits,0,59204.88395,2459204.884,2459204.887599,1.44114,89.979,16.362807,24.56747,1.35,21,37,56,0.175652,0.110623,0.158401,0.150738,0.997863,0.037487,4.359079,0.229406,0.000472,0.000429,0.00046,0.000455,0.001083,0.000386,0.011215,0.00059,372.521362,257.850488,344.438688,331.278168,920.970006,97.098588,388.687042,388.687042,2596296.62,2102.040071,2317.64318,2059.628561,2318.14318,2036.871439,10.107897,74.827167,456044.3332,1896.141558,1167.202242,390.715779,3095.089844,240.511755,341.569621,4656,14.551945,17.285021,18.08258,16.487462,348.029583,0.989848,2178.422761,1945.633174,2178.922761,2150.866826,10.111676,74.839792,287211.1848,1089.324355,263.659932,2023.185303,151.471383,339.353939,14.923613,17.327697,18.134044,16.52135,352.048399,0.990675,2207.583706,1774.502279,2208.083706,2321.997721,10.110783,74.858254,411256.7834,1146.62498,358.667211,2695.661377,216.891393,341.7605,14.267898,17.412829,18.179749,16.645909,353.152973,0.991812,2019.269496,2289.359451,2019.769496,1807.140549,10.116233,74.802902,391359.6108,1138.077031,343.877963,2606.19873,206.397887,340.949465,14.571065,17.376673,18.199265,16.554081,353.510293,0.990602,2250.665334,2399.031047,2251.165334,1697.468953,10.109922,74.790575,2590749.118,1874.467447,1382.125426,15938.77148,1366.326848,348.931582,14.209458,17.337292,18.262201,16.412382,352.787391,0.987932,2133.89713,2286.811819,2134.39713,1809.688181,10.113077,74.802956,97326.76941,999.247857,97.400028,860.888367,51.328852,339.117615,12.688627,19.84326,18.37328,21.31324,83.236543,0.977031,1766.432896,1476.577294,1766.932896,2619.922706,10.122839,74.891328,2111829.645,1739.012714,1214.384247,12410.90918,1113.751047,345.288637,15.134877,17.589842,18.188699,16.990985,356.495936,0.995304,3081.918364,1591.1828,3082.418364,2505.3172,10.086508,74.876017,484466.9744,1180.850219,410.269623,3188.595215,255.50148,340.930179,14.705242,17.506445,18.165192,16.847698,338.966309,0.989752
