Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
elp1m008-fa05-20201224-0423-e91.fits,0,59208.92209,2459208.922086,2459208.925323,1.474816,60.032,43.778372,48.889077,1.35,35,62,93,0.042438,0.37279,0.034324,0.0174,0.006011,2.846286,0.088516,0.10279,0.093451,0.000287,0.000425,0.000284,0.000279,0.000279,0.005797,0.000323,0.000332,0.000328,148.013331,876.538195,120.915231,62.308574,21.541288,491.002613,273.987117,309.569528,284.533133,8302649.643,5425.748032,2022.74925,1822.287459,2023.24925,2274.212541,11.607548,75.567241,352351.8494,7508.851984,2369.379049,148.710629,1324.356934,46.924863,441.493605,12812,36.111344,33.464429,35.56313,31.365728,347.041828,0.980705,2317.833889,2022.410774,2318.333889,2074.089226,11.599108,75.545058,3095147.094,2894.393491,1069.359472,4707.421875,412.199774,444.409524,36.972412,33.887248,35.623328,32.151168,339.076273,0.98118,2121.55514,1987.11067,2122.05514,2109.38933,11.604765,75.549235,284983.2675,2349.515314,121.294492,755.426208,37.952974,440.33058,70.480727,44.317052,43.032019,45.602085,49.232723,0.845074,2280.994161,2145.289242,2281.494161,1951.210758,11.600234,75.53183,144463.6064,2316.596077,62.360291,751.231995,19.239107,439.781444,34.665739,34.133555,35.43722,32.82989,342.929412,0.991507,2109.212789,1883.704852,2109.712789,2212.795148,11.605074,75.560447,49910.69515,2316.748606,21.543423,601.622253,6.646914,441.81041,34.102549,28.943086,34.268109,23.618062,346.943284,0.842884,2801.411231,1159.61279,2801.911231,2936.88721,11.584605,75.637412,6144034.775,3396.282321,1809.047127,12362.04199,818.238898,450.735979,34.942734,33.818837,35.083276,32.554398,337.289989,0.988682,2604.711014,2513.73083,2605.211014,1582.76917,11.591095,75.491315,675152.0736,2426.444543,278.247478,1800.718018,89.914154,439.58955,34.202935,33.45005,35.414883,31.485217,344.381936,0.981252,2131.14997,2828.840263,2131.64997,1267.659737,11.604878,75.458127,773884.7033,2449.844075,315.891412,1979.262573,103.062986,442.002805,34.474088,33.449995,35.681672,31.218318,349.001951,0.979473,1276.695977,2347.355324,1277.195977,1749.144676,11.629295,75.511434,709578.0914,2452.476095,289.331298,1799.498413,94.498879,445.359181,35.084114,33.743807,35.823541,31.664073,353.328957,0.984072
elp1m008-fa05-20201224-0424-e91.fits,0,59208.92309,2459208.923093,2459208.926330,1.473245,59.983,43.696289,48.974628,1.35,35,62,93,0.042,0.372426,0.033595,0.017715,0.005818,2.855175,0.088128,0.102592,0.09332,0.000285,0.000423,0.000283,0.000278,0.000278,0.005775,0.000318,0.00033,0.000326,147.516452,879.792755,118.848069,63.619086,20.932656,494.362196,276.885846,310.507612,286.684311,8311893.864,5393.659626,2022.413992,1822.077142,2022.913992,2274.422858,11.607559,75.567258,349096.5319,7535.154606,2355.624902,148.196995,1094.200562,46.329047,435.727604,13064,35.434449,33.25008,35.413614,31.086546,349.882879,0.980925,2317.598295,2022.217332,2318.098295,2074.282668,11.599116,75.545076,3095568.187,2888.761199,1071.590199,5204.524414,410.816811,439.662809,36.804081,33.768476,35.492537,32.044415,338.908442,0.98111,2121.92939,1986.528533,2122.42939,2109.971467,11.604755,75.549293,279235.3408,2342.517596,119.203092,775.05072,37.057679,435.584542,72.770552,44.711093,42.94269,46.479496,50.334376,0.817998,2281.235517,2145.084051,2281.735517,1951.415949,11.600228,75.531848,147246.4723,2312.528425,63.673367,735.986267,19.541268,434.659561,33.960305,34.301739,35.153172,33.450306,337.952162,0.995228,2109.099812,1883.234935,2109.599812,2213.265065,11.605078,75.560493,48361.75399,2310.136486,20.934587,621.400574,6.41815,436.836196,34.852217,29.710108,35.837868,23.582347,350.4988,0.824877,2801.193613,1159.429274,2801.693613,2937.070726,11.584613,75.63743,6155858.635,3388.103,1816.904219,13295.44531,816.951869,444.478397,34.181381,33.660709,34.966568,32.354849,337.582154,0.988064,2604.598221,2513.503479,2605.098221,1582.996521,11.591098,75.491337,673186.4762,2393.672984,281.235775,1941.453613,89.339438,435.500563,33.221999,33.261597,35.480765,31.042428,343.865271,0.975316,2130.862363,2828.527158,2131.362363,1267.972842,11.604886,75.458157,773391.625,2441.370846,316.785803,2171.222656,102.637791,436.584978,33.601478,33.064243,35.345531,30.782955,348.411552,0.977681,1276.398966,2347.147417,1276.898966,1749.352583,11.629304,75.511448,709457.1274,2433.589992,291.526974,1909.480957,94.152962,438.663581,34.661764,33.547984,35.864776,31.231193,353.054781,0.979948
elp1m008-fa05-20201224-0425-e91.fits,0,59208.92412,2459208.924121,2459208.927358,1.471666,60.072,40.214107,48.68824,1.35,35,62,93,0.042712,0.372295,0.034002,0.017779,0.00626,2.845205,0.088828,0.102765,0.093248,0.000285,0.000423,0.000282,0.000277,0.000278,0.005758,0.000322,0.00033,0.000325,149.745246,880.283438,120.467474,64.080677,22.490726,494.140068,275.841745,311.38116,286.637626,8271748.434,5379.091505,2022.273364,1822.106251,2022.773364,2274.393749,11.607556,75.567244,353302.6991,7447.285804,2348.145251,150.460326,1144.285278,47.440465,436.713371,13027,35.71647,33.273781,35.23081,31.316753,347.104413,0.983049,2317.493111,2022.298535,2317.993111,2074.201465,11.599112,75.545056,3079532.149,2868.439892,1073.591313,5072.019043,413.510671,440.898023,36.93607,33.717918,35.48979,31.946047,338.879015,0.979956,2120.805552,1986.651117,2121.305552,2109.848883,11.60478,75.54927,281253.3856,2327.508075,120.838844,761.498413,37.765891,436.116314,NaN,44.061681,42.250363,45.872998,50.563217,0.819091,2281.110222,2144.908297,2281.610222,1951.591703,11.600224,75.531856,147063.4809,2292.980388,64.136388,748.802551,19.747259,435.288483,34.166524,34.112966,34.961742,33.26419,335.307275,0.994164,2108.104509,1883.870463,2108.604509,2212.629537,11.6051,75.560415,51777.28299,2301.915281,22.493131,611.904724,6.952504,437.357352,34.734325,30.40453,35.29573,25.51333,349.601252,0.88745,2801.088761,1159.482834,2801.588761,2937.017166,11.584609,75.637415,6120563.082,3374.841974,1813.585089,13017.28125,821.85151,446.286938,34.194763,33.634304,34.919208,32.349401,337.2878,0.988184,2604.206484,2513.657282,2604.706484,1582.842718,11.591102,75.491311,674819.4038,2408.807364,280.146687,1899.716309,90.612798,435.256399,33.923479,33.200045,35.278899,31.121192,346.298184,0.980257,2130.759965,2828.715094,2131.259965,1267.784906,11.604881,75.458125,770828.396,2425.850349,317.755956,2000.534302,103.504608,437.009038,33.738084,33.210296,35.554191,30.866402,348.4833,0.976706,1276.189607,2347.254723,1276.689607,1749.245277,11.629303,75.511423,705537.5523,2420.323168,291.505515,2009.669922,94.737542,440.115884,34.606854,33.544245,35.607532,31.480958,352.254443,0.983826
elp1m008-fa05-20201224-0426-e91.fits,0,59208.92513,2459208.925125,2459208.928362,1.470139,59.98,42.723803,48.314797,1.35,35,62,93,0.041505,0.373551,0.034106,0.01791,0.006125,2.837503,0.089413,0.10314,0.092914,0.000282,0.00042,0.00028,0.000274,0.000275,0.005677,0.000319,0.000327,0.000322,147.397597,888.817523,121.855139,65.322902,22.247068,499.780458,280.533381,315.071419,288.57423,8305831.764,5358.705828,2022.23942,1821.970106,2022.73942,2274.529894,11.607558,75.567259,344733.3761,7333.481362,2328.199729,148.068644,1149.600342,47.008148,441.119528,13052,35.720048,32.570821,34.729065,30.412576,348.623799,0.979528,2317.451019,2022.011186,2317.951019,2074.488814,11.599115,75.545091,3102648.864,2859.792254,1084.921067,5203.54248,423.079941,444.072534,36.768999,33.441979,35.140763,31.743196,339.616525,0.982098,2121.713813,1986.828362,2122.213813,2109.671638,11.604755,75.549252,283279.3876,2317.527141,122.233471,763.83606,38.628228,439.804507,68.130814,44.521411,42.781855,46.260966,50.136976,0.808617,2280.995817,2144.983205,2281.495817,1951.516795,11.600229,75.531853,148755.3129,2275.207369,65.380991,779.597839,20.284406,439.202805,33.692302,34.202326,35.165548,33.239105,337.663995,0.993737,2108.685783,1883.424743,2109.185783,2213.075257,11.605084,75.560464,50874.89564,2286.577955,22.24936,618.297363,6.937346,441.184408,34.298965,28.965619,34.194348,23.73689,347.567663,0.851499,2801.064579,1159.30073,2801.564579,2937.19927,11.584614,75.637426,6141447.552,3372.484508,1821.045445,13596.23438,837.453216,450.795871,34.207971,33.346382,34.626818,32.065945,339.139062,0.989445,2604.315462,2513.638456,2604.815462,1582.861544,11.591102,75.491324,681695.0541,2391.871109,285.004928,1931.984497,92.95654,439.847624,33.67117,33.000514,35.06956,30.931468,345.870208,0.979891,2130.722069,2828.516316,2131.222069,1267.983684,11.604883,75.458162,776571.3818,2414.857666,321.580602,2183.958252,105.89396,441.247195,33.706928,32.919628,34.958799,30.880457,349.253968,0.982407,1276.411024,2346.921718,1276.911024,1749.578282,11.629294,75.511466,706117.7758,2406.136207,293.465421,2012.543701,96.286844,443.727351,34.102918,33.287147,35.431891,31.142403,354.273239,0.982855
elp1m008-fa05-20201224-0427-e91.fits,0,59208.92613,2459208.926125,2459208.929362,1.468643,59.983,42.190366,48.477101,1.35,35,62,93,0.042018,0.371305,0.033829,0.017322,0.006081,2.858832,0.088316,0.102143,0.093278,0.000289,0.000428,0.000287,0.000281,0.000282,0.005893,0.000326,0.000335,0.000331,145.32632,868.20054,118.05077,61.683534,21.54221,485.146705,270.642261,304.546729,282.163213,8218127.191,5412.316057,2022.255185,1821.984992,2022.755185,2274.515008,11.607555,75.567289,345308.6616,7382.834884,2365.183805,145.996544,1133.343628,46.771825,451.0051,12900,35.197999,33.036446,35.024752,31.048141,347.760978,0.982634,2317.395303,2022.216017,2317.895303,2074.283983,11.599112,75.545097,3051435.213,2883.452378,1058.257538,5163.955078,413.314839,453.600592,36.486134,33.41844,35.16528,31.6716,338.810481,0.98008,2121.015474,1985.564517,2121.515474,2110.935483,11.604772,75.549419,278013.9695,2347.909056,118.409173,774.06604,37.656804,449.752868,62.728872,43.671486,42.33859,45.004382,49.292289,0.83308,2281.061439,2145.087648,2281.561439,1951.412352,11.600223,75.531868,142355.1693,2305.925887,61.734495,754.92511,19.281912,448.654145,33.29862,33.973274,35.142773,32.803774,339.913295,0.9919,2108.061151,1884.004072,2108.561151,2212.495928,11.605099,75.560433,49977.78961,2319.760068,21.544379,637.96344,6.769458,451.60378,35.148321,29.799309,35.46804,24.130579,353.44036,0.857861,2800.997811,1159.42052,2801.497811,2937.07948,11.584609,75.637459,6088434.366,3379.38174,1801.641494,13975.54981,824.674324,457.575178,33.683846,33.333071,34.630717,32.035426,337.932521,0.988267,2604.334299,2513.611113,2604.834299,1582.888887,11.591096,75.491346,666896.9836,2426.804293,274.8046,2027.675415,90.330746,449.013051,33.335125,32.897948,34.943479,30.852417,345.214232,0.979714,2130.585927,2828.475269,2131.085927,1268.024731,11.604884,75.458179,761626.6469,2451.808458,310.638722,2167.904297,103.161815,450.77776,32.939626,32.832177,35.149723,30.514632,348.91362,0.976989,1276.081088,2346.940207,1276.581088,1749.559793,11.629305,75.511486,701169.1951,2443.808579,286.916578,1945.024414,94.972894,453.99764,34.170947,33.294574,35.31732,31.271827,351.749513,0.984059
elp1m008-fa05-20201224-0428-e91.fits,0,59208.92715,2459208.927145,2459208.930382,1.467135,60,38.657553,48.350109,1.35,35,62,93,0.041566,0.371498,0.033874,0.017746,0.005984,2.851506,0.088843,0.102417,0.093066,0.000288,0.000427,0.000285,0.000281,0.000282,0.005846,0.000325,0.000335,0.000329,144.346388,870.288662,118.663652,63.215437,21.254444,487.788491,273.454423,306.059469,282.700107,8237231.505,5408.789855,2022.177855,1821.897275,2022.677855,2274.602725,11.607557,75.567296,342391.4575,7344.205089,2361.334025,144.999163,1175.251953,46.620629,453.425373,13001,34.601739,32.555409,34.978687,30.132131,347.346605,0.97318,2317.377345,2022.128179,2317.877345,2074.371821,11.599114,75.545106,3060112.377,2885.513959,1060.508603,5176.526367,416.670333,456.492852,36.241145,33.2135,35.068133,31.358866,339.085385,0.977676,2121.900356,1987.603666,2122.400356,2108.896334,11.604747,75.549195,279030.4302,2344.29089,119.025515,760.109314,37.993279,452.820126,66.686509,45.541589,42.769218,48.313961,52.645655,0.788444,2281.361675,2144.800195,2281.861675,1951.699805,11.600215,75.531898,146179.6109,2310.41072,63.269967,1170.169067,19.904075,452.033052,32.928361,33.772911,34.894785,32.651037,338.698446,0.991871,2108.613592,1883.389321,2109.113592,2213.110679,11.605084,75.560496,49287.97989,2318.723544,21.256514,636.367004,6.711139,453.663786,1.72962,29.158348,34.643521,23.673174,353.49443,0.860909,2800.978067,1159.333661,2801.478067,2937.166339,11.584612,75.637465,6098527.187,3382.002071,1803.229879,13753.40332,830.386286,460.890193,33.632097,33.145278,34.519623,31.770934,338.161022,0.986897,2604.095762,2513.593932,2604.595762,1582.906068,11.591103,75.491351,672110.5648,2419.989419,277.732853,1913.851074,91.515767,452.67746,33.077505,32.850514,34.96887,30.732157,345.068924,0.978067,2130.555412,2828.549361,2131.055412,1267.950639,11.604884,75.458174,765254.8328,2451.100055,312.208729,2186.640381,104.198456,454.831815,32.990902,32.722203,35.155981,30.288425,349.711474,0.975031,1276.073411,2347.053313,1276.573411,1749.446687,11.629304,75.511469,701338.9209,2439.84209,287.452587,1905.342529,95.495552,456.849427,33.839729,33.096068,35.335245,30.85689,354.460357,0.981161
elp1m008-fa05-20201224-0429-e91.fits,0,59208.92815,2459208.928152,2459208.931389,1.465661,60.031,38.973412,48.065344,1.35,35,62,93,0.041622,0.372277,0.033135,0.017781,0.006199,2.844932,0.089086,0.102811,0.092964,0.000282,0.00042,0.000279,0.000275,0.000275,0.005709,0.000319,0.000327,0.000323,147.632324,886.422859,118.700152,64.701029,22.517261,498.282398,279.014549,314.126405,288.068157,8320277.936,5366.542494,2022.10143,1822.023699,2022.60143,2274.476301,11.607473,75.56879,346307.2328,7257.950307,2335.082298,148.306222,1054.505127,47.714192,448.694519,12840,35.21421,32.815744,34.979717,30.65177,347.322765,0.978884,2317.132836,2022.142363,2317.632836,2074.357637,11.599031,75.54657,3097450.208,2866.86953,1080.429429,4939.504395,426.766522,452.678911,36.852181,33.38525,35.090447,31.680053,337.152768,0.978722,2120.963397,1986.868426,2121.463397,2109.631574,11.604689,75.55076,275691.2077,2315.768092,119.049575,754.969116,37.98472,448.654198,NaN,44.322438,42.130042,46.514834,51.476746,0.806174,2280.892596,2144.934495,2281.392596,1951.565505,11.600143,75.533341,147943.9548,2284.586114,64.757443,761.152283,20.38371,447.306582,32.978622,33.979183,34.740071,33.218296,331.762209,0.993431,2108.384176,1883.908272,2108.884176,2212.591728,11.605003,75.561934,51577.06137,2290.315086,22.519636,633.293213,7.106285,449.755397,32.715565,28.861944,33.843236,23.880652,344.580817,0.847595,2800.809263,1159.454035,2801.309263,2937.045965,11.584495,75.638951,6156318.077,3367.599221,1828.102952,13049.45703,848.217171,458.278853,34.391542,33.270895,34.521424,32.020367,335.303372,0.986698,2603.94218,2513.590831,2604.44218,1582.909169,11.591022,75.492749,680589.4622,2401.500167,283.401797,1888.39978,93.771579,447.26768,33.232949,32.895733,34.946901,30.844565,343.341804,0.977901,2130.401778,2828.578652,2130.901778,1267.921348,11.604822,75.459581,775671.5882,2419.689893,320.566528,2203.163818,106.871989,448.657536,33.745217,32.767129,35.030971,30.503287,346.947594,0.976547,1275.862668,2346.948086,1276.362668,1749.551914,11.629255,75.513005,707698.8081,2415.978393,292.924312,1867.670532,97.506703,451.411919,33.999458,33.234765,35.152822,31.316709,349.074255,0.984637
elp1m008-fa05-20201224-0430-e91.fits,0,59208.92916,2459208.929157,2459208.932394,1.464208,60.048,42.23517,48.248132,1.35,35,62,93,0.041883,0.372167,0.033775,0.018093,0.005938,2.842028,0.088947,0.103499,0.092664,0.000282,0.000421,0.000281,0.000276,0.000276,0.00572,0.00032,0.000329,0.000324,148.522257,884.089999,120.012514,65.516605,21.483068,496.897755,277.873017,314.900034,286.026301,8296922.677,5370.898071,2022.041987,1821.980257,2022.541987,2274.519743,11.607564,75.567303,347501.9583,7313.257801,2328.890941,149.213496,1107.063477,47.516711,445.088454,12866,34.849291,32.587774,34.736679,30.438869,345.17986,0.977174,2317.239925,2022.291261,2317.739925,2074.208739,11.59912,75.545101,3087838.4,2864.139404,1078.10339,4838.533203,422.224744,448.306746,36.490481,33.177241,34.896002,31.458481,337.506192,0.978654,2120.493882,1985.951006,2120.993882,2110.548994,11.60479,75.54939,280232.656,2327.971432,120.376329,760.731323,38.318444,444.510653,68.09159,44.286077,42.600426,45.971727,50.187468,0.821832,2280.889339,2144.763409,2281.389339,1951.736591,11.600232,75.531915,150120.1221,2289.267741,65.575607,767.852051,20.52712,443.289843,33.26293,34.500336,34.969356,34.031316,324.304612,0.992743,2108.256314,1884.09519,2108.756314,2212.40481,11.605097,75.560435,49270.8558,2293.252101,21.485146,617.429382,6.737197,445.819528,34.235296,30.471571,35.360274,25.582867,346.356309,0.876105,2800.889559,1159.485897,2801.389559,2937.014103,11.584614,75.637459,6137406.243,3371.355867,1820.456364,12760.36133,839.216449,453.061325,33.863079,33.071052,34.317734,31.82437,335.665677,0.987004,2603.971614,2513.579511,2604.471614,1582.920489,11.59111,75.49136,677707.711,2401.18366,282.239015,1882.063843,92.668374,443.534479,32.884255,32.732938,34.871639,30.594236,344.93443,0.977365,2130.363077,2828.528818,2130.863077,1267.971182,11.604895,75.458187,778184.7542,2420.880277,321.447021,2106.450928,106.407401,445.305703,33.614167,32.549935,34.864922,30.234947,347.583794,0.975681,1275.944813,2347.043827,1276.444813,1749.456173,11.629313,75.511493,703623.9686,2419.53744,290.809291,1836.785522,96.212111,448.951305,33.85203,32.953432,35.037182,30.869683,351.074134,0.982488
elp1m008-fa05-20201224-0431-e91.fits,0,59208.93016,2459208.930161,2459208.933398,1.46278,60.019,31.759492,48.537896,1.35,35,62,93,0.04124,0.372767,0.034138,0.017545,0.006369,2.836582,0.088955,0.103078,0.09351,0.000289,0.000429,0.000288,0.000283,0.000284,0.005827,0.000328,0.000336,0.000331,142.463039,868.18782,118.73295,62.023068,22.416528,486.815751,271.127162,306.930034,282.57633,8253541.235,5444.664544,2022.0552,1822.166632,2022.5552,2274.333368,11.607558,75.567303,340378.0845,7401.363984,2378.66341,143.096364,1107.137085,45.988562,456.76008,13027,34.577366,32.522299,34.619496,30.425103,345.160023,0.978146,2317.093986,2022.470217,2317.593986,2074.029783,11.59912,75.54511,3076651.843,2904.996457,1059.089706,5121.38916,415.687142,458.99324,36.693208,33.301927,35.143711,31.460143,338.991379,0.977969,2121.067387,1986.319309,2121.567387,2110.180691,11.604768,75.549374,281762.8512,2365.790073,119.098839,764.958069,38.069044,454.904339,NaN,44.641444,43.009634,46.273253,49.944245,0.819256,2280.883715,2144.942429,2281.383715,1951.557571,11.600226,75.531925,144810.3786,2332.827492,62.075048,757.062805,19.565364,453.668143,1.971195,33.925505,34.642486,33.208523,327.141183,0.989445,2107.836767,1883.186594,2108.336767,2213.313406,11.605103,75.560556,52567.03964,2344.756148,22.418979,614.089294,7.102345,456.921313,4.560909,30.300338,36.026107,24.574569,356.276283,0.86457,2800.761503,1159.678706,2801.261503,2936.821294,11.58462,75.637463,6102266.937,3398.802386,1795.41681,13251.93457,824.478697,465.940041,33.85933,33.137781,34.49094,31.784622,337.104828,0.986328,2603.835215,2513.790047,2604.335215,1582.709953,11.591108,75.49138,674222.0496,2448.823635,275.32487,1843.25,91.094297,454.535283,33.239351,32.880553,35.205756,30.555351,346.076768,0.974668,2130.206531,2828.681561,2130.706531,1267.818439,11.60489,75.458209,771260.1425,2462.462318,313.206881,2067.640869,104.205136,455.742948,33.215039,32.738983,35.061159,30.416808,348.796445,0.97669,1275.821896,2347.063972,1276.321896,1749.436028,11.629305,75.511505,705792.1057,2456.024526,287.371766,1912.912842,95.359735,458.820414,33.724367,33.229443,35.386683,31.072203,351.131397,0.981573
elp1m008-fa05-20201224-0432-e91.fits,0,59208.93117,2459208.931168,2459208.934405,1.461368,60.004,40.19487,47.718766,1.35,35,62,93,0.041956,0.368669,0.033496,0.017349,0.006195,2.915322,0.087207,0.100277,0.091771,0.000294,0.000434,0.000292,0.000288,0.000286,0.006212,0.000333,0.000342,0.000335,142.699878,849.491978,114.684146,60.303721,21.628644,469.270665,261.840479,292.89636,273.648129,8009793.218,5375.069781,2021.875092,1822.255202,2022.375092,2274.244798,11.607561,75.567267,336055.921,7153.659716,2344.161378,143.358697,1136.905396,46.976783,463.14761,13219,34.481312,32.627124,34.584392,30.669857,343.79135,0.979945,2316.950006,2022.2758,2317.450006,2074.2242,11.59912,75.545096,2952959.391,2856.008616,1033.946247,5053.26416,412.790027,468.115423,36.210148,33.138516,34.829185,31.447847,337.820883,0.979739,2120.49384,1987.189227,2120.99384,2109.310773,11.604782,75.54925,268293.4628,2332.473651,115.025292,756.026123,37.504365,463.663061,62.56338,44.929364,42.833533,47.025195,50.842174,0.788705,2281.01827,2145.440245,2281.51827,1951.059755,11.60022,75.531835,138961.2999,2302.469366,60.353159,780.677979,19.425204,464.003686,33.019354,33.633727,34.345544,32.92191,328.784643,0.991643,2109.043151,1883.685404,2109.543151,2212.814596,11.605066,75.560471,49620.31641,2293.952839,21.630923,640.990845,6.936354,463.974863,31.646781,27.9919,32.71355,23.27025,344.127812,0.851213,2800.672406,1159.609354,2801.172406,2936.890646,11.584613,75.637441,5964037.396,3347.397192,1781.693971,13731.50879,833.704374,468.156818,33.312599,33.027253,34.273416,31.781091,336.19641,0.987508,2603.594665,2513.656118,2604.094665,1582.843882,11.591113,75.491346,642483.6412,2417.74334,265.736909,1877.819458,89.811882,467.09502,32.919524,32.642817,34.740996,30.544637,343.936099,0.977146,2130.024833,2828.486329,2130.524833,1268.013671,11.604896,75.458185,729996.2504,2445.683858,298.483489,2114.457764,102.045146,470.899203,32.815542,32.550485,34.849539,30.25143,346.775515,0.975354,1275.769298,2347.102223,1276.269298,1749.397777,11.629309,75.511479,673275.9302,2420.631074,278.140662,1977.265137,94.116292,470.319481,33.025695,32.975597,34.95495,30.996244,351.879286,0.984477
