Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,AIRMASS
lsc1m005-fa15-20190224-0130-e91.fits,66,0,58539.58321,2458539.583,2458539.584280,1.150011,42,13.293433,11,20,30,0.167779,0.230032,0.829843,0.202771,0.235934,0.000219,0.000289,0.000799,0.000267,0.000293,767.392736,797.090078,1038.034085,760.135332,804.113144,3922840.518,1889.999327,2077.493133,2031.999758,2077.993133,2064.500242,5.267015,-31.41299,658169.7224,380.132711,796.896592,825.916097,11008.83594,1731.420904,161.655611,1225,10.55428,9.47902,9.658258,9.299781,329.593183,0.99399,3031.636196,2148.825021,3032.136196,1947.674979,5.275063,-31.399542,733622.2329,833.57185,880.094779,9903.396484,1929.910822,160.641336,10.84675,9.933041,10.595621,9.270461,340.006289,0.96995,3034.128781,1850.149207,3034.628781,2246.350793,5.275105,-31.431823,1779027.706,1238.216877,1436.765836,28295.13867,4680.01741,167.188229,11.05735,9.78733,10.052429,9.522231,326.859623,0.98189,1633.802678,2859.324626,1634.302678,1237.175374,5.26322,-31.323908,661337.9057,797.643469,829.114675,12300.46777,1739.755318,157.759369,9.821371,9.303905,9.664783,8.943027,350.326681,0.99326,2410.318178,1637.132313,2410.818178,2459.367687,5.269851,-31.455397,748852.6735,841.331854,890.08002,12050.1709,1969.976936,158.077658,11.017055,9.678069,9.80293,9.553209,322.498661,0.990061,1.150011
lsc1m005-fa15-20190224-0131-e91.fits,67,0,58539.584,2458539.584,2458539.585280,1.152793,42,13.063672,11,20,30,0.168192,0.229795,0.829165,0.202379,0.236898,0.000219,0.000289,0.0008,0.000267,0.000294,766.811404,795.595995,1036.429536,758.181311,804.749821,3910483.746,1886.829974,2077.23014,2032.149917,2077.73014,2064.350083,5.267015,-31.413003,657710.4778,380.132711,796.853494,825.384444,11294.2002,1730.212788,161.937279,1318,10.17234,9.637262,9.902621,9.371903,335.020389,0.992684,3031.372501,2148.993827,3031.872501,1947.506173,5.275063,-31.399551,730699.9816,831.904181,878.346327,9889.869141,1922.223372,161.295852,10.661892,10.061825,10.772569,9.35108,341.056477,0.968274,3033.885137,1850.360442,3034.385137,2246.139558,5.275106,-31.431828,1772631.806,1236.247512,1433.880989,27145.06836,4663.19197,168.589565,10.909075,9.893031,10.250606,9.535457,330.313965,0.979919,1633.532678,2859.497969,1634.032678,1237.002031,5.263221,-31.323919,658193.803,796.103646,826.768984,12548.62012,1731.484252,157.915039,9.64782,9.407545,9.865962,8.949129,351.127181,0.989579,2410.021506,1637.345599,2410.521506,2459.154401,5.269851,-31.455403,748958.1559,840.222504,891.380738,12059.92676,1970.254424,157.739685,10.633801,9.811052,10.009321,9.612783,326.857781,0.98991,1.152793
lsc1m005-fa15-20190224-0132-e91.fits,68,0,58539.58479,2458539.585,2458539.586280,1.155585,42,13.609035,11,20,30,0.168201,0.230078,0.829734,0.202439,0.236288,0.000219,0.000289,0.000801,0.000267,0.000294,766.492488,795.15486,1035.672901,757.990956,803.350658,3905005.896,1885.597223,2077.597988,2031.997306,2078.097988,2064.502694,5.26702,-31.412928,656824.1763,380.132711,796.068824,825.084661,10529.70117,1727.88123,161.322082,1331,10.91482,9.746132,9.962357,9.529906,338.697849,0.996369,3031.708479,2148.860341,3032.208479,1947.639659,5.275064,-31.399501,730406.9499,831.987908,877.905728,8996.324219,1921.452505,160.937976,11.30402,10.149425,10.773027,9.525823,341.660456,0.976699,3034.178659,1850.193928,3034.678659,2246.306072,5.275106,-31.431769,1770812.211,1235.662439,1433.087351,26166.16016,4658.405235,168.386982,11.366361,9.996171,10.27403,9.718311,329.484209,0.986845,1633.877656,2859.293382,1634.377656,1237.206618,5.263228,-31.323873,657434.7313,795.290856,826.659487,11413.93066,1729.487393,158.328924,10.155554,9.528147,9.919683,9.136611,358.964116,0.99326,2410.395953,1637.172027,2410.895953,2459.327973,5.269854,-31.455322,746352.0039,839.001669,889.571537,11362.94238,1963.398524,158.426175,11.240747,9.908204,10.055524,9.760883,326.698127,0.994394,1.155585
lsc1m005-fa15-20190224-0133-e91.fits,69,0,58539.58558,2458539.586,2458539.587280,1.158407,42,13.083742,11,20,30,0.167269,0.230176,0.82954,0.202418,0.2363,0.000219,0.000289,0.0008,0.000267,0.000294,765.196685,796.216604,1036.645272,758.779326,804.642244,3910967.475,1886.549989,2077.833171,2031.755632,2078.333171,2064.744368,5.267015,-31.413005,654182.6301,380.132711,794.550863,823.336378,11095.86328,1720.932219,161.066885,1362,10.348182,9.56802,9.825356,9.310684,337.783647,0.994334,3031.954456,2148.627966,3032.454456,1947.872034,5.275063,-31.399554,731772.8266,832.3579,879.156462,9782.454102,1925.045662,160.762976,10.504604,9.978266,10.684497,9.272034,343.039176,0.971189,3034.480906,1849.968596,3034.980906,2246.531404,5.275105,-31.431832,1773289.476,1236.786186,1433.78823,27632.9082,4664.922076,168.987884,11.005379,9.814439,10.128552,9.500326,329.993495,0.983631,1634.171717,2859.136971,1634.671717,1237.363029,5.263221,-31.323918,658382.1387,795.605568,827.523291,11759.43652,1731.979699,158.550845,9.129378,9.386337,9.808209,8.964465,353.517713,0.991526,2410.623788,1636.927067,2411.123788,2459.572933,5.269851,-31.455408,747523.034,838.822327,891.157769,11484.59766,1966.479106,156.633039,10.822135,9.732305,9.875651,9.58896,325.44003,0.993172,1.158407
lsc1m005-fa15-20190224-0134-e91.fits,70,0,58539.58636,2458539.586,2458539.587280,1.161274,42,13.091853,11,20,30,0.167643,0.229948,0.8306,0.202546,0.235912,0.000219,0.000289,0.000801,0.000267,0.000293,765.665844,795.981616,1036.526833,758.475099,803.991144,3908490.481,1885.678405,2078.113747,2031.701963,2078.613747,2064.798037,5.267018,-31.412969,655231.4316,380.132711,795.238583,823.94321,10237.23047,1723.69126,161.436951,1385,10.537624,9.649807,9.87693,9.422683,340.429508,0.99632,3032.217637,2148.533361,3032.717637,1947.966639,5.275064,-31.399531,730721.1984,831.434875,878.86763,9558.633789,1922.279186,159.642812,10.365931,10.019145,10.669868,9.368423,343.693051,0.976418,3034.797655,1849.863582,3035.297655,2246.636418,5.275107,-31.431804,1773402.964,1236.449285,1434.270686,26473.22852,4665.220626,167.51038,10.978273,9.887722,10.161513,9.61393,330.028126,0.987793,1634.438081,2859.049244,1634.938081,1237.450756,5.263225,-31.3239,658310.9009,795.883614,827.144685,11365.83398,1731.792297,158.680354,9.763262,9.414469,9.791741,9.037198,358.99982,0.993589,2410.917312,1636.84298,2411.417312,2459.65702,5.269853,-31.455369,746055.4176,838.010461,890.269814,11608.58008,1962.618306,157.137178,10.730431,9.788405,9.925118,9.651692,326.824196,0.995152,1.161274
lsc1m005-fa15-20190224-0135-e91.fits,71,0,58539.58715,2458539.587,2458539.588280,1.164163,42,13.269671,11,20,30,0.167261,0.229828,0.827772,0.202644,0.237221,0.000218,0.000289,0.000798,0.000267,0.000294,765.582425,796.070067,1036.852397,759.094722,805.808165,3915071.602,1888.088805,2077.70708,2031.723173,2078.20708,2064.776827,5.267015,-31.412996,654839.9885,380.132711,794.914607,823.786584,10744.02051,1722.661506,161.014497,1316,10.468937,9.56126,9.825324,9.297195,339.412762,0.994623,3031.861615,2148.540933,3032.361615,1947.959067,5.275062,-31.399547,731642.4868,832.459917,878.892151,9389.786133,1924.702783,159.533192,10.833767,10.000217,10.71151,9.288925,344.084064,0.972246,3034.383523,1849.887801,3034.883523,2246.612199,5.275105,-31.431824,1773080.573,1236.924774,1433.458696,27451.32422,4664.372525,167.579908,11.002091,9.843265,10.159874,9.526655,330.954204,0.985218,1634.021957,2859.054276,1634.521957,1237.445724,5.26322,-31.323917,659684.3404,796.815133,827.90137,12023.94824,1735.40535,158.93509,10.017744,9.361465,9.763762,8.959168,357.483226,0.992583,2410.527001,1636.894829,2411.027001,2459.605171,5.269851,-31.455397,750664.2012,840.828501,892.767312,11631.64746,1974.74245,156.763894,10.933961,9.733835,9.902472,9.565197,327.993017,0.99375,1.164163
lsc1m005-fa15-20190224-0136-e91.fits,72,0,58539.58794,2458539.588,2458539.589280,1.167075,42,13.448788,11,20,30,0.166731,0.230175,0.828118,0.203011,0.236325,0.000218,0.000289,0.000799,0.000267,0.000294,764.015977,796.501347,1036.52837,759.189033,804.375912,3910182.693,1886.345057,2077.767607,2031.877962,2078.267607,2064.622038,5.267016,-31.413009,651948.72,380.132711,793.242694,821.878002,10204.79395,1715.055561,159.907455,1319,10.716353,9.734061,9.96171,9.506411,338.955143,0.996032,3031.845642,2148.745831,3032.345642,1947.754169,5.275063,-31.399556,731624.7182,831.784383,879.584581,9290.896484,1924.656039,159.235074,10.985987,10.146172,10.816128,9.476215,342.619883,0.974384,3034.365094,1850.109264,3034.865094,2246.390736,5.275106,-31.431832,1771270.956,1235.905016,1433.177253,27389.48242,4659.612037,168.248391,11.339022,9.969134,10.244418,9.69385,329.257422,0.986637,1634.048326,2859.224266,1634.548326,1237.275734,5.263221,-31.323925,659851.7642,796.835437,828.090386,12050.37598,1735.845785,158.165346,9.783732,9.520163,9.922825,9.1175,355.720851,0.992708,2410.555888,1637.161878,2411.055888,2459.338122,5.269852,-31.4554,747435.2547,839.061674,890.798946,11516.42578,1966.248189,155.919855,11.149178,9.904297,10.050402,9.758192,326.461169,0.994264,1.167075
lsc1m005-fa15-20190224-0137-e91.fits,73,0,58539.58872,2458539.589,2458539.590280,1.170047,42,13.08887,11,20,30,0.166879,0.230346,0.827346,0.20312,0.236389,0.000219,0.00029,0.000799,0.000268,0.000294,763.042304,795.618309,1035.465611,758.850164,803.56268,3904702.85,1885.612286,2077.552111,2031.78212,2078.052111,2064.71788,5.267018,-31.412981,651611.1474,380.132711,793.876253,820.796874,10780.07031,1714.167522,162.686861,1345,10.613295,9.667167,9.921624,9.412709,338.202418,0.994724,3031.624234,2148.668823,3032.124234,1947.831177,5.275063,-31.399538,731040.6084,832.066905,878.583927,10021.12402,1923.119445,160.617612,10.625409,10.078592,10.762843,9.394342,342.915275,0.973314,3034.071736,1849.997662,3034.571736,2246.502338,5.275105,-31.431813,1767886.849,1235.023288,1431.460334,28009.39648,4650.709601,170.113418,10.825128,9.894551,10.217189,9.571913,331.247794,0.985296,1633.823312,2859.169846,1634.323312,1237.330154,5.263224,-31.323905,659222.7576,796.323395,827.832966,11965.37695,1734.191082,158.785368,9.360669,9.468517,9.891412,9.045622,354.589728,0.991762,2410.327784,1636.963977,2410.827784,2459.536023,5.269852,-31.455378,746552.6345,838.918881,889.898477,11703.38574,1963.926315,158.291943,10.571058,9.837268,9.988175,9.686361,325.90827,0.993188,1.170047
lsc1m005-fa15-20190224-0138-e91.fits,74,0,58539.58952,2458539.59,2458539.591280,1.173081,42,12.451041,11,20,30,0.166495,0.229485,0.830083,0.202808,0.236339,0.000219,0.000289,0.000803,0.000268,0.000295,760.669848,793.295913,1034.163596,757.534283,802.159714,3895295.566,1883.658908,2077.556459,2031.794048,2078.056459,2064.705952,5.267014,-31.413018,648545.8378,380.132711,792.822145,818.02185,11570.14258,1706.103734,162.799744,1300,10.185941,9.737105,10.00692,9.46729,332.066927,0.99026,3031.753026,2148.667975,3032.253026,1947.832025,5.275062,-31.399566,727061.7016,830.322635,875.637579,10360.53223,1912.652293,161.705753,10.217172,10.148489,10.823306,9.473672,338.634973,0.96751,3034.201858,1849.938271,3034.701858,2246.561729,5.275104,-31.431852,1766814.825,1234.589929,1431.094474,30728.59961,4647.889471,170.386705,10.359952,10.009381,10.312546,9.706216,327.383879,0.979131,1633.867141,2859.130276,1634.367141,1237.369724,5.263219,-31.323937,656794.1254,794.834007,826.328666,13661.96094,1727.802176,158.83617,8.546909,9.566252,9.984615,9.147889,346.549142,0.990417,2410.377394,1636.928364,2410.877394,2459.571636,5.26985,-31.455424,744624.914,838.308901,888.24646,13087.38281,1958.855137,157.545045,9.856363,9.90376,10.072237,9.735283,324.143442,0.98825,1.173081
lsc1m005-fa15-20190224-0139-e91.fits,75,0,58539.59031,2458539.59,2458539.591280,1.176111,42,12.601628,11,20,30,0.166434,0.230197,0.829603,0.201983,0.23671,0.000219,0.00029,0.000803,0.000268,0.000295,760.140228,793.378852,1032.540246,754.502326,801.755593,3889051.305,1883.527768,2077.614242,2031.705912,2078.114242,2064.794088,5.267015,-31.413019,647269.2749,380.132711,791.708953,817.559625,11342.74805,1702.745531,164.006786,1379,10.086522,9.778576,10.084957,9.472195,335.141545,0.990625,3031.726841,2148.539536,3032.226841,1947.960464,5.275062,-31.39957,727728.1902,830.611697,876.135254,10333.31348,1914.405598,163.285438,10.380677,10.203298,10.975917,9.430679,341.000818,0.963486,3034.220584,1849.868767,3034.720584,2246.631233,5.275105,-31.43185,1763425.841,1234.477446,1428.479594,30868.16016,4638.974204,172.490247,10.621906,10.043838,10.449767,9.63791,331.331387,0.977641,1633.886394,2859.077039,1634.386394,1237.422961,5.26322,-31.323933,653521.1612,794.515648,822.540328,13099.20801,1719.192119,161.381556,9.201791,9.623855,10.104538,9.143172,348.903124,0.988418,2410.412398,1636.868011,2410.912398,2459.631989,5.269851,-31.455423,744376.1125,838.195314,888.07,12920.58594,1958.200625,161.144333,10.266202,9.962747,10.214342,9.711153,328.797016,0.988126,1.176111
lsc1m005-fa15-20190224-0140-e91.fits,76,0,58539.5911,2458539.591,2458539.592280,1.179203,42,13.174496,11,20,30,0.166559,0.229759,0.829277,0.202681,0.236563,0.00022,0.000291,0.000807,0.000269,0.000297,757.011765,789.070925,1028.191535,752.21077,797.526349,3860187.494,1877.657396,2077.413913,2031.700863,2077.913913,2064.799137,5.267013,-31.413033,642949.2851,380.132711,789.649727,814.220867,10641.36523,1691.381105,164.795593,1317,10.328399,10.128361,10.294588,9.962134,325.906571,0.992201,3031.575454,2148.540076,3032.075454,1947.959924,5.275061,-31.399586,721209.1577,827.927223,871.102119,8922.78125,1897.256239,164.555487,10.860946,10.506828,11.067452,9.946204,336.020812,0.97475,3034.021759,1849.924519,3034.521759,2246.575481,5.275103,-31.431861,1749962.174,1229.615199,1423.178712,26455.03711,4603.555873,173.354662,11.315111,10.391668,10.594317,10.189019,323.489494,0.982175,1633.689123,2859.098319,1634.189123,1237.401681,5.263219,-31.323943,650535.8465,793.057713,820.288153,11381.88477,1711.338771,162.324515,9.775177,9.943658,10.245137,9.642179,340.608396,0.99396,2410.2148,1636.855819,2410.7148,2459.644181,5.269849,-31.455439,738480.3156,836.205559,883.132512,11680.36035,1942.690787,161.899096,10.991218,10.320521,10.395504,10.245537,318.871514,0.988369,1.179203
lsc1m005-fa15-20190224-0141-e91.fits,77,0,58539.59188,2458539.592,2458539.593280,1.182303,42,13.871643,11,20,30,0.166277,0.229665,0.828784,0.202794,0.236764,0.000222,0.000294,0.000813,0.000272,0.000299,750.051222,782.051565,1019.987038,746.398168,791.80568,3804834.148,1865.626551,2077.635544,2032.13203,2078.135544,2064.36797,5.267014,-31.412991,632654.7755,380.132711,784.367138,806.57991,8804.779297,1664.299749,164.776712,1364,10.965935,10.398267,10.623752,10.172782,333.233974,0.994681,3031.813079,2148.990207,3032.313079,1947.509793,5.275061,-31.399541,710631.4645,823.322574,863.126418,8160.678711,1869.429922,164.194191,11.456437,10.725913,11.324718,10.127107,339.856448,0.978708,3034.251412,1850.383915,3034.751412,2246.116085,5.275103,-31.431813,1724307.84,1221.402211,1411.744488,22522.26172,4536.068036,172.583407,11.614154,10.601233,10.882565,10.319902,327.710815,0.984735,1633.926151,2859.433928,1634.426151,1237.066072,5.263219,-31.323913,641503.8788,788.089393,813.998874,10035.44531,1687.578733,161.588642,10.555121,10.179398,10.568422,9.790374,349.520297,0.99332,2410.469085,1637.339504,2410.969085,2459.160496,5.26985,-31.455389,728390.9642,830.538448,877.01053,9687.295898,1916.149131,160.517907,11.592072,10.54309,10.681827,10.404354,324.678353,0.993697,1.182303
lsc1m005-fa15-20190224-0142-e91.fits,78,0,58539.59267,2458539.593,2458539.594280,1.185439,42,14.286164,11,20,30,0.166897,0.230087,0.827681,0.203152,0.236464,0.000221,0.000293,0.000808,0.000271,0.000298,754.775151,786.289854,1024.411461,749.906603,794.556105,3833479.192,1871.543597,2077.349734,2031.483568,2077.849734,2065.016432,5.267011,-31.41305,639796.8665,380.132711,788.017106,811.907332,8987.760742,1683.088163,163.200628,1323,10.854021,10.56882,10.855608,10.282032,338.277817,0.994421,3031.517452,2148.324551,3032.017452,1948.175449,5.275059,-31.399602,717050.0945,826.031045,868.066762,7747.817871,1886.315157,163.052469,12.008936,10.903178,11.511646,10.294709,340.079321,0.979001,3033.91105,1849.692233,3034.41105,2246.807767,5.275101,-31.431877,1736024.317,1224.629354,1417.591625,22191.20313,4566.890104,171.455075,12.086575,10.858091,11.19557,10.520612,331.247209,0.986637,1633.685883,2858.805468,1634.185883,1237.694532,5.263217,-31.323972,647281.5147,791.402566,817.891605,9641.230469,1702.77773,160.605152,10.9121,10.353028,10.779492,9.926564,353.44826,0.992869,2410.155666,1636.614601,2410.655666,2459.885399,5.269847,-31.455456,733123.2664,833.254507,879.831144,9657.646484,1928.598211,160.543092,11.697545,10.742407,10.922313,10.562501,326.997776,0.99322,1.185439
lsc1m005-fa15-20190224-0143-e91.fits,79,0,58539.59346,2458539.593,2458539.594280,1.18861,42,14.43592,11,20,30,0.166383,0.229389,0.830329,0.202705,0.236432,0.00022,0.000292,0.000808,0.00027,0.000297,755.189105,786.895938,1027.122699,751.79138,796.698527,3853643.165,1876.549535,2077.607662,2031.612045,2078.107662,2064.887955,5.267016,-31.413013,641179.7013,380.132711,789.538202,812.094589,9312.150391,1686.725932,165.116799,1347,11.351589,10.348952,10.455218,10.242685,324.009972,0.995594,3031.656379,2148.477561,3032.156379,1948.022439,5.275063,-31.399562,719042.8464,828.11033,868.293536,8347.848633,1891.55741,165.484757,12.053939,10.731191,11.258819,10.203563,336.488184,0.979292,3034.189661,1849.834904,3034.689661,2246.665096,5.275106,-31.431839,1748205.545,1229.040207,1422.41526,25300.99219,4598.934777,173.0115,11.851257,10.637913,10.786171,10.489655,321.873902,0.986249,1633.841187,2858.990884,1634.341187,1237.509116,5.263221,-31.323926,649497.665,792.129519,819.938722,10469.34668,1708.607668,162.415523,10.925081,10.112583,10.386475,9.838692,348.321552,0.996524,2410.3553,1636.799892,2410.8553,2459.700108,5.269851,-31.455415,736897.1088,835.261895,882.234798,10440.79395,1938.525908,162.489709,11.711573,10.55128,10.538486,10.564075,314.186336,0.992707,1.18861
lsc1m005-fa15-20190224-0144-e91.fits,80,0,58539.59424,2458539.594,2458539.595280,1.191833,42,14.334572,11,20,30,0.166281,0.229161,0.831067,0.202721,0.23631,0.000221,0.000292,0.000811,0.00027,0.000297,752.850217,785.617819,1025.26071,749.632302,794.740251,3841665.84,1874.271527,2077.272879,2031.823096,2077.772879,2064.676904,5.267012,-31.413022,638796.7516,380.132711,789.195961,809.427295,11526.02734,1680.457201,167.293282,1321,11.38896,10.349348,10.555875,10.142822,333.123172,0.995447,3031.39179,2148.691514,3031.89179,1947.808486,5.27506,-31.39957,716227.2677,826.143516,866.952599,9765.12207,1884.150579,166.274456,11.531095,10.718582,11.319912,10.117251,339.403959,0.977907,3033.885322,1850.108544,3034.385322,2246.391456,5.275102,-31.43184,1743617.719,1227.366508,1420.616994,28973.58008,4586.865765,173.629997,11.817741,10.61908,10.914835,10.323325,328.06565,0.984029,1633.61667,2859.17077,1634.11667,1237.32923,5.263218,-31.32394,647519.261,792.177353,817.391785,11944.04102,1703.403159,165.393336,10.731594,10.106869,10.496624,9.717115,355.531607,0.993922,2410.069081,1637.072309,2410.569081,2459.427691,5.269848,-31.455416,734301.5929,834.510124,879.919335,12063.42188,1931.697987,163.390215,11.767549,10.556853,10.687181,10.426525,323.217344,0.992386,1.191833
lsc1m005-fa15-20190224-0145-e91.fits,81,0,58539.59504,2458539.595,2458539.596280,1.195109,42,14.571165,11,20,30,0.165966,0.22958,0.828715,0.203257,0.236393,0.000222,0.000293,0.000811,0.000272,0.000298,749.151412,783.524119,1021.705526,748.207489,792.400058,3821437.192,1870.638562,2077.93658,2031.776704,2078.43658,2064.723296,5.267016,-31.413027,634227.722,380.132711,787.61425,805.25171,7013.111816,1668.437636,168.003062,1361,11.5565,10.539065,10.824189,10.25394,341.038257,0.995302,3032.099425,2148.529947,3032.599425,1947.970053,5.275064,-31.399589,713516.6408,825.061428,864.804264,7621.20459,1877.019841,169.044658,11.938644,10.858728,11.498886,10.218571,341.440906,0.978287,3034.594299,1849.941662,3035.094299,2246.558338,5.275106,-31.43186,1731753.024,1224.54966,1414.195831,19418.08008,4555.653786,177.427983,11.96772,10.758434,11.058533,10.458335,330.299394,0.988007,1634.283398,2859.105392,1634.783398,1237.394608,5.263222,-31.323944,645524.8345,790.972945,816.114936,7607.666016,1698.156501,165.471186,11.114949,10.334434,10.76764,9.901228,357.212306,0.992929,2410.721484,1636.922815,2411.221484,2459.577185,5.269852,-31.455433,730642.6923,832.707752,877.429915,7661.318848,1922.072663,165.029633,11.94344,10.725078,10.913011,10.537146,328.52058,0.994061,1.195109
lsc1m005-fa15-20190224-0146-e91.fits,82,0,58539.59582,2458539.596,2458539.597280,1.198408,42,14.820401,11,20,30,0.165722,0.229462,0.830146,0.202868,0.236269,0.000221,0.000292,0.000811,0.000271,0.000297,751.072691,785.213762,1024.04583,749.088886,794.193585,3836218.751,1873.664289,2077.073149,2031.784257,2077.573149,2064.715743,5.26702,-31.413015,635744.3926,380.132711,787.439364,807.356631,10022.84766,1672.427481,169.724223,1383,11.644699,10.565924,10.975786,10.156062,341.213018,0.990447,3031.192391,2148.61352,3031.692391,1947.88648,5.275065,-31.399555,715977.9971,826.146442,866.647801,8570.966797,1883.494833,167.747299,11.965499,10.92493,11.759995,10.089865,343.46205,0.967102,3033.723652,1850.006539,3034.223652,2246.493461,5.275108,-31.431817,1740091.533,1227.090601,1418.062799,25135.68555,4577.589568,175.959695,12.329026,10.84084,11.359097,10.322584,335.476384,0.978817,1633.440301,2859.159989,1633.940301,1237.340011,5.263227,-31.323968,646993.1461,792.039012,816.870301,11080.55566,1702.01913,166.37415,11.572933,10.307249,10.908971,9.705527,354.468433,0.985943,2409.888163,1636.983242,2410.388163,2459.516758,5.269856,-31.455394,733156.0754,833.680265,879.421171,11071.80762,1928.68452,164.998796,12.018684,10.757079,11.133745,10.380413,335.546982,0.988676,1.198408
