 	Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD-OBS	AIRMASS	EXPTIME	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	RA_T1	DEC_T1
60	cpt1m012-fa06-20190714-0246-e91.fits	60.000000	0.000000	58679.463173	2458679.463173	NaN	1.213392	49.977000	6.463607	9.000000	18.000000	27.000000	0.135580	0.420494	0.177040	0.639065	0.195706	0.000333	0.000692	0.000410	0.000978	0.000432	407.185201	607.610619	432.096468	653.454242	453.057224	2036843.095585	1553.966014	1942.780475	1845.911923	1943.280475	1840.588077	276155.895297	254.469005	644.651654	428.380031	10753.626953	1085.224094	665.176548	1091.000000	5.095821	6.956664	6.750464	7.162863	292.904763	0.992780	2520.970427	1624.229207	2521.470427	2062.270793	602944.939342	823.118090	732.513289	21126.224609	2369.423889	668.882144	5.071409	6.671527	6.160723	7.182332	279.987231	0.973762	1768.640662	1098.626237	1769.140662	2587.873763	306363.414015	663.953045	461.423313	10656.438477	1203.932141	666.710241	5.263462	6.928906	6.596720	7.261091	78.265470	0.989123	1400.430628	1604.545590	1400.930628	2081.954410	794156.970811	910.824075	871.910386	26134.269531	3120.839691	661.364228	5.326066	6.852496	6.806828	6.898163	294.415413	0.999590	2961.206591	1004.512280	2961.706591	2681.987720	333377.771417	683.266302	487.917772	12123.661133	1310.091858	681.734495	4.924747	6.701069	6.026903	7.375235	89.411664	0.960304	22.193578	-58.968756
61	cpt1m012-fa06-20190714-0247-e91.fits	61.000000	0.000000	58679.464046	2458679.464046	NaN	1.211466	49.977000	6.419431	9.000000	18.000000	27.000000	0.136470	0.419539	0.177792	0.635492	0.197515	0.000335	0.000693	0.000411	0.000975	0.000434	407.385222	605.421685	432.261546	651.586927	455.016255	2028779.348907	1551.237691	1942.827582	1845.882286	1943.327582	1840.617714	276868.377166	254.469005	645.810643	428.714485	10643.732422	1088.023971	662.429014	1145.000000	5.003067	7.032123	6.852593	7.211653	293.772146	0.994286	2521.018611	1624.206637	2521.518611	2062.293363	599597.801714	822.406951	729.076768	20968.726562	2356.270469	669.238413	4.998516	6.709570	6.244894	7.174246	279.422865	0.978784	1768.726413	1098.579163	1769.226413	2587.920837	306251.221226	663.166586	461.801345	10474.475586	1203.491252	661.845668	5.313035	7.013356	6.731742	7.294970	77.036031	0.992052	1400.489432	1604.521911	1400.989432	2081.978089	788308.740765	908.353428	867.843635	25578.523438	3097.857599	659.197939	5.412766	6.950239	6.925815	6.974663	305.448391	0.999539	2961.260793	1004.446934	2961.760793	2682.053066	334621.585202	681.974568	490.665783	12569.510742	1314.979737	677.822813	4.906163	6.724602	6.116493	7.332711	88.409158	0.967718	22.193578	-58.968762
62	cpt1m012-fa06-20190714-0248-e91.fits	62.000000	0.000000	58679.464922	2458679.464922	NaN	1.209547	49.989000	6.458480	9.000000	18.000000	27.000000	0.136422	0.422143	0.176170	0.636864	0.196610	0.000334	0.000696	0.000410	0.000978	0.000434	407.973778	606.333379	429.443410	651.257605	452.652648	2031849.627408	1555.009994	1942.791565	1845.814572	1943.291565	1840.685428	277189.737206	254.469005	645.463329	429.443045	10833.711914	1089.286836	666.815280	1052.000000	5.142890	6.951543	6.761009	7.142076	294.062645	0.993266	2520.975812	1624.125573	2521.475812	2062.374427	603125.363620	824.412384	731.582125	20949.744141	2370.132912	674.058612	5.053678	6.654089	6.194901	7.113277	280.594386	0.978296	1768.687280	1098.504529	1769.187280	2587.995471	304335.698254	663.969834	458.357719	10390.830078	1195.963722	667.819555	5.237506	6.941959	6.655701	7.228216	75.412489	0.991109	1400.438931	1604.453425	1400.938931	2082.046575	790543.417989	910.467313	868.283140	24941.869141	3106.639326	663.799709	5.407793	6.888067	6.855801	6.920332	298.282078	0.999711	2961.234311	1004.412340	2961.734311	2682.087660	333845.147545	684.538994	487.693398	12337.095703	1311.928530	681.589322	5.031101	6.720482	6.090995	7.349969	87.550791	0.965260	22.193578	-58.968756
63	cpt1m012-fa06-20190714-0249-e91.fits	63.000000	0.000000	58679.465811	2458679.465811	NaN	1.207651	49.977000	6.461050	9.000000	18.000000	27.000000	0.136116	0.419034	0.178316	0.639356	0.195270	0.000334	0.000691	0.000411	0.000979	0.000432	407.834590	606.452821	433.792556	652.942947	452.161584	2034932.665434	1553.714153	1942.796036	1845.960235	1943.296036	1840.539765	276986.237083	254.469005	645.396609	429.172130	10247.616211	1088.487131	665.218355	1079.000000	5.158660	6.992610	6.779482	7.205738	288.310399	0.994242	2520.976438	1624.296949	2521.476438	2062.203051	600906.396000	822.643688	730.457675	20709.160156	2361.412920	670.529436	5.117646	6.724351	6.223990	7.224713	278.411548	0.976093	1768.679488	1098.708696	1769.179488	2587.791304	307949.011685	664.250385	463.603813	10598.445312	1210.163146	665.798375	5.259753	6.983269	6.649127	7.317412	74.048965	0.987351	1400.451144	1604.645554	1400.951144	2081.854446	793632.587238	910.908630	871.253781	24537.757812	3118.778994	659.259718	5.470942	6.942019	6.875143	7.008896	280.185403	0.999578	2961.232982	1004.558438	2961.732982	2681.941562	332444.670510	682.863035	486.839459	12126.588867	1306.425003	680.838459	4.839769	6.722784	6.027160	7.418407	87.857416	0.957841	22.193578	-58.968757
64	cpt1m012-fa06-20190714-0250-e91.fits	64.000000	0.000000	58679.466686	2458679.466686	NaN	1.205778	49.993000	6.580406	9.000000	18.000000	27.000000	0.137189	0.418784	0.177473	0.638482	0.196783	0.000338	0.000698	0.000414	0.000987	0.000439	406.284451	600.300303	428.194414	646.948963	448.627272	2005588.654380	1546.383535	1942.780241	1845.756678	1943.280241	1840.743322	275143.706718	254.469005	643.133076	427.817690	9860.803711	1081.246444	656.852691	995.000000	5.062310	7.221362	6.977348	7.465377	289.264318	0.992554	2520.963521	1624.007050	2521.463521	2062.492950	591992.093287	819.000989	722.822196	18841.371094	2326.381924	665.251020	5.252350	6.923498	6.437539	7.409457	278.746876	0.978548	1768.686016	1098.438092	1769.186016	2588.061908	302288.872916	660.925669	457.371966	9424.273438	1187.920207	658.589418	5.330445	7.241743	6.887445	7.596042	79.380324	0.989032	1400.426331	1604.402518	1400.926331	2082.097482	781535.749034	904.408109	864.140582	22837.828125	3071.241424	654.131726	5.625240	7.164882	7.091600	7.238165	284.869793	0.999445	2961.201672	1004.352698	2961.701672	2682.147302	329771.939143	682.468058	483.204943	11142.946289	1295.921832	674.465855	5.170636	6.993905	6.336771	7.651040	86.813837	0.964870	22.193579	-58.968751
65	cpt1m012-fa06-20190714-0251-e91.fits	65.000000	0.000000	58679.467573	2458679.467573	NaN	1.203904	49.985000	6.570461	9.000000	18.000000	27.000000	0.136740	0.419802	0.177705	0.638657	0.195727	0.000335	0.000693	0.000410	0.000979	0.000432	408.765090	606.142914	433.495455	652.579864	453.008131	2025838.346510	1547.198231	1942.827557	1845.960606	1943.327557	1840.539394	277013.767750	254.469005	643.814264	430.269696	10006.250000	1088.595320	648.291290	1076.000000	5.187973	7.019324	6.809811	7.228837	292.437829	0.992916	2521.021084	1624.283769	2521.521084	2062.216231	598992.819706	820.572834	729.969108	19868.328125	2353.893040	654.816377	5.255086	6.781760	6.343545	7.219975	282.907179	0.979562	1768.708149	1098.706647	1769.208149	2587.793353	305680.370976	659.844487	463.261233	10142.078125	1201.247952	649.435352	5.348187	7.028459	6.767163	7.289755	76.505487	0.993057	1400.502209	1604.604887	1401.002209	2081.895113	789558.713397	907.337912	870.192575	24350.138672	3102.769681	644.227844	5.453704	6.982296	6.982666	6.981926	315.156177	0.999623	2961.277641	1004.522071	2961.777641	2681.977929	331606.442430	679.577632	487.959619	11667.287109	1303.130975	665.296012	5.026950	6.818798	6.206426	7.431170	270.329044	0.968249	22.193578	-58.968754
66	cpt1m012-fa06-20190714-0252-e91.fits	66.000000	0.000000	58679.468520	2458679.468520	NaN	1.201941	49.993000	6.434677	9.000000	18.000000	27.000000	0.136446	0.420042	0.176833	0.641689	0.194845	0.000333	0.000692	0.000409	0.000982	0.000430	409.225598	607.143636	432.137990	653.563347	452.705582	2027254.160127	1546.641043	1942.721081	1845.886666	1943.221081	1840.613334	276610.066506	254.469005	642.147919	430.757553	10637.224609	1087.008874	644.218246	1066.000000	4.975014	6.964092	6.832924	7.095261	298.055250	0.995439	2520.943166	1624.192973	2521.443166	2062.307027	599653.000277	819.749088	731.507981	21042.574219	2356.487386	649.259852	4.974599	6.688164	6.305134	7.071194	281.570217	0.984586	1768.620885	1098.635690	1769.120885	2587.864310	304618.744996	660.093641	461.478079	10559.982422	1197.076025	642.496437	5.304349	6.953254	6.697829	7.208679	77.672620	0.993483	1400.392354	1604.552536	1400.892354	2081.947464	792395.120311	908.008420	872.673758	25465.039062	3113.916056	639.645115	5.422037	6.870143	6.877879	6.862407	319.003425	0.999739	2961.163259	1004.444791	2961.663259	2682.055209	330587.294544	678.164467	487.473630	12220.185547	1299.125977	659.521403	4.926925	6.734104	6.208325	7.259883	89.543939	0.975904	22.193579	-58.968756
67	cpt1m012-fa06-20190714-0253-e91.fits	67.000000	0.000000	58679.469409	2458679.469409	NaN	1.200122	50.061000	6.384774	9.000000	18.000000	27.000000	0.135062	0.421134	0.177610	0.638188	0.195130	0.000329	0.000689	0.000406	0.000970	0.000428	409.951607	611.335853	437.034912	657.685116	456.031371	2038357.011220	1544.467816	1942.803775	1845.800065	1943.303775	1840.699935	275303.837197	254.469005	638.332880	431.285691	10830.153320	1081.875717	633.792334	1049.000000	4.930035	6.903739	6.675923	7.131555	291.833531	0.991694	2520.992794	1624.157995	2521.492794	2062.342005	604040.237483	820.052043	736.587687	21379.277344	2373.728139	639.360861	4.984660	6.625755	6.187117	7.064394	281.973155	0.979194	1768.708880	1098.648802	1769.208880	2587.851198	307430.556371	658.221778	467.062268	10588.800781	1208.125746	632.506222	5.232129	6.900241	6.611991	7.188491	78.991440	0.991907	1400.481765	1604.527210	1400.981765	2081.972790	794081.767218	905.755861	876.706187	25859.240234	3120.544160	629.351024	5.409122	6.826796	6.738287	6.915305	289.689596	0.998875	2961.236471	1004.507081	2961.736471	2681.992919	332804.450148	677.676836	491.096098	12530.960938	1307.838848	647.477505	4.933246	6.706311	6.131541	7.281080	270.426446	0.971039	22.193579	-58.968763
68	cpt1m012-fa06-20190714-0254-e91.fits	68.000000	0.000000	58679.470297	2458679.470297	NaN	1.198324	50.025000	6.243184	9.000000	18.000000	27.000000	0.135946	0.421770	0.178082	0.637888	0.194356	0.000328	0.000686	0.000404	0.000965	0.000424	414.303165	614.812499	440.519970	660.845896	458.073974	2049104.830150	1544.357787	1942.857580	1845.989213	1943.357580	1840.510787	278567.068858	254.469005	638.756250	436.108561	11269.615234	1094.699407	622.894779	1055.000000	4.805594	6.760829	6.563052	6.958606	293.803863	0.992482	2521.070009	1624.369983	2521.570009	2062.130017	607869.451080	820.356260	740.982279	21992.222656	2388.775997	627.981386	4.841436	6.522783	6.101895	6.943671	282.750094	0.979726	1768.764381	1098.776586	1769.264381	2587.723414	309748.099148	657.637415	471.001333	11408.185547	1217.233113	622.779648	5.035170	6.782398	6.538113	7.026683	79.594362	0.994077	1400.553517	1604.687364	1401.053517	2081.812636	798039.777281	906.923249	879.941911	26935.980469	3136.098156	618.972575	5.340464	6.736620	6.684012	6.789228	302.829912	0.998564	2961.308198	1004.625856	2961.808198	2681.874144	333447.502642	676.062002	493.220299	12909.295898	1310.365884	637.640913	4.808480	6.586887	6.019233	7.154542	271.456719	0.970653	22.193578	-58.968763
69	cpt1m012-fa06-20190714-0255-e91.fits	69.000000	0.000000	58679.471184	2458679.471184	NaN	1.196558	49.993000	6.279267	9.000000	18.000000	27.000000	0.133913	0.422631	0.177087	0.637091	0.195197	0.000325	0.000687	0.000402	0.000963	0.000424	411.430516	615.396998	439.975455	661.299306	459.886860	2047112.238369	1541.430186	1942.751680	1845.836202	1943.251680	1840.663798	274134.241544	254.469005	633.515205	432.719277	11120.291992	1077.279497	612.293345	1065.000000	4.734344	6.790886	6.569132	7.012640	292.322329	0.991592	2520.937671	1624.212647	2521.437671	2062.287353	608149.579336	819.920264	741.717952	22518.482422	2389.876832	621.104550	4.933012	6.541056	6.063743	7.018370	281.429729	0.975180	1768.659479	1098.586438	1769.159479	2587.913562	307977.661926	654.922605	470.250468	11179.971680	1210.275735	611.467338	5.156188	6.785639	6.470776	7.100502	84.292948	0.991075	1400.448677	1604.506825	1400.948677	2081.993175	796654.726055	905.257194	880.031368	26078.884766	3130.655249	611.349636	5.370188	6.726889	6.620979	6.832799	292.854894	0.997968	2961.201328	1004.451019	2961.701328	2682.048981	334330.271051	674.776684	495.468025	12708.758789	1313.834945	629.336226	4.959420	6.574512	5.985946	7.163078	270.474976	0.968442	22.193578	-58.968762
70	cpt1m012-fa06-20190714-0256-e91.fits	70.000000	0.000000	58679.472071	2458679.472071	NaN	1.194805	49.989000	6.359362	9.000000	18.000000	27.000000	0.137970	0.418004	0.178316	0.641661	0.194778	0.000331	0.000684	0.000406	0.000975	0.000426	417.305578	611.113180	439.466587	658.428177	457.657391	2029822.398029	1535.544899	1942.828945	1845.925294	1943.328945	1840.574706	280053.987898	254.469005	636.782384	439.795439	10717.657227	1100.542630	606.485609	1093.000000	4.969078	6.936596	6.788323	7.084870	300.048123	0.992653	2520.989157	1624.427819	2521.489157	2062.072181	598357.897377	813.910366	735.164365	20747.181641	2351.397953	616.715705	4.976298	6.655639	6.280913	7.030365	284.300478	0.983655	1768.682434	1098.817883	1769.182434	2587.682117	307175.121290	653.584294	469.985469	10585.673828	1207.121949	607.550863	5.179960	6.934302	6.739289	7.129316	77.113032	0.996105	1400.518605	1604.671408	1401.018605	2081.828592	793378.465582	904.342300	877.298856	25539.394531	3117.780359	609.269334	5.456826	6.822811	6.782721	6.862901	302.462770	0.999231	2961.247587	1004.585700	2961.747587	2681.914300	330910.913780	671.148737	493.051533	12077.635742	1300.397720	624.478076	4.935380	6.723770	6.241247	7.206293	270.813515	0.979594	22.193579	-58.968767
71	cpt1m012-fa06-20190714-0258-e91.fits	71.000000	0.000000	58679.473845	2458679.473845	NaN	1.191382	49.976000	6.296587	9.000000	18.000000	27.000000	0.135392	0.421159	0.175188	0.638448	0.197479	0.000326	0.000684	0.000399	0.000964	0.000426	414.698105	615.964355	439.033642	662.224391	463.922964	2036861.055350	1530.953828	1942.755633	1845.724071	1943.255633	1840.775929	275773.720699	254.469005	631.869523	436.440928	10895.459961	1083.722243	588.981669	1090.000000	4.766925	6.906895	6.737512	7.076278	294.657674	0.994346	2520.940370	1624.021084	2521.440370	2062.478916	603621.980931	813.643912	741.874882	21229.167969	2372.084494	596.212145	4.996921	6.640505	6.234650	7.046360	282.110197	0.982168	1768.644792	1098.459771	1769.144792	2588.040229	303639.748896	647.500515	468.941324	10584.513672	1193.228814	590.835869	4.969306	6.927841	6.672055	7.183628	80.432364	0.993907	1400.401128	1604.400868	1400.901128	2082.099132	793695.977372	901.186566	880.723267	26031.054688	3119.028102	588.134577	5.347887	6.839167	6.790842	6.887492	301.385135	0.999046	2961.177871	1004.311077	2961.677871	2682.188923	335903.348152	671.125223	500.507710	12434.161133	1320.016747	608.063289	5.042535	6.708957	6.181206	7.236708	270.724047	0.975536	22.193579	-58.968760
72	cpt1m012-fa06-20190714-0259-e91.fits	72.000000	0.000000	58679.474719	2458679.474719	NaN	1.189716	49.976000	6.319807	9.000000	18.000000	27.000000	0.137067	0.423204	0.176921	0.635015	0.196071	0.000327	0.000687	0.000402	0.000960	0.000424	419.004092	615.898140	440.288692	661.161735	462.720403	2026021.899717	1524.375747	1942.889988	1845.895370	1943.389988	1840.604630	277699.825685	254.469005	628.964737	441.518911	10998.316406	1091.291357	578.729156	1119.000000	4.786220	6.937599	6.746307	7.128891	297.689125	0.990593	2521.098351	1624.264843	2521.598351	2062.235157	602458.370578	811.546851	742.358091	20904.080078	2367.511795	585.994660	4.999024	6.684648	6.278612	7.090684	285.259713	0.980259	1768.823810	1098.692771	1769.323810	2587.807229	304562.640155	647.203187	470.582726	10698.380859	1196.855547	578.346587	5.141997	6.948037	6.690118	7.205957	271.665138	0.994485	1400.591250	1604.592193	1401.091250	2081.907807	786876.192219	896.304075	877.912100	26179.792969	3092.228039	579.497669	5.332765	6.865167	6.806971	6.923363	304.036048	0.997939	2961.339343	1004.492591	2961.839343	2682.007409	332124.696765	665.492425	499.066082	12214.190430	1305.167586	593.596640	5.042440	6.758258	6.239318	7.277198	272.506650	0.976512	22.193578	-58.968761
73	cpt1m012-fa06-20190714-0260-e91.fits	73.000000	0.000000	58679.475594	2458679.475594	NaN	1.188071	49.976000	6.303379	9.000000	18.000000	27.000000	0.134592	0.419131	0.176218	0.643664	0.195080	0.000323	0.000677	0.000397	0.000965	0.000419	417.173708	619.321123	444.246461	666.956205	465.251045	2049756.672209	1529.949370	1942.684395	1845.811158	1943.184395	1840.688842	275880.369585	254.469005	628.431375	438.998402	11323.521484	1084.141346	573.878936	1073.000000	4.755746	6.823379	6.597359	7.049399	290.861608	0.992139	2520.885638	1624.206495	2521.385638	2062.293505	605382.123091	812.579244	745.013028	22370.964844	2379.001416	580.576307	4.883967	6.521985	6.097618	6.946352	281.894444	0.979944	1768.578457	1098.584927	1769.078457	2587.915073	307090.052968	646.636329	474.903805	10781.893555	1206.787652	574.042470	5.234075	6.786885	6.519732	7.054039	81.428469	0.993233	1400.398703	1604.537451	1400.898703	2081.962549	802690.844426	904.025086	887.907710	26615.931641	3154.375695	574.527887	5.366587	6.697147	6.621036	6.773258	295.891803	0.998650	2961.170687	1004.386764	2961.670687	2682.113236	334593.651724	667.128285	501.543195	12835.155273	1314.869965	588.822085	4.956713	6.622522	6.082454	7.162589	271.120731	0.973708	22.193579	-58.968762
74	cpt1m012-fa06-20190714-0261-e91.fits	74.000000	0.000000	58679.476470	2458679.476470	NaN	1.186455	49.976000	6.345823	9.000000	18.000000	27.000000	0.136111	0.421353	0.178593	0.637278	0.194450	0.000324	0.000681	0.000401	0.000959	0.000420	419.524869	618.339182	445.463989	664.637977	462.679113	2032359.548135	1521.460058	1942.823846	1845.821770	1943.323846	1840.678230	276627.237491	254.469005	626.018740	441.883317	10837.217773	1087.076352	565.883485	1055.000000	4.898956	6.968674	6.709680	7.227667	288.626406	0.991304	2521.001850	1624.167807	2521.501850	2062.332193	602482.683315	809.084094	744.647791	20734.787109	2367.607338	574.004424	5.018337	6.671652	6.215640	7.127663	279.076787	0.979496	1768.691032	1098.629865	1769.191032	2587.870135	307964.703348	646.084159	476.663449	10682.424805	1210.224811	565.360567	5.137206	6.915386	6.601355	7.229418	83.072204	0.991286	1400.504219	1604.516487	1401.004219	2081.983513	791055.706840	895.722177	883.148511	26040.611328	3108.652494	565.619057	5.404496	6.829951	6.703276	6.956625	289.284525	0.997751	2961.212854	1004.519747	2961.712854	2681.980253	330856.454632	663.687184	498.512647	12327.418945	1300.183709	580.234583	4.966743	6.724902	6.191056	7.258749	270.735819	0.975091	22.193580	-58.968759
75	cpt1m012-fa06-20190714-0262-e91.fits	75.000000	0.000000	58679.477346	2458679.477346	NaN	1.184852	49.972000	6.161571	9.000000	18.000000	27.000000	0.135048	0.422136	0.175718	0.640713	0.195033	0.000321	0.000676	0.000393	0.000955	0.000416	421.219976	624.387837	446.665594	670.824633	468.858995	2050152.077793	1520.302744	1942.851037	1845.843323	1943.351037	1840.656677	276868.280886	254.469005	624.412471	443.406072	12025.226562	1088.023592	550.087850	1103.000000	4.652114	6.736936	6.585736	6.888137	297.086409	0.994125	2521.061307	1624.250537	2521.561307	2062.249463	608551.063624	809.141945	752.094323	22618.972656	2391.454565	555.440149	4.842593	6.522296	6.197982	6.846610	285.720435	0.986480	1768.792579	1098.691330	1769.292579	2587.808670	306407.688373	641.820654	477.403908	11700.301758	1204.106129	548.114310	4.924429	6.761637	6.553265	6.970009	81.242702	0.995831	1400.569132	1604.582043	1401.069132	2081.917957	800602.238964	898.146620	891.393701	28490.263672	3146.167995	549.814547	5.154422	6.660478	6.636848	6.684108	307.600102	0.999228	2961.350492	1004.502827	2961.850492	2681.997173	334591.086831	661.822215	505.560374	13116.268555	1314.859886	564.376941	4.888472	6.579953	6.156855	7.003051	89.929639	0.983597	22.193578	-58.968771
76	cpt1m012-fa06-20190714-0263-e91.fits	76.000000	0.000000	58679.478223	2458679.478223	NaN	1.183270	49.976000	5.834123	9.000000	18.000000	27.000000	0.131743	0.415455	0.178043	0.650522	0.192209	0.000315	0.000663	0.000392	0.000962	0.000409	418.566864	626.281683	453.656932	676.382139	469.716115	2066793.370232	1521.463313	1942.542890	1845.907315	1943.042890	1840.592685	272284.975657	254.469005	618.866580	439.973630	12550.718750	1070.012341	540.663148	1097.000000	4.174802	6.553508	6.281384	6.825633	294.296091	0.984289	2520.792346	1624.270131	2521.292346	2062.229869	606631.281926	806.880795	751.822680	25361.410156	2383.910300	546.639626	4.557390	6.316201	5.886113	6.746289	284.312190	0.976151	1768.469884	1098.725989	1768.969884	2587.774011	312364.015860	643.300660	485.564582	12577.482422	1227.513016	538.755564	4.732913	6.516239	6.223873	6.808605	271.144797	0.991967	1400.343214	1604.675059	1400.843214	2081.824941	814587.112301	903.451065	901.639440	29689.564453	3201.125074	539.034166	5.035448	6.483114	6.344192	6.622037	294.111401	0.995866	2961.082525	1004.584263	2961.582525	2681.915737	333210.960145	658.585171	505.949685	14019.257812	1309.436331	551.040159	4.508489	6.383425	5.894071	6.872778	274.058843	0.976294	22.193580	-58.968769
