 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,RA_T1,DEC_T1
140,cpt1m012-fa06-20200223-0195-e91.fits,140,0,58903.33308,2458903.333084,NaN,NaN,NaN,2458903.336545,NaN,1.249043,40.466106,24,42,63,0.213468,0.542585,0.377758,0.597646,0.000204,0.000448,0.000335,0.000487,1048.134454,1210.99791,1126.188994,1227.383122,6811965.246,2688.367638,1950.42772,1924.368107,1950.92772,1885.131893,1454134.924,1809.557368,1263.098092,1151.244653,2962.197998,803.585976,56.811933,5872,28.564312,22.189981,21.415986,22.963975,88.910926,0.995138,309.659173,3247.016393,2274.640835,3247.516393,1534.859165,2396024.425,1591.394372,1505.613233,5320.362793,1324.094205,57.740304,27.516495,21.657306,20.116057,23.198554,272.476019,0.979795,280.501746,987.728763,1678.597615,988.228763,2130.902385,1867726.553,1416.0709,1318.949887,3804.656494,1032.145532,57.730539,NaN,28.125279,27.326225,28.924333,310.384022,0.874762,311.774271,1084.230999,1082.554396,1084.730999,2726.945604,2548214.268,1639.977963,1553.810067,4969.310059,1408.197558,59.612848,29.461661,23.382018,22.623084,24.140952,64.605368,0.989478,312.66825,10.448014,-52.483692
141,cpt1m012-fa06-20200223-0196-e91.fits,141,0,58903.33358,2458903.333578,NaN,NaN,NaN,2458903.337039,NaN,1.247343,37.116726,24,42,63,0.215098,0.540564,0.378322,0.599061,0.000205,0.000447,0.000336,0.000488,1051.197933,1209.317013,1125.747004,1226.710541,6803791.453,2687.340286,1950.42772,1924.368107,1950.92772,1885.131893,1463481.523,1809.557368,1266.530295,1155.504554,3246.87915,808.751106,56.638754,5825,28.462922,22.138004,21.333161,22.942846,88.06728,0.994703,266.286079,3247.016393,2274.640835,3247.516393,1534.859165,2387362.623,1588.929224,1502.497775,5506.545898,1319.307509,58.253794,27.145785,21.395943,19.654249,23.137638,274.165596,0.973281,265.906717,987.728763,1678.597615,988.228763,2130.902385,1867503.883,1416.099751,1318.765774,3675.472168,1032.02248,57.834354,23.191508,28.233725,27.374418,29.093032,310.152567,0.869585,339.348521,1084.230999,1082.554396,1084.730999,2726.945604,2548924.946,1640.65939,1553.597878,5253.420898,1408.590294,60.142524,29.200584,23.169726,22.486781,23.852671,64.01603,0.99086,287.026072,10.448162,-52.483291
142,cpt1m012-fa06-20200223-0197-e91.fits,142,0,58903.33407,2458903.334073,NaN,NaN,NaN,2458903.337534,NaN,1.245665,36.715772,24,42,63,0.212354,0.54249,0.380299,0.594344,0.000203,0.000447,0.000337,0.000484,1047.38302,1212.755523,1129.656804,1228.352436,6840992.57,2695.806812,1950.42772,1924.368107,1950.92772,1885.131893,1452709.454,1809.557368,1263.338843,1149.896928,3123.979492,802.798231,57.894971,5749,28.588685,22.164459,21.403244,22.925674,87.857694,0.995267,283.128561,3247.016393,2274.640835,3247.516393,1534.859165,2405961.214,1595.751845,1507.728925,5849.391113,1329.585487,59.376425,27.739373,21.667941,20.231185,23.104696,275.051528,0.982013,238.576344,987.728763,1678.597615,988.228763,2130.902385,1884826.277,1423.305341,1324.259963,3923.148926,1041.595205,59.025666,23.992269,28.005653,27.418275,28.593031,311.615033,0.873491,302.716646,1084.230999,1082.554396,1084.730999,2726.945604,2550205.078,1641.691908,1553.400529,5328.37793,1409.297722,60.840842,29.426036,23.432769,22.565294,24.300245,67.44216,0.989022,279.039762,10.448058,-52.484521
143,cpt1m012-fa06-20200223-0198-e91.fits,143,0,58903.33457,2458903.334567,NaN,NaN,NaN,2458903.338028,NaN,1.243994,35.696892,24,42,63,0.214547,0.543023,0.378706,0.595906,0.000205,0.000449,0.000337,0.000487,1047.310832,1208.112543,1123.75829,1223.974581,6798235.397,2689.708054,1950.42772,1924.368107,1950.92772,1885.131893,1458541.557,1809.557368,1267.468483,1150.751736,3234.106689,806.021176,59.659398,5760,28.30787,22.118362,21.204657,23.032067,273.890931,0.99307,269.402835,3247.016393,2274.640835,3247.516393,1534.859165,2392444.569,1592.561894,1502.261594,5552.899414,1322.1159,60.804884,27.291126,21.444146,19.579686,23.308606,273.082937,0.969867,264.846547,987.728763,1678.597615,988.228763,2130.902385,1867352.611,1418.553972,1316.377556,4036.125488,1031.938884,60.587067,21.237128,28.414072,27.617259,29.210885,310.826062,0.850998,288.20936,1084.230999,1082.554396,1084.730999,2726.945604,2538438.217,1638.896171,1548.870674,5411.969727,1402.795104,61.960025,29.235673,23.041334,22.414021,23.668646,62.757333,0.991227,270.742794,10.448028,-52.483923
144,cpt1m012-fa06-20200223-0199-e91.fits,144,0,58903.33507,2458903.335067,NaN,NaN,NaN,2458903.338528,NaN,1.242313,35.539074,24,42,63,0.215301,0.542465,0.371849,0.605798,0.000206,0.00045,0.000333,0.000495,1045.770272,1204.442056,1115.394752,1223.174251,6762856.903,2683.372738,1950.42772,1924.368107,1950.92772,1885.131893,1456052.703,1809.557368,1266.80464,1149.390093,3117.760498,804.645782,59.899167,5744,28.282179,22.052692,21.27172,22.833665,273.258062,0.994931,284.517025,3247.016393,2274.640835,3247.516393,1534.859165,2378408.182,1588.39267,1497.367891,5318.640137,1314.359093,60.989171,26.73758,21.288977,19.494547,23.083407,274.325045,0.971332,276.618806,987.728763,1678.597615,988.228763,2130.902385,1833116.977,1406.772886,1303.065331,3822.383545,1013.019542,60.523334,22.367607,28.897332,28.919618,28.875046,315.111929,0.84415,306.368258,1084.230999,1082.554396,1084.730999,2726.945604,2551331.745,1642.707529,1553.125982,4949.98291,1409.920342,61.75646,29.072037,23.414023,22.890225,23.93782,54.980821,0.982841,318.301897,10.448067,-52.484477
145,cpt1m012-fa06-20200223-0200-e91.fits,145,0,58903.33556,2458903.335562,NaN,NaN,NaN,2458903.339023,NaN,1.240654,35.348998,24,42,63,0.214416,0.541846,0.380656,0.594556,0.000204,0.000448,0.000337,0.000485,1050.366625,1210.689437,1128.378345,1226.657272,6821635.292,2692.071049,1950.42772,1924.368107,1950.92772,1885.131893,1462666.451,1809.557368,1267.261744,1154.194434,3382.859619,808.30068,58.048158,5784,28.171855,21.930589,21.096389,22.76479,89.95541,0.994229,251.807482,3247.016393,2274.640835,3247.516393,1534.859165,2397305.988,1593.216276,1504.695894,5855.715332,1324.802424,59.44367,27.055249,21.225072,19.442994,23.00715,272.843742,0.97192,240.449989,987.728763,1678.597615,988.228763,2130.902385,1880771.651,1421.583784,1323.01147,4426.189941,1039.354532,58.778687,21.522546,28.32706,27.8959,28.758221,312.695093,0.8566,243.451106,1084.230999,1082.554396,1084.730999,2726.945604,2543557.653,1639.514556,1551.409009,5376.494629,1405.624214,60.720063,29.107269,23.111194,22.451861,23.770528,60.378263,0.987572,277.636397,10.448158,-52.483074
146,cpt1m012-fa06-20200223-0201-e91.fits,146,0,58903.33606,2458903.336056,NaN,NaN,NaN,2458903.339517,NaN,1.239004,35.479082,24,42,63,0.214877,0.541827,0.381068,0.594028,0.000204,0.000447,0.000337,0.000483,1054.119808,1213.413852,1131.132628,1229.190653,6838413.119,2692.745499,1950.42772,1924.368107,1950.92772,1885.131893,1469416.673,1809.557368,1268.21857,1158.646236,2975.704102,812.030996,56.173123,5880,28.221333,21.874741,21.143657,22.605824,88.221981,0.995525,321.067169,3247.016393,2274.640835,3247.516393,1534.859165,2403147.904,1593.433903,1508.156629,5487.825195,1328.030792,57.282184,26.897306,21.319838,19.841973,22.797704,279.052366,0.978928,268.503285,987.728763,1678.597615,988.228763,2130.902385,1886872.94,1422.524936,1326.425212,3766.384766,1042.726234,57.260553,22.216003,27.860903,27.548512,28.173294,313.172187,0.876329,329.295053,1084.230999,1082.554396,1084.730999,2726.945604,2548392.275,1639.594318,1554.282207,5441.437988,1408.295929,59.025085,29.232686,23.492979,22.539852,24.446106,65.928976,0.985262,266.035363,10.448161,-52.483084
147,cpt1m012-fa06-20200223-0202-e91.fits,147,0,58903.33655,2458903.336549,NaN,NaN,NaN,2458903.340010,NaN,1.237398,35.207902,24,42,63,0.215069,0.54312,0.375337,0.60034,0.000205,0.000449,0.000334,0.000489,1051.584058,1210.468887,1123.760441,1227.340648,6805525.286,2687.445516,1950.42772,1924.368107,1950.92772,1885.131893,1463655.523,1809.557368,1266.17578,1155.965504,3364.119385,808.847262,56.427782,5681,28.084306,21.987929,21.018884,22.956973,274.229569,0.99209,254.193344,3247.016393,2274.640835,3247.516393,1534.859165,2395286.684,1591.282576,1505.255396,5846.397949,1323.686514,57.844913,26.893024,21.145776,19.255315,23.036237,270.296864,0.968531,244.87428,987.728763,1678.597615,988.228763,2130.902385,1857263.873,1412.474511,1314.900806,3959.654785,1026.363632,57.280717,21.596846,28.617304,27.938721,29.295887,311.545757,0.844724,298.601754,1084.230999,1082.554396,1084.730999,2726.945604,2552974.729,1641.675644,1555.103005,5580.597656,1410.82829,59.483559,28.77835,22.865742,22.398192,23.333292,56.796288,0.989568,262.076323,10.448018,-52.483568
148,cpt1m012-fa06-20200223-0203-e91.fits,148,0,58903.33703,2458903.337030,NaN,NaN,NaN,2458903.340491,NaN,1.235804,35.163227,24,42,63,0.213656,0.54115,0.378897,0.597657,0.000203,0.000446,0.000335,0.000486,1050.982829,1212.816249,1129.552985,1229.855381,6835944.625,2692.373221,1950.42772,1924.368107,1950.92772,1885.131893,1460542.325,1809.557368,1265.045369,1154.537506,3228.162354,807.126843,56.311094,5785,28.134124,21.791502,21.107947,22.475057,271.856834,0.996055,274.313589,3247.016393,2274.640835,3247.516393,1534.859165,2400332.207,1592.863188,1506.929298,5642.189453,1326.474777,57.654129,26.844008,21.128864,19.427756,22.829972,278.271725,0.972146,259.629258,987.728763,1678.597615,988.228763,2130.902385,1878398.838,1419.111405,1323.644381,4085.013428,1038.043264,56.507831,21.354401,28.014727,27.685582,28.343871,313.142342,0.868537,280.42609,1084.230999,1082.554396,1084.730999,2726.945604,2557213.581,1642.492997,1556.909884,5229.017578,1413.170771,59.08901,29.112473,23.199505,22.282557,24.116453,64.911429,0.984812,297.107413,10.448063,-52.483596
149,cpt1m012-fa06-20200223-0204-e91.fits,149,0,58903.33753,2458903.337528,NaN,NaN,NaN,2458903.340989,NaN,1.234173,35.648786,24,42,63,0.213213,0.54139,0.376895,0.600095,0.000203,0.000447,0.000335,0.000488,1049.008158,1211.675418,1126.663869,1229.137734,6818947.591,2688.661527,1950.42772,1924.368107,1950.92772,1885.131893,1453890.761,1809.557368,1261.855508,1152.18482,2952.888916,803.451046,55.788859,5730,28.282325,22.010497,21.31983,22.701163,274.799757,0.995957,313.119291,3247.016393,2274.640835,3247.516393,1534.859165,2395053.645,1590.5377,1505.813817,5325.101562,1323.557731,57.014812,27.195477,21.577889,20.175847,22.979931,278.940144,0.981511,277.423332,987.728763,1678.597615,988.228763,2130.902385,1866536.696,1414.984187,1319.121947,3673.804199,1031.487992,56.657948,22.60856,27.897912,27.8156,27.980224,314.516092,0.877949,332.03779,1084.230999,1082.554396,1084.730999,2726.945604,2557357.25,1642.227262,1557.249297,4950.933594,1413.250165,58.527057,29.345557,23.455454,22.606479,24.304428,65.510738,0.987867,319.757101,10.448167,-52.483347
150,cpt1m012-fa06-20200223-0205-e91.fits,150,0,58903.33802,2458903.338022,NaN,NaN,NaN,2458903.341483,NaN,1.232577,35.591287,24,42,63,0.215704,0.541634,0.379392,0.596473,0.000204,0.000446,0.000336,0.000485,1057.015959,1214.166896,1130.813335,1230.861303,6837040.161,2690.161496,1950.42772,1924.368107,1950.92772,1885.131893,1474775.819,1809.557368,1268.830947,1162.310726,3312.171875,814.992575,54.320725,5763,28.063615,21.865523,21.047153,22.683893,87.842016,0.994381,269.170231,3247.016393,2274.640835,3247.516393,1534.859165,2402110.193,1592.021017,1508.843267,6056.816895,1327.45733,55.573366,27.175698,21.294475,19.662483,22.926466,270.981703,0.976752,229.149024,987.728763,1678.597615,988.228763,2130.902385,1880480.376,1418.989984,1325.224559,4104.418457,1039.193567,55.335604,22.445655,28.239812,27.651745,28.827879,311.769441,0.863137,283.071757,1084.230999,1082.554396,1084.730999,2726.945604,2554449.593,1639.788213,1557.792386,5463.996094,1411.643332,56.463952,29.031395,23.066539,22.343728,23.78935,62.01872,0.987488,274.468726,10.448032,-52.483946
151,cpt1m012-fa06-20200223-0206-e91.fits,151,0,58903.33852,2458903.338516,NaN,NaN,NaN,2458903.341977,NaN,1.230978,35.597148,24,42,63,0.21375,0.540822,0.379063,0.597787,0.000203,0.000446,0.000335,0.000486,1052.962498,1213.62357,1130.361367,1230.524962,6823147.822,2685.660678,1950.42772,1924.368107,1950.92772,1885.131893,1458448.477,1809.557368,1260.52802,1157.013929,3159.320068,805.969738,52.353792,5774,28.294454,21.986532,21.263993,22.70907,89.80054,0.995689,278.377638,3247.016393,2274.640835,3247.516393,1534.859165,2394895.517,1588.119016,1508.007582,5649.977539,1323.470346,54.001974,27.041577,21.35429,19.642046,23.066534,271.672592,0.974524,250.827026,987.728763,1678.597615,988.228763,2130.902385,1875477.898,1415.813135,1324.664853,3875.35083,1036.429091,54.012653,22.316995,28.238231,27.911701,28.564761,313.186363,0.866408,309.591993,1084.230999,1082.554396,1084.730999,2726.945604,2552774.406,1638.940034,1557.576454,5048.515625,1410.717588,56.02445,29.144279,23.257738,22.569393,23.946082,60.24257,0.98641,309.466782,10.448021,-52.483841
152,cpt1m012-fa06-20200223-0207-e91.fits,152,0,58903.33901,2458903.339011,NaN,NaN,NaN,2458903.342472,NaN,1.229392,35.676379,24,42,63,0.213948,0.540847,0.378198,0.598922,0.000203,0.000445,0.000335,0.000486,1053.540349,1214.240634,1130.230831,1231.577537,6833216.47,2688.18745,1950.42772,1924.368107,1950.92772,1885.131893,1461949.927,1809.557368,1262.857472,1157.652355,3208.499512,807.904713,53.48547,5675,28.270379,21.940546,21.15288,22.728212,272.414519,0.994821,275.078611,3247.016393,2274.640835,3247.516393,1534.859165,2398502.66,1589.751213,1508.72831,5971.015625,1325.463731,54.243748,27.076415,21.386012,19.59995,23.172074,273.209558,0.972138,227.236033,987.728763,1678.597615,988.228763,2130.902385,1875136.89,1416.267455,1323.999138,4174.974121,1036.240642,54.844885,22.537961,28.115464,27.440322,28.790607,311.205873,0.867882,267.139932,1084.230999,1082.554396,1084.730999,2726.945604,2559576.919,1641.106134,1559.665683,5150.054199,1414.476802,55.918569,29.223614,23.237476,22.578944,23.896009,62.217606,0.98997,299.656688,10.448014,-52.483852
153,cpt1m012-fa06-20200223-0208-e91.fits,153,0,58903.3395,2458903.339504,NaN,NaN,NaN,2458903.342965,NaN,1.227825,35.525326,24,42,63,0.214267,0.541163,0.38039,0.595644,0.000203,0.000446,0.000336,0.000484,1053.926759,1213.719738,1131.429142,1230.106305,6833733.988,2689.636578,1950.42772,1924.368107,1950.92772,1885.131893,1464240.64,1809.557368,1264.154659,1158.276505,3417.637207,809.17061,54.177978,5810,28.04986,21.792713,21.02271,22.562716,87.665752,0.994986,246.616507,3247.016393,2274.640835,3247.516393,1534.859165,2399592.563,1591.090645,1508.143216,5723.455078,1326.066034,55.858935,27.038673,21.234238,19.605475,22.863001,273.013913,0.976481,254.217424,987.728763,1678.597615,988.228763,2130.902385,1883150.716,1419.522015,1326.609024,4129.955078,1040.669253,55.383425,22.39568,27.867159,27.268261,28.466056,311.527235,0.873776,275.43591,1084.230999,1082.554396,1084.730999,2726.945604,2550990.709,1639.369614,1556.080269,5441.062988,1409.731879,57.452571,28.940712,22.979238,22.124723,23.833754,65.451671,0.987134,275.699656,10.448163,-52.483261
154,cpt1m012-fa06-20200223-0209-e91.fits,154,0,58903.34,2458903.339999,NaN,NaN,NaN,2458903.343460,NaN,1.226254,35.378292,24,42,63,0.214249,0.541163,0.377878,0.599013,0.000204,0.000446,0.000335,0.000487,1052.332881,1212.173889,1127.762435,1229.521079,6819991.675,2687.786301,1950.42772,1924.368107,1950.92772,1885.131893,1461179.234,1809.557368,1263.471818,1156.479482,2971.300293,807.478812,54.803972,5907,28.105017,21.901158,21.15134,22.650977,272.013552,0.995299,316.343667,3247.016393,2274.640835,3247.516393,1534.859165,2394767.353,1589.821445,1506.312146,5274.289551,1323.39952,56.044237,26.610839,21.125916,19.312256,22.939576,275.783048,0.969732,288.681343,987.728763,1678.597615,988.228763,2130.902385,1870358.35,1416.086736,1320.793637,3794.689209,1033.59992,56.160703,22.11576,28.100845,28.060612,28.141078,314.771914,0.870648,318.737317,1084.230999,1082.554396,1084.730999,2726.945604,2554865.971,1640.536902,1557.335265,4891.209473,1411.873431,57.65809,29.156226,23.520006,22.635492,24.404521,61.501485,0.980986,329.252977,10.448027,-52.483655
155,cpt1m012-fa06-20200223-0210-e91.fits,155,0,58903.34049,2458903.340493,NaN,NaN,NaN,2458903.343954,NaN,1.224704,35.710595,24,42,63,0.213284,0.541594,0.378808,0.5973,0.000203,0.000445,0.000335,0.000485,1052.662713,1215.7338,1131.88362,1232.370627,6848095.872,2691.297275,1950.42772,1924.368107,1950.92772,1885.131893,1460588.165,1809.557368,1263.217201,1156.244678,3247.161865,807.152175,54.01663,5488,28.069669,21.803965,21.146765,22.461164,88.628215,0.996364,270.711011,3247.016393,2274.640835,3247.516393,1534.859165,2405877.208,1592.281338,1510.962385,5642.093262,1329.539063,54.758648,26.875462,21.178908,19.772087,22.58573,275.023877,0.981956,261.841413,987.728763,1678.597615,988.228763,2130.902385,1881417.388,1418.562475,1326.284476,3998.088379,1039.71138,54.548492,23.419151,27.93175,27.573793,28.289707,312.926727,0.874393,293.675678,1084.230999,1082.554396,1084.730999,2726.945604,2560801.276,1641.767848,1559.782815,5270.732422,1415.153407,55.854945,29.099805,23.271684,22.480505,24.062863,63.048334,0.986711,291.946296,10.448003,-52.48349
156,cpt1m012-fa06-20200223-0211-e91.fits,156,0,58903.34099,2458903.340985,NaN,NaN,NaN,2458903.344446,NaN,1.223165,35.392789,24,42,63,0.214702,0.540796,0.379156,0.597689,0.000204,0.000446,0.000336,0.000486,1053.936834,1213.117168,1129.936593,1230.095708,6818799.489,2684.967798,1950.42772,1924.368107,1950.92772,1885.131893,1464006.671,1809.557368,1263.819684,1158.398377,3279.277832,809.041314,53.672082,5787,28.135597,21.877973,21.169222,22.586724,89.933493,0.995811,264.472788,3247.016393,2274.640835,3247.516393,1534.859165,2393296.35,1587.792284,1507.310732,5597.197754,1322.586613,54.057889,26.964071,21.225841,19.487613,22.964069,273.117999,0.973215,259.633484,987.728763,1678.597615,988.228763,2130.902385,1874616.764,1415.692612,1324.169348,3856.026855,1035.953209,53.963543,21.798695,28.305579,28.195173,28.415986,314.398125,0.862112,313.837758,1084.230999,1082.554396,1084.730999,2726.945604,2550886.375,1638.22531,1557.103507,5166.386719,1409.674222,55.863315,28.962198,23.212775,22.524887,23.900663,59.611459,0.985288,298.977287,10.448017,-52.483788
157,cpt1m012-fa06-20200223-0212-e91.fits,157,0,58903.34148,2458903.341480,NaN,NaN,NaN,2458903.344941,NaN,1.221636,35.404109,24,42,63,0.213348,0.538932,0.382272,0.595527,0.000202,0.000443,0.000336,0.000483,1055.055569,1216.293732,1136.050381,1233.420334,6856808.327,2691.25426,1950.42772,1924.368107,1950.92772,1885.131893,1462883.541,1809.557368,1262.076397,1159.108549,3140.596191,808.420648,52.417747,5673,28.182992,21.784907,21.103847,22.465967,271.406292,0.996089,290.818754,3247.016393,2274.640835,3247.516393,1534.859165,2401245.653,1590.045334,1510.174333,5953.395508,1326.979567,53.748701,26.789974,21.171959,19.614482,22.729435,276.960914,0.97727,234.644238,987.728763,1678.597615,988.228763,2130.902385,1896273.604,1422.477826,1333.077795,4120.169434,1047.921241,53.041755,22.257475,27.726196,27.471708,27.980684,313.503434,0.876425,280.005694,1084.230999,1082.554396,1084.730999,2726.945604,2559289.07,1640.4762,1560.089119,5579.12207,1414.31773,55.168296,28.993207,23.311925,22.249191,24.374659,67.006059,0.982852,264.150906,10.448014,-52.483587
158,cpt1m012-fa06-20200223-0213-e91.fits,158,0,58903.34196,2458903.341961,NaN,NaN,NaN,2458903.345422,NaN,1.220138,35.395113,24,42,63,0.215415,0.542112,0.376326,0.600084,0.000204,0.000447,0.000334,0.000488,1055.218224,1212.533699,1127.047938,1229.647163,6794301.319,2677.586011,1950.42772,1924.368107,1950.92772,1885.131893,1463596.14,1809.557368,1261.388615,1160.305494,2980.191162,808.814446,51.292518,5749,28.166963,22.155435,21.379082,22.931787,89.306708,0.995098,312.013619,3247.016393,2274.640835,3247.516393,1534.859165,2388460.888,1584.655239,1507.243234,5546.912598,1319.914433,51.533448,26.978622,21.429877,19.682575,23.17718,271.458788,0.97369,256.660508,987.728763,1678.597615,988.228763,2130.902385,1857753.225,1407.981339,1319.444493,3769.098633,1026.634058,52.245025,22.048128,28.34751,27.890818,28.804202,312.501225,0.863263,320.334616,1084.230999,1082.554396,1084.730999,2726.945604,2548087.207,1635.82492,1557.677216,4868.763672,1408.127342,53.648612,28.98263,23.226482,22.617,23.835963,58.320008,0.986319,329.910287,10.448173,-52.483406
159,cpt1m012-fa06-20200223-0214-e91.fits,159,0,58903.34246,2458903.342460,NaN,NaN,NaN,2458903.345921,NaN,1.218605,35.688473,24,42,63,0.213806,0.54081,0.378061,0.599147,0.000203,0.000445,0.000334,0.000486,1054.351707,1214.92356,1131.016317,1232.38649,6832892.084,2686.362314,1950.42772,1924.368107,1950.92772,1885.131893,1460912.916,1809.557368,1260.954433,1158.577089,2974.803223,807.331639,52.061697,5798,28.176996,21.991978,21.271995,22.711962,270.032068,0.995722,314.62911,3247.016393,2274.640835,3247.516393,1534.859165,2398282.274,1588.84214,1509.452836,5616.217773,1325.34194,53.141673,27.137603,21.453661,19.923874,22.983447,275.013315,0.979237,252.879857,987.728763,1678.597615,988.228763,2130.902385,1874552.62,1414.788299,1324.970401,3701.717285,1035.917762,53.143668,22.933348,28.067413,27.633609,28.501217,312.496685,0.874601,333.335604,1084.230999,1082.554396,1084.730999,2726.945604,2560057.191,1640.273516,1560.750183,5110.395508,1414.74221,54.854305,29.110833,23.246049,22.491173,24.000926,63.969987,0.988865,305.29305,10.448178,-52.483441
