Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
cpt1m010-fl16-20180923-0211-e91.fits,0,58385.50571,2458385.50571,2018,NaN,2458385.512000,NaN,NaN,2018,19.25933,21.00723,1.4,15,30,45,0.432482,6.681345,0.14967,0.000973,0.039765,0.000891,444.264891,168.018945,168.018945,2426735.21,2877.279836,2059.040711,2045.475166,2059.540711,2051.024834,0.749926,-15.274722,1049520.411,1386.396491,2008.071913,522.650809,8473.323242,757.013176,1843.653281,3048,12.993571,14.903517,14.758526,15.048508,71.382531,0.999403,2178.863844,1694.604214,2179.363844,2401.895786,0.750846,-15.312564,2110809.377,2202.703822,958.281071,15227.48438,1522.514945,1840.861786,13.504925,14.986585,14.687598,15.285573,77.574997,0.998068,2233.098992,2682.15806,2233.598992,1414.34194,0.751183,-15.205666,315925.8332,1851.171286,170.662669,4013.804932,227.875529,1852.227351,12.283135,14.728734,14.776055,14.681412,343.244639,0.999941
cpt1m010-fl16-20180923-0212-e91.fits,0,58385.50669,2458385.50669,2018,NaN,2458385.512980,NaN,NaN,2018,18.511587,20.783945,1.4,15,30,45,0.434539,6.722161,0.148762,0.000942,0.038746,0.000857,461.152591,173.495073,173.495073,2432638.06,2794.250667,2059.425332,2045.220068,2059.925332,2051.279932,0.749927,-15.274748,1057076.922,1357.081215,1944.247587,543.694604,8818.458008,778.934164,1740.92942,2980,12.060255,14.728805,14.533863,14.923748,73.963127,0.999024,2179.188911,1694.496558,2179.688911,2402.003442,0.750846,-15.312573,2117617.695,2147.80002,985.94733,15598.21289,1560.420755,1738.657274,12.608475,14.877786,14.492971,15.262601,80.49108,0.99701,2233.364705,2681.921123,2233.864705,1414.578877,0.751183,-15.205693,315020.3659,1787.39807,176.24522,4023.598389,232.130813,1747.573884,11.606701,14.473141,14.595606,14.350676,9.978076,0.999676
cpt1m010-fl16-20180923-0213-e91.fits,0,58385.50766,2458385.50766,2018,NaN,2458385.513950,NaN,NaN,2018,19.152652,21.011818,1.4,15,30,45,0.433882,6.612531,0.151228,0.001168,0.047936,0.001096,371.32101,137.944989,137.944989,2255999.545,3208.343929,2059.06723,2045.543642,2059.56723,2050.956358,0.749927,-15.274738,978838.4934,1387.002123,2238.57659,437.259327,8875.637695,705.722419,2506.639779,3027,12.687723,14.881023,14.744048,15.017997,65.006994,0.99918,2178.865025,1694.795706,2179.365025,2401.704294,0.750847,-15.312569,1959646.136,2410.597804,812.929529,15044.23828,1412.864554,2506.265265,13.543333,15.002803,14.715186,15.29042,75.476322,0.998078,2233.04925,2682.070942,2233.54925,1414.429058,0.751184,-15.205696,296353.4085,2117.188937,139.974947,4490.742188,213.664712,2508.95145,12.715314,14.809716,14.902524,14.716907,11.197541,0.999816
cpt1m010-fl16-20180923-0214-e91.fits,0,58385.50865,2458385.50865,2018,NaN,2458385.514940,NaN,NaN,2018,19.484419,21.059688,1.4,15,30,45,0.434387,6.670194,0.149921,0.001092,0.045308,0.001018,397.696556,147.218939,147.218939,2330267.833,3098.765792,2059.650388,2045.338767,2060.150388,2051.161233,0.749926,-15.274742,1012238.161,1393.329242,2160.190465,468.587459,8758.798828,726.488852,2255.195512,3027,12.930709,15.015475,14.930374,15.100576,53.117046,0.998356,2179.44778,1694.541762,2179.94778,2401.958238,0.750846,-15.312577,2026459.634,2338.069824,866.723317,14470.0791,1454.401137,2253.18583,13.348885,15.13961,14.910106,15.369114,63.499785,0.997463,2233.669538,2682.046101,2234.169538,1414.453899,0.751184,-15.205682,303808.1986,2033.661459,149.389761,4320.092285,218.044802,2276.633826,13.02101,14.831599,15.004985,14.658213,16.249001,0.999232
cpt1m010-fl16-20180923-0215-e91.fits,0,58385.50962,2458385.50962,2018,NaN,2458385.515910,NaN,NaN,2018,20.183088,21.889462,1.4,15,30,45,0.432517,6.688822,0.149503,0.001024,0.042533,0.000951,422.238895,157.26253,157.26253,2417804.066,3019.649206,2059.248162,2045.219878,2059.748162,2051.280122,0.749928,-15.274729,1045741.052,1505.289557,2104.297251,496.955005,7685.964355,694.710892,1869.288747,2956,13.494981,15.374046,15.113831,15.634261,270.695308,0.998854,2179.038768,1694.440557,2179.538768,2402.059443,0.750847,-15.312565,2103347.049,2288.463786,919.108732,12907.00391,1397.303953,1863.515802,14.258539,15.523382,15.125293,15.921472,87.765449,0.997357,2233.219373,2681.708321,2233.719373,1414.791679,0.751185,-15.205689,314457.0171,1970.079904,159.616377,3671.836914,208.901348,1882.238196,13.311325,15.325856,15.301456,15.350257,280.6061,0.999988
cpt1m010-fl16-20180923-0216-e91.fits,0,58385.5106,2458385.51060,2018,NaN,2458385.516890,NaN,NaN,2018,19.695822,21.187062,1.4,15,30,45,0.433799,6.765266,0.147814,0.000986,0.041301,0.000902,440.065556,163.805798,163.805798,2439122.026,2921.408162,2059.616861,2044.963349,2060.116861,2051.536651,0.749927,-15.27474,1058089.3,1410.234545,2043.289261,517.836275,9072.049805,750.293137,1877.089619,3023,13.022874,14.876559,14.608822,15.144297,73.075893,0.998123,2179.432842,1694.233535,2179.932842,2402.266465,0.750847,-15.312568,2125015.329,2228.477298,953.572797,15535.75781,1506.852415,1865.211659,13.181245,15.059631,14.584133,15.535128,79.529117,0.995437,2233.645195,2681.625196,2234.145195,1414.874804,0.751184,-15.205686,314106.6968,1889.051238,166.277489,4154.109375,222.733657,1890.130709,12.700258,14.675275,14.629128,14.721422,83.783207,0.999959
cpt1m010-fl16-20180923-0217-e91.fits,0,58385.51157,2458385.51157,2018,NaN,2458385.517860,NaN,NaN,2018,18.691364,20.832673,1.4,15,30,45,0.434051,6.808755,0.14687,0.000972,0.040957,0.000883,446.512225,166.242806,166.242806,2436729.326,2876.660146,2059.3631,2045.35562,2059.8631,2051.14438,0.749927,-15.274744,1057663.632,1363.451991,2012.909738,525.440169,9104.371094,775.72488,1888.593842,3082,11.988796,14.823564,14.692058,14.95507,70.595199,0.999482,2179.122655,1694.610444,2179.622655,2401.889556,0.750846,-15.312572,2124678.397,2203.747996,964.120399,15744.61035,1558.308185,1874.292557,13.011381,14.923745,14.680355,15.167135,79.541163,0.998781,2233.35143,2681.931551,2233.85143,1414.568449,0.751183,-15.2057,312050.9285,1848.964134,168.770677,4185.346191,228.868292,1899.391397,11.378094,14.621035,14.722833,14.519237,16.327863,0.999726
cpt1m010-fl16-20180923-0218-e91.fits,0,58385.51256,2458385.51256,2018,NaN,2458385.518850,NaN,NaN,2018,18.533385,20.95261,1.4,15,30,45,0.4322,6.678183,0.149741,0.001006,0.041359,0.000927,429.77694,161.468527,161.468527,2414245.177,2959.265009,2059.677779,2045.229472,2060.177779,2051.270528,0.749926,-15.274731,1043436.131,1379.196438,2063.651088,505.626236,9274.932617,756.553673,2011.216939,3039,12.367312,14.793929,14.596985,14.990872,69.635863,0.998766,2179.430948,1694.37653,2179.930948,2402.12347,0.750846,-15.312571,2099815.931,2253.690376,931.723343,16399.52539,1522.49228,1993.029519,12.24143,14.973826,14.599501,15.348152,76.047031,0.996803,2233.739632,2681.787359,2234.239632,1414.712641,0.751184,-15.205689,314429.2461,1917.844906,163.949256,4188.739258,227.98003,2021.290725,12.300048,14.641882,14.724338,14.559425,346.813158,0.999842
cpt1m010-fl16-20180923-0219-e91.fits,0,58385.51353,2458385.51353,2018,NaN,2458385.519820,NaN,NaN,2018,18.672602,20.990149,1.4,15,30,45,0.432113,6.74771,0.148198,0.001063,0.045033,0.000989,406.518433,149.837791,149.837791,2365770.414,3072.498402,2059.215958,2045.295646,2059.715958,2051.204354,0.749926,-15.274743,1022281.181,1384.142842,2135.679983,478.667773,8862.942383,738.566245,2211.369903,3010,12.298107,14.849921,14.729213,14.970629,63.64958,0.99928,2179.029073,1694.566814,2179.529073,2401.933186,0.750846,-15.31257,2060419.508,2325.088711,886.168127,14912.70313,1488.588782,2197.665085,12.875339,15.048913,14.756445,15.341381,74.492235,0.997945,2233.221612,2681.935809,2233.721612,1414.564191,0.751183,-15.205691,305350.9066,2008.534021,152.026754,4242.352539,220.606499,2229.655318,12.310977,14.798526,14.930171,14.666881,14.799167,0.999581
cpt1m010-fl16-20180923-0220-e91.fits,0,58385.51451,2458385.51451,2018,NaN,2458385.520800,NaN,NaN,2018,18.460922,21.005013,1.4,15,30,45,0.434119,6.848716,0.146013,0.001142,0.050136,0.001069,380.156641,136.602204,136.602204,2295673.145,3195.777035,2059.347866,2045.626004,2059.847866,2050.873996,0.749926,-15.27474,996594.8293,1386.103845,2224.348623,448.038954,9502.924805,718.990018,2465.360327,2979,12.435862,14.775198,14.606528,14.943869,59.26238,0.997715,2179.173825,1694.770245,2179.673825,2401.729755,0.750846,-15.312581,2003182.86,2398.110851,835.317041,16415.87891,1445.189599,2450.642623,12.718251,14.964509,14.55549,15.373528,68.545226,0.994438,2233.308308,2682.254942,2233.808308,1414.245058,0.751183,-15.205688,292490.2845,2112.357736,138.466264,4674.632812,211.016141,2487.289331,11.556051,14.698169,14.702994,14.693344,43.67138,0.999799
cpt1m010-fl16-20180923-0221-e91.fits,0,58385.5155,2458385.51550,2018,NaN,2458385.521790,NaN,NaN,2018,18.808554,20.732393,1.4,15,30,45,0.433484,6.748689,0.148177,0.001172,0.05006,0.001099,369.960185,134.811977,134.811977,2263130.174,3230.662326,2059.616619,2044.749725,2060.116619,2051.750275,0.749927,-15.274737,981029.7315,1350.357407,2251.749072,435.674536,9279.082031,726.496353,2640.316438,3064,13.169025,14.781745,14.754809,14.80868,49.472335,0.999451,2179.353205,1693.853882,2179.853205,2402.646118,0.750846,-15.312581,1971063.961,2423.32887,813.370395,15129.23731,1459.66094,2627.561268,12.78502,14.951166,14.74514,15.157192,68.470622,0.998578,2233.591512,2681.247234,2234.091512,1415.252766,0.751184,-15.205702,292066.2128,2136.505616,136.702759,4911.11084,216.288081,2667.873553,12.010695,14.66739,14.926606,14.408174,17.247174,0.998162
cpt1m010-fl16-20180923-0222-e91.fits,0,58385.51648,2458385.51648,2018,NaN,2458385.522770,NaN,NaN,2018,19.360647,21.195292,1.4,15,30,45,0.432802,6.741333,0.148339,0.001258,0.054171,0.001192,343.903159,124.444749,124.444749,2195204.146,3361.833571,2059.275131,2045.583513,2059.775131,2050.916487,0.749927,-15.274712,950088.4904,1411.330284,2348.458675,404.558318,8253.456055,673.186497,2775.679728,3072,13.147248,15.109311,15.151355,15.067267,38.8064,0.999327,2179.047873,1694.733826,2179.547873,2401.766174,0.750847,-15.312554,1911634.875,2499.404325,764.836188,13322.15332,1354.491501,2752.026351,13.731878,15.26466,15.094059,15.43526,68.839119,0.999086,2233.350494,2682.256097,2233.850494,1414.243903,0.751185,-15.205653,283569.2703,2248.31114,126.125457,4516.023438,200.923394,2815.182386,12.394261,14.990937,15.065919,14.915954,15.864205,0.999862
cpt1m010-fl16-20180923-0223-e91.fits,0,58385.51745,2458385.51745,2018,NaN,2458385.523740,NaN,NaN,2018,19.725566,21.246904,1.4,15,30,45,0.433228,6.534039,0.153045,0.001421,0.058332,0.001366,304.960583,112.014052,112.014052,2091426.415,3610.620496,2059.889712,2044.877537,2060.389712,2051.622463,0.749928,-15.274741,906064.1136,1418.212044,2525.977781,358.69837,8859.481445,638.877746,3275.340928,2945,13.512187,15.024925,14.878707,15.171144,61.820089,0.998766,2179.633754,1694.145609,2180.133754,2402.354391,0.750847,-15.312572,1813829.455,2657.124604,682.628678,13766.88477,1278.95505,3260.930254,13.683998,15.19587,14.857519,15.534221,73.764983,0.997217,2233.776684,2681.442648,2234.276684,1415.057352,0.751184,-15.205693,277596.9599,2444.640916,113.553266,5067.890137,195.737274,3308.342589,12.619866,14.83367,14.843626,14.823714,43.321761,0.999474
cpt1m010-fl16-20180923-0224-e91.fits,0,58385.51844,2458385.51844,2018,NaN,2458385.524730,NaN,NaN,2018,19.730784,21.424444,1.4,15,30,45,0.432968,6.778794,0.147519,0.001416,0.062002,0.001349,305.804149,109.331944,109.331944,2110619.261,3629.197107,2060.086298,2045.547315,2060.586298,2050.952685,0.749927,-15.274727,913830.6134,1442.012439,2541.809206,359.519751,8567.838867,633.718953,3230.064141,3007,13.158623,15.196745,15.04624,15.34725,65.572142,0.999094,2179.884696,1694.713413,2180.384696,2401.786587,0.750847,-15.312568,1839289.393,2677.34834,686.981729,13674.70313,1275.501753,3214.825326,14.01063,15.285742,14.985557,15.585927,71.206273,0.997545,2233.970577,2682.085578,2234.470577,1414.414422,0.751184,-15.205682,271329.8684,2450.077042,110.743403,5011.333008,188.16056,3274.952796,12.297534,15.075309,15.17427,14.976347,0.867523,0.999827
cpt1m010-fl16-20180923-0225-e91.fits,0,58385.51941,2458385.51941,2018,NaN,2458385.525700,NaN,NaN,2018,19.532218,20.9495,1.4,15,30,45,0.431944,6.755817,0.148021,0.001286,0.055421,0.001214,335.910239,121.900485,121.900485,2188360.243,3411.160127,2059.643219,2045.080213,2060.143219,2051.419787,0.749926,-15.274727,945249.7034,1378.787044,2397.408614,394.279764,9451.979492,685.566134,2972.279951,3034,13.387637,14.806794,14.668144,14.945444,63.609037,0.999041,2179.417032,1694.326843,2179.917032,2402.173157,0.750846,-15.31256,1906202.944,2533.581964,752.37469,15356.00098,1382.521653,2964.363305,12.888727,14.959584,14.635379,15.28379,76.120181,0.997603,2233.685962,2681.514837,2234.185962,1414.985163,0.751184,-15.205691,282157.2988,2284.070018,123.532684,4964.676758,204.641681,2996.320816,12.589504,14.626496,14.590441,14.662552,54.048717,0.999748
cpt1m010-fl16-20180923-0226-e91.fits,0,58385.52039,2458385.52039,2018,NaN,2458385.526680,NaN,NaN,2018,19.944464,21.761245,1.4,15,30,45,0.433889,6.55612,0.152529,0.001483,0.060931,0.001418,292.619601,107.598802,107.598802,2076696.31,3743.725576,2059.390524,2045.338634,2059.890524,2051.161366,0.749927,-15.274723,901055.2566,1487.706873,2615.982971,344.442325,8160.949707,605.6672,3341.34872,3116,13.407395,15.375874,15.20109,15.550659,70.039274,0.999121,2179.188256,1694.538707,2179.688256,2401.961293,0.750847,-15.312558,1801859.99,2769.408691,650.629861,12792.59375,1211.166005,3337.74322,13.450872,15.390799,15.063751,15.717847,76.649632,0.997739,2233.582192,2681.860679,2234.082192,1414.639321,0.751186,-15.205682,274836.3201,2519.098388,109.101066,4973.789062,184.73822,3368.986356,13.442907,15.239854,15.116973,15.362735,74.773218,0.99965
cpt1m010-fl16-20180923-0227-e91.fits,0,58385.52138,2458385.52138,2018,NaN,2458385.527670,NaN,NaN,2018,19.715136,21.203433,1.4,15,30,45,0.433175,6.770202,0.147706,0.001618,0.070966,0.001548,267.733803,95.40128,95.40128,1962410.123,3853.08868,2059.107688,2045.486212,2059.607688,2051.013788,0.749927,-15.274748,850067.1212,1412.41475,2700.953344,314.728547,9335.042969,601.853755,3869.377293,3034,13.206286,15.058801,14.925277,15.192324,58.035543,0.998372,2178.866679,1694.73717,2179.366679,2401.76283,0.750847,-15.312579,1709854.251,2830.70836,604.037588,13926.12793,1210.589348,3870.686179,14.232842,15.193702,14.888105,15.499299,70.636138,0.997343,2233.08902,2681.969103,2233.58902,1414.530897,0.751184,-15.20571,252555.8725,2614.073938,96.613898,5587.699707,178.81141,3889.701066,11.761816,14.804628,14.864952,14.744305,16.932918,0.999904
cpt1m010-fl16-20180923-0228-e91.fits,0,58385.52235,2458385.52235,2018,NaN,2458385.528640,NaN,NaN,2018,18.954062,20.700945,1.4,15,30,45,0.43258,6.70358,0.149174,0.001466,0.062738,0.001396,295.034636,106.850298,106.850298,2013312.095,3575.974223,2059.299623,2045.3944,2059.799623,2051.1056,0.749927,-15.274734,870918.2457,1346.263978,2514.148254,346.406877,9180.708984,646.914914,3473.869947,3021,12.077483,14.676608,14.522991,14.830225,65.457075,0.998979,2179.021191,1694.570045,2179.521191,2401.929955,0.750846,-15.312572,1751964.494,2638.168117,664.083719,14499.62305,1301.352872,3475.990754,12.638978,14.799866,14.530189,15.069543,71.582593,0.997928,2233.274067,2681.982962,2233.774067,1414.517038,0.751184,-15.205686,261347.6002,2414.05481,108.260839,5245.766113,194.12805,3493.819132,12.43059,14.53777,14.61614,14.4594,329.585884,0.999511
cpt1m010-fl16-20180923-0229-e91.fits,0,58385.52333,2458385.52333,2018,NaN,2458385.529620,NaN,NaN,2018,19.561604,21.086412,1.4,15,30,45,0.43393,6.66172,0.150111,0.002116,0.090833,0.002047,205.112721,73.340381,73.340381,1653237.408,4233.221416,2059.439211,2044.507513,2059.939211,2051.992487,0.749927,-15.274761,717389.7169,1396.867567,2976.322035,241.03229,9556.800781,513.570315,4993.239496,3144,13.422137,14.990922,14.852591,15.129254,64.469891,0.999138,2179.259929,1693.874809,2179.759929,2402.625191,0.750847,-15.312581,1437458.533,3078.544789,466.927926,13518.2334,1029.058564,4993.07133,13.307027,15.111851,14.831491,15.392212,76.621202,0.998274,2233.548205,2681.273957,2234.048205,1415.226043,0.751186,-15.205691,215778.8755,2905.636857,74.262162,6469.206543,154.473395,5009.146534,13.001586,14.777373,14.891044,14.663702,16.629761,0.999662
