Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
lsc1m009-fa04-20181102-0127-e91.fits,66,147221.0469,58425.57288,2458425.573,2018,NaN,2458425.574,NaN,NaN,42,1.193942,4.121858,12,21,32,0.087492,0.264894,0.199618,0.658541,0.29386,0.000143,0.000281,0.000234,0.000573,0.000302,609.923106,942.535006,851.378408,1149.185018,973.844766,4874035.595,2088.987502,2021.647422,2061.906117,2022.147422,2034.593883,22.196526,-58.946347,426441.5167,452.389342,674.860854,631.89547,35312.72656,942.642713,129.899344,1530,3.177882,6.374634,6.521618,6.227651,28.085079,0.993146,3335.833783,1995.194368,3336.333783,2101.305632,22.214923,-58.953723,1020719.433,965.386734,1057.316614,61243.22656,2256.285323,132.387745,3.90435,6.575122,6.895529,6.254716,5.550621,0.990183,2667.927483,1823.412762,2668.427483,2273.087238,22.205569,-58.972326,811045.0291,874.101345,927.861551,60794.15234,1792.803131,129.884907,3.12014,6.448129,6.671277,6.224981,13.57418,0.993964,1267.828111,2004.993938,1268.328111,2091.506062,22.185969,-58.95216,1935286.373,1290.754902,1499.344585,147221.0469,4277.922119,137.506788,3.179745,6.327276,6.395976,6.258577,36.07627,0.994981,1422.900743,1785.327978,1423.400743,2311.172022,22.188125,-58.976041,1106984.76,1000.897526,1105.992103,90282.17969,2446.973562,132.96359,3.006465,6.313584,6.404697,6.22247,31.73309,0.995827
lsc1m009-fa04-20181102-0128-e91.fits,67,142637.0938,58425.57368,2458425.574,2018,NaN,2458425.575,NaN,NaN,42,1.195278,4.23416,12,21,32,0.087822,0.264005,0.199903,0.658325,0.294591,0.000144,0.000281,0.000235,0.000573,0.000302,610.535334,940.504125,851.107289,1148.250599,973.970908,4869754.191,2088.835049,2021.648947,2061.782772,2022.148947,2034.717228,22.196524,-58.946354,427672.2442,452.389342,676.039959,632.613854,34791.00781,945.363218,131.625502,1584,3.290411,6.450188,6.618288,6.282087,26.143073,0.99275,3335.964259,1995.122207,3336.464259,2101.377793,22.214923,-58.953725,1017114.636,964.508873,1054.541502,56170.44531,2248.316972,134.86477,3.957098,6.663027,6.977036,6.349018,3.974079,0.990983,2668.042945,1823.304859,2668.542945,2273.195141,22.205569,-58.972332,811297.0214,874.552915,927.670593,54734.34766,1793.360157,132.869884,3.465114,6.520866,6.736077,6.305655,17.271287,0.993592,1267.95536,2004.969292,1268.45536,2091.530708,22.185969,-58.952157,1933205.038,1290.448687,1498.087494,142637.0938,4273.32136,138.37764,3.1336,6.408199,6.494029,6.322369,33.566,0.99525,1423.017431,1785.292472,1423.517431,2311.207528,22.188125,-58.976038,1108137.496,1001.425925,1106.559625,88234.10156,2449.521668,135.19862,3.202721,6.398095,6.47621,6.31998,33.485126,0.996105
lsc1m009-fa04-20181102-0129-e91.fits,68,147409.2813,58425.57449,2458425.574,2018,NaN,2458425.575,NaN,NaN,42,1.196632,4.250546,12,21,32,0.087617,0.264931,0.199936,0.657516,0.294075,0.000144,0.000281,0.000235,0.000573,0.000302,608.961289,941.547051,851.12657,1147.778474,972.96393,4866005.649,2087.774723,2021.799197,2061.848485,2022.299197,2034.651515,22.196524,-58.946347,426345.7966,452.389342,675.800304,630.875414,33023.57422,942.431125,132.385682,1562,3.278582,6.39698,6.595469,6.198491,25.38439,0.990391,3336.074385,1995.169481,3336.574385,2101.330519,22.214923,-58.95372,1019152.317,964.909576,1056.215362,59011.93359,2252.821236,135.110293,3.882914,6.593252,6.978457,6.208047,4.435669,0.986109,2668.204559,1823.373259,2668.704559,2273.126741,22.205569,-58.972324,810783.4494,873.920636,927.754095,58227.15234,1792.224913,133.336912,3.524365,6.446309,6.726642,6.165977,12.172502,0.990921,1268.006209,2004.984601,1268.506209,2091.515399,22.185968,-58.952154,1930283.75,1289.461263,1496.969165,147409.2813,4266.863895,139.075533,3.11515,6.307963,6.411172,6.204754,31.864124,0.994537,1423.080948,1785.331324,1423.580948,2311.168676,22.188124,-58.976033,1105786.133,1000.652376,1105.065215,91498.375,2444.324014,135.130818,3.217561,6.318993,6.416268,6.221717,31.612098,0.995332
lsc1m009-fa04-20181102-0130-e91.fits,69,145577.0625,58425.57529,2458425.575,2018,NaN,2458425.576,NaN,NaN,42,1.198008,4.334284,12,21,32,0.087481,0.264803,0.199594,0.658365,0.294089,0.000144,0.000281,0.000235,0.000574,0.000302,608.289366,941.105581,850.318414,1147.441182,972.766815,4867178.711,2089.020783,2021.607096,2061.690594,2022.107096,2034.809406,22.196524,-58.94635,425786.7672,452.389342,675.696724,630.144786,32921.94922,941.195399,133.331196,1553,3.442745,6.494224,6.645343,6.343106,28.06037,0.993037,3335.880378,1994.92871,3336.380378,2101.57129,22.214923,-58.953732,1019008.286,965.263761,1055.67859,55700.86719,2252.502859,136.665801,3.994725,6.676824,6.990926,6.362722,7.552733,0.990545,2668.003096,1823.251634,2668.503096,2273.248366,22.205569,-58.972323,809824.2728,873.836605,926.74565,52416.75391,1790.104667,133.424927,3.559836,6.559711,6.766061,6.353362,18.02834,0.993956,1267.839408,2004.818837,1268.339408,2091.681163,22.185969,-58.952158,1932253.288,1290.946472,1496.772585,145577.0625,4271.217529,140.129661,3.280099,6.416007,6.475932,6.356083,38.14329,0.993792,1422.923014,1785.133119,1423.423014,2311.366881,22.188125,-58.97604,1106092.864,1001.069677,1104.910966,84224.76563,2445.002038,136.068222,3.143467,6.414372,6.481316,6.347428,36.629464,0.99475
lsc1m009-fa04-20181102-0131-e91.fits,70,146585.5625,58425.5761,2458425.576,2018,NaN,2458425.577,NaN,NaN,42,1.199416,4.278257,12,21,32,0.087671,0.264455,0.200156,0.658266,0.29386,0.000144,0.000281,0.000235,0.000573,0.000302,609.352259,940.799997,851.302127,1148.098547,972.627641,4872726.336,2090.609172,2021.580263,2061.770608,2022.080263,2034.729392,22.196524,-58.946347,427197.504,452.389342,676.685196,631.309073,33966.9375,944.313812,135.771864,1578,3.338036,6.507244,6.654352,6.360136,28.895453,0.992812,3335.882776,1995.038307,3336.382776,2101.461693,22.214923,-58.953727,1019107.333,965.90902,1055.075905,56403.76172,2252.7218,138.699288,3.919166,6.669542,7.000668,6.338416,4.167226,0.989978,2668.002614,1823.289725,2668.502614,2273.210275,22.205569,-58.972326,812649.9835,875.715816,927.983677,54724.72266,1796.350859,136.05389,3.474777,6.524028,6.763581,6.284475,13.929883,0.993119,1267.844368,2004.877234,1268.344368,2091.622766,22.185969,-58.952157,1934279.991,1291.065429,1498.204465,146585.5625,4275.697526,142.782068,3.202903,6.39545,6.477651,6.31325,34.379662,0.994967,1422.895,1785.220279,1423.395,2311.279721,22.188124,-58.976037,1106689.028,1001.967235,1104.516186,86751.17188,2446.319851,139.804829,3.12212,6.38123,6.459909,6.302551,34.083446,0.995605
lsc1m009-fa04-20181102-0132-e91.fits,71,145985.625,58425.57691,2458425.577,2018,NaN,2458425.578,NaN,NaN,42,1.200829,4.2216,12,21,32,0.087637,0.264457,0.199515,0.658316,0.294574,0.000144,0.000281,0.000235,0.000574,0.000303,608.808147,939.876755,849.460652,1147.229689,973.017086,4872036.277,2091.868407,2021.693133,2061.74764,2022.193133,2034.75236,22.196524,-58.946348,426971.0625,452.389342,676.938393,630.738435,34453.27344,943.813266,137.208702,1565,3.298741,6.453428,6.60565,6.301206,25.220621,0.994519,3335.960774,1994.997268,3336.460774,2101.502732,22.214923,-58.953729,1018970.274,966.808856,1053.952151,57394.42578,2252.418833,140.113868,3.855836,6.551705,6.876953,6.226456,1.235077,0.990172,2668.078274,1823.273713,2668.578274,2273.226287,22.205569,-58.972325,810363.1417,875.433991,925.670182,57908.69531,1791.295829,138.022938,3.388218,6.406176,6.633842,6.17851,9.701971,0.994336,1267.971562,2004.869869,1268.471562,2091.630131,22.185969,-58.952156,1934093.641,1291.950149,1497.034265,145985.625,4275.285603,143.836571,3.152202,6.331375,6.397502,6.265247,35.754679,0.995663,1423.050604,1785.185198,1423.550604,2311.314802,22.188125,-58.976039,1108609.22,1002.833091,1105.477302,91354.95313,2450.564407,139.762458,3.134748,6.315472,6.389251,6.241694,34.496465,0.995753
lsc1m009-fa04-20181102-0133-e91.fits,72,148198.1094,58425.57771,2458425.578,2018,NaN,2458425.579,NaN,NaN,42,1.202259,4.192854,12,21,32,0.087602,0.265486,0.199709,0.656837,0.294172,0.000144,0.000282,0.000235,0.000572,0.000302,608.898029,942.076498,850.948486,1148.146394,972.987606,4875578.096,2091.383881,2021.899738,2061.703224,2022.399738,2034.796776,22.196525,-58.946351,427111.2247,452.389342,677.100877,630.79408,36320.30469,944.123092,136.304246,1535,3.233018,6.32557,6.512159,6.13898,23.383774,0.992595,3336.159241,1995.018551,3336.659241,2101.481449,22.214923,-58.953725,1022847.146,967.755586,1056.927143,57095.22656,2260.988602,139.094732,3.836236,6.564161,6.91935,6.208972,3.182808,0.988212,2668.274076,1823.25919,2668.774076,2273.24081,22.205569,-58.972325,811611.019,875.086644,927.463611,59887.71484,1794.054244,136.272201,3.408695,6.402409,6.637927,6.166891,14.436143,0.992961,1268.130877,2004.82061,1268.630877,2091.67939,22.185969,-58.952161,1932876.024,1290.607964,1497.647681,148198.1094,4272.594078,142.797172,3.156769,6.264271,6.346389,6.182153,33.16324,0.995738,1423.174,1785.15514,1423.674,2311.34486,22.188124,-58.976041,1108243.906,1002.940734,1104.994412,94570.27344,2449.756886,139.735906,3.107951,6.264154,6.354342,6.173966,32.883642,0.99508
lsc1m009-fa04-20181102-0134-e91.fits,73,148469.0938,58425.57851,2458425.579,2018,NaN,2458425.58,NaN,NaN,42,1.203707,4.098606,12,21,32,0.087309,0.265217,0.199681,0.657155,0.294293,0.000143,0.000281,0.000235,0.000572,0.000302,608.661769,942.458904,851.440172,1148.754808,974.507955,4882187.684,2092.766591,2021.647339,2061.685878,2022.147339,2034.814122,22.196524,-58.94635,426257.4755,452.389342,676.063211,630.499439,39848.5625,942.235892,135.237293,1632,3.136784,6.22016,6.388604,6.051716,25.489561,0.992611,3335.943112,1994.951629,3336.443112,2101.548371,22.214923,-58.95373,1023412.7,967.99493,1057.250062,63952.08203,2262.238749,139.153949,3.799081,6.430569,6.749156,6.111983,4.967545,0.98993,2668.01923,1823.22837,2668.51923,2273.27163,22.205569,-58.972325,812615.4514,875.687545,927.974203,62598.08203,1796.274527,135.474588,3.218485,6.29389,6.523135,6.064645,13.370601,0.993364,1267.874999,2004.74616,1268.374999,2091.75384,22.185969,-58.952164,1936061.594,1292.453589,1497.973784,148469.0938,4279.635733,142.082744,3.176915,6.192707,6.248221,6.137193,37.171056,0.995588,1422.939117,1785.146817,1423.439117,2311.353183,22.188124,-58.976038,1110097.939,1002.692807,1107.116688,99554.75781,2453.855199,138.943063,2.96891,6.169276,6.229622,6.108931,35.843861,0.996124
lsc1m009-fa04-20181102-0135-e91.fits,74,148180.6563,58425.57932,2458425.579,2018,NaN,2458425.58,NaN,NaN,42,1.205168,4.175757,12,21,32,0.087582,0.265206,0.199528,0.657651,0.29418,0.000144,0.000281,0.000234,0.000573,0.000302,609.621336,942.262732,851.042061,1148.413317,974.018382,4868746.885,2087.684359,2021.519027,2061.719067,2022.019027,2034.780933,22.196525,-58.946351,426416.2955,452.389342,675.156631,631.581289,37225.09375,942.586962,129.535356,1587,3.231121,6.260623,6.395346,6.125899,27.726731,0.994245,3335.802046,1995.041289,3336.302046,2101.458711,22.214924,-58.953723,1020562.119,965.459585,1057.07389,60698.1875,2255.937583,132.239026,3.870709,6.484961,6.796186,6.173736,2.746118,0.990745,2667.833097,1823.241623,2668.333097,2273.258377,22.205568,-58.972328,809860.4161,873.155014,927.510468,60797.15625,1790.184562,129.959211,3.332466,6.329453,6.556721,6.102184,13.775464,0.993456,1267.733548,2004.837485,1268.233548,2091.662515,22.185969,-58.952161,1931610.559,1289.764084,1497.646416,148180.6563,4269.796785,137.814561,3.305781,6.217135,6.287228,6.147041,35.758976,0.994942,1422.796583,1785.168189,1423.296583,2311.331811,22.188124,-58.976042,1106713.792,1000.211327,1106.479962,91259.4375,2446.374591,132.525169,3.040103,6.236653,6.297583,6.175722,36.454463,0.995581
lsc1m009-fa04-20181102-0136-e91.fits,75,148135.2969,58425.58013,2458425.58,2018,NaN,2458425.581,NaN,NaN,42,1.206667,4.168193,12,21,32,0.087285,0.26435,0.199777,0.657875,0.294649,0.000143,0.000281,0.000235,0.000573,0.000302,608.976889,941.471502,851.504434,1148.777155,974.252433,4874666.373,2089.882117,2021.660014,2061.602151,2022.160014,2034.897849,22.196524,-58.946351,425485.5425,452.389342,674.456162,630.857225,36859.60156,940.529546,132.161062,1540,3.298036,6.29759,6.431063,6.164116,29.137325,0.993508,3335.975715,1994.835537,3336.475715,2101.664463,22.214924,-58.953733,1019195.417,965.313947,1055.81756,61151.44531,2252.916507,134.734763,3.844598,6.485622,6.781082,6.190163,3.692194,0.991594,2668.086295,1823.127461,2668.586295,2273.372539,22.20557,-58.972328,811689.4074,874.575091,928.095729,56661.16016,1794.22752,131.627826,3.310745,6.356637,6.564104,6.14917,13.838676,0.994578,1267.957016,2004.763925,1268.457016,2091.736075,22.185969,-58.952156,1934356.312,1290.778047,1498.597157,148135.2969,4275.866232,139.665262,3.177251,6.224169,6.289093,6.159245,36.222848,0.995217,1423.024795,1785.097296,1423.524795,2311.402704,22.188125,-58.976037,1109425.237,1002.390487,1106.779495,92275.21875,2452.368201,135.549202,3.034577,6.235918,6.285868,6.185968,38.472954,0.99497
lsc1m009-fa04-20181102-0137-e91.fits,76,147982.7813,58425.58093,2458425.581,2018,NaN,2458425.582,NaN,NaN,42,1.208178,4.198374,12,21,32,0.087348,0.264993,0.199586,0.65755,0.294397,0.000144,0.000282,0.000235,0.000573,0.000303,606.674248,940.326653,849.806346,1146.985845,972.284305,4871783.633,2092.073068,2021.69656,2061.682128,2022.19656,2034.817872,22.196524,-58.94635,425540.6205,452.389342,677.20991,628.373292,36385.22266,940.651295,138.968023,1576,3.299928,6.295688,6.446168,6.145208,31.265119,0.989272,3336.04349,1994.994817,3336.54349,2101.505183,22.214924,-58.953725,1020550.593,967.633733,1054.68687,58802.49219,2255.912105,141.425324,3.871829,6.474181,6.793826,6.154537,7.683644,0.989564,2668.112212,1823.204036,2668.612212,2273.295964,22.205569,-58.972329,810562.8231,875.178753,926.168306,59569.44922,1791.737222,138.738139,3.383737,6.333183,6.544868,6.121497,19.364975,0.992673,1267.898569,2004.784794,1268.398569,2091.715206,22.185968,-58.952161,1932635.5,1291.460076,1496.473283,147982.7813,4272.062402,145.723365,3.207899,6.234307,6.300321,6.168292,37.88719,0.992575,1422.987793,1785.110726,1423.487793,2311.389274,22.188124,-58.976042,1108034.717,1003.318346,1104.370035,93660.07031,2449.294476,143.238253,3.060283,6.226492,6.278788,6.174196,38.825302,0.993832
lsc1m009-fa04-20181102-0138-e91.fits,77,148371.5469,58425.58174,2458425.582,2018,NaN,2458425.583,NaN,NaN,42,1.209701,4.226697,12,21,32,0.08737,0.264833,0.199746,0.658074,0.294058,0.000144,0.000282,0.000235,0.000574,0.000303,606.936865,939.234028,850.041962,1146.648453,971.884527,4867477.316,2090.997481,2021.60178,2061.718431,2022.10178,2034.781569,22.196525,-58.946343,425273.3612,452.389342,676.452172,628.682084,36297.45703,940.060522,137.507532,1567,3.281255,6.295227,6.45412,6.136334,27.56567,0.992213,3335.805212,1994.929836,3336.305212,2101.570164,22.214923,-58.953727,1019162.526,967.71122,1053.168037,59536.19922,2252.843803,140.090795,3.902694,6.435356,6.759639,6.111074,2.774032,0.989799,2667.941021,1823.233782,2668.441021,2273.266218,22.205569,-58.972321,810386.4392,874.612845,926.565902,58252.76953,1791.347328,137.847718,3.414184,6.310112,6.520928,6.099296,16.199773,0.993751,1267.763196,2004.776891,1268.263196,2091.723109,22.185969,-58.952159,1931855.972,1291.090771,1496.297561,148371.5469,4270.339267,144.139572,3.286863,6.193699,6.258389,6.12901,36.263758,0.995161,1422.809815,1785.122901,1423.309815,2311.377099,22.188124,-58.976038,1106072.379,1001.969287,1103.898486,89801.1875,2444.956757,140.473691,3.050114,6.203436,6.269964,6.136908,35.255907,0.995867
lsc1m009-fa04-20181102-0139-e91.fits,78,148057.3594,58425.58254,2458425.583,2018,NaN,2458425.584,NaN,NaN,42,1.211242,4.195862,12,21,32,0.087287,0.265181,0.199946,0.656858,0.294203,0.000143,0.000281,0.000235,0.000572,0.000302,608.877861,942.455468,851.524616,1148.718162,973.893603,4877414.158,2090.973815,2021.644727,2061.74988,2022.144727,2034.75012,22.196524,-58.946347,425733.882,452.389342,674.969639,630.745233,37040.10547,941.078497,131.744581,1513,3.203365,6.355409,6.533675,6.177143,27.378059,0.990564,3335.952417,1995.036745,3336.452417,2101.463255,22.214923,-58.953724,1022301.909,966.907411,1057.290385,57479.23047,2259.783362,135.717689,3.908254,6.523919,6.852153,6.195685,6.330647,0.989417,2668.049907,1823.28287,2668.549907,2273.21713,22.205569,-58.972323,812719.7202,875.669658,928.112232,58131.53125,1796.505011,132.67725,3.378775,6.387218,6.617901,6.156536,15.777809,0.992833,1267.867659,2004.836002,1268.367659,2091.663998,22.185968,-58.952159,1933641.681,1290.667421,1498.171915,148057.3594,4274.286552,139.361124,3.202585,6.265808,6.346569,6.185046,36.260596,0.992636,1422.926335,1785.215736,1423.426335,2311.284264,22.188124,-58.976035,1108750.848,1002.31822,1106.186464,93546.23438,2450.877473,135.378101,3.059636,6.269001,6.338517,6.199486,37.125548,0.993325
lsc1m009-fa04-20181102-0140-e91.fits,79,148067.1094,58425.58335,2458425.583,2018,NaN,2458425.584,NaN,NaN,42,1.212803,4.242528,12,21,32,0.08742,0.264742,0.199037,0.658183,0.294913,0.000143,0.000281,0.000234,0.000573,0.000303,609.432656,942.118264,850.547695,1148.828245,974.599943,4868887.708,2087.243635,2021.608771,2061.757614,2022.108771,2034.742386,22.196524,-58.946347,425639.5951,452.389342,674.162665,631.360378,36083.80078,940.870077,129.431781,1559,3.28174,6.348047,6.508514,6.18758,30.36298,0.989324,3335.912268,1995.07863,3336.412268,2101.42137,22.214923,-58.953721,1019180.344,964.431813,1056.767654,57019.88281,2252.883189,132.937011,4.019027,6.525076,6.849267,6.200884,5.30321,0.98983,2667.995077,1823.30704,2668.495077,2273.19296,22.205569,-58.972323,808221.7152,872.059812,926.796195,57034.69922,1786.562237,129.900813,3.489037,6.400234,6.629916,6.170553,15.755389,0.992931,1267.829124,2004.865808,1268.329124,2091.634192,22.185969,-58.952157,1932608.359,1289.620208,1498.587218,148067.1094,4272.002407,136.433192,3.163809,6.236663,6.264699,6.208626,41.929095,0.992938,1422.902598,1785.223856,1423.402598,2311.276144,22.188124,-58.976035,1108877.29,1001.423324,1107.301241,93604.89844,2451.156973,133.032322,3.063163,6.245146,6.303778,6.186515,38.436997,0.993165
lsc1m009-fa04-20181102-0141-e91.fits,80,146128.2656,58425.58414,2458425.584,2018,NaN,2458425.585,NaN,NaN,42,1.214382,4.290853,12,21,32,0.08699,0.265104,0.199009,0.658039,0.294654,0.000143,0.000281,0.000234,0.000573,0.000302,608.288798,943.212408,851.008871,1149.348067,975.155187,4870929.506,2086.904488,2021.792578,2061.746527,2022.292578,2034.753473,22.196526,-58.946343,423721.7786,452.389342,672.507974,630.062089,33537.96094,936.630772,128.394146,1605,3.337824,6.412495,6.565039,6.259951,25.893506,0.994091,3336.021798,1994.977502,3336.521798,2101.522498,22.214923,-58.953725,1020709.072,964.562521,1058.209344,56044.29688,2256.262421,130.50702,3.954711,6.582356,6.881331,6.283381,5.966625,0.991415,2668.168564,1823.275635,2668.668564,2273.224365,22.20557,-58.97232,808466.8499,871.859515,927.290276,56408.04688,1787.104104,128.660362,3.512432,6.468548,6.695045,6.242051,15.203163,0.993423,1267.95016,2004.865995,1268.45016,2091.634005,22.185969,-58.952153,1933163.683,1289.749692,1498.867335,146128.2656,4273.229944,136.549559,3.218005,6.361214,6.422278,6.300149,37.78282,0.994069,1423.037688,1785.178248,1423.537688,2311.321752,22.188125,-58.976036,1108589.9,1000.597925,1107.927443,89830.02344,2450.521701,131.574237,3.188764,6.358653,6.406814,6.310492,39.121708,0.994473
lsc1m009-fa04-20181102-0143-e91.fits,81,138308.7031,58425.58575,2458425.586,2018,NaN,2458425.587,NaN,NaN,42,1.217608,4.435814,12,21,32,0.087282,0.264831,0.199055,0.658924,0.294348,0.000144,0.000281,0.000234,0.000574,0.000302,607.909907,941.037145,849.558805,1147.874665,973.25223,4862727.33,2086.670034,2021.697232,2061.731449,2022.197232,2034.768551,22.196525,-58.946345,424429.6733,452.389342,674.004655,629.713267,30867.19531,938.195562,131.470503,1582,3.528274,6.630707,6.831632,6.429782,28.749188,0.987302,3335.956392,1995.000996,3336.456392,2101.499004,22.214923,-58.953724,1018159.092,964.626245,1055.495948,51233.05469,2250.625728,133.344593,4.029562,6.758617,7.086154,6.43108,11.149071,0.989077,2668.072922,1823.226762,2668.572922,2273.273238,22.205569,-58.972326,807261.5457,872.073305,925.680836,48467.74609,1784.439797,131.532497,3.70583,6.66353,6.915823,6.411237,20.511646,0.989955,1267.862442,2004.810727,1268.362442,2091.689273,22.185968,-58.952158,1931473.68,1289.473316,1497.877976,138308.7031,4269.494217,137.817729,3.375212,6.523566,6.606214,6.440919,37.226588,0.991066,1422.942111,1785.131643,1423.442111,2311.368357,22.188124,-58.97604,1105833.012,1000.217355,1105.592706,75982.90625,2444.427641,133.891767,3.249337,6.515685,6.614132,6.417238,35.317735,0.991698
lsc1m009-fa04-20181102-0144-e91.fits,82,147684.75,58425.58657,2458425.587,2018,NaN,2458425.588,NaN,NaN,42,1.219258,4.347666,12,21,32,0.086843,0.2644,0.199414,0.659344,0.294125,0.000143,0.000281,0.000235,0.000574,0.000302,605.807427,940.892723,850.089879,1148.440383,973.132257,4875384.425,2091.441161,2021.649772,2061.708636,2022.149772,2034.791364,22.196524,-58.946347,423394.6546,452.389342,674.87998,627.36289,33299.01953,935.907669,136.065588,1560,3.392649,6.444142,6.578117,6.310167,32.332224,0.990566,3335.90619,1994.930453,3336.40619,2101.569547,22.214923,-58.953728,1019496.254,966.198752,1055.162047,54646.03516,2253.581503,139.339728,4.063279,6.601443,6.941645,6.261242,6.903057,0.988795,2668.016834,1823.198751,2668.516834,2273.301249,22.205569,-58.972327,810579.7186,875.050103,926.323779,52955.16406,1791.774569,136.429899,3.507398,6.462491,6.708586,6.216397,17.534833,0.991366,1267.923722,2004.860205,1268.423722,2091.639795,22.185969,-58.952155,1937244.768,1292.202932,1499.179982,147684.75,4282.251122,142.786653,3.214138,6.354032,6.413719,6.294345,39.023368,0.991773,1422.999893,1785.151259,1423.499893,2311.348741,22.188125,-58.97604,1108063.686,1002.539276,1105.257133,88360.72656,2449.358512,139.252335,3.125052,6.346132,6.394221,6.298043,39.713493,0.993179
