 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
57,cpt1m013-fa14-20190709-0181-e91.fits,57,0,58674.42839,2458674.428386,2458674.433072,1.35953,50.068,7.891487,13,23,35,0.152447,0.650046,0.39982,0.186926,0.194649,0.000265,0.000787,0.000526,0.000322,0.000329,575.996715,826.081617,759.915997,581.161341,591.017098,2800847.983,1678.111227,2083.371388,2082.243915,2083.871388,2014.256085,22.196568,-58.946336,426981.9278,530.929158,695.750333,613.699925,8817.550781,804.216384,145.338573,1858,6.031489,9.706008,10.124266,9.28775,20.706092,0.986843,1481.358062,1813.019993,1481.858062,2283.480007,22.188173,-58.97599,1103411.715,1014.398696,1087.749539,22470.61523,2078.265428,151.174251,5.978194,9.706822,10.277078,9.136567,15.277111,0.981512,2726.39202,1836.727636,2726.89202,2259.772364,22.2056,-58.972225,799984.5228,885.033899,903.902691,15273.17773,1506.76321,148.42945,6.407749,9.801761,10.145559,9.457964,23.565188,0.989394,1891.173913,1251.369957,1891.673913,2845.130043,22.193976,-59.036445,441098.9582,703.542816,626.968179,8317.008789,830.805676,145.365986,6.351028,9.833238,10.363828,9.302647,16.255011,0.983718,3216.745872,1149.087699,3217.245872,2947.412301,22.212584,-59.046033,456352.787,713.298731,639.777932,7498.516602,859.536117,147.653068,6.995561,9.984888,10.289015,9.680761,19.284021,0.993941
58,cpt1m013-fa14-20190709-0182-e91.fits,58,0,58674.42927,2458674.429274,2458674.433960,1.356067,50.068,7.598326,13,23,35,0.1528,0.649951,0.399315,0.187868,0.194113,0.000263,0.000782,0.000523,0.000321,0.000327,580.470554,830.913167,763.97455,585.079126,593.383273,2826749.273,1684.206717,2083.241759,2082.240861,2083.741759,2014.259139,22.196569,-58.946337,431927.4176,530.929158,698.180171,618.6475,10283.53223,813.531166,145.761285,1851,5.677743,9.15209,9.614925,8.689256,17.649849,0.98472,1481.151098,1813.018992,1481.651098,2283.481008,22.188173,-58.975992,1113517.255,1017.230641,1094.655637,25239.92773,2097.299117,149.499907,5.681574,9.1973,9.792755,8.601846,13.004636,0.979415,2726.227038,1836.759307,2726.727038,2259.740693,22.205601,-58.972221,806654.9545,887.831705,908.567412,17713.69531,1519.326904,147.706482,6.041505,9.213941,9.567103,8.860778,23.713898,0.987198,1891.054489,1251.372061,1891.554489,2845.127939,22.193977,-59.036446,447065.9134,708.132174,631.33117,9545.954102,842.044379,145.805009,6.013615,9.222793,9.756975,8.688611,14.881191,0.982312,3216.563361,1149.098416,3217.063361,2947.401584,22.212584,-59.046031,459511.1494,715.610073,642.125044,8506.892578,865.484862,148.851844,6.685706,9.40838,9.742012,9.074747,16.497041,0.992868
59,cpt1m013-fa14-20190709-0183-e91.fits,59,0,58674.43016,2458674.430163,2458674.434849,1.352633,50.068,7.864968,13,23,35,0.152631,0.649107,0.400822,0.187101,0.194235,0.000265,0.000785,0.000527,0.000322,0.000329,576.800987,826.601718,760.814525,581.850159,591.082518,2802360.368,1677.756946,2083.571704,2082.028913,2084.071704,2014.471087,22.19657,-58.94634,427726.1932,530.929158,695.930588,614.610423,9138.765625,805.6182,144.987411,1912,5.876397,9.644056,10.02874,9.259372,20.277457,0.98901,1481.411764,1812.830202,1481.911764,2283.669798,22.188172,-58.975992,1103040.816,1013.749449,1088.080311,22383.19336,2077.566843,149.084326,6.037337,9.727026,10.246022,9.208031,14.274349,0.985326,2726.592068,1836.521713,2727.092068,2259.978287,22.205602,-58.972226,801848.6956,885.775749,905.250224,15560.86426,1510.274361,147.80023,6.35545,9.750455,10.083498,9.417412,22.825069,0.990472,1891.384468,1251.145477,1891.884468,2845.354523,22.193977,-59.03645,441684.8301,703.582871,627.765183,8533.104492,831.90916,145.748825,6.397711,9.754342,10.22617,9.282514,16.232306,0.986914,3216.906594,1148.879682,3217.406594,2947.620318,22.212585,-59.046034,455786.0266,712.427463,639.764818,7561.885742,858.468629,147.861803,7.05962,9.945073,10.234613,9.655534,16.167613,0.995259
60,cpt1m013-fa14-20190709-0184-e91.fits,60,0,58674.43105,2458674.431048,2458674.435734,1.349234,50.068,7.942601,13,23,35,0.152696,0.647766,0.4001,0.187812,0.194744,0.000264,0.000783,0.000526,0.000322,0.000329,577.463162,826.907164,760.868063,583.399983,592.344966,2800479.555,1675.555048,2083.341149,2082.231889,2083.841149,2014.268111,22.196568,-58.946332,427621.1401,530.929158,694.914248,615.358141,8872.675781,805.420334,142.612129,1889,6.052775,9.694577,10.127575,9.261579,20.334169,0.986185,1481.27947,1812.995961,1481.77947,2283.504039,22.188173,-58.975988,1100918.586,1012.091298,1087.766082,21829.85938,2073.569644,147.529542,6.112042,9.759647,10.356417,9.162876,15.183204,0.98006,2726.373617,1836.72102,2726.873617,2259.77898,22.2056,-58.97222,800279.6634,884.334636,904.95117,15464.22656,1507.319104,144.132218,6.380595,9.781815,10.122328,9.441302,24.303655,0.98894,1891.144514,1251.363688,1891.644514,2845.136312,22.193976,-59.03644,442800.6078,703.202711,629.691269,8358.638672,834.010716,141.685512,6.335267,9.808034,10.330266,9.285801,16.163347,0.984208,3216.75736,1149.048281,3217.25736,2947.451719,22.212585,-59.04603,456480.6983,711.768305,641.333275,7617.143066,859.777036,144.420097,6.967357,9.946805,10.252679,9.64093,19.472424,0.993759
61,cpt1m013-fa14-20190709-0185-e91.fits,61,0,58674.43194,2458674.431935,2458674.436621,1.345872,50.072,8.010754,13,23,35,0.152776,0.64789,0.399561,0.187786,0.195098,0.000264,0.000783,0.000525,0.000322,0.00033,577.603825,827.031107,760.883789,582.957277,591.781065,2805072.768,1678.494401,2083.293476,2082.134971,2083.793476,2014.365029,22.196568,-58.946339,428546.9912,530.929158,696.215474,615.537872,8513.487305,807.164166,145.244647,1830,6.150956,9.725096,10.108207,9.341985,20.565572,0.989092,1481.184034,1812.936158,1481.684034,2283.563842,22.188171,-58.975994,1102851.807,1013.175413,1088.510235,21030.00977,2077.210848,149.682569,6.241316,9.808927,10.37466,9.243193,14.485958,0.98273,2726.3134,1836.664315,2726.8134,2259.835685,22.2056,-58.972223,800821.2024,884.839351,905.047002,14921.17383,1508.339088,147.389801,6.448213,9.836028,10.146364,9.525692,24.856488,0.990496,1891.056589,1251.301325,1891.556589,2845.198675,22.193975,-59.03645,443475.3131,704.902998,629.12956,8342.576172,835.281517,144.495534,6.377574,9.820979,10.320329,9.321628,16.07654,0.985647,3216.631466,1149.063548,3217.131466,2947.436452,22.212584,-59.046029,457924.4448,714.835731,640.600945,7803.257812,862.496319,148.472177,6.89311,9.917065,10.210073,9.624058,18.731182,0.994467
62,cpt1m013-fa14-20190709-0186-e91.fits,62,0,58674.43283,2458674.432829,2458674.437515,1.342501,50.08,8.051732,13,23,35,0.153306,0.648236,0.400301,0.188076,0.194085,0.000266,0.000787,0.000528,0.000324,0.00033,576.760747,824.099305,758.257331,580.974947,588.082324,2790720.766,1676.211912,2083.38006,2082.265871,2083.88006,2014.234129,22.196569,-58.946335,427832.8973,530.929158,695.852856,614.832422,8164.721191,805.819177,145.81788,1768,6.230433,9.881583,10.355482,9.407684,15.71547,0.987422,1481.303664,1813.008688,1481.803664,2283.491312,22.188172,-58.975994,1097564.536,1011.436589,1085.154075,20761.04297,2067.252323,150.30085,6.232633,9.947099,10.560049,9.334149,10.634725,0.982642,2726.425392,1836.705113,2726.925392,2259.794887,22.205601,-58.972229,797777.6618,884.332999,902.123592,14811.01758,1502.606608,148.229427,6.428282,9.950678,10.329814,9.571543,19.673889,0.990318,1891.131393,1251.406496,1891.631393,2845.093504,22.193975,-59.036445,441779.1459,704.554074,627.033697,8129.073242,832.086803,145.378282,6.389881,9.993364,10.563996,9.422732,12.977253,0.983973,3216.843897,1149.129365,3217.343897,2947.370635,22.212586,-59.046032,453599.4217,712.910307,636.264362,7436.376465,854.350179,147.693455,6.966679,10.121943,10.473833,9.770054,13.655341,0.993891
63,cpt1m013-fa14-20190709-0187-e91.fits,63,0,58674.43371,2458674.433712,2458674.438398,1.339217,50.068,7.681367,13,23,35,0.152125,0.648441,0.400318,0.18731,0.194739,0.000263,0.000781,0.000524,0.00032,0.000328,577.944666,829.877922,763.855948,584.6557,594.35553,2823284.27,1683.242562,2083.542031,2082.120666,2084.042031,2014.379334,22.196569,-58.946332,429491.9565,530.929158,697.627387,615.64664,9317.564453,808.943999,145.335437,1850,5.795647,9.318304,9.73095,8.905658,22.940497,0.983877,1481.414165,1812.901209,1481.914165,2283.598791,22.188172,-58.975987,1110584.863,1017.155381,1091.853696,24814.74023,2091.775983,149.919718,5.718528,9.370495,9.946396,8.794595,15.526263,0.979568,2726.511115,1836.641428,2727.011115,2259.858572,22.2056,-58.972216,807111.0832,888.15727,908.747933,17235.39648,1520.186018,148.039041,6.039292,9.359029,9.673942,9.044115,26.659969,0.987337,1891.34412,1251.22767,1891.84412,2845.27233,22.193977,-59.036444,445401.1368,706.008426,630.872267,9342.605469,838.908788,145.059175,6.061223,9.427468,9.954774,8.900161,17.195262,0.981738,3216.883692,1148.942389,3217.383692,2947.557611,22.212584,-59.046028,460187.1875,715.142797,643.489929,8351.617188,866.758173,146.607595,6.740411,9.561817,9.891144,9.232489,21.406396,0.991203
64,cpt1m013-fa14-20190709-0188-e91.fits,64,0,58674.4346,2458674.434597,2458674.439283,1.335952,50.072,8.001836,13,23,35,0.15311,0.650159,0.399528,0.187306,0.194417,0.000266,0.000787,0.000526,0.000322,0.000329,576.480812,825.906857,759.122746,582.028131,590.277863,2798916.913,1677.535714,2083.268708,2082.062042,2083.768708,2014.437958,22.196567,-58.946326,428541.6685,530.929158,697.593393,614.314402,8645.566406,807.15414,145.613641,1850,6.129399,9.732884,10.149362,9.316406,20.128094,0.98747,1481.191325,1812.832306,1481.691325,2283.667694,22.188171,-58.97598,1102766.852,1013.735767,1087.824745,21738.78711,2077.050836,150.604016,6.199361,9.788824,10.404149,9.173499,14.200311,0.979734,2726.33341,1836.536243,2726.83341,2259.963757,22.2056,-58.972216,799016.7275,885.311903,902.525681,15049.87988,1504.940376,148.151363,6.52154,9.779947,10.135732,9.424162,24.384513,0.987846,1891.024259,1251.179712,1891.524259,2845.320288,22.193974,-59.036436,441548.785,702.950024,628.136809,8119.414062,831.65292,145.005848,6.375204,9.835352,10.389884,9.28082,14.704865,0.98335,3216.692296,1148.858457,3217.192296,2947.641543,22.212583,-59.046028,455584.5482,713.126893,638.854814,7600.366699,858.089146,148.075987,7.102307,9.937307,10.251972,9.622643,20.722407,0.992876
65,cpt1m013-fa14-20190709-0189-e91.fits,65,0,58674.43548,2458674.435483,2458674.440169,1.332718,50.124,8.276787,13,23,35,0.15207,0.650403,0.400546,0.187485,0.193369,0.000265,0.000789,0.000528,0.000323,0.000329,573.286438,824.290499,758.224987,579.91196,587.81524,2789408.252,1675.433876,2083.441991,2082.108539,2083.941991,2014.391461,22.196569,-58.946334,424186.2945,530.929158,694.67065,610.62936,7677.63623,798.950835,147.916326,1963,6.332374,10.021632,10.465377,9.577888,19.507313,0.98706,1481.331676,1812.865904,1481.831676,2283.634096,22.188173,-58.975991,1099270.852,1012.09466,1086.134426,19919.4043,2070.466153,151.624145,6.314549,10.119358,10.721036,9.517681,14.048344,0.981956,2726.40917,1836.604587,2726.90917,2259.895413,22.2056,-58.97222,797749.829,884.359248,902.065344,13996.62598,1502.554185,149.458558,6.670159,10.146446,10.528151,9.764741,20.910837,0.989835,1891.228045,1251.223852,1891.728045,2845.276148,22.193977,-59.036443,440403.2062,703.904532,625.65758,7500.543945,829.495233,147.989187,6.703719,10.173437,10.70807,9.638805,14.238564,0.985781,3216.835252,1148.907161,3217.335252,2947.592839,22.212585,-59.046033,451984.365,710.753266,635.923022,6877.981445,851.308235,150.573401,7.361298,10.307778,10.651277,9.964279,17.50161,0.993394
66,cpt1m013-fa14-20190709-0190-e91.fits,66,0,58674.43637,2458674.436366,2458674.441052,1.329529,50.068,8.005935,13,23,35,0.153077,0.650678,0.39869,0.187248,0.194815,0.000265,0.000787,0.000525,0.000322,0.000329,577.722434,827.096039,759.688883,581.555912,591.937917,2807351.746,1680.6006,2083.566535,2081.916148,2084.066535,2014.583852,22.196569,-58.94633,429741.1972,530.929158,697.950909,615.718372,8800.307617,809.413441,147.287593,1895,6.034528,9.643373,10.057294,9.229452,22.38706,0.98543,1481.438609,1812.67435,1481.938609,2283.82565,22.188172,-58.975986,1106625.649,1015.25277,1090.000128,22658.44141,2084.318842,152.033806,6.032676,9.718281,10.318361,9.118202,13.780438,0.980742,2726.604911,1836.366926,2727.104911,2260.133074,22.205601,-58.972221,800222.1759,886.25997,902.920365,15359.73731,1507.210827,150.201318,6.194122,9.702667,10.070288,9.335047,23.99508,0.987217,1891.371431,1251.014283,1891.871431,2845.485717,22.193976,-59.036441,442764.3445,705.747568,627.369281,8510.933594,833.942415,147.874371,6.397537,9.76517,10.319392,9.210948,16.863943,0.981492,3217.000459,1148.68421,3217.500459,2947.81579,22.212585,-59.046033,457739.5763,714.243534,640.873252,7837.494629,862.148121,149.240092,7.094023,9.865335,10.213735,9.516935,20.400742,0.991316
67,cpt1m013-fa14-20190709-0191-e91.fits,67,0,58674.43726,2458674.437258,2458674.441944,1.326333,50.068,7.937397,13,23,35,0.152961,0.650124,0.399605,0.186849,0.194842,0.000265,0.000787,0.000526,0.000322,0.000329,577.134014,826.595312,759.416297,580.942126,591.328513,2809514.217,1682.964752,2083.385689,2082.118785,2083.885689,2014.381215,22.196568,-58.946325,429746.233,530.929158,698.707062,615.059237,8694.464844,809.422926,149.247681,1901,6.139289,9.690961,10.160851,9.221071,20.94977,0.983105,1481.325052,1812.887396,1481.825052,2283.612604,22.188172,-58.97598,1106906.772,1016.115293,1089.351553,22085.47266,2084.848335,154.624351,5.969414,9.723554,10.363008,9.084099,16.129969,0.976016,2726.467212,1836.591437,2726.967212,2259.908563,22.2056,-58.972216,802152.6623,888.539912,902.776174,15631.7207,1510.84688,152.973799,6.38143,9.703938,10.120762,9.287114,24.439091,0.982999,1891.158089,1251.242559,1891.658089,2845.257441,22.193974,-59.036434,442309.4711,705.822707,626.658036,8428.411133,833.085665,150.315971,6.299166,9.735568,10.343027,9.12811,17.256237,0.977242,3216.820397,1148.943535,3217.320397,2947.556465,22.212584,-59.046024,458145.3113,715.675344,640.15802,7988.435059,862.912319,152.59365,6.891751,9.882254,10.263231,9.501276,22.577212,0.988081
68,cpt1m013-fa14-20190709-0192-e91.fits,68,0,58674.43814,2458674.438142,2458674.442828,1.323197,50.068,7.855157,13,23,35,0.152799,0.648603,0.400639,0.187081,0.194653,0.000265,0.000786,0.000527,0.000323,0.00033,576.030736,825.229573,759.536219,579.200364,589.660403,2803167.748,1681.753052,2083.394822,2082.051758,2083.894822,2014.448242,22.196568,-58.946325,428321.6247,530.929158,697.759896,613.852454,8804.09668,806.73969,150.475119,1870,5.90925,9.696946,10.124051,9.269841,23.806132,0.982991,1481.326579,1812.808731,1481.826579,2283.691269,22.188172,-58.975981,1102838.672,1014.424951,1087.156493,22677.94336,2077.186108,154.70231,5.925888,9.709841,10.31157,9.108111,18.428193,0.976189,2726.438456,1836.538374,2726.938456,2259.961626,22.2056,-58.972212,801818.2585,886.985492,903.981256,15663.99414,1510.217033,153.53427,6.37356,9.716718,10.0962,9.337237,26.633336,0.982996,1891.226054,1251.137866,1891.726054,2845.362134,22.193976,-59.036438,441771.5741,707.299944,624.58873,8523.810547,832.072541,151.563926,6.174604,9.750517,10.287136,9.213897,20.06654,0.979398,3216.86441,1148.837612,3217.36441,2947.662388,22.212585,-59.046026,456739.2436,715.694679,638.176106,7767.439941,860.264004,153.740301,6.955083,9.909188,10.255526,9.562851,23.934515,0.989168
69,cpt1m013-fa14-20190709-0193-e91.fits,69,0,58674.43903,2458674.439031,2458674.443717,1.320095,50.072,8.101766,13,23,35,0.152962,0.650177,0.400052,0.187023,0.194313,0.000266,0.000788,0.000527,0.000323,0.00033,575.498487,824.948683,758.69689,579.625352,588.989131,2798997.736,1679.981373,2083.429687,2082.134934,2083.929687,2014.365066,22.196568,-58.946332,428140.296,530.929158,698.155897,613.244546,8348.425781,806.398159,149.268156,1880,6.319841,9.841937,10.250489,9.433384,21.935288,0.986783,1481.348793,1812.918194,1481.848793,2283.581806,22.188171,-58.975987,1102817.258,1014.414017,1087.147101,20900.35156,2077.145774,154.84723,6.196816,9.878183,10.435431,9.320936,16.136582,0.982307,2726.467789,1836.640334,2726.967789,2259.859666,22.2056,-58.972219,799787.2186,886.132186,902.559721,14862.85742,1506.391589,151.841541,6.550528,9.891123,10.191612,9.590634,27.711431,0.988559,1891.214885,1251.256014,1891.714885,2845.243986,22.193975,-59.036445,440999.824,705.376583,625.197709,8041.072266,830.618957,150.1298,6.471276,9.960935,10.448812,9.473057,17.086019,0.986049,3216.84512,1148.976044,3217.34512,2947.523956,22.212585,-59.046032,455393.4359,714.503492,637.356488,7462.099609,857.729188,152.905969,7.115215,10.039871,10.325171,9.754571,22.257994,0.993658
70,cpt1m013-fa14-20190709-0194-e91.fits,70,0,58674.43992,2458674.439916,2458674.444602,1.316995,50.072,7.818575,13,23,35,0.152607,0.651298,0.401025,0.186496,0.193553,0.000265,0.000787,0.000527,0.000321,0.000329,576.768962,827.833667,761.574126,580.692188,589.195841,2821041.456,1687.908768,2083.353744,2082.105734,2083.853744,2014.394266,22.196567,-58.946331,430511.3877,530.929158,700.564341,614.520841,9229.575195,810.864088,153.862296,1863,5.971739,9.38051,9.831705,8.929314,20.833535,0.983493,1481.270929,1812.865452,1481.770929,2283.634548,22.188171,-58.975988,1112662.888,1019.071664,1091.839688,24387.68164,2095.689925,158.43371,5.890317,9.437402,10.057556,8.817248,14.707029,0.977433,2726.418852,1836.588533,2726.918852,2259.911467,22.2056,-58.97222,807486.0644,890.874484,906.397117,16892.3125,1520.892291,156.542042,6.212271,9.455838,9.851702,9.059975,22.448709,0.986078,1891.159189,1251.197634,1891.659189,2845.302366,22.193975,-59.036446,443416.5432,708.119987,626.188431,8841.123047,835.170825,154.881983,6.160534,9.488501,10.030879,8.946123,16.777383,0.981303,3216.781057,1148.928609,3217.281057,2947.571391,22.212584,-59.046032,457475.96,717.939894,637.20649,8316.979492,861.651602,158.334149,6.756248,9.635514,9.963547,9.307481,20.415342,0.991921
71,cpt1m013-fa14-20190709-0195-e91.fits,71,0,58674.4408,2458674.440802,2458674.445488,1.313955,50.072,8.019594,13,23,35,0.153502,0.64953,0.399215,0.187625,0.194652,0.000267,0.000789,0.000528,0.000324,0.000331,575.489689,822.960351,756.398453,578.379145,588.129783,2798195.133,1683.692171,2083.569777,2082.056218,2084.069777,2014.443782,22.196569,-58.946331,429529.1331,530.929158,700.195581,613.441651,8528.490234,809.01402,155.307303,1912,6.080912,9.763099,10.150637,9.375562,22.369659,0.987548,1481.431805,1812.844728,1481.931805,2283.655272,22.188172,-58.975984,1101835.818,1015.856852,1084.636891,21499.57422,2075.297241,160.369936,6.146092,9.800432,10.368107,9.232757,15.779122,0.98164,2726.592627,1836.552851,2727.092627,2259.947149,22.205601,-58.972219,798363.3798,887.580038,899.483253,14745.53711,1503.709802,157.921148,6.508629,9.836561,10.173515,9.499606,24.953781,0.98871,1891.374901,1251.18188,1891.874901,2845.31812,22.193976,-59.036441,442068.6213,708.568811,623.889472,8234.855469,832.632027,155.640088,6.454028,9.864361,10.357632,9.371091,18.338283,0.984528,3216.953964,1148.91918,3217.453964,2947.58082,22.212584,-59.046027,455927.3143,716.230479,636.565083,7648.342285,858.734743,157.664881,7.089731,10.009902,10.296879,9.722926,23.370715,0.993011
72,cpt1m013-fa14-20190709-0196-e91.fits,72,0,58674.44169,2458674.441687,2458674.446373,1.310945,50.068,7.934534,13,23,35,0.153186,0.649666,0.40052,0.186814,0.194451,0.000266,0.000788,0.000528,0.000323,0.00033,575.404619,824.339227,758.671932,578.751064,589.104217,2802956.854,1683.300013,2083.47057,2082.003456,2083.97057,2014.496544,22.196569,-58.946331,429372.8003,530.929158,700.24226,613.177503,8813.938477,808.719569,153.541518,1934,5.961902,9.614935,10.096427,9.133442,20.722362,0.982237,1481.320771,1812.803805,1481.820771,2283.696195,22.188172,-58.975983,1103851.354,1016.527782,1085.903773,22609.75586,2079.093485,159.288572,5.973052,9.673879,10.301024,9.046733,15.781695,0.977038,2726.485162,1836.525692,2726.985162,2259.974308,22.205601,-58.972217,801588.6952,887.830907,902.861895,15731.95117,1509.784653,156.41439,6.435718,9.67265,10.085975,9.259326,22.996647,0.984923,1891.223058,1251.14814,1891.723058,2845.35186,22.193976,-59.036439,441208.5163,706.911215,624.135686,8364.998047,831.012027,154.584382,6.269312,9.730281,10.315741,9.144822,15.184295,0.980687,3216.833605,1148.866178,3217.333605,2947.633822,22.212585,-59.046027,456308.2882,715.683599,637.583827,7702.794922,859.452303,156.332656,7.013093,9.869555,10.242572,9.496537,18.597508,0.991021
73,cpt1m013-fa14-20190709-0197-e91.fits,73,0,58674.44258,2458674.442576,2458674.447262,1.307951,50.068,8.009216,13,23,35,0.152983,0.652402,0.39837,0.186835,0.194564,0.000267,0.000792,0.000527,0.000323,0.000331,573.436074,823.427413,755.719228,577.69862,587.384546,2796496.277,1682.740905,2083.36778,2082.177886,2083.86778,2014.322114,22.196568,-58.946333,427816.5513,530.929158,700.236993,610.959654,8467.732422,805.788389,154.361368,1815,6.136073,9.82639,10.243589,9.409191,19.282529,0.988249,1481.223031,1812.959485,1481.723031,2283.540515,22.188171,-58.975987,1104114.04,1015.856607,1086.879813,21318.01953,2079.588251,159.134991,6.187042,9.867042,10.412191,9.321893,14.724477,0.983996,2726.372383,1836.689271,2726.872383,2259.810729,22.2056,-58.97222,796670.595,887.020068,898.142696,15411.71094,1500.521458,157.464714,6.385435,9.89244,10.219805,9.565075,23.125389,0.990859,1891.155577,1251.305219,1891.655577,2845.194781,22.193975,-59.036443,440233.4367,706.611735,623.020274,8119.415527,829.175474,154.803096,6.432558,9.922426,10.452007,9.392845,15.531553,0.984559,3216.719447,1149.065867,3217.219447,2947.434133,22.212584,-59.046028,455478.2055,716.622328,635.590307,7525.936035,857.888851,156.205953,6.97044,10.083714,10.368862,9.798565,18.261466,0.995055
