Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,RA_T1,DEC_T1
lsc1m005-fa15-20190226-0241-e91.fits,0,58541.73854,2458541.738541,2019,NaN,2458541.742548,NaN,NaN,2019,11.207175,12.205875,1.4,8,32,48,0.058601,0.504853,0.161101,0.177209,0.091549,0.221286,0.123815,0.000157,0.000578,0.000261,0.000276,0.000196,0.000316,0.000227,374.09397,873.718131,616.833588,642.405648,467.244525,700.723424,546.254087,3173803.007,1753.248148,1630.509711,1488.162418,1631.009711,1543.337582,185987.0192,468.045097,486.434769,382.347297,4705.391602,397.36987,92.967837,3340,8.217997,8.529789,8.407957,8.65162,59.330141,0.996454,1467.527257,1525.008598,1468.027257,1506.491402,1064758.271,970.391063,1097.246576,24814.53125,2274.905299,97.076464,9.587493,8.544498,8.460771,8.628225,60.497052,0.998552,1620.36064,1935.059244,1620.86064,1096.440756,440360.4569,664.331418,662.862609,10038.57715,940.850486,96.056958,10.335084,8.562123,8.500252,8.623994,55.809025,0.998461,1823.437217,1968.929617,1823.937217,1062.570383,477761.8014,686.567127,695.870488,10088.5293,1020.760189,94.945341,9.869215,8.578415,8.296175,8.860655,72.135397,0.993444,1128.698165,1489.655102,1129.198165,1541.844898,266188.2906,548.924934,484.92658,6879.038574,568.723596,94.015611,9.858282,8.465321,8.422328,8.508314,53.96499,0.998911,2022.493341,1730.049033,2022.993341,1301.450967,575064.8731,741.560373,775.479508,13184.30176,1228.652702,97.094489,9.598235,8.558671,8.327544,8.789798,65.3541,0.993152,1853.04171,2154.546201,1853.54171,876.953799,349669.314,606.860142,576.194233,8447.197266,747.084664,93.911242,10.020869,8.60623,8.245692,8.966767,75.890122,0.99099,10.243474,-47.216799
lsc1m005-fa15-20190226-0242-e91.fits,0,58541.73914,2458541.739141,2019,NaN,2458541.743148,NaN,NaN,2019,11.204961,12.032116,1.4,8,32,48,0.058076,0.499914,0.163556,0.176667,0.093474,0.219317,0.124411,0.000157,0.000576,0.000264,0.000277,0.000198,0.000315,0.000228,370.898143,868.360207,618.448589,638.73657,470.948365,695.250274,545.611587,3135606.903,1739.630972,1630.200127,1488.722664,1630.700127,1542.777336,182103.6727,454.814066,480.473088,379.0091,4299.729004,400.39147,92.561085,3353,8.984436,8.326246,8.16253,8.489962,56.845154,0.990428,1467.251876,1525.530058,1467.751876,1505.969942,1045082.665,960.586455,1087.96315,22762.59961,2297.823974,96.678811,9.016098,8.346839,8.200138,8.493541,58.352355,0.993885,1620.021483,1935.542307,1620.521483,1095.957693,440758.1242,662.342618,665.453365,9528.473633,969.095191,95.327652,9.982106,8.408487,8.311041,8.505932,53.624588,0.993892,1823.162137,1969.458898,1823.662137,1062.041102,470784.9221,680.629418,691.690528,9042.148438,1035.115132,94.954873,9.544223,8.515655,8.161906,8.869404,66.308585,0.984996,1128.391263,1490.035523,1128.891263,1541.464477,268042.5491,547.829739,489.280756,6704.508301,589.345337,93.925229,9.355054,8.310264,8.299908,8.32062,46.129946,0.996005,2022.24251,1730.53404,2022.74251,1300.96596,563997.0663,733.757846,768.641957,12177.08106,1240.060737,97.062113,9.923194,8.366032,8.110947,8.621117,60.298372,0.985673,1852.677857,2155.063217,1853.177857,876.436783,346941.5766,602.592263,575.748476,8427.923828,762.820683,93.577757,10.422443,8.515528,8.171051,8.860005,64.749577,0.983874,10.243476,-47.216803
lsc1m005-fa15-20190226-0243-e91.fits,0,58541.73974,2458541.739736,2019,NaN,2458541.743743,NaN,NaN,2019,11.015821,12.015158,1.4,8,32,48,0.058072,0.498824,0.163086,0.176845,0.093199,0.220247,0.1248,0.000156,0.000573,0.000263,0.000276,0.000198,0.000315,0.000228,371.988308,870.264077,619.558681,641.118864,471.508556,698.181811,547.951275,3148024.876,1741.727239,1630.612329,1488.487013,1631.112329,1543.012987,182811.6012,453.532936,480.923388,380.126244,4417.440918,403.083407,92.889041,3352,8.743134,8.354973,8.264116,8.44583,55.198697,0.996107,1467.638374,1525.317048,1468.138374,1506.182952,1047695.175,961.530196,1089.612349,22360.44531,2310.075173,96.511043,9.284908,8.377427,8.272525,8.482328,61.937536,0.997982,1620.40748,1935.369235,1620.90748,1096.130765,441411.9865,662.254808,666.528927,9454.482422,973.274379,95.173002,9.350855,8.481284,8.427561,8.535006,51.448759,0.996779,1823.593345,1969.309103,1824.093345,1062.190897,473055.3548,681.231033,694.412515,9012.791016,1043.045206,94.6883,9.646942,8.483084,8.131577,8.834591,72.560993,0.98983,1128.776669,1489.905149,1129.276669,1541.594851,268379.4985,547.940547,489.796749,6858.330566,591.753051,93.931725,9.489066,8.346263,8.358817,8.333709,42.854123,0.998384,2022.700689,1730.36634,2023.200689,1301.13366,568199.5209,735.813635,772.205751,12019.73926,1252.829675,96.653512,9.248383,8.359932,8.129721,8.590143,64.057379,0.99205,1853.144171,2154.830531,1853.644171,876.669469,349283.3404,603.95013,578.331426,8575.482422,770.138865,93.654491,10.142495,8.517378,8.180574,8.854182,68.50455,0.988346,10.243473,-47.216792
lsc1m005-fa15-20190226-0244-e91.fits,0,58541.74033,2458541.740332,2019,NaN,2458541.744339,NaN,NaN,2019,11.147651,12.025276,1.4,8,32,48,0.057713,0.507312,0.160519,0.177344,0.091229,0.220796,0.123622,0.000155,0.000579,0.00026,0.000275,0.000195,0.000315,0.000226,372.391794,875.885889,617.502829,644.448826,468.286419,701.53767,547.765978,3169256.871,1746.627165,1630.39126,1488.551213,1630.89126,1542.948787,182907.547,454.29708,480.714402,380.49109,4502.766113,402.616602,92.578041,3403,9.238527,8.341396,8.214841,8.467951,58.731553,0.995673,1467.392898,1525.346081,1467.892898,1506.153919,1066668.371,969.4348,1100.299237,24056.33984,2347.953392,96.460435,8.905176,8.373362,8.240247,8.506477,62.277204,0.996859,1620.18145,1935.466126,1620.68145,1096.033874,438360.2611,660.749921,663.428398,9836.386719,964.919829,95.3262,10.036032,8.386385,8.344869,8.427901,50.633465,0.997432,1823.285542,1969.302265,1823.785542,1062.197735,477387.2069,683.734661,698.205363,11223.84961,1050.826051,94.223387,9.609772,8.495577,8.170264,8.82089,69.315011,0.989616,1128.650337,1489.999325,1129.150337,1541.500675,264956.8311,545.17327,486.00481,6200.436523,583.223715,92.995349,9.998283,8.346661,8.30169,8.391632,54.284175,0.998855,2022.341692,1730.3588,2022.841692,1301.1412,573199.3953,738.550047,776.114493,13111.93262,1261.728107,96.324544,9.073812,8.387414,8.136127,8.638701,64.344827,0.990828,1852.837001,2154.923612,1853.337001,876.576388,348684.8059,603.447605,577.821178,8094.072266,767.525967,93.324521,10.156134,8.502493,8.13216,8.872826,68.761149,0.986103,10.243475,-47.216798
lsc1m005-fa15-20190226-0245-e91.fits,0,58541.74093,2458541.740927,2019,NaN,2458541.744934,NaN,NaN,2019,11.468921,12.046797,1.4,8,32,48,0.057176,0.501955,0.162486,0.178561,0.093027,0.219938,0.122486,0.000155,0.000574,0.000262,0.000276,0.000197,0.000314,0.000225,369.57399,874.134313,620.447969,645.927068,473.119545,700.335961,545.000642,3168435.012,1746.864309,1630.222791,1488.700819,1630.722791,1542.799181,181157.1038,455.924653,479.894814,377.493356,3347.851807,397.340005,92.515733,3304,9.504773,8.306653,8.143573,8.469733,63.201983,0.995626,1467.289732,1525.503985,1467.789732,1505.996015,1058894.98,966.347331,1095.770585,18032.83984,2322.521876,96.615406,9.624621,8.327217,8.142695,8.51174,74.373968,0.997315,1620.034711,1935.523537,1620.534711,1095.976463,442867.8443,663.745109,667.225775,7507.433105,971.361916,94.914356,10.438233,8.405176,8.337216,8.473135,54.803781,0.997678,1823.226954,1969.369227,1823.726954,1062.130773,480042.7891,685.575059,700.20457,7803.282227,1052.89939,94.343596,9.849391,8.505863,8.123551,8.888176,73.664644,0.988642,1128.463859,1490.025541,1128.963859,1541.474459,269663.9606,548.692255,491.466679,4913.52832,591.466065,93.064112,9.589859,8.3176,8.231439,8.403761,68.264749,0.999185,2022.271484,1730.475607,2022.771484,1301.024393,571225.5609,737.549551,774.491097,10079.15527,1252.894656,96.188101,9.453608,8.356222,8.064467,8.647976,68.784866,0.991071,1852.719259,2155.00343,1853.219259,876.49657,345739.8773,601.742875,574.564139,5966.120605,758.326787,92.498791,10.67431,8.468687,8.097908,8.839465,73.138364,0.988958,10.243476,-47.216781
lsc1m005-fa15-20190226-0246-e91.fits,0,58541.74153,2458541.741530,2019,NaN,2458541.745537,NaN,NaN,2019,10.579848,11.808781,1.4,8,32,48,0.056416,0.501222,0.161621,0.178713,0.094348,0.220185,0.121964,0.000153,0.000574,0.000261,0.000276,0.000198,0.000314,0.000224,367.927069,873.526642,619.676853,646.694874,477.571798,700.793838,544.768286,3148689.842,1735.376684,1630.309446,1488.615391,1630.809446,1542.884609,177636.6953,438.08666,472.773488,375.7332,2954.635742,405.483005,91.852745,3459,8.580936,8.221314,8.098982,8.343645,54.478966,0.991612,1467.389763,1525.302575,1467.889763,1506.197425,1051272.605,961.199259,1093.709337,17870.11328,2399.690979,96.072019,8.65982,8.218116,8.062099,8.374133,59.312176,0.993723,1620.135161,1935.460055,1620.635161,1096.039945,438090.5437,657.595066,666.201081,7807.07959,1000.008866,94.422346,9.162841,8.310688,8.252333,8.369042,49.695642,0.992594,1823.329589,1969.318728,1823.829589,1062.181272,477395.9661,680.86315,701.162879,7916.297852,1089.729522,93.340932,8.82073,8.330692,7.988222,8.673163,66.761344,0.985793,1128.446056,1490.099723,1128.946056,1541.400277,271460.4988,546.766091,496.483786,4946.182129,619.650229,93.0579,8.832221,8.093444,8.094638,8.092251,44.83429,0.997401,2022.392091,1730.366593,2022.892091,1301.133407,568188.5178,733.084177,775.06586,10347.57715,1296.977448,95.670321,8.525443,8.223014,7.970011,8.476017,59.979292,0.984844,1852.824697,2154.947871,1853.324697,876.552129,342281.7106,596.034188,574.265231,6289.856934,781.310508,92.733818,10.008021,8.40438,8.093104,8.715656,64.678776,0.986393,10.243475,-47.216777
lsc1m005-fa15-20190226-0247-e91.fits,0,58541.74213,2458541.742127,2019,NaN,2458541.746134,NaN,NaN,2019,10.516776,11.733064,1.4,8,32,48,0.056375,0.500932,0.162149,0.178388,0.094959,0.219928,0.121506,0.000153,0.000575,0.000262,0.000277,0.000198,0.000314,0.000224,367.581138,871.895536,619.600902,645.044467,478.57025,699.293823,542.948613,3133760.197,1730.064027,1629.973258,1488.435046,1630.473258,1543.064954,176666.8336,432.486732,470.619667,375.391948,3134.156982,408.49076,92.082967,3370,8.011227,8.221219,8.077546,8.364893,65.911804,0.997254,1467.111985,1525.165574,1467.611985,1506.334426,1045884.116,958.268654,1091.431,21247.33984,2418.303359,95.577822,8.708645,8.221737,8.124183,8.319291,66.277534,0.998769,1619.737335,1935.259099,1620.237335,1096.240901,437239.3032,656.207312,666.312757,8793.433594,1010.988942,94.218372,9.368112,8.231944,8.173794,8.290093,55.804069,0.998528,1823.076172,1969.08695,1823.576172,1062.41305,474397.242,678.442962,699.244105,9226.05957,1096.905887,93.27864,9.223379,8.302809,8.032494,8.573123,75.746622,0.994521,1128.259247,1489.929169,1128.759247,1541.570831,271770.571,546.065317,497.688761,4788.969238,628.390541,93.267261,9.564077,8.127886,8.184208,8.071564,17.441467,0.999715,2022.07761,1730.154427,2022.57761,1301.345573,564951.9275,730.567341,773.305753,12048.41211,1306.287306,94.647948,8.622551,8.19586,7.986402,8.405318,68.645534,0.995168,1852.411739,2154.771793,1852.911739,876.728207,339517.0376,593.324417,572.228326,7005.086426,785.034575,92.502426,9.539594,8.347343,8.053646,8.641039,71.483981,0.992249,10.243478,-47.216767
lsc1m005-fa15-20190226-0248-e91.fits,0,58541.74272,2458541.742721,2019,NaN,2458541.746728,NaN,NaN,2019,9.958166,11.371177,1.4,8,32,48,0.056188,0.50107,0.160652,0.178152,0.095485,0.22029,0.122181,0.000151,0.000573,0.000259,0.000275,0.000197,0.000313,0.000223,371.128266,875.196163,620.545517,648.130911,484.208355,702.893125,548.176849,3130492.029,1719.770424,1630.482368,1488.61389,1630.982368,1542.88611,175895.4552,406.219471,463.992688,379.091007,4044.285889,433.005968,91.491742,3317,8.513645,7.991907,8.000162,7.983651,44.003787,0.996469,1467.515212,1525.317393,1468.015212,1506.182607,1044985.625,955.01851,1094.204578,19200.23828,2572.465627,95.117168,7.60603,7.954229,7.904052,8.004406,58.283732,0.999204,1620.263857,1935.360168,1620.763857,1096.139832,433308.469,649.725428,666.910128,8754.476562,1066.685623,94.433795,8.946905,8.090501,8.114941,8.066062,40.26403,0.998652,1823.430309,1969.285771,1823.930309,1062.214229,473370.283,673.771745,702.567726,8637.264648,1165.30673,93.400976,8.203322,8.08731,7.860624,8.313997,70.651859,0.994849,1128.56819,1490.0285,1129.06819,1541.4715,272859.9725,541.535283,503.863702,5945.225586,671.705795,92.466809,8.599782,7.899426,7.930854,7.867997,31.234812,0.999704,2022.495524,1730.340929,2022.995524,1301.159071,565125.1616,727.005073,777.333175,10790.25293,1391.181867,95.332168,7.640237,7.988811,7.793602,8.18402,62.95707,0.993067,1852.95736,2154.870295,1853.45736,876.629705,340842.5179,589.611416,578.079916,7477.78418,839.060022,92.02155,9.680469,8.19357,7.951385,8.435755,66.179051,0.992315,10.243476,-47.216768
lsc1m005-fa15-20190226-0249-e91.fits,0,58541.74332,2458541.743317,2019,NaN,2458541.747324,NaN,NaN,2019,10.628011,11.496309,1.4,8,32,48,0.056516,0.499603,0.162108,0.177016,0.095066,0.219476,0.123805,0.000152,0.000571,0.000261,0.000274,0.000197,0.000313,0.000225,371.184616,874.261837,622.159535,645.50042,482.151005,701.258828,550.680076,3135731.58,1724.458475,1630.285512,1488.629516,1630.785512,1542.870484,177218.2466,415.208968,467.386704,379.168352,3334.581787,426.817001,92.223219,3409,8.862276,8.125062,8.151721,8.098402,27.439845,0.99987,1467.343161,1525.29987,1467.843161,1506.20013,1044691.023,955.866512,1092.925644,19216.31641,2516.060835,95.434944,8.788066,8.140927,8.178101,8.103753,336.437334,0.99982,1620.08913,1935.51932,1620.58913,1095.98068,437417.489,653.744558,669.095419,7818.969238,1053.487575,93.999175,9.664384,8.238065,8.337496,8.138633,349.593727,0.999333,1823.28582,1969.336497,1823.78582,1062.163503,471594.3925,674.409481,699.270111,8014.902344,1135.800112,94.183894,9.167315,8.245771,8.100406,8.391136,84.446575,0.99871,1128.481174,1490.165959,1128.981174,1541.334041,272222.3022,542.733306,501.576555,5128.391113,655.627222,92.494068,9.115693,8.050618,8.13256,7.968676,333.836293,0.998891,2022.32073,1730.365148,2022.82073,1301.134852,564354.9017,727.972325,775.242248,10070.48731,1359.206918,95.863125,8.63218,8.174211,8.08415,8.264272,65.899224,0.998907,1852.761689,2154.911847,1853.261689,876.588153,345451.4716,594.443439,581.1343,6392.276367,831.994244,93.150877,10.207998,8.305763,8.094854,8.516672,81.79821,0.997201,10.243477,-47.216764
lsc1m005-fa15-20190226-0250-e91.fits,0,58541.74391,2458541.743912,2019,NaN,2458541.747919,NaN,NaN,2019,10.695182,11.441488,1.4,8,32,48,0.056029,0.496759,0.162288,0.1778,0.096147,0.219338,0.123503,0.000152,0.000571,0.000262,0.000276,0.000199,0.000314,0.000225,368.073557,870.569702,620.333404,644.753407,483.274994,698.805303,548.325883,3113083.328,1717.628584,1630.406162,1488.569206,1630.906162,1542.930794,174422.2632,411.258517,464.00393,375.906866,3268.968262,424.118301,92.098292,3413,9.114097,8.066131,8.04423,8.088031,47.17489,0.994874,1467.511619,1525.247017,1468.011619,1506.252983,1033201.107,950.486283,1087.023691,19392.96094,2512.29109,95.358386,8.671562,8.020529,7.982368,8.05869,52.51991,0.998655,1620.233944,1935.448505,1620.733944,1096.051495,434673.3709,651.514576,667.173671,8321.18457,1056.934637,94.862108,9.381949,8.147394,8.177683,8.117106,40.305933,0.997922,1823.457887,1969.255472,1823.957887,1062.244528,469948.3815,672.532786,698.773935,8918.422852,1142.707962,93.749239,9.211943,8.150924,7.913701,8.388147,67.135508,0.993059,1128.591545,1490.07066,1129.091545,1541.42934,273060.3391,542.862459,503.000962,5614.581543,663.962758,92.971935,9.305696,7.969123,8.030584,7.907663,32.176975,0.99873,2022.500759,1730.249531,2023.000759,1301.250469,559989.5618,724.923971,772.480404,11141.9043,1361.648547,95.900339,8.61269,8.011538,7.859079,8.163996,57.634839,0.992057,1852.961375,2154.932305,1853.461375,876.567695,342210.5671,591.470856,578.575535,6453.696289,832.105727,92.848474,9.940323,8.245308,8.006809,8.483807,64.688603,0.991699,10.243477,-47.21676
lsc1m005-fa15-20190226-0251-e91.fits,0,58541.74451,2458541.744511,2019,NaN,2458541.748518,NaN,NaN,2019,10.61197,11.626596,1.4,8,32,48,0.05624,0.498989,0.163235,0.177316,0.095432,0.218873,0.122951,0.000153,0.000572,0.000262,0.000275,0.000198,0.000313,0.000224,368.340085,872.783132,622.672691,644.73885,481.487487,699.44887,547.681516,3136493.995,1728.039508,1630.133708,1488.417275,1630.633708,1543.082725,176396.295,424.673385,468.930383,376.16734,3085.643555,415.369319,92.460679,3503,8.258145,8.042097,7.868416,8.215778,58.647777,0.991137,1467.291054,1525.177008,1467.791054,1506.322992,1044088.322,956.823384,1091.202766,17672.19141,2458.567827,95.524071,8.957061,8.08526,7.97008,8.20044,56.89777,0.995016,1619.92568,1935.316206,1620.42568,1096.183794,440140.4062,656.946479,669.979094,7209.5,1036.42098,94.968416,9.487955,8.181039,8.123337,8.238742,50.491435,0.994518,1823.1778,1969.122846,1823.6778,1062.377154,472388.8171,676.250938,698.54072,7722.881348,1112.357952,94.388719,9.088788,8.246822,7.993751,8.499893,61.277299,0.987016,1128.417611,1490.049348,1128.917611,1541.450652,273245.6741,545.503906,500.905074,4570.294922,643.425474,92.809563,9.444782,8.006273,7.976707,8.03584,48.497471,0.996322,2022.212683,1730.150596,2022.712683,1301.349404,563219.3955,728.544135,773.07519,9649.294922,1326.24133,95.30358,8.625978,8.137705,7.941809,8.333601,56.876441,0.985729,1852.58269,2154.795007,1853.08269,876.704993,343411.3795,594.444682,577.701156,5798.630859,808.648225,92.935925,9.725899,8.239279,7.869871,8.608687,68.29734,0.984827,10.243478,-47.216771
lsc1m005-fa15-20190226-0252-e91.fits,0,58541.74511,2458541.745109,2019,NaN,2458541.749116,NaN,NaN,2019,10.385336,11.660546,1.4,8,32,48,0.056599,0.49996,0.16147,0.178283,0.095016,0.220644,0.122112,0.000153,0.000573,0.000261,0.000276,0.000198,0.000315,0.000224,369.624199,872.754705,619.485496,645.989711,479.896051,701.217061,545.550191,3137493.419,1729.343021,1630.013769,1488.519433,1630.513769,1542.980567,177578.1679,427.157152,470.352798,377.542493,3239.617432,415.720928,92.388023,3426,8.056455,7.975221,7.714102,8.23634,70.397712,0.992874,1467.107999,1525.220655,1467.607999,1506.279345,1045775.501,957.929152,1091.704433,19212.48242,2448.221915,96.672021,8.65924,8.031878,7.867369,8.196386,65.488496,0.996101,1619.719368,1935.377006,1620.219368,1096.122994,436182.0859,654.960186,665.96733,8006.418457,1021.1279,94.184019,9.22501,8.121326,7.917142,8.32551,70.145346,0.995733,1823.043149,1969.17537,1823.543149,1062.32463,474725.1198,677.938974,700.247571,8239.889648,1111.359408,94.056287,8.885342,8.159225,7.808074,8.510376,72.120792,0.988791,1128.285316,1490.075606,1128.785316,1541.424394,272243.65,545.447198,499.120082,5123.245117,637.338386,93.746589,9.438223,7.961718,7.859064,8.064373,68.939397,0.998792,2022.061756,1730.248847,2022.561756,1301.251153,567133.3068,731.137422,775.686334,10748.02539,1327.692405,95.619175,8.498988,8.04124,7.743293,8.339186,64.641103,0.986339,1852.430085,2154.822309,1852.930085,876.677691,341433.7549,593.591066,575.200293,6328.603027,799.316489,92.583916,9.322125,8.179888,7.729214,8.630562,75.985604,0.984511,10.243478,-47.216774
lsc1m005-fa15-20190226-0253-e91.fits,0,58541.74571,2458541.745705,2019,NaN,2458541.749712,NaN,NaN,2019,10.301789,11.705428,1.4,8,32,48,0.056308,0.49787,0.163736,0.178422,0.094861,0.218807,0.122764,0.000153,0.000571,0.000263,0.000276,0.000198,0.000313,0.000225,367.703976,871.609703,622.600918,645.509347,478.871032,698.269698,545.915752,3136854.737,1730.675643,1630.298853,1488.38372,1630.798853,1543.11628,176630.1694,430.451731,470.370859,375.512569,3186.883301,410.336762,92.334686,3352,7.922163,8.096001,7.909978,8.282024,60.580762,0.992121,1467.375907,1525.162108,1467.875907,1506.337892,1042643.945,956.78158,1089.740821,18194.36133,2422.208739,96.329454,8.576968,8.083607,7.968376,8.198839,57.091507,0.995158,1620.045925,1935.203913,1620.545925,1096.296087,441350.4804,658.668355,670.064802,7485.636719,1025.31933,95.159029,9.236905,8.217531,8.05801,8.377051,61.297151,0.994809,1823.316199,1969.009425,1823.816199,1062.490575,474943.3458,678.722252,699.760976,7874.973145,1103.360288,94.737085,8.821723,8.231791,7.923157,8.540425,65.603462,0.98708,1128.454903,1490.030603,1128.954903,1541.469397,271784.5079,545.749921,498.001919,5034.59082,631.393693,94.026094,9.2414,8.063716,8.027459,8.099973,49.763214,0.997048,2022.38717,1730.151542,2022.88717,1301.348458,563145.5641,729.736264,771.711085,9777.195312,1308.266464,96.658045,8.460117,8.117179,7.858533,8.375825,61.685359,0.986604,1852.787702,2154.654017,1853.287702,876.845983,342986.8942,595.769504,575.704013,5798.589355,796.806865,93.799801,9.467912,8.264313,7.875623,8.653002,68.744717,0.983789,10.243476,-47.216784
lsc1m005-fa15-20190226-0254-e91.fits,0,58541.7463,2458541.746300,2019,NaN,2458541.750307,NaN,NaN,2019,10.014039,11.655925,1.4,8,32,48,0.056399,0.498989,0.164082,0.177671,0.094442,0.218377,0.123302,0.000153,0.000571,0.000263,0.000275,0.000197,0.000312,0.000225,369.66649,873.744607,624.846975,645.883666,478.961522,699.464333,548.495023,3145603.017,1731.477524,1629.983799,1488.275757,1630.483799,1543.224243,177408.8509,426.81864,469.875633,377.565548,3537.262939,415.653944,92.052118,3279,7.698153,8.028788,7.802594,8.254981,64.149389,0.991748,1467.113561,1525.106409,1467.613561,1506.393591,1047119.725,958.349963,1092.627709,19679.94141,2453.313017,96.62074,8.384039,8.068197,7.929713,8.206681,64.867034,0.997118,1619.758416,1935.158674,1620.258416,1096.341326,443385.3015,659.166939,672.644933,8423.827148,1038.814288,94.736561,8.942903,8.122605,7.91973,8.325479,68.058049,0.995202,1822.976131,1969.065786,1823.476131,1062.434214,474566.0106,678.040249,699.908318,8375.938477,1111.868054,94.839019,8.844497,8.177216,7.888806,8.465626,68.629922,0.990798,1128.263345,1489.952307,1128.763345,1541.547693,271440.4415,545.059087,498.001864,5293.734375,635.962013,94.217221,9.04945,7.995221,7.961529,8.028913,52.731051,0.999001,2022.048405,1730.116768,2022.548405,1301.383232,563805.9899,729.471142,772.896908,10575.32129,1320.949783,96.647382,8.273359,8.057244,7.787536,8.326953,64.35149,0.988562,1852.418567,2154.561153,1852.918567,876.938847,345285.5485,596.760065,578.600293,6652.65625,808.974858,93.536227,8.60408,8.191036,7.71108,8.670992,76.498084,0.982818,10.243477,-47.216782
