Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6
lsc1m005-fa15-20181120-0260-e91.fits,0,58443.81588,2458443.816,2018,NaN,2458443.816,NaN,1.356507,42,12.537558,13.99922,1.4,10,25,38,0.09004,0.13906,0.105878,0.138784,0.688135,0.338107,0.000231,0.000292,0.000261,0.000291,0.000863,0.000481,390.047835,476.877335,406.393887,477.276881,797.112974,702.574756,2953710.979,1868.680034,2018.017585,2068.673012,2018.517585,2027.826988,7.666898,-72.205328,265951.5045,615.683514,660.757415,402.494922,4284.708496,431.961387,240.85579,2212,10.439756,9.705432,10.076667,9.334196,342.09627,0.991128,2109.913045,1890.197634,2110.413045,2206.302366,7.669125,-72.224511,360597.6547,717.078618,502.87046,5924.897949,585.686715,241.254531,10.756373,9.817676,10.006938,9.628413,325.095882,0.987532,2256.153224,2661.667985,2256.653224,1434.832015,7.672318,-72.1408,282790.6333,670.904474,421.506555,5107.10791,459.311687,239.757525,10.191627,9.510269,10.111289,8.90925,346.09522,0.979742,2514.836722,1698.821317,2515.336722,2397.678683,7.678766,-72.244573,359969.6745,715.145584,503.351601,5646.350586,584.666743,241.553598,11.038372,9.840864,10.143053,9.538675,328.49592,0.981724,928.181233,2134.300597,928.681233,1962.199403,7.641157,-72.199383,1204022.272,1092.173617,1102.409226,20145.99414,1955.586344,247.032419,10.319484,9.546108,9.791621,9.300596,4.489184,0.997292,1242.13772,1925.222989,1242.63772,2171.277011,7.648609,-72.221755,746330.7448,907.399634,822.493989,11438.41699,1212.198683,244.569688,10.519053,9.633127,9.867088,9.399167,348.191672,0.997193
lsc1m005-fa15-20181120-0261-e91.fits,0,58443.81688,2458443.817,2018,NaN,2458443.817,NaN,1.355896,42,12.832097,14.313886,1.4,10,25,38,0.090137,0.139362,0.105346,0.139505,0.68665,0.338409,0.000233,0.000294,0.000262,0.000294,0.000866,0.000485,386.611326,474.050386,401.388719,474.199684,792.528133,698.35991,2953945.753,1880.889611,2017.961319,2068.1636,2018.461319,2028.3364,7.666894,-72.205342,266261.1824,643.672522,667.511302,398.886404,4904.459473,413.659389,235.261366,2166,10.850488,9.922758,10.333101,9.512415,356.13222,0.993057,2109.949255,1889.677608,2110.449255,2206.822392,7.669123,-72.224526,361314.1391,722.746223,499.918405,5875.477051,561.332241,235.779886,10.982378,9.952034,10.231742,9.672326,338.112159,0.993949,2256.203066,2661.212493,2256.703066,1435.287507,7.672317,-72.140808,281527.7566,676.579008,416.104776,5618.649902,437.377311,234.509177,10.399365,9.725113,10.285311,9.164915,352.931233,0.985979,2514.841214,1698.353312,2515.341214,2398.146688,7.678764,-72.244583,361638.583,723.139418,500.095243,5983.500488,561.836292,236.56752,11.508611,10.01605,10.347268,9.684833,335.409689,0.989785,928.172586,2133.797186,928.672586,1962.702814,7.641154,-72.199398,1202576.756,1095.672901,1097.569133,24006.99023,1868.305256,241.917088,10.142055,9.73868,10.026901,9.450459,20.114238,0.994,1242.089385,1924.684189,1242.589385,2171.815811,7.648605,-72.221774,746888.5181,913.342623,817.752834,13466.10938,1160.354827,239.480651,10.572124,9.8219,10.120903,9.522897,11.958572,0.995572
lsc1m005-fa15-20181120-0262-e91.fits,0,58443.81786,2458443.818,2018,NaN,2458443.818,NaN,1.355307,42,12.463581,13.82083,1.4,10,25,38,0.089202,0.139308,0.106245,0.138572,0.688319,0.337403,0.000228,0.000289,0.000258,0.000288,0.000858,0.000478,391.958835,482.042679,411.951186,481.818333,802.059163,705.962729,2950807.392,1853.791025,2017.935147,2068.508928,2018.435147,2027.991072,7.666898,-72.205328,263218.8014,600.092396,650.869201,404.411211,5208.402344,438.630456,235.235781,2130,10.232823,9.52478,9.896762,9.152797,341.939324,0.990678,2109.937203,1890.030134,2110.437203,2206.469866,7.669127,-72.22451,360808.1972,709.454475,508.571318,6022.507812,601.254407,235.27406,10.562287,9.64381,9.880139,9.407481,328.173651,0.987819,2256.223613,2661.570729,2256.723613,1434.929271,7.672321,-72.140794,283399.2647,662.899107,427.514929,5612.195801,472.259383,233.30793,9.929393,9.376858,9.996458,8.757259,346.117159,0.977888,2514.880575,1698.681929,2515.380575,2397.818071,7.678769,-72.244567,359133.8929,706.523439,508.311364,6424.791504,598.464329,235.336764,10.703092,9.654417,9.997986,9.310848,330.878261,0.981759,928.223292,2134.260114,928.723292,1962.239886,7.64116,-72.199375,1203029.487,1086.860525,1106.884884,23764.68359,2004.740429,240.758875,10.114394,9.426633,9.670859,9.182407,359.849212,0.997319,1242.135248,1925.159704,1242.635248,2171.340296,7.648611,-72.221747,744436.5504,901.853156,825.452065,13042.36719,1240.536551,239.085381,10.407401,9.526494,9.789925,9.263064,348.816936,0.996429
lsc1m005-fa15-20181120-0263-e91.fits,0,58443.81885,2458443.819,2018,NaN,2458443.819,NaN,1.354737,42,13.037436,14.474282,1.4,10,25,38,0.09025,0.13935,0.106204,0.138761,0.686536,0.338267,0.000235,0.000295,0.000265,0.000295,0.000869,0.000486,384.534416,472.243829,401.321774,471.086098,789.587474,695.591218,2958130.551,1890.789841,2018.135214,2067.753655,2018.635214,2028.746345,7.666896,-72.20535,266972.6945,658.178865,672.97726,396.703886,4974.918457,405.623317,235.646129,2125,10.747628,9.984819,10.441125,9.528514,351.060677,0.990815,2110.111344,1889.254675,2110.611344,2207.245325,7.669124,-72.224535,361797.8266,726.480534,498.014482,5710.316895,549.695297,235.167532,11.057179,10.07801,10.358089,9.797931,333.510603,0.991492,2256.311284,2660.713031,2256.811284,1435.786969,7.672317,-72.140826,284003.5032,682.44103,416.158306,5290.328613,431.498971,235.619104,10.692727,9.810189,10.449145,9.171233,350.460312,0.981162,2515.041758,1697.883294,2515.541758,2398.616706,7.678766,-72.244596,360454.9916,725.790607,496.637719,5957.970703,547.655069,235.766355,11.457146,10.119178,10.481845,9.756512,334.588183,0.987158,928.376193,2133.427537,928.876193,1963.072463,7.641156,-72.199403,1204162.648,1100.898302,1093.800078,20772.17578,1829.537095,240.443443,10.826183,9.819633,10.104652,9.534613,15.227601,0.995473,1242.255277,1924.321382,1242.755277,2172.178618,7.648606,-72.221777,747711.581,918.061773,814.445828,12410.42676,1136.03098,239.925407,10.980172,9.922336,10.197781,9.646891,4.725475,0.996837
lsc1m005-fa15-20181120-0264-e91.fits,0,58443.81985,2458443.82,2018,NaN,2458443.82,NaN,1.35418,42,12.743042,13.660328,1.4,10,25,38,0.0894,0.139448,0.105444,0.138894,0.687256,0.338608,0.000227,0.000288,0.000256,0.000287,0.000855,0.000478,394.131125,484.133528,411.401363,483.413468,803.872655,708.880208,2949876.011,1848.355292,2017.80648,2068.434437,2018.30648,2028.065563,7.666898,-72.20533,263718.393,586.235548,648.388412,406.729035,4294.356445,449.850566,237.205099,2159,10.599772,9.648298,9.847037,9.44956,335.783725,0.996148,2109.784687,1889.939141,2110.284687,2206.560859,7.669127,-72.224514,361011.3356,706.627153,510.893665,5461.984863,615.812768,236.449837,10.715536,9.738135,9.769471,9.706799,316.897786,0.990548,2255.991271,2661.414105,2256.491271,1435.085895,7.672319,-72.140802,281377.0971,659.266227,426.803445,5040.101562,479.972765,236.089069,10.32791,9.462386,9.871573,9.053199,342.475831,0.988881,2514.698242,1698.513818,2515.198242,2397.986182,7.678768,-72.24458,359752.8323,705.345799,510.037534,5471.36377,613.666014,237.74004,10.942284,9.771952,9.889587,9.654318,321.443427,0.98835,928.044784,2134.122984,928.544784,1962.377016,7.641158,-72.199384,1201548.292,1084.376367,1108.054664,20009.71875,2049.599849,242.770088,10.374361,9.467495,9.51409,9.4209,27.747596,0.999698,1241.910897,1924.99992,1242.410897,2171.50008,7.648608,-72.221759,746186.4545,899.48796,829.56803,12228.17773,1272.844092,240.866486,10.460953,9.569873,9.652506,9.48724,337.959157,0.999422
lsc1m005-fa15-20181120-0265-e91.fits,0,58443.82085,2458443.821,2018,NaN,2458443.821,NaN,1.353646,42,12.392978,13.634334,1.4,10,25,38,0.089436,0.139578,0.106092,0.139279,0.687261,0.336947,0.000226,0.000287,0.000255,0.000286,0.000852,0.000474,395.970712,486.222331,415.381363,486.268888,806.429318,710.157365,2950695.723,1842.381736,2018.221605,2068.331813,2018.721605,2028.168187,7.666897,-72.205327,263898.2134,584.006605,645.768265,408.657761,4938.633301,451.875391,233.597098,2226,10.110659,9.513134,9.823408,9.202861,347.641849,0.994854,2110.160777,1889.788503,2110.660777,2206.711497,7.669125,-72.224516,361406.8502,704.288833,513.151471,6171.347168,618.840347,233.250838,10.296449,9.634815,9.770988,9.498643,325.415211,0.993684,2256.408838,2661.26339,2256.908838,1435.23661,7.672318,-72.140804,283019.055,656.413611,431.159638,5532.371094,484.616188,232.55982,10.232267,9.352464,9.815256,8.889671,347.58462,0.988167,2515.042305,1698.445591,2515.542305,2398.054409,7.678765,-72.244574,360727.4041,702.883505,513.210797,5977.157227,617.676925,232.795254,10.550493,9.647428,9.852586,9.442271,327.484451,0.989858,928.493025,2133.912671,928.993025,1962.587329,7.641158,-72.199392,1201887.591,1082.196359,1110.60029,22098.01563,2058.003419,239.147168,10.128945,9.398527,9.53488,9.262175,25.35827,0.997901,1242.391594,1924.824996,1242.891594,2171.675004,7.648608,-72.221764,743654.8227,895.697879,830.251852,13353.77637,1273.367143,236.716875,10.296013,9.485483,9.635745,9.335222,2.623722,0.998988
lsc1m005-fa15-20181120-0266-e91.fits,0,58443.82183,2458443.822,2018,NaN,2458443.822,NaN,1.353132,42,12.866061,14.042221,1.4,10,25,38,0.089753,0.139794,0.106046,0.138885,0.686716,0.337601,0.000229,0.000291,0.000259,0.00029,0.00086,0.00048,391.177865,480.470652,408.692557,478.920419,798.643326,703.208229,2950002.976,1861.921949,2018.255127,2068.742815,2018.755127,2027.757185,7.666881,-72.205294,264770.6569,619.471721,655.900895,403.674791,4582.418945,427.41363,230.419565,2123,10.799484,9.814898,10.101858,9.527939,340.570632,0.994371,2110.213207,1890.216829,2110.713207,2206.283171,7.669111,-72.224479,361813.3823,713.63319,507.001899,6065.776855,584.067634,229.206467,11.053765,9.949427,10.076704,9.82215,323.77651,0.992806,2256.416936,2661.678641,2256.916936,1434.821359,7.672295,-72.140753,282841.6625,667.061663,424.01127,5323.907715,456.585269,228.930763,10.62814,9.622946,10.094273,9.151619,344.985688,0.987259,2515.101892,1698.819334,2515.601892,2397.680666,7.678755,-72.244523,359747.0886,712.149994,505.156346,5763.355957,580.73206,230.629834,10.98783,9.968325,10.166263,9.770388,326.210141,0.989166,928.508271,2134.394851,929.008271,1962.105149,7.641138,-72.199408,1201040.726,1089.047316,1102.836128,20177.76367,1938.814453,236.942518,10.593975,9.675096,9.818822,9.531371,14.501012,0.998847,1242.381673,1925.293471,1242.881673,2171.206529,7.648591,-72.221767,744560.1172,905.167434,822.566179,12192.72949,1201.927533,234.544079,10.740192,9.796821,9.923029,9.670613,354.825177,0.999314
lsc1m005-fa15-20181120-0267-e91.fits,0,58443.82282,2458443.823,2018,NaN,2458443.823,NaN,1.352637,42,12.824229,13.783307,1.4,10,25,38,0.089842,0.138606,0.106138,0.139149,0.687258,0.3384,0.000227,0.000287,0.000257,0.000287,0.000854,0.000477,395.419959,483.129385,413.689364,484.445823,804.555178,709.187444,2949006.249,1846.136618,2018.212708,2068.528564,2018.712708,2027.971436,7.666896,-72.20532,264945.6174,596.838394,649.182814,408.121737,4887.782715,443.915171,228.755076,2184,10.566592,9.666669,9.906647,9.426692,337.050928,0.994916,2110.167491,1890.038983,2110.667491,2206.461017,7.669124,-72.224504,358992.3849,704.405891,509.638533,6134.476074,601.4901,229.514189,10.907735,9.760709,9.832578,9.68884,319.123827,0.989463,2256.357959,2661.476032,2256.857959,1435.023968,7.672317,-72.140796,282967.3485,659.065654,429.346222,5535.883301,474.110499,227.799851,10.582719,9.489724,9.921532,9.057917,342.145602,0.987491,2515.036499,1698.650274,2515.536499,2397.849726,7.678765,-72.244567,360225.8424,704.655254,511.208623,6266.255371,603.556752,229.061847,10.949879,9.802138,9.996008,9.608268,324.205313,0.984325,928.465357,2134.188762,928.965357,1962.311238,7.641157,-72.199374,1201196.01,1083.300252,1108.830177,23852.78711,2012.598422,233.771108,10.386353,9.517835,9.63359,9.402081,6.129791,0.999381,1242.35969,1925.064404,1242.85969,2171.435596,7.648607,-72.221751,745624.6639,898.658308,829.708753,12913.16895,1249.290715,232.353161,10.686033,9.635479,9.780963,9.489994,343.98945,0.998732
lsc1m005-fa15-20181120-0268-e91.fits,0,58443.82382,2458443.824,2018,NaN,2458443.824,NaN,1.352158,42,13.252034,13.995539,1.4,10,25,38,0.08947,0.139713,0.105688,0.138853,0.686332,0.338523,0.000228,0.000289,0.000258,0.000289,0.000856,0.000479,391.978361,482.802629,408.954175,480.567577,801.509833,706.837445,2955881.996,1858.557305,2018.267058,2068.712251,2018.767058,2027.787749,7.666879,-72.205291,264463.3701,615.359793,653.876113,404.454857,4473.981934,429.770312,229.358736,2225,11.015463,9.780159,10.059008,9.50131,357.706681,0.996733,2110.212626,1890.227117,2110.712626,2206.272883,7.66911,-72.22447,362349.228,711.136041,509.535739,5629.179688,588.841247,228.456544,11.310071,9.923818,10.056421,9.791215,330.945946,0.997442,2256.428133,2661.591136,2256.928133,1434.908864,7.672292,-72.140757,282541.2187,666.106088,424.168498,5243.154297,459.148001,228.760813,10.840083,9.575527,10.011539,9.139516,356.088866,0.991585,2515.132645,1698.762264,2515.632645,2397.737736,7.678754,-72.244516,360391.8676,711.01556,506.869171,5581.751465,585.660408,228.886835,11.365971,9.949782,10.138173,9.761391,329.985704,0.994258,928.46337,2134.279023,928.96337,1962.220977,7.641137,-72.199426,1203034.599,1087.67069,1106.065108,20561.0918,1955.010082,235.760519,10.922915,9.689178,9.821069,9.557288,33.467625,0.995173,1242.339931,1925.213778,1242.839931,2171.286222,7.64859,-72.221777,747565.0823,903.467106,827.440288,12049.43848,1214.842261,232.354847,11.233475,9.779579,9.89467,9.664487,29.302894,0.997959
lsc1m005-fa15-20181120-0269-e91.fits,0,58443.82482,2458443.825,2018,NaN,2458443.825,NaN,1.3517,42,12.758529,13.644424,1.4,10,25,38,0.089552,0.138871,0.106241,0.138679,0.687733,0.338233,0.000226,0.000286,0.000255,0.000286,0.000853,0.000476,396.788875,486.305466,416.145083,485.596979,806.51568,710.643791,2946148.928,1838.91466,2018.213983,2068.246428,2018.713983,2028.253572,7.6669,-72.205342,263833.1979,584.871295,644.205563,409.548152,4099.805176,451.096164,230.241897,2190,10.527657,9.608804,9.842382,9.375227,337.980047,0.995431,2110.148154,1889.728363,2110.648154,2206.771637,7.669127,-72.224529,359244.6989,699.960641,513.23557,5311.622559,614.228638,229.813923,10.561082,9.672108,9.792287,9.551929,322.805801,0.991476,2256.353159,2661.152916,2256.853159,1435.347084,7.67232,-72.140825,282942.9789,654.94739,432.008713,4513.045898,483.769645,228.3705,10.376689,9.410695,9.789751,9.03164,343.821467,0.990935,2515.080268,1698.336488,2515.580268,2398.163512,7.678769,-72.244593,358810.1166,700.269179,512.388846,5446.342773,613.485599,230.737697,11.083353,9.704812,9.891653,9.517971,324.723824,0.986635,928.454032,2133.906058,928.954032,1962.593942,7.641161,-72.199395,1200523.559,1081.390721,1110.166322,19543.61328,2052.628619,236.519643,10.227969,9.417756,9.533112,9.3024,23.419209,0.998718,1242.360789,1924.778928,1242.860789,2171.721072,7.648611,-72.221772,744627.5747,896.059892,831.002014,11541.00781,1273.147752,234.674284,10.522388,9.518151,9.62692,9.409382,355.154953,0.999463
lsc1m005-fa15-20181120-0270-e91.fits,0,58443.82581,2458443.826,2018,NaN,2458443.826,NaN,1.351259,42,12.650044,13.800727,1.4,10,25,38,0.090019,0.139849,0.10613,0.138988,0.687981,0.336467,0.000226,0.000288,0.000257,0.000287,0.000854,0.000474,397.711225,486.118361,413.556709,483.97728,805.390816,709.248977,2958126,1850.069368,2018.167491,2068.298379,2018.667491,2028.201621,7.6669,-72.205319,266288.8973,598.347924,648.510152,410.616389,4539.329102,445.040229,227.6878,2200,10.492246,9.537841,9.951041,9.124642,351.227054,0.991773,2110.120391,1889.765834,2110.620391,2206.734166,7.669128,-72.224507,362934.685,707.283576,513.138856,5679.194336,606.561284,227.761321,10.588417,9.627865,9.887922,9.367809,331.529989,0.990208,2256.351058,2661.187533,2256.851058,1435.312467,7.672321,-72.140802,283823.9049,661.348183,429.159575,4951.520996,474.345934,227.775066,10.440054,9.342253,9.902624,8.781882,348.978919,0.983369,2515.060104,1698.451824,2515.560104,2398.048176,7.67877,-72.244561,360972.5631,706.981129,510.583024,5597.917969,603.282052,229.519495,10.979991,9.692177,10.054393,9.329962,334.855282,0.986352,928.347464,2133.964003,928.847464,1962.535997,7.64116,-72.199374,1205661.993,1085.790431,1110.400274,20943.79688,2014.984835,233.962195,10.168411,9.329455,9.627035,9.031874,12.072616,0.995122,1242.265995,1924.866691,1242.765995,2171.633309,7.64861,-72.221746,744732.8543,897.976622,829.345482,12163.27051,1244.648514,230.991792,10.472619,9.450478,9.722956,9.177999,1.298091,0.996674
lsc1m005-fa15-20181120-0271-e91.fits,0,58443.82679,2458443.827,2018,NaN,2458443.827,NaN,1.35084,42,13.055436,13.968479,1.4,10,25,38,0.089837,0.139279,0.106527,0.138552,0.688182,0.337145,0.000228,0.000288,0.000257,0.000287,0.000856,0.000476,394.79851,483.226513,413.950833,482.096703,803.879434,707.654722,2960799.528,1855.804629,2018.416102,2067.797942,2018.916102,2028.702058,7.666901,-72.205323,265989.5259,612.982548,652.781063,407.471266,3786.346436,433.926752,226.931409,2158,10.886377,9.730516,10.07553,9.385503,336.343143,0.989087,2110.341105,1889.343347,2110.841105,2207.156653,7.669129,-72.224503,361963.6924,709.967252,509.831533,4828.916016,590.495918,225.484523,11.150189,9.879789,10.050628,9.708951,323.431884,0.985797,2256.537087,2660.725304,2257.037087,1435.774696,7.672321,-72.140802,285041.6872,663.373743,429.68491,4257.273438,465.007835,223.998223,10.737029,9.516629,10.015487,9.017771,340.720556,0.982123,2515.293127,1697.914075,2515.793127,2398.585925,7.678771,-72.24457,360303.5976,708.578649,508.487799,4747.493652,587.787693,225.230468,11.306227,9.922368,10.151052,9.693683,324.2673,0.978995,928.599432,2133.452762,929.099432,1963.047238,7.641161,-72.199378,1206960.454,1088.058876,1109.278626,17282.7793,1968.996439,231.476476,10.652034,9.538194,9.726798,9.34959,353.865296,0.998363,1242.488153,1924.389951,1242.988153,2172.110049,7.648611,-72.221748,746530.0969,902.18445,827.469479,10273.34473,1217.865173,229.306397,10.950715,9.672989,9.845415,9.500563,337.636552,0.997484
lsc1m005-fa15-20181120-0272-e91.fits,0,58443.8278,2458443.828,2018,NaN,2458443.828,NaN,1.350434,42,12.490869,13.72745,1.4,10,25,38,0.090186,0.13951,0.105568,0.138736,0.688504,0.337773,0.000226,0.000286,0.000255,0.000286,0.000854,0.000475,399.109406,487.122665,414.342401,485.510999,806.30484,710.437229,2943225.71,1837.639705,2017.96824,2068.143029,2018.46824,2028.356971,7.6669,-72.205348,265437.9641,592.010807,644.095806,412.109444,3933.786377,448.366755,224.160088,2219,10.304315,9.644502,9.861066,9.427938,352.318957,0.997833,2109.919545,1889.645891,2110.419545,2206.854109,7.669128,-72.224532,360339.6376,700.737579,514.229076,4953.54248,608.670709,223.926209,10.41495,9.745228,9.842712,9.647744,323.834889,0.995656,2256.12093,2661.127467,2256.62093,1435.372533,7.67232,-72.14082,281040.7127,653.599426,429.989228,4333.670898,474.722268,223.286273,10.101955,9.523325,9.877716,9.168933,351.841094,0.994003,2514.846547,1698.304546,2515.346547,2398.195454,7.678769,-72.244591,358583.3983,699.939986,512.30592,4959.163086,605.704143,224.595921,10.855114,9.839562,10.009691,9.669433,327.131969,0.992923,928.246795,2133.902347,928.746795,1962.597653,7.641161,-72.199391,1200129.292,1081.017871,1110.184508,18194.96094,2027.208421,229.66215,10.161484,9.493111,9.583074,9.403147,31.726073,0.998202,1242.095966,1924.699867,1242.595966,2171.800133,7.64861,-72.221776,743132.6688,894.527083,830.754801,11013.09277,1255.268756,227.95206,10.051958,9.560514,9.657672,9.463357,19.973701,0.999297
lsc1m005-fa15-20181120-0273-e91.fits,0,58443.82879,2458443.829,2018,NaN,2458443.829,NaN,1.350053,42,12.230044,13.58814,1.4,10,25,38,0.089803,0.139431,0.106591,0.138778,0.68687,0.337354,0.000225,0.000286,0.000255,0.000285,0.00085,0.000474,398.547049,488.124579,418.224148,487.206838,808.014039,711.116435,2943992.269,1833.979358,2018.080403,2068.512222,2018.580403,2027.987778,7.666896,-72.205351,264379.4047,580.055991,642.587641,411.429333,4550.73584,455.78256,226.762127,2112,10.072689,9.572825,9.785265,9.360385,341.231155,0.99687,2110.014592,1890.041032,2110.514592,2206.458968,7.669124,-72.224532,360253.7134,699.150305,515.273627,5754.094727,621.067137,226.362761,10.43058,9.664681,9.692407,9.636954,317.016276,0.993343,2256.265584,2661.552681,2256.765584,1434.947319,7.672317,-72.140818,283577.5016,652.980301,434.281863,5278.682129,488.879532,226.098194,9.817559,9.421994,9.791389,9.052599,344.154969,0.991534,2514.935473,1698.585234,2515.435473,2397.914766,7.678765,-72.244603,358772.2131,697.755101,514.18071,5909.479492,618.513073,227.030558,10.640691,9.710596,9.888835,9.532356,325.863812,0.990173,928.344273,2134.217447,928.844273,1962.282553,7.641157,-72.1994,1198752.919,1078.285641,1111.721119,22490.02344,2066.615875,232.482891,9.721622,9.424922,9.480979,9.368865,36.5845,0.998312,1242.218314,1925.116844,1242.718314,2171.383156,7.648607,-72.221774,742635.9216,893.713466,830.955278,12347.05273,1280.283168,231.072971,10.206253,9.543773,9.596012,9.491535,26.137357,0.99968
lsc1m005-fa15-20181120-0274-e91.fits,0,58443.82978,2458443.83,2018,NaN,2458443.83,NaN,1.349688,42,12.366038,13.698203,1.4,10,25,38,0.090476,0.139642,0.106097,0.138828,0.687226,0.337494,0.000226,0.000287,0.000256,0.000286,0.000852,0.000475,399.717826,487.190996,414.833189,485.348072,806.465499,710.050421,2948448.33,1841.059415,2017.980783,2068.343392,2018.480783,2028.156608,7.666897,-72.20533,266763.786,589.490809,646.258684,412.781743,4360.095703,452.532562,229.288486,2168,10.259729,9.533633,9.840261,9.227004,350.158142,0.995342,2109.946845,1889.859605,2110.446845,2206.640395,7.669126,-72.224512,361278.0082,702.444198,514.315599,5567.786133,612.864531,227.765181,10.460812,9.61491,9.790813,9.439007,328.64225,0.993633,2256.147981,2661.307197,2256.647981,1435.192803,7.672318,-72.140806,282814.8743,656.882005,430.541364,4821.661133,479.761295,227.28192,10.154974,9.410348,9.90824,8.912456,350.405834,0.987516,2514.814762,1698.516746,2515.314762,2397.983254,7.678766,-72.24457,359429.2763,701.85176,512.115658,5288.404785,609.72838,228.979058,10.580569,9.654408,9.91806,9.390756,331.997587,0.990472,928.266946,2134.040749,928.766946,1962.459251,7.64116,-72.199381,1200935.877,1081.050639,1110.896969,19629.97266,2037.24275,233.659216,10.082542,9.378128,9.55886,9.197396,24.226857,0.996625,1242.144709,1924.988594,1242.644709,2171.511406,7.648609,-72.221749,743990.2938,896.276505,830.090145,11863.66992,1262.089726,232.112552,10.427555,9.489884,9.690348,9.289419,5.367019,0.998153
lsc1m005-fa15-20181120-0275-e91.fits,0,58443.83078,2458443.831,2018,NaN,2458443.831,NaN,1.349343,42,11.917895,13.394494,1.4,10,25,38,0.090264,0.139058,0.10597,0.138763,0.688237,0.337939,0.000224,0.000283,0.000252,0.000283,0.000847,0.000472,402.652127,491.108594,420.578809,491.126262,812.713512,715.954816,2950640.622,1826.465382,2018.125853,2068.592216,2018.625853,2027.907784,7.666905,-72.205322,266335.4324,563.640861,640.577919,415.77367,5762.572754,472.526836,228.686113,2150,9.788548,9.215652,9.640518,8.790785,351.183565,0.990679,2110.072896,1890.106337,2110.572896,2206.393663,7.669132,-72.224509,360218.1348,694.853046,518.409089,7080.020996,639.091592,227.549026,10.112551,9.357271,9.595817,9.118725,331.826902,0.991546,2256.329463,2661.552184,2256.829463,1434.947816,7.672332,-72.140805,282719.6818,647.393757,436.704369,6340.389648,501.595433,226.209215,9.573316,9.077462,9.669915,8.485009,352.109803,0.981756,2514.990855,1698.728341,2515.490855,2397.771659,7.678772,-72.244584,359547.5931,693.52673,518.433649,7093.740234,637.90193,227.996035,10.292092,9.385512,9.668186,9.102838,332.412196,0.988894,928.338946,2134.258289,928.838946,1962.241711,7.641166,-72.19934,1202876.479,1076.966419,1116.911779,28220.55859,2134.118661,233.326671,9.434101,9.114633,9.367261,8.862004,18.411168,0.995212,1242.277028,1925.145684,1242.777028,2171.354316,7.648616,-72.221726,745278.7332,890.617969,836.810798,15299.30664,1322.25817,231.250285,9.940725,9.219219,9.463276,8.975162,8.368707,0.996948
