 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
38,coj1m011-fa12-20190425-0095-e91.fits,38,0,58598.89908,2458598.899,2019,NaN,2458598.901,NaN,NaN,1.071813,79.976,5.779666,10,18,27,0.142098,0.082977,0.1908,0.188826,0.319197,0.211472,0.152966,0.151734,0.000224,0.000183,0.000285,0.000284,0.000395,0.000302,0.000253,0.000252,633.25481,453.178161,668.327966,665.820858,808.115875,699.565432,605.26673,601.612704,3665001.951,2000.033676,2084.813102,2098.826904,2085.313102,1997.673096,8.939284,-12.930649,520790.0881,314.159265,771.735016,674.830191,17875.97852,1657.726337,429.525273,1059,5.120709,7.637063,7.142787,8.131339,283.306938,0.979213,2073.93667,2059.867263,2074.43667,2036.632737,8.939207,-12.934877,304109.8832,650.215717,467.70614,10355.11035,968.011823,428.9914,5.021778,7.689924,7.165544,8.214304,282.137212,0.977824,2238.401863,2222.647929,2238.901863,1873.852071,8.94041,-12.917068,587238.7488,806.288392,728.323456,18805.88477,1869.238993,435.636932,4.821634,7.607124,7.090394,8.123854,283.696061,0.976803,2434.163266,2416.893194,2434.663266,1679.606806,8.941842,-12.895815,582127.3678,802.972098,724.965873,19671.20898,1852.968962,438.066199,4.812925,7.609198,7.080102,8.138294,283.113758,0.976197,1449.694403,1553.037559,1450.194403,2543.462441,8.934629,-12.990452,886795.5201,941.81602,941.580416,29729.64258,2822.757811,427.960522,5.461161,7.620177,7.126621,8.113733,279.704427,0.981294,2718.223399,1360.454685,2718.723399,2736.045315,8.944033,-13.009742,639755.9393,829.582893,771.177835,20582.95703,2036.406402,423.759559,5.208005,7.570659,7.023105,8.118213,280.534489,0.97622,2162.781238,1207.950398,2163.281238,2888.549602,8.939935,-13.026924,486241.5432,751.661752,646.888766,16507.86523,1547.754903,428.564935,5.421627,7.654181,7.154547,8.153815,281.25229,0.9802,1739.327355,2554.834691,1739.827355,1541.665309,8.93669,-12.881738,482842.8321,751.697387,642.336717,15737.88477,1536.936469,430.687121,4.734571,7.658444,7.179683,8.137205,285.190095,0.979159
39,coj1m011-fa12-20190425-0096-e91.fits,39,0,58598.90033,2458598.9,2019,NaN,2458598.903,NaN,NaN,1.073335,79.971,5.722998,10,18,27,0.141606,0.082539,0.190597,0.189311,0.319683,0.211461,0.152062,0.152011,0.000224,0.000182,0.000284,0.000284,0.000395,0.000302,0.000252,0.000252,633.466006,453.428603,670.863326,667.565617,809.829524,701.204609,603.717446,603.835235,3670443.572,1998.731222,2084.786171,2098.863874,2085.286171,1997.636126,8.939284,-12.930657,519758.3043,314.159265,770.137041,674.890671,17913.93359,1654.442067,426.293331,1065,5.245659,7.556191,7.024629,8.087753,283.904061,0.974947,2073.914981,2059.921457,2074.414981,2036.578543,8.939207,-12.934883,302953.0065,647.451071,467.91645,10409.25977,964.32937,426.918483,5.126674,7.576578,7.032788,8.120368,283.14306,0.97463,2238.377213,2222.720004,2238.877213,1873.779996,8.94041,-12.917071,587585.0773,803.405537,731.367971,19178.24609,1870.341391,428.994569,4.768898,7.541174,7.005612,8.076736,283.602022,0.974751,2434.127605,2416.971295,2434.627605,1679.528705,8.941842,-12.895818,584249.757,803.705554,726.945029,19899.48438,1859.724737,431.034285,4.782785,7.566485,7.038632,8.094338,283.883875,0.975377,1449.642077,1553.1363,1450.142077,2543.3637,8.934629,-12.990454,889137.5077,942.298443,943.58376,29780.66797,2830.212589,422.766167,5.162468,7.522174,7.018483,8.025865,281.751321,0.978863,2718.202511,1360.540834,2718.702511,2735.959166,8.944034,-13.009745,640678.2898,828.79056,773.027977,20167.40234,2039.342335,418.828624,4.822846,7.574621,7.01205,8.137193,282.051019,0.973809,2162.76258,1208.066568,2163.26258,2888.433432,8.939935,-13.026924,484466.4967,751.427735,644.727995,16185.71191,1542.104754,423.557602,5.53088,7.581336,7.000738,8.161935,280.612431,0.973316,1739.296987,2554.930006,1739.796987,1541.569994,8.93669,-12.881739,484326.4436,751.039037,644.875192,16672.18555,1541.658951,424.709043,4.56411,7.560879,7.043866,8.077893,285.232409,0.975059
40,coj1m011-fa12-20190425-0097-e91.fits,40,0,58598.90157,2458598.902,2019,NaN,2458598.904,NaN,NaN,1.074927,79.972,5.544877,10,18,27,0.141683,0.082724,0.190635,0.18905,0.318974,0.212255,0.15256,0.151548,0.000223,0.000182,0.000284,0.000283,0.000394,0.000302,0.000251,0.000251,634.362316,455.131995,671.200104,667.748533,810.316197,703.37997,606.892514,603.894173,3669008.043,1995.010312,2084.788279,2098.894029,2085.288279,1997.605971,8.939284,-12.930651,519837.2962,314.159265,769.171821,675.840277,18388.14648,1654.693506,423.492809,1109,5.024725,7.530139,6.972882,8.087396,283.666383,0.972543,2073.921748,2059.959865,2074.421748,2036.540135,8.939207,-12.934876,303516.5367,646.131954,469.743889,11130.66992,966.123143,423.038805,4.8575,7.538293,6.969206,8.107381,283.688931,0.971416,2238.363073,2222.697135,2238.863073,1873.802865,8.94041,-12.917072,587452.5594,803.002945,731.56962,19716.48633,1869.919573,426.369873,4.676444,7.532063,6.986907,8.07722,282.237374,0.974967,2434.10109,2416.922529,2434.60109,1679.577471,8.941842,-12.895821,583344.9272,802.460988,726.944906,20645.50586,1856.844574,428.948485,4.631977,7.536802,7.003118,8.070485,284.084681,0.974449,1449.636191,1553.102403,1450.136191,2543.397597,8.934629,-12.990455,887293.4522,940.219184,943.709156,30626.88672,2824.342778,421.503025,4.996832,7.495479,6.984771,8.006186,281.195807,0.978479,2718.186568,1360.557457,2718.686568,2735.942543,8.944034,-13.00974,642410.2675,828.091072,775.772483,21558.55664,2044.855391,414.694032,4.777052,7.479707,6.934323,8.025091,281.63506,0.975066,2162.748014,1208.031799,2163.248014,2888.468201,8.939935,-13.026925,485651.5592,748.852967,648.527255,16585.22461,1545.876925,418.094138,5.256555,7.587306,7.00287,8.171742,280.676418,0.972961,1739.302952,2554.905479,1739.802952,1541.594521,8.93669,-12.88174,482855.2771,748.853172,644.792992,17172.50195,1536.976083,423.141356,4.414933,7.50833,6.992609,8.02405,285.142534,0.97493
41,coj1m011-fa12-20190425-0098-e91.fits,41,0,58598.90282,2458598.903,2019,NaN,2458598.905,NaN,NaN,1.076574,79.968,5.583529,10,18,27,0.142193,0.082492,0.190482,0.188939,0.318683,0.211618,0.153209,0.151943,0.000223,0.00018,0.000283,0.000282,0.000392,0.0003,0.000251,0.00025,638.711799,457.221822,673.005337,670.896177,813.107857,705.606131,611.347474,606.566299,3674150.616,1989.759686,2084.803608,2098.874387,2085.303608,1997.625613,8.939284,-12.93065,522437.1085,314.159265,767.46365,680.732056,18571.72852,1662.968966,409.221728,1043,5.063018,7.455143,6.965828,7.944459,284.791007,0.977411,2073.91572,2059.909347,2074.41572,2036.590653,8.939206,-12.934879,303088.8662,642.249544,471.917604,10987.12109,964.761825,409.450039,4.898435,7.442156,6.954627,7.929685,285.410594,0.976922,2238.411271,2222.712894,2238.911271,1873.787106,8.94041,-12.917066,587880.2653,801.683209,733.307444,19372.61133,1871.281003,412.123156,4.734579,7.417811,6.918528,7.917093,284.747487,0.976295,2434.150592,2416.944851,2434.650592,1679.555149,8.941842,-12.895815,583874.9122,799.299253,730.483495,20262.70313,1858.531569,415.873229,4.723737,7.460245,6.968346,7.952144,285.4935,0.976542,1449.667108,1553.164791,1450.167108,2543.335209,8.934628,-12.990447,887923.5565,937.950082,946.663979,31323.42383,2826.348462,407.999043,5.059626,7.456643,6.977524,7.935762,281.073376,0.980908,2718.261025,1360.484828,2718.761025,2736.015172,8.944034,-13.009746,641717.2371,824.787333,778.039637,20978.32617,2042.649407,402.119071,4.631957,7.459703,6.917367,8.00204,281.656257,0.975194,2162.790587,1208.034393,2163.290587,2888.465607,8.939935,-13.026923,488127.4726,746.774416,653.647825,16939.22656,1553.758003,403.850588,5.307198,7.481512,6.948259,8.014764,280.764575,0.976753,1739.338233,2554.886567,1739.838233,1541.613433,8.93669,-12.881738,484627.1722,748.245824,647.684433,16437.79883,1542.6162,408.573339,4.704806,7.470591,6.994775,7.946407,286.707607,0.976898
42,coj1m011-fa12-20190425-0099-e91.fits,42,0,58598.90406,2458598.904,2019,NaN,2458598.906,NaN,NaN,1.078288,79.972,5.516728,10,18,27,0.142258,0.082409,0.190407,0.188983,0.31878,0.211964,0.152792,0.152003,0.000222,0.00018,0.000282,0.000282,0.000392,0.000301,0.000251,0.00025,640.131009,456.944044,674.020153,670.03154,813.00032,704.977516,609.729983,606.90963,3667717.635,1987.070508,2084.582079,2098.926954,2085.082079,1997.573046,8.939284,-12.930659,521762.9856,314.159265,764.50101,682.488288,17996.42578,1660.823166,404.359635,1039,4.533914,7.505855,6.969822,8.041889,281.718421,0.976011,2073.697189,2059.959336,2074.197189,2036.540664,8.939207,-12.934887,302253.5792,640.877603,471.6245,10489.28418,962.103024,406.062126,5.241982,7.533731,6.97799,8.089471,280.953148,0.974987,2238.191767,2222.790061,2238.691767,1873.709939,8.94041,-12.917073,586654.7549,798.453365,734.73891,20251.47266,1867.380083,408.644328,4.528851,7.492996,6.951353,8.034639,282.253049,0.975017,2433.967374,2417.001864,2434.467374,1679.498136,8.941843,-12.895824,582966.1135,799.248035,729.39324,21722.68164,1855.638772,411.884399,4.751052,7.487708,6.940623,8.034793,282.459346,0.974312,1449.460389,1553.237323,1449.960389,2543.262677,8.934629,-12.99045,886573.2312,936.517101,946.670627,29199.5,2822.050243,403.932383,4.670085,7.460519,6.91867,8.002369,279.313342,0.976749,2718.014729,1360.645962,2718.514729,2735.854038,8.944034,-13.009741,641457.5341,825.298324,777.243228,21033.51758,2041.822747,398.360708,4.902503,7.526802,6.95452,8.099085,279.870228,0.974198,2162.564418,1208.177633,2163.064418,2888.322367,8.939936,-13.026919,486121.6591,745.961241,651.671471,15593.16895,1547.3733,400.279187,5.320776,7.551861,6.970523,8.133199,279.34805,0.973893,1739.106069,2554.954644,1739.606069,1541.545356,8.936691,-12.881746,483944.3423,746.648663,648.155372,17382.04492,1540.442685,402.478819,4.601129,7.529015,7.026945,8.031085,283.087768,0.97811
43,coj1m011-fa12-20190425-0100-e91.fits,43,0,58598.90531,2458598.905,2019,NaN,2458598.908,NaN,NaN,1.080074,79.972,5.359566,10,18,27,0.141825,0.082545,0.190231,0.189448,0.318836,0.211829,0.152922,0.151681,0.000222,0.00018,0.000283,0.000282,0.000392,0.0003,0.000251,0.00025,638.687747,457.702131,673.166578,672.160863,813.267472,706.198545,610.27385,607.502186,3668515.315,1985.668873,2084.646455,2098.759481,2085.146455,1997.740519,8.939284,-12.930659,520286.5018,314.159265,764.391391,680.654581,18088.0625,1656.123372,400.881335,1088,5.01647,7.492566,7.005532,7.9796,284.936949,0.977711,2073.759844,2059.800376,2074.259844,2036.699624,8.939207,-12.934886,302818.3683,640.980915,472.429617,10597.95508,963.900803,402.215694,4.90333,7.557925,7.0463,8.06955,283.40602,0.977198,2238.236414,2222.633761,2238.736414,1873.866239,8.94041,-12.917071,586328.459,799.427495,733.435443,20732.96094,1866.34145,405.500278,4.624936,7.463227,6.967813,7.958641,285.333046,0.976386,2434.002401,2416.866246,2434.502401,1679.633754,8.941842,-12.89582,584299.4369,798.126949,732.088345,21307.92773,1859.882873,406.589869,4.628143,7.486695,6.981642,7.991748,285.671915,0.97527,1449.496194,1553.05882,1449.996194,2543.44118,8.934629,-12.990453,886883.9264,936.819288,946.696911,31077.30273,2823.039217,399.438071,4.552296,7.430233,6.926897,7.933568,280.843217,0.978935,2718.041175,1360.450503,2718.541175,2736.049497,8.944034,-13.009745,641259.7605,823.436238,778.760675,22728.52734,2041.193214,395.529313,4.600555,7.42728,6.895086,7.959473,282.415878,0.975319,2162.562842,1207.966239,2163.062842,2888.533761,8.939935,-13.026925,486586.1833,746.013532,652.248468,17007.01953,1548.851926,396.148352,4.601463,7.531577,6.9901,8.073054,281.283064,0.976003,1739.163958,2554.842774,1739.663958,1541.657226,8.93669,-12.881739,483157.5492,744.698679,648.796034,17717.61523,1537.938245,400.942218,4.432611,7.471557,6.990131,7.952983,286.178848,0.976918
44,coj1m011-fa12-20190425-0101-e91.fits,44,0,58598.90656,2458598.907,2019,NaN,2458598.909,NaN,NaN,1.081915,79.972,5.630261,10,18,27,0.142108,0.082231,0.190574,0.190162,0.318981,0.211447,0.152597,0.15125,0.000222,0.00018,0.000283,0.000282,0.000392,0.0003,0.00025,0.000249,640.284396,457.165803,673.799178,673.429636,813.359787,704.555369,610.767243,606.820113,3660853.403,1981.411982,2084.716597,2098.849396,2085.216597,1997.650604,8.939284,-12.930649,520235.6514,314.159265,762.157433,682.582927,16920.87109,1655.96151,395.542741,1105,5.232226,7.595755,7.020808,8.170703,282.563446,0.972359,2073.848675,2059.859159,2074.348675,2036.640841,8.939207,-12.93488,301037.2785,638.009557,471.838196,9975.383789,958.231418,397.189935,5.145198,7.602038,7.013445,8.190631,281.302222,0.972199,2238.320886,2222.671634,2238.820886,1873.828366,8.94041,-12.917067,585989.2789,798.052002,734.274555,17905.05273,1865.261807,398.583578,4.936024,7.591449,7.009061,8.173837,282.860238,0.971334,2434.076308,2416.906173,2434.576308,1679.593827,8.941842,-12.895815,584925.6284,797.141193,733.779202,19198.61328,1861.876102,401.116618,4.782112,7.614459,7.042404,8.186514,283.684079,0.971694,1449.531308,1553.043602,1450.031308,2543.456398,8.934629,-12.990455,885336.0923,935.046386,946.836548,28650.51758,2818.112308,395.16624,4.718051,7.567256,6.97302,8.161493,279.634984,0.972657,2718.085117,1360.458156,2718.585117,2736.041844,8.944034,-13.009744,638968.1315,822.94228,776.443436,20232.96289,2033.898732,391.999558,4.860326,7.56744,6.971957,8.162922,280.644254,0.971821,2162.640955,1207.942061,2163.140955,2888.557939,8.939935,-13.026927,484674.4234,742.385145,652.861155,15461.15039,1542.766605,392.646606,5.315411,7.641731,7.024471,8.258992,280.20768,0.97067,1739.225168,2554.836283,1739.725168,1541.663717,8.93669,-12.88174,480959.8483,742.287625,647.942701,15937.4834,1530.942746,397.076516,4.693175,7.575677,7.030782,8.120572,284.432234,0.973295
45,coj1m011-fa12-20190425-0102-e91.fits,45,0,58598.9078,2458598.908,2019,NaN,2458598.91,NaN,NaN,1.083818,79.972,5.576481,10,18,27,0.142375,0.082458,0.190493,0.18917,0.318698,0.211686,0.153354,0.1515,0.000222,0.00018,0.000283,0.000282,0.000392,0.0003,0.000251,0.000249,640.421021,457.245899,673.546888,671.527674,813.423145,706.483408,611.805499,608.008152,3656882.471,1978.433487,2084.65669,2098.902491,2085.15669,1997.597509,8.939284,-12.930654,520648.6407,314.159265,762.621153,682.709414,18037.3418,1657.276096,391.748051,1100,5.113592,7.479615,6.99797,7.961259,282.689369,0.979848,2073.768885,2059.968549,2074.268885,2036.531451,8.939207,-12.934879,301539.8936,638.972998,471.913359,10929.84766,959.831292,392.132963,5.066203,7.46016,6.958056,7.962264,282.076318,0.978433,2238.277931,2222.758406,2238.777931,1873.741594,8.94041,-12.917069,585145.5615,797.348097,733.864624,19646.36328,1862.576171,395.084432,4.783392,7.480007,6.973396,7.986618,284.37575,0.976345,2434.063583,2417.01507,2434.563583,1679.48493,8.941842,-12.895815,581726.6736,795.62044,731.161047,20179.23242,1851.693513,397.374769,4.884578,7.525861,7.036459,8.015262,284.329481,0.978216,1449.536922,1553.171416,1450.036922,2543.328584,8.934629,-12.990451,883781.6772,933.501857,946.737996,30579.53516,2813.164451,391.327667,4.733526,7.434278,6.94256,7.925995,278.497726,0.981033,2718.019358,1360.581307,2718.519358,2735.918693,8.944033,-13.009741,638870.27,820.053496,779.05926,20657.68164,2033.587229,385.338551,4.960589,7.465211,6.984669,7.945753,282.395403,0.980055,2162.569691,1208.096288,2163.069691,2888.403712,8.939935,-13.026921,486232.1819,743.350463,654.108938,16501.36328,1547.725105,387.361897,4.76443,7.532834,6.998703,8.066965,281.189231,0.976714,1739.195941,2554.953157,1739.695941,1541.546843,8.93669,-12.881739,481126.1068,740.904736,649.376476,16770.70117,1531.471963,389.799176,4.675276,7.467285,7.0021,7.93247,285.227994,0.979271
46,coj1m011-fa12-20190425-0103-e91.fits,46,0,58598.90904,2458598.909,2019,NaN,2458598.911,NaN,NaN,1.085788,79.984,5.618973,10,18,27,0.142122,0.082445,0.190738,0.189139,0.31873,0.211419,0.152816,0.152052,0.000222,0.00018,0.000282,0.000281,0.000392,0.0003,0.00025,0.000249,640.338095,457.815157,675.500815,672.064243,812.986188,705.41697,610.245476,610.093057,3652706.807,1975.617883,2084.582664,2098.918381,2085.082664,1997.581619,8.939284,-12.930656,519131.6845,314.159265,760.540301,682.582743,16861.18555,1652.447474,388.655026,1173,4.686647,7.583659,7.085698,8.081621,283.18016,0.978703,2073.708003,2059.995409,2074.208003,2036.504591,8.939207,-12.93488,301147.8365,637.308704,472.530556,10211.77148,958.583336,390.577761,5.33139,7.575255,7.081866,8.068644,282.167384,0.979733,2238.162715,2222.781151,2238.662715,1873.718849,8.94041,-12.917069,585108.4056,794.508213,736.440978,18573.44922,1862.4579,392.46629,4.850064,7.580946,7.076314,8.085577,282.569532,0.978563,2433.923115,2416.955348,2434.423115,1679.544652,8.941842,-12.895824,580984.056,793.876028,731.83222,18986.68359,1849.329687,395.300055,5.07201,7.573307,7.100557,8.046058,284.070443,0.98011,1449.439061,1553.225876,1449.939061,2543.274124,8.934629,-12.99045,882840.5241,933.395676,945.837384,27784.72852,2810.168667,390.116347,4.792071,7.525775,7.035953,8.015597,279.437417,0.981234,2717.95898,1360.637849,2718.45898,2735.862151,8.944034,-13.00974,637477.0493,819.903062,777.50295,20291.36133,2029.15247,382.33736,4.943241,7.57874,7.080426,8.077054,281.202576,0.979941,2162.532827,1208.131167,2163.032827,2888.368833,8.939935,-13.026923,484199.0726,742.488461,652.130098,15245.4375,1541.253517,385.998496,4.970206,7.596503,7.074751,8.118254,280.328518,0.97865,1739.082993,2554.921598,1739.582993,1541.578402,8.93669,-12.881744,482097.6992,739.476799,651.94432,16640.98047,1534.564638,387.842185,4.729678,7.57483,7.123517,8.026144,284.073533,0.981865
47,coj1m011-fa12-20190425-0104-e91.fits,47,0,58598.91029,2458598.91,2019,NaN,2458598.913,NaN,NaN,1.087822,79.972,5.735063,10,18,27,0.141906,0.082367,0.191094,0.188809,0.318886,0.21181,0.152925,0.15145,0.000222,0.00018,0.000283,0.000282,0.000392,0.0003,0.00025,0.000249,640.159792,458.342357,675.42106,670.200739,813.874178,705.769156,611.438109,607.695694,3655094.953,1977.501917,2084.795174,2098.793244,2085.295174,1997.706756,8.939284,-12.930648,518680.8005,314.159265,760.089206,682.394641,17512.66016,1651.012266,388.43634,1077,5.076189,7.591039,7.075547,8.106531,283.844111,0.97669,2073.926532,2059.828006,2074.426532,2036.671994,8.939207,-12.934876,301059.202,636.327909,473.119594,10307.55762,958.301203,389.984916,4.947725,7.614198,7.068499,8.159898,283.060807,0.974774,2238.405216,2222.644248,2238.905216,1873.855752,8.94041,-12.917063,586408.1759,796.333975,736.384726,18401.87305,1866.595197,391.800595,4.879001,7.577699,7.032757,8.122642,284.641321,0.973087,2434.18819,2416.846501,2434.68819,1679.653499,8.941842,-12.895815,580508.2802,795.881913,729.389964,19385.44727,1847.815246,396.379749,4.749862,7.603792,7.040604,8.166979,284.448159,0.971683,1449.645274,1552.982271,1450.145274,2543.517729,8.934629,-12.990454,883744.3191,932.66836,947.544011,29704.42188,2813.045536,387.607544,5.334909,7.554658,7.009793,8.099524,280.5556,0.976338,2718.187665,1360.381722,2718.687665,2736.118278,8.944034,-13.009742,638866.0148,821.100071,778.061088,20722.40625,2033.573685,383.700539,5.168268,7.559098,6.978599,8.139596,282.04032,0.97203,2162.731772,1207.901641,2163.231772,2888.598359,8.939935,-13.026923,484813.7739,741.698122,653.653771,16276.23438,1543.210172,383.902318,5.386354,7.59691,7.000346,8.193474,280.888233,0.971747,1739.351506,2554.810519,1739.851506,1541.689481,8.936691,-12.881737,480754.3892,740.774129,648.989173,15621.04297,1530.288749,387.72186,4.71922,7.561452,7.003139,8.119766,283.765451,0.972567
48,coj1m011-fa12-20190425-0105-e91.fits,48,0,58598.91154,2458598.912,2019,NaN,2458598.914,NaN,NaN,1.089946,79.984,5.541727,10,18,27,0.141934,0.082638,0.190646,0.188737,0.318525,0.212316,0.152658,0.15202,0.000222,0.00018,0.000282,0.000281,0.000391,0.0003,0.00025,0.00025,639.268368,459.45899,675.227131,672.229815,814.339881,707.437361,611.13126,609.279475,3659404.626,1977.408367,2084.520406,2098.688874,2085.020406,1997.811126,8.939285,-12.930656,519393.9766,314.159265,762.46702,681.201892,16891.64648,1653.282376,393.697292,1110,5.119184,7.531939,7.029513,8.034365,284.296825,0.977117,2073.628838,2059.749624,2074.128838,2036.750376,8.939207,-12.934881,302406.2753,637.57121,474.309803,9905.067383,962.589071,392.77316,5.092242,7.581316,7.085863,8.076769,283.966033,0.9783,2238.108383,2222.538713,2238.608383,1873.961287,8.940411,-12.917071,585943.1197,796.210974,735.914398,19724.61914,1865.114878,394.205055,4.562242,7.572069,7.094054,8.050083,286.134325,0.977881,2433.862548,2416.82262,2434.362548,1679.67738,8.941842,-12.895815,581008.3914,793.83663,731.899197,19677.9043,1849.407149,397.938247,4.845459,7.571241,7.057084,8.085398,285.771108,0.974836,1449.34663,1553.007237,1449.84663,2543.492763,8.934629,-12.990447,884026.7992,932.753027,947.760847,29467.45313,2813.944699,389.557186,4.651199,7.524751,7.008376,8.041127,282.072244,0.97759,2717.874658,1360.337759,2718.374658,2736.162241,8.944034,-13.009742,640881.9177,821.492738,780.143132,22184.16406,2039.990503,385.539309,4.822381,7.562015,6.995251,8.128779,280.959139,0.974184,2162.445499,1207.878257,2162.945499,2888.621743,8.939936,-13.02692,484650.2456,742.03611,653.135661,15706.46387,1542.689645,389.06074,4.744129,7.581358,6.997927,8.164788,280.768174,0.972943,1739.028166,2554.79843,1739.528166,1541.70157,8.936691,-12.881737,482894.1518,741.969825,650.827211,16539.22656,1537.099825,391.327897,4.761915,7.566489,7.070357,8.062621,285.620805,0.976675
49,coj1m011-fa12-20190425-0106-e91.fits,49,0,58598.91279,2458598.913,2019,NaN,2458598.915,NaN,NaN,1.092111,79.976,5.559216,10,18,27,0.141913,0.082552,0.191064,0.189019,0.318137,0.212277,0.152575,0.151779,0.000222,0.00018,0.000283,0.000281,0.000391,0.0003,0.00025,0.000249,640.409642,459.405188,674.798581,672.162785,813.480775,707.124857,610.776708,609.066306,3655159.165,1976.288953,2084.660775,2098.685707,2085.160775,1997.814293,8.939284,-12.930649,518714.4144,314.159265,759.866849,682.638563,16992.80859,1651.119262,388.467786,1129,4.913403,7.530966,7.031736,8.030196,283.207516,0.978277,2073.796266,2059.763782,2074.296266,2036.736218,8.939207,-12.934873,301742.2185,636.225701,474.269144,9984.773438,960.475312,390.690594,4.858217,7.586159,7.10318,8.069139,282.542421,0.980393,2238.268741,2222.550445,2238.768741,1873.949555,8.94041,-12.917063,586341.908,797.267233,735.439616,19059.87109,1866.38426,392.98903,4.7234,7.572017,7.075815,8.06822,282.830038,0.979039,2434.032946,2416.78189,2434.532946,1679.71811,8.941842,-12.895811,581062.1371,793.899759,731.908696,19060.78906,1849.578227,394.404739,4.799707,7.575626,7.07018,8.081072,282.940699,0.978197,1449.466365,1552.955905,1449.966365,2543.544095,8.934629,-12.990447,882185.8833,932.022344,946.528685,28819.52734,2808.084881,388.433473,4.705017,7.500473,6.968535,8.03241,279.141909,0.977908,2718.015383,1360.303452,2718.515383,2736.196548,8.944034,-13.00974,640039.1921,820.740907,779.830987,22067.66797,2037.308024,382.905296,5.015786,7.511586,6.960321,8.062851,279.000279,0.976436,2162.584674,1207.859329,2163.084674,2888.640671,8.939935,-13.026917,483860.053,741.253955,652.758815,16318.10645,1540.174384,385.338564,5.1652,7.54145,6.97805,8.10485,279.783873,0.975133,1739.192049,2554.716078,1739.692049,1541.783922,8.936691,-12.881737,481669.9912,740.315774,650.627757,15772.97656,1533.203201,388.642688,4.75127,7.518775,7.050787,7.986763,284.042112,0.980245
