 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7
63,lsc1m005-fa15-20190407-0120-e91.fits,63,0,58581.52529,2458581.525,2019,NaN,2458581.525,NaN,NaN,42,1.483744,13.133085,15,28,42,0.111172,0.157807,0.128532,0.171121,0.595821,0.134705,0.125637,0.000134,0.000172,0.000154,0.00018,0.000441,0.000157,0.000152,827.256687,918.927224,835.120152,953.046935,1350.842332,855.308146,825.773829,7461705.442,2732.763661,2010.747902,2015.957015,2011.247902,2080.542985,5.05642,-54.1779,829532.6597,706.858347,955.620985,868.056136,6888.359863,1173.548651,232.617832,2686,11.973499,13.326602,13.353467,13.299737,43.821307,0.990392,1768.606807,2258.109469,1769.106807,1838.390531,5.053408,-54.151945,1017018.454,1032.202316,985.28984,8025.922852,1438.786793,235.823938,11.951259,13.441367,13.431016,13.451717,45.595112,0.994503,2348.052198,2511.475872,2348.552198,1585.024128,5.060513,-54.123906,849836.2327,963.068838,882.425222,6950.822266,1202.272331,230.65005,11.582844,13.447304,13.37149,13.523117,48.228728,0.989949,2206.034029,2740.314134,2206.534029,1356.185866,5.058735,-54.099304,1090285.448,1059.68686,1028.875122,8280.429688,1542.438386,234.322346,11.774739,13.529354,13.372104,13.686604,51.92362,0.990569,2267.886689,910.716622,2268.386689,3185.783378,5.059733,-54.297216,2785926.367,1576.074722,1767.635969,24326.4043,3941.279578,241.221265,11.60416,12.927741,13.272325,12.583157,32.583637,0.98391,2971.708988,935.097536,2972.208988,3161.402464,5.068429,-54.293708,885806.9971,976.931856,906.723424,7924.336426,1253.160553,227.222926,11.017853,12.934145,13.247735,12.620555,35.018649,0.979851,2910.920755,1123.221024,2911.420755,2973.278976,5.06765,-54.273432,832831.9431,955.882001,871.270661,7183.827148,1178.216182,231.5583,11.059842,13.036677,13.278182,12.795172,37.402609,0.980032
64,lsc1m005-fa15-20190407-0121-e91.fits,64,0,58581.52608,2458581.526,2019,NaN,2458581.526,NaN,NaN,42,1.488447,13.452092,15,28,42,0.111382,0.158004,0.128392,0.171292,0.595437,0.134441,0.125884,0.000135,0.000173,0.000154,0.00018,0.000442,0.000158,0.000153,825.038141,915.788616,831.022449,949.636264,1345.87054,851.65668,823.057859,7418991.406,2727.449044,2011.230655,2016.178795,2011.730655,2080.321205,5.056419,-54.177892,826339.8435,706.858347,954.395566,865.825317,6313.857422,1169.03174,233.421617,2648,11.770459,13.478488,13.326789,13.630188,55.721166,0.996209,1769.298523,2258.243964,1769.798523,1838.256036,5.053409,-54.151945,1012284.517,1030.851438,981.988752,7136.265137,1432.089642,237.700021,12.161681,13.634127,13.4359,13.832355,62.950965,0.997542,2348.777295,2511.670087,2349.277295,1584.829913,5.060515,-54.123892,844153.4287,961.490464,877.963391,6347.524902,1194.232808,231.346212,11.969464,13.611048,13.28816,13.933935,63.565131,0.993829,2206.724979,2740.377195,2207.224979,1356.122805,5.058737,-54.099303,1084966.497,1058.261036,1025.23523,7793.125977,1534.91361,236.523863,11.699044,13.649777,13.222598,14.076956,68.429852,0.992656,2268.095045,911.028025,2268.595045,3185.471975,5.05973,-54.297211,2768859.992,1571.996835,1761.364865,21663.33203,3917.135595,242.700679,11.442572,13.095075,13.241224,12.948926,36.164531,0.994594,2972.095902,935.554677,2972.595902,3160.945323,5.068429,-54.293681,879215.2539,973.885046,902.791615,7260.725098,1243.835144,227.738939,10.744023,12.986695,13.064088,12.909303,41.576431,0.990006,2911.207404,1123.610305,2911.707404,2972.889695,5.067648,-54.273411,829511.7172,955.152938,868.459578,6759.333496,1173.519024,232.288471,11.244314,13.092927,13.133008,13.052845,43.165462,0.990846
65,lsc1m005-fa15-20190407-0122-e91.fits,65,0,58581.52687,2458581.527,2019,NaN,2458581.527,NaN,NaN,42,1.493222,13.596233,15,28,42,0.111004,0.158268,0.128661,0.170619,0.595828,0.134574,0.125663,0.000134,0.000172,0.000154,0.000179,0.00044,0.000157,0.000152,828.144704,921.472144,836.860165,953.063345,1353.052114,856.759086,827.332309,7490414.826,2738.802219,2010.91174,2016.269527,2011.41174,2080.230473,5.056421,-54.177894,831469.7399,706.858347,956.879528,868.938791,7049.061523,1176.289059,234.570722,2705,12.224475,12.986616,12.891796,13.081435,50.878284,0.994864,1769.046633,2258.338981,1769.546633,1838.161019,5.053412,-54.151944,1023503.354,1035.708163,988.215978,8547.358398,1447.96105,237.621658,12.371195,13.048714,12.906225,13.191202,55.555335,0.996324,2348.16627,2511.689051,2348.66627,1584.810949,5.060513,-54.123899,853866.2016,965.566586,884.316228,7013.077637,1207.973571,233.424986,12.169662,13.081555,12.831705,13.331406,57.698053,0.992073,2206.169515,2740.420491,2206.669515,1356.079509,5.058736,-54.099305,1091735.277,1061.418162,1028.562838,9155.84082,1544.489474,236.4884,11.80641,13.146454,12.767081,13.525827,63.651589,0.990946,2267.807143,911.081258,2268.307143,3185.418742,5.059732,-54.297223,2796666.522,1579.561342,1770.533659,27608.0625,3956.473788,244.324019,11.088767,12.436637,12.589421,12.283852,37.849242,0.99011,2971.516803,935.381017,2972.016803,3161.118983,5.068429,-54.293718,888453.062,978.180715,908.270883,8858.689453,1256.903969,229.560415,10.881847,12.459569,12.515849,12.403289,42.913219,0.984592,2910.656516,1123.481498,2911.156516,2973.018502,5.067648,-54.273442,836190.4086,957.897334,872.943664,8071.148926,1182.967439,233.706518,11.179182,12.540482,12.582654,12.49831,43.413897,0.985228
66,lsc1m005-fa15-20190407-0123-e91.fits,66,0,58581.52766,2458581.528,2019,NaN,2458581.527,NaN,NaN,42,1.498044,13.622305,15,28,42,0.111035,0.158307,0.128856,0.170704,0.595338,0.134393,0.125776,0.000134,0.000172,0.000154,0.00018,0.000441,0.000158,0.000152,825.901728,918.660743,834.433728,950.957982,1349.395996,853.147163,824.926541,7465684.295,2737.656875,2010.801538,2016.216145,2011.301538,2080.283855,5.056422,-54.177894,828949.073,706.858347,956.552412,866.600787,6678.351074,1172.723045,237.151773,2662,11.997947,13.133089,13.082731,13.183446,52.45053,0.999111,1768.876697,2258.319851,1769.376697,1838.180149,5.053412,-54.151943,1020340.575,1035.698812,985.171136,8138.345215,1443.486633,241.048224,12.214186,13.256061,13.157175,13.354947,63.547208,0.999388,2348.084446,2511.611367,2348.584446,1584.888633,5.060514,-54.123904,852187.468,966.474482,881.748544,6909.37207,1205.598649,235.447881,12.501024,13.247146,12.991017,13.503274,66.755829,0.996848,2206.061414,2740.414622,2206.561414,1356.085378,5.058736,-54.099304,1088596.167,1060.566302,1026.429149,8677.932617,1540.048543,239.990326,11.924237,13.276981,12.973381,13.580582,71.952972,0.9968,2267.653465,911.086066,2268.153465,3185.413934,5.059732,-54.297211,2785996.352,1577.408517,1766.185691,24595.88867,3941.378585,246.045428,11.460474,12.631232,12.892823,12.369641,27.069076,0.995005,2971.269359,935.477455,2971.769359,3161.022545,5.068427,-54.293694,884470.5208,978.105542,904.269,8695.814453,1251.269826,231.536726,10.314446,12.521159,12.717929,12.324389,35.812659,0.990064,2910.428552,1123.589179,2910.928552,2972.910821,5.067647,-54.273418,834093.2118,958.285579,870.401506,7509.060547,1180.000513,235.927868,11.347591,12.633215,12.770148,12.496281,37.292291,0.993351
67,lsc1m005-fa15-20190407-0124-e91.fits,67,0,58581.52845,2458581.528,2019,NaN,2458581.528,NaN,NaN,42,1.502882,14.149165,15,28,42,0.110828,0.157958,0.128661,0.171186,0.595237,0.134605,0.125695,0.000134,0.000171,0.000154,0.000179,0.000439,0.000157,0.000152,828.168492,922.170495,837.891659,956.286313,1354.987893,857.492211,828.54188,7516518.584,2744.293383,2010.820215,2016.221949,2011.320215,2080.278051,5.05642,-54.177872,833041.0275,706.858347,958.800114,868.837014,6882.97168,1178.511976,238.006566,2670,12.655728,12.754073,12.698668,12.809479,48.738507,0.995542,1768.824932,2258.294857,1769.324932,1838.205143,5.05341,-54.151924,1025335.039,1036.907299,988.839639,8140.383789,1450.552354,240.745139,12.807194,12.922715,12.831305,13.014126,53.025702,0.997382,2348.160507,2511.658149,2348.660507,1584.841851,5.060513,-54.123879,856842.5955,967.771519,885.376949,6917.146973,1212.184307,234.907445,12.689661,12.908396,12.715916,13.100876,55.914818,0.993571,2206.090245,2740.440732,2206.590245,1356.059268,5.058735,-54.099281,1098647.509,1064.136683,1032.43082,8871.033203,1554.268282,238.594985,12.300633,12.969053,12.702066,13.236039,60.86964,0.993879,2267.723519,911.108276,2268.223519,3185.391724,5.059731,-54.297188,2804667.437,1582.044089,1772.812437,25638.08008,3967.792767,244.476564,11.767724,12.288951,12.495693,12.08221,34.240879,0.99159,2971.386745,935.508741,2971.886745,3160.991259,5.068427,-54.293673,891731.5927,981.03923,908.966294,8474.625977,1261.542141,230.850133,11.095387,12.346343,12.543496,12.14919,37.610477,0.984333,2910.54381,1123.578599,2911.04381,2972.921401,5.067646,-54.273401,839294.4107,960.051749,874.217886,7655.423828,1187.358704,235.067922,12.105526,12.468283,12.638226,12.298341,38.370284,0.985879
68,lsc1m005-fa15-20190407-0125-e91.fits,68,0,58581.52924,2458581.529,2019,NaN,2458581.529,NaN,NaN,42,1.50781,13.814091,15,28,42,0.11118,0.157809,0.128988,0.171097,0.594959,0.134867,0.125474,0.000134,0.000171,0.000153,0.000179,0.000438,0.000157,0.000151,831.336485,923.182985,840.373765,957.887643,1357.407894,860.04348,829.277611,7544806.416,2749.640427,2011.003018,2016.593468,2011.503018,2079.906532,5.05642,-54.177881,838833.5967,706.858347,961.593262,872.337224,7803.015137,1186.706785,238.055959,2681,11.611775,12.636141,12.449675,12.822606,54.804499,0.99227,1768.906334,2258.730316,1769.406334,1837.769684,5.053408,-54.151928,1028353.846,1038.951028,989.800114,9142.535156,1454.823092,243.093606,12.764067,12.712655,12.527293,12.898017,58.227621,0.995717,2348.438803,2512.106324,2348.938803,1584.393676,5.060514,-54.12389,862000.6778,970.574159,888.134791,7746.188477,1219.481501,237.038748,11.798792,12.672208,12.326279,13.018136,61.625757,0.9901,2206.369569,2740.882607,2206.869569,1355.617393,5.058736,-54.099296,1102295.594,1065.914103,1034.13173,9878.501953,1559.429268,241.261451,11.788507,12.762672,12.359284,13.16606,66.59607,0.991487,2268.045705,911.351356,2268.545705,3185.148644,5.059731,-54.297192,2814398.413,1584.819172,1775.848288,26368.90234,3981.559282,246.350901,11.529248,12.223708,12.408074,12.039342,36.530418,0.989286,2971.811554,935.792007,2972.311554,3160.707993,5.068426,-54.293679,896621.4967,983.330095,911.821474,8728.137695,1268.45994,231.666581,11.460986,12.225204,12.400188,12.05022,38.750966,0.982509,2910.967156,1123.858512,2911.467156,2972.641488,5.067646,-54.27341,841136.3881,961.418891,874.890639,7837.162109,1189.964569,236.982724,11.596093,12.331397,12.443279,12.219515,40.570164,0.986121
69,lsc1m005-fa15-20190407-0126-e91.fits,69,0,58581.53002,2458581.53,2019,NaN,2458581.53,NaN,NaN,42,1.512739,12.66657,15,28,42,0.111171,0.158427,0.128898,0.171136,0.59422,0.134544,0.125631,0.000134,0.000171,0.000153,0.000179,0.000437,0.000156,0.000151,832.364027,925.730588,840.803522,957.602469,1358.277848,860.607593,829.888104,7556562.767,2751.969762,2010.577117,2016.123439,2011.077117,2080.376561,5.056419,-54.177887,840069.3413,706.858347,961.769963,873.461819,9600.9375,1188.455006,239.697125,2652,11.361584,12.361,12.293796,12.428205,51.754952,0.997834,1768.657345,2258.207192,1769.157345,1838.292808,5.053409,-54.151939,1033438.615,1040.837433,992.891476,11753.99512,1462.016568,243.463463,11.28691,12.47123,12.336394,12.606065,65.256399,0.998892,2347.8674,2511.462244,2348.3674,1585.037756,5.060511,-54.123903,862809.0094,971.013025,888.565846,9909.756836,1220.625056,238.554531,10.952706,12.473271,12.148345,12.798196,64.001115,0.992849,2205.844207,2740.207767,2206.344207,1356.292233,5.058733,-54.09931,1104225.983,1068.314794,1033.614801,12221.74805,1562.160209,242.853431,10.790027,12.59737,12.270466,12.924273,67.720977,0.994702,2267.434576,910.774878,2267.934576,3185.725122,5.05973,-54.297226,2816588.744,1585.350708,1776.634488,34734.85156,3984.657967,248.286258,10.083665,11.845051,12.068443,11.621659,32.441659,0.992109,2971.35052,935.247083,2971.85052,3161.252917,5.068428,-54.293699,896119.5282,982.140095,912.415177,11355.97168,1267.7498,233.506271,10.14551,11.867688,11.994768,11.740609,39.44769,0.987639,2910.506818,1123.368085,2911.006818,2973.131915,5.067648,-54.273422,843380.8878,963.273681,875.536107,10660.89063,1193.139886,238.659155,10.231495,11.943728,12.04767,11.839786,40.146301,0.989346
70,lsc1m005-fa15-20190407-0127-e91.fits,70,0,58581.53081,2458581.531,2019,NaN,2458581.53,NaN,NaN,42,1.51776,12.969722,15,28,42,0.111259,0.157973,0.128967,0.171384,0.593901,0.134618,0.125847,0.000134,0.000171,0.000154,0.000179,0.000438,0.000157,0.000152,830.386529,921.99854,838.891157,957.219001,1355.787102,857.816544,829.571677,7542519.552,2752.27006,2010.786254,2016.303332,2011.286254,2080.196668,5.05642,-54.177892,839171.7758,706.858347,963.070168,871.350607,9405.188477,1187.185211,241.577047,2700,11.405152,12.495713,12.358284,12.633142,58.258925,0.997573,1768.806611,2258.337683,1769.306611,1838.162317,5.05341,-54.151948,1028967.93,1040.912809,988.524611,11521.88965,1455.691842,244.56256,11.238098,12.606265,12.454025,12.758505,67.43448,0.998828,2348.008974,2511.773533,2348.508974,1584.726467,5.060512,-54.123899,861618.6584,971.925219,886.507153,9314.741211,1218.941054,240.692443,12.058117,12.610817,12.388148,12.833486,60.230984,0.995151,2206.135811,2740.459557,2206.635811,1356.040443,5.058737,-54.099312,1103537.211,1067.741371,1033.524823,12100.88281,1561.185796,243.6833,11.068567,12.741554,12.452034,13.031074,72.359644,0.996904,2267.824192,911.049638,2268.324192,3185.450362,5.059732,-54.29722,2810406.835,1584.485965,1773.702575,33888.25,3975.912355,248.923448,11.314943,12.066298,12.348129,11.784467,26.084263,0.994206,2971.421705,935.470169,2971.921705,3161.029831,5.068427,-54.293707,894887.5954,984.163718,909.287326,11529.18066,1266.006972,234.354221,9.50675,11.934277,12.08135,11.787203,37.997397,0.989631,2910.541567,1123.576976,2911.041567,2972.923024,5.067646,-54.273431,843101.3224,963.123432,875.382422,10378.21582,1192.744382,239.894518,11.529861,12.069969,12.194306,11.945633,37.975955,0.992797
71,lsc1m005-fa15-20190407-0128-e91.fits,71,0,58581.5316,2458581.532,2019,NaN,2458581.531,NaN,NaN,42,1.52278,13.314697,15,28,42,0.11078,0.158362,0.128738,0.171351,0.594919,0.134195,0.125646,0.000134,0.000172,0.000154,0.000179,0.000439,0.000157,0.000152,827.617908,923.136101,837.663412,956.252741,1354.886904,855.576235,826.828346,7536505.603,2752.534844,2010.905197,2015.887548,2011.405197,2080.612452,5.05642,-54.1779,834893.9612,706.858347,961.603188,868.231274,8265.787109,1181.133341,243.364042,2576,11.885471,12.69285,12.665543,12.720156,47.396001,0.997347,1769.051852,2257.940183,1769.551852,1838.559817,5.053411,-54.151953,1030331.944,1040.613945,990.119293,9394.44043,1457.621528,245.59273,11.895055,12.782743,12.638803,12.926682,62.924071,0.998522,2348.181433,2511.303841,2348.681433,1585.196159,5.060513,-54.123905,859574.4892,971.113159,885.143489,7854.222656,1216.049146,241.232324,11.518536,12.768888,12.551427,12.986349,59.916528,0.995315,2206.123116,2740.019308,2206.623116,1356.480692,5.058735,-54.099314,1102476.506,1067.817698,1032.457608,10327.55762,1559.685205,244.480513,11.570721,12.902048,12.584246,13.21985,66.916944,0.994946,2267.748995,910.757924,2268.248995,3185.742076,5.059731,-54.297223,2811184.296,1585.192555,1773.402409,29476.37305,3977.012236,251.747212,11.441479,12.238482,12.479334,11.99763,31.009525,0.992968,2971.468944,935.053772,2971.968944,3161.446228,5.068428,-54.293717,891702.1615,983.467929,906.691652,9709.152344,1261.500505,236.346418,10.574037,12.204943,12.361289,12.048597,38.789378,0.985818,2910.634414,1123.09491,2911.134414,2973.40509,5.067647,-54.273447,841236.2065,964.484669,872.213145,9053.603516,1190.105783,242.097989,11.347855,12.267407,12.373764,12.16105,40.126279,0.989512
72,lsc1m005-fa15-20190407-0129-e91.fits,72,0,58581.53239,2458581.532,2019,NaN,2458581.532,NaN,NaN,42,1.527847,12.51204,15,28,42,0.111068,0.157693,0.12889,0.171033,0.596841,0.13403,0.125628,0.000134,0.000171,0.000154,0.000179,0.00044,0.000157,0.000152,828.554807,920.519194,838.068908,955.301246,1355.931531,855.696957,827.801283,7543697.561,2754.390936,2011.170904,2016.199214,2011.670904,2080.300786,5.05642,-54.1779,837860.8975,706.858347,963.846575,869.28866,9353.080078,1185.330697,245.235386,2700,10.593537,12.503434,12.399507,12.607362,52.708424,0.99609,1769.08955,2258.303033,1769.58955,1838.196967,5.053409,-54.15195,1027548.035,1041.329237,986.765759,10965.75684,1453.683103,249.125613,10.516159,12.547731,12.317992,12.77747,67.214219,0.997265,2348.41455,2511.575301,2348.91455,1584.924699,5.060512,-54.123917,861297.4888,972.563652,885.594981,9202.632812,1218.486692,243.097223,11.501102,12.598402,12.273342,12.923462,64.000516,0.992984,2206.450204,2740.384624,2206.950204,1356.115376,5.058735,-54.099318,1101778.183,1068.475827,1031.168095,11538.30762,1558.697281,248.151736,10.186369,12.657116,12.285834,13.028398,68.835701,0.993713,2268.161307,910.943894,2268.661307,3185.556106,5.059732,-54.297225,2819559.565,1587.04374,1776.611125,34238.83984,3988.860819,252.844572,10.53341,11.968397,12.163368,11.773427,33.943885,0.992512,2971.918018,935.217874,2972.418018,3161.282126,5.068428,-54.293725,891585.7697,983.218794,906.803018,11156.72559,1261.335844,238.852139,10.293962,11.972932,12.06521,11.880653,40.937001,0.988109,2911.098856,1123.410278,2911.598856,2973.089722,5.067648,-54.273441,841928.5189,964.030688,873.342031,10063.77637,1191.085205,243.659829,10.645044,12.054421,12.109631,11.999211,42.613603,0.98788
73,lsc1m005-fa15-20190407-0130-e91.fits,73,0,58581.53318,2458581.533,2019,NaN,2458581.533,NaN,NaN,42,1.533008,13.212905,15,28,42,0.111182,0.158002,0.128605,0.170549,0.596423,0.134571,0.125742,0.000135,0.000172,0.000154,0.000179,0.000441,0.000157,0.000152,826.494607,918.342953,834.346535,950.563978,1351.689126,854.436251,825.870103,7510088.708,2750.87858,2011.367718,2015.974275,2011.867718,2080.525725,5.05642,-54.177911,834983.2745,706.858347,962.862666,867.188338,7933.715332,1181.259694,246.674769,2740,11.487927,12.900665,12.715444,13.085885,60.331251,0.996831,1769.373769,2258.046386,1769.873769,1838.453614,5.05341,-54.151962,1024705.279,1040.758776,984.575199,9478.860352,1449.661425,251.059251,11.6623,13.039651,12.870215,13.209086,64.133614,0.99824,2348.497415,2511.333697,2348.997415,1585.166303,5.060511,-54.123926,855779.6119,970.806855,881.513771,7777.303711,1210.680493,244.635764,11.699192,13.015153,12.648871,13.381435,65.339988,0.992556,2206.482483,2740.045107,2206.982483,1356.454893,5.058733,-54.099335,1094218.925,1066.810303,1025.692123,9862.442383,1548.003117,248.824121,11.956186,13.092411,12.708781,13.476041,69.294417,0.993905,2268.183495,910.874294,2268.683495,3185.625706,5.05973,-54.297227,2805765.217,1584.167068,1771.12962,28965.32422,3969.345809,253.73992,11.092577,12.384401,12.509948,12.258855,36.967968,0.994632,2971.891497,935.138583,2972.391497,3161.361417,5.068426,-54.293727,890767.5345,983.528354,905.685668,9576.635742,1260.178278,240.016805,11.138353,12.405365,12.470163,12.340566,42.566965,0.984834,2911.030952,1123.233024,2911.530952,2973.266976,5.067645,-54.273452,838852.1409,962.647721,871.400952,8663.485352,1186.73302,244.463076,10.941758,12.522656,12.544998,12.500313,43.977305,0.990005
74,lsc1m005-fa15-20190407-0131-e91.fits,74,0,58581.53396,2458581.534,2019,NaN,2458581.534,NaN,NaN,42,1.538172,13.290589,15,28,42,0.111521,0.158077,0.128919,0.171101,0.595096,0.13475,0.125332,0.000135,0.000172,0.000154,0.000179,0.00044,0.000157,0.000152,828.664975,920.655014,836.363933,953.701457,1353.267468,856.584545,824.886806,7528175.184,2753.405572,2011.714043,2015.887803,2012.214043,2080.612197,5.056423,-54.177886,839549.5525,706.858347,965.481897,869.565297,8946.799805,1187.719656,247.301311,2664,12.203595,12.416663,12.306783,12.526544,54.737946,0.997183,1769.516222,2257.973764,1770.016222,1838.526236,5.05341,-54.151937,1027595.117,1040.881888,987.235083,10460.50195,1453.74971,250.09193,11.640625,12.484706,12.265375,12.704036,72.117007,0.998126,2348.966796,2511.349868,2349.466796,1585.150132,5.060515,-54.123896,859695.0464,972.777522,883.752993,8844.344727,1216.219699,245.026089,11.214051,12.512478,12.289001,12.735954,63.27834,0.996406,2206.910822,2740.122669,2207.410822,1356.377331,5.058737,-54.0993,1099885.108,1068.424041,1029.446237,11295.32129,1556.019127,249.522996,11.605775,12.591142,12.222635,12.959649,70.86187,0.99445,2268.5415,910.607682,2269.0415,3185.892318,5.059731,-54.297212,2808600.519,1585.005446,1771.98162,30661.16992,3973.35694,255.59306,11.573093,11.986175,12.161227,11.811122,32.083399,0.995509,2972.371958,935.06365,2972.871958,3161.43635,5.068428,-54.293696,893960.7428,984.434675,908.095545,10007.29199,1264.695743,240.212262,10.695928,12.022215,12.189961,11.85447,37.073629,0.989568,2911.488571,1123.175955,2911.988571,2973.324045,5.067647,-54.273421,838438.6504,963.653054,870.062775,9174.711914,1186.148051,245.541914,10.888151,12.066756,12.164123,11.969389,40.118569,0.990944
75,lsc1m005-fa15-20190407-0132-e91.fits,75,0,58581.53475,2458581.535,2019,NaN,2458581.534,NaN,NaN,42,1.54341,13.455394,15,28,42,0.111058,0.158304,0.128898,0.171551,0.594322,0.134238,0.125612,0.000135,0.000172,0.000154,0.00018,0.00044,0.000157,0.000152,825.243764,919.762698,835.279628,954.11138,1351.114946,853.024886,824.473524,7513644.223,2752.109453,2011.344524,2015.779633,2011.844524,2080.720367,5.056423,-54.177882,834446.6111,706.858347,963.851863,865.741555,7624.803223,1180.50047,246.495869,2658,12.060229,12.752529,12.69853,12.806528,50.481143,0.998017,1769.277137,2257.805135,1769.777137,1838.694865,5.053411,-54.151938,1026883.314,1041.079872,986.363623,9000.603516,1452.742715,250.84877,11.937312,12.860588,12.823938,12.897238,49.523161,0.998686,2348.655423,2511.243495,2349.155423,1585.256505,5.060515,-54.123888,857911.5372,971.997782,882.627053,7626.416992,1213.69655,245.51267,11.849809,12.804341,12.667917,12.940765,54.939426,0.996074,2206.589363,2739.982078,2207.089363,1356.517922,5.058737,-54.099295,1100228.539,1067.895254,1030.277581,9595.329102,1556.504982,249.15612,11.841653,12.847492,12.603726,13.091259,63.340731,0.995967,2268.250342,910.6016,2268.750342,3185.8984,5.059733,-54.297204,2800892.496,1583.657339,1768.622812,28393.04102,3962.452318,255.870688,11.404769,12.244861,12.534189,11.955533,29.810576,0.991278,2971.955642,934.96953,2972.455642,3161.53047,5.068428,-54.293696,889246.7697,983.708226,903.974112,9461.834961,1258.026836,241.594955,11.105583,12.203037,12.41096,11.995115,36.811996,0.9854,2911.083661,1123.091337,2911.583661,2973.408663,5.067648,-54.273419,838481.5668,964.06781,869.732977,8661.097656,1186.208765,246.440307,10.697816,12.265001,12.364483,12.16552,40.575264,0.988882
