Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6
lsc1m009-fa04-20181106-0146-e91.fits,0,58429.77766,2458429.778,2018,NaN,NaN,NaN,NaN,2018,24.57651,23.397125,1.4,15,34,51,0.434414,0.521405,0.457867,0.522581,0,0,0.000219,0.000308,0.000277,0.000308,0,0,1982.284833,1692.912736,1651.622021,1695.28471,0,0,11622982.64,3259.579095,1988.853898,2054.382107,1989.353898,2042.117893,8.302232,-68.314949,5049181.389,1719.787789,2117.289212,2384.738637,32937.01563,2935.932806,110.520301,3933,18.500548,14.922615,13.223388,16.621842,284.312041,0.934399,2819.643817,1934.230527,2820.143817,2162.269473,8.318469,-68.327503,3983347.283,1906.967052,2088.83907,29259.49219,2316.185351,110.237528,17.777923,14.445104,12.440858,16.449351,276.367167,0.92209,2068.596267,2761.192508,2069.096267,1335.307492,8.303743,-68.238435,3650387.771,1833.682851,1990.741076,22997.31445,2122.580352,107.39284,18.832035,15.202749,13.13726,17.268237,284.850357,0.905657,1093.654566,1827.405816,1094.154566,2269.094184,8.284749,-68.339595,3989247.584,1904.190049,2094.983947,24955.89258,2319.616182,106.813075,18.814568,15.325218,14.140937,16.509498,292.704069,0.95211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0147-e91.fits,0,58429.77818,2458429.778,2018,NaN,NaN,NaN,NaN,2018,24.64818,23.121537,1.4,15,34,51,0.435264,0.521473,0.45796,0.522412,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1986.468213,1696.695711,1655.139782,1698.114941,0,0,11614127.39,3250.585773,1988.372097,2054.486245,1988.872097,2042.013755,8.302203,-68.31467,5055208.776,1679.512556,2115.250802,2389.886236,32465.90625,3009.926158,109.351323,3852,18.488956,14.870831,13.281955,16.459706,287.429313,0.933705,2819.276748,1934.448616,2819.776748,2162.051384,8.318459,-68.327147,3980649.832,1900.946399,2094.03581,25489.40625,2370.122103,109.605709,17.846325,14.393379,12.48229,16.304469,279.715541,0.923431,2068.23179,2761.277967,2068.73179,1335.222033,8.303705,-68.238075,3648116.269,1828.453149,1995.192642,22175.07617,2172.128011,106.768542,18.927842,15.111358,13.220707,17.002008,288.057408,0.906989,1093.373218,1827.465481,1093.873218,2269.034519,8.28471,-68.339429,3985361.285,1899.860451,2097.712641,23968.35352,2372.927353,105.35549,18.753088,15.229779,14.16421,16.295349,295.824577,0.949633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0148-e91.fits,0,58429.77872,2458429.779,2018,NaN,NaN,NaN,NaN,2018,24.578271,23.118736,1.4,15,34,51,0.435901,0.520634,0.457042,0.524256,0,0,0.000219,0.000307,0.000276,0.000309,0,0,1987.388542,1694.654875,1653.159505,1698.501489,0,0,11598425.04,3248.418392,1988.6732,2054.100769,1989.1732,2042.399231,8.302189,-68.314506,5055761.227,1679.105673,2113.413663,2392.225108,32036.16602,3010.984543,108.919895,3982,18.321218,14.945932,13.480632,16.411232,287.688167,0.943265,2819.597738,1933.913314,2820.097738,2162.586686,8.318446,-68.327024,3971064.684,1899.725904,2090.335598,26932.41797,2364.98795,108.105096,17.761903,14.519716,12.74206,16.297371,279.24888,0.935287,2068.517704,2760.931859,2069.017704,1335.568141,8.303695,-68.237907,3638172.998,1826.427903,1991.960915,23302.76172,2166.732599,105.718476,18.880804,15.256747,13.452615,17.06088,287.963834,0.917034,1093.546412,1827.080753,1094.046412,2269.419247,8.284692,-68.339239,3989187.358,1899.322156,2100.321604,23400.66406,2375.781002,104.936571,18.700977,15.324128,14.364209,16.284047,296.719025,0.956113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0149-e91.fits,0,58429.77925,2458429.779,2018,NaN,NaN,NaN,NaN,2018,24.338967,22.937044,1.4,15,34,51,0.434682,0.520476,0.461075,0.520026,0,0,0.000219,0.000306,0.000278,0.000306,0,0,1988.337538,1698.199169,1659.804759,1699.240727,0,0,11622616.86,3248.555311,1988.669739,2054.125488,1989.169739,2042.374512,8.302208,-68.314659,5052144.694,1652.816918,2112.373154,2391.691395,32254.74805,3056.687428,110.149352,3858,18.18195,14.806856,13.279756,16.333955,283.820177,0.94692,2819.393795,1934.025715,2819.893795,2162.474285,8.318443,-68.327259,3978550.55,1899.236275,2094.816007,26076.96289,2407.133244,109.402019,17.605293,14.382388,12.557798,16.206977,276.056249,0.934775,2068.462603,2760.922695,2068.962603,1335.577305,8.303727,-68.238148,3667774.867,1830.905619,2003.257201,22688.35547,2219.105351,106.12007,18.507415,14.995206,13.152476,16.837936,285.153103,0.921351,1093.565537,1827.234393,1094.065537,2269.265607,8.284723,-68.339244,3976291.441,1895.731466,2097.497199,24083.08203,2405.766421,105.605134,18.48294,15.162504,14.169466,16.155542,293.73015,0.962786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0150-e91.fits,0,58429.77977,2458429.78,2018,NaN,NaN,NaN,NaN,2018,24.641607,23.703023,1.4,15,34,51,0.435057,0.520112,0.457931,0.523809,0,0,0.000219,0.000307,0.000277,0.000309,0,0,1982.891211,1691.501705,1651.308675,1694.821441,0,0,11657681.05,3270.769826,1988.662891,2054.03644,1989.162891,2042.46356,8.302217,-68.314699,5071758.778,1765.05132,2125.390259,2386.271772,32187.02539,2873.434172,110.715215,3821,18.476328,15.02186,13.196777,16.846944,282.064436,0.931157,2819.627433,1934.084783,2820.127433,2162.415217,8.318474,-68.327157,3988719.573,1911.939966,2086.215908,27034.95117,2259.832067,109.911871,17.925823,14.60346,12.499161,16.70776,274.833135,0.917977,2068.599083,2760.931137,2069.099083,1335.568863,8.30372,-68.238099,3661635.741,1839.286532,1990.791362,21969.30273,2074.520837,107.210247,18.895857,15.268185,13.121818,17.414552,283.932906,0.902737,1093.471385,1827.071592,1093.971385,2269.428408,8.284722,-68.33946,4007325.736,1912.967819,2094.821302,22496.55078,2270.373496,106.790763,18.929453,15.4357,14.117734,16.753666,289.835614,0.951489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0151-e91.fits,0,58429.78029,2458429.78,2018,NaN,NaN,NaN,NaN,2018,24.733687,23.307632,1.4,15,34,51,0.436111,0.521082,0.457889,0.522881,0,0,0.00022,0.000308,0.000277,0.000308,0,0,1986.329887,1693.947104,1652.549899,1695.91177,0,0,11621969.11,3257.629604,1988.667718,2054.025311,1989.167718,2042.474689,8.302214,-68.314874,5068463.748,1706.656776,2119.594944,2391.241668,32238.55078,2969.820188,110.447313,3809,18.420522,14.959537,13.421257,16.497817,282.221161,0.950029,2819.470402,1933.924631,2819.970402,2162.575369,8.318451,-68.327441,3981375.953,1904.652967,2090.341927,25826.23242,2332.850992,110.785426,17.982809,14.568659,12.687867,16.449451,274.836209,0.933629,2068.400654,2760.749905,2068.900654,1335.750095,8.303727,-68.238364,3650189.576,1832.476236,1991.943745,21116.68945,2138.795349,107.47496,19.030896,15.29145,13.391251,17.19165,284.471363,0.921777,1093.572061,1826.953583,1094.072061,2269.546417,8.28473,-68.339514,3990403.584,1904.331525,2095.435344,22744.45703,2338.14065,106.658909,18.858913,15.41518,14.376043,16.454318,291.792437,0.96567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0152-e91.fits,0,58429.78081,2458429.781,2018,NaN,NaN,NaN,NaN,2018,24.800847,23.51929,1.4,15,34,51,0.435158,0.521074,0.457826,0.522958,0,0,0.00022,0.000308,0.000277,0.000309,0,0,1981.657603,1690.986988,1650.146491,1693.314747,0,0,11633194.86,3265.954483,1988.934841,2054.277002,1989.434841,2042.222998,8.302211,-68.314685,5062282.594,1737.793922,2122.733081,2384.794697,31183.98047,2913.051157,113.668565,3870,18.571669,15.012332,13.323336,16.701327,283.105239,0.938661,2819.734375,1934.197531,2820.234375,2162.302469,8.318465,-68.327187,3985182.086,1910.148799,2086.320232,27303.58203,2293.242044,113.688767,17.998897,14.621869,12.618947,16.624791,276.241331,0.92414,2068.755561,2761.174835,2069.255561,1335.325165,8.303715,-68.238076,3653371.501,1836.542123,1989.26638,22488.04883,2102.304223,110.214087,18.94706,15.238051,13.166301,17.309801,285.01709,0.904895,1093.81196,1827.299767,1094.31196,2269.200233,8.284713,-68.339418,3994641.277,1909.16298,2092.352156,22641.55078,2298.685263,110.041072,18.952076,15.376169,14.190287,16.562051,291.761275,0.955281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0153-e91.fits,0,58429.78138,2458429.781,2018,NaN,NaN,NaN,NaN,2018,24.213556,22.928204,1.4,15,34,51,0.435033,0.521701,0.458265,0.521852,0,0,0.000219,0.000307,0.000277,0.000307,0,0,1987.71716,1697.993704,1657.065109,1699.302341,0,0,11602781.56,3244.635231,1988.808993,2054.126472,1989.308993,2042.373528,8.302201,-68.31447,5047593.931,1651.543199,2110.951167,2391.146707,33290.82031,3056.289374,108.98009,3852,17.987852,14.696274,13.106826,16.285721,282.327361,0.944657,2819.635308,1934.164251,2820.135308,2162.335749,8.318454,-68.326962,3977904.927,1898.369865,2095.431981,26050.18945,2408.598775,108.406974,17.470758,14.31906,12.444269,16.19385,274.3732,0.932153,2068.629149,2761.019628,2069.129149,1335.480372,8.303706,-68.237873,3646213.131,1824.906739,1998.027106,24147.2832,2207.761282,105.360542,18.334952,14.929596,12.972333,16.886859,283.470964,0.916391,1093.645733,1827.256582,1094.145733,2269.243418,8.284705,-68.339185,3978663.501,1895.670074,2098.816432,23748.32813,2409.058087,104.593579,18.259817,15.078425,14.014127,16.142723,292.269365,0.961163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0154-e91.fits,0,58429.7819,2458429.782,2018,NaN,NaN,NaN,NaN,2018,24.298874,23.196662,1.4,15,34,51,0.435941,0.521089,0.45916,0.521491,0,0,0.00022,0.000308,0.000278,0.000308,0,0,1985.965692,1694.350593,1654.451014,1695.653409,0,0,11595885.35,3249.154751,1988.364307,2054.223152,1988.864307,2042.276848,8.302212,-68.314866,5055127.628,1690.444256,2114.919513,2390.222226,30101.37891,2990.41368,107.59692,3801,18.22807,14.646431,12.871578,16.421284,283.408487,0.928371,2819.336115,1934.142019,2819.836115,2162.357981,8.318452,-68.327431,3972474.588,1900.190392,2090.566611,25584.44336,2349.958938,107.390636,17.424827,14.266334,12.166787,16.365881,275.757495,0.913556,2068.082616,2761.163538,2068.582616,1335.336462,8.303724,-68.238335,3648923.591,1828.52731,1995.553236,21750.33789,2158.558958,103.967944,18.667839,14.94695,12.779748,17.114151,283.98235,0.896598,1093.238624,1827.25179,1093.738624,2269.24821,8.284727,-68.339495,3974487.17,1898.096664,2093.932962,22755.99414,2351.149502,103.6578,18.661203,15.073183,13.771506,16.374861,290.556759,0.948222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0155-e91.fits,0,58429.78242,2458429.782,2018,NaN,NaN,NaN,NaN,2018,24.556181,23.404639,1.4,15,34,51,0.434427,0.522581,0.457411,0.521903,0,0,0.000219,0.000308,0.000276,0.000307,0,0,1986.133087,1696.907104,1655.140092,1698.380932,0,0,11646347.51,3259.274171,1988.49649,2053.724331,1988.99649,2042.775669,8.302207,-68.314688,5059486.655,1720.892554,2117.653508,2389.194755,30435.14648,2940.036345,107.219727,3905,18.39732,14.963002,13.257821,16.668183,284.42428,0.934014,2819.36205,1933.623964,2819.86205,2162.876036,8.318461,-68.32719,3997263.197,1908.590828,2094.353142,26706.58984,2322.784875,106.413676,17.822742,14.44671,12.458848,16.434571,276.818408,0.92276,2068.343786,2760.586336,2068.843786,1335.913664,8.303712,-68.238092,3655228.901,1832.16849,1995.028799,22147.37891,2124.030865,103.6032,18.874149,15.174391,13.126307,17.222475,285.513958,0.904286,1093.399398,1826.646406,1093.899398,2269.853594,8.284712,-68.339432,3993855.416,1903.498831,2098.165416,23046.61523,2320.804635,102.965429,18.83164,15.345273,14.145379,16.545167,291.462733,0.95494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0156-e91.fits,0,58429.78295,2458429.783,2018,NaN,NaN,NaN,NaN,2018,24.632693,23.542527,1.4,15,34,51,0.435866,0.519977,0.458604,0.523211,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1985.907155,1693.64949,1653.516947,1696.33549,0,0,11629258.3,3259.040127,1988.616869,2054.203751,1989.116869,2042.296249,8.30221,-68.314689,5068797.303,1741.229485,2120.57307,2390.295988,28865.2168,2911.044952,106.585013,3846,18.408084,14.970015,13.205539,16.73449,283.746072,0.931302,2819.554742,1934.025625,2820.054742,2162.474375,8.318467,-68.327206,3978312.21,1904.290765,2089.130653,24197.5957,2284.771906,106.130933,17.911485,14.569124,12.487133,16.651116,277.064215,0.91658,2068.398978,2761.047621,2068.898978,1335.452379,8.303714,-68.238089,3656387.402,1833.917557,1993.757783,22196.25,2099.888287,102.905029,18.862973,15.188209,13.087802,17.288615,285.485269,0.899816,1093.466373,1827.232292,1093.966373,2269.267708,8.284712,-68.339417,3994558.69,1905.719188,2096.089873,22138.60352,2294.102371,102.575596,18.79205,15.313586,14.037031,16.590141,291.830921,0.947618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0157-e91.fits,0,58429.78347,2458429.783,2018,NaN,NaN,NaN,NaN,2018,24.674148,23.377262,1.4,15,34,51,0.436277,0.520061,0.459151,0.52253,0,0,0.000219,0.000306,0.000277,0.000307,0,0,1992.234911,1697.794765,1658.682619,1699.86597,0,0,11669109.77,3262.018207,1988.808305,2054.273375,1989.308305,2042.226625,8.302215,-68.314882,5090959.932,1716.869032,2122.437837,2398.637945,30553.9375,2965.258174,105.317776,3651,18.464001,14.928761,13.275065,16.582457,284.169687,0.938168,2819.570951,1934.229148,2820.070951,2162.270852,8.318451,-68.327445,3992371.952,1906.485081,2094.10081,26605.86523,2325.379442,105.170402,17.822338,14.418994,12.378672,16.459317,277.454231,0.917565,2068.508601,2761.118901,2069.008601,1335.381099,8.303728,-68.238363,3671919.367,1835.029998,2001.013264,22453.16602,2138.730036,101.947012,18.96977,15.207808,13.149824,17.265791,285.864216,0.902355,1093.683613,1827.313858,1094.183613,2269.186142,8.284731,-68.339507,4004818.447,1907.548774,2099.457954,22625.45313,2332.628973,102.420979,18.807789,15.300861,14.11711,16.484612,293.599232,0.948757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0158-e91.fits,0,58429.78399,2458429.784,2018,NaN,NaN,NaN,NaN,2018,24.801243,23.629311,1.4,15,34,51,0.434965,0.521414,0.458957,0.521386,0,0,0.00022,0.000308,0.000278,0.000308,0,0,1981.044627,1691.395679,1650.777356,1693.039989,0,0,11600529.03,3256.349207,1988.313448,2054.215622,1988.813448,2042.284378,8.302208,-68.314688,5045820.29,1754.09051,2116.904605,2383.584162,29983.55273,2876.602012,105.738526,3933,18.477642,15.025734,13.272416,16.779052,284.276968,0.931291,2819.231858,1934.125216,2819.731858,2162.374784,8.318464,-68.327182,3975696.249,1904.916176,2087.071494,25616.63672,2266.528566,104.070549,17.867152,14.651956,12.623887,16.680025,277.071185,0.921534,2068.133474,2761.063364,2068.633474,1335.436636,8.303711,-68.238088,3649279.081,1833.409201,1990.433494,19804.49219,2080.439441,101.113619,18.964117,15.342135,13.290249,17.394021,285.218263,0.907106,1093.171021,1827.202675,1093.671021,2269.297325,8.284711,-68.339433,3975553.698,1900.977438,2091.320822,21111.03906,2266.447299,100.590554,19.221913,15.496811,14.334402,16.659219,293.050378,0.953713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0159-e91.fits,0,58429.78453,2458429.785,2018,NaN,NaN,NaN,NaN,2018,24.980932,23.667519,1.4,15,34,51,0.435383,0.523624,0.456766,0.521565,0,0,0.00022,0.000309,0.000277,0.000308,0,0,1983.295478,1693.879996,1650.198042,1694.064612,0,0,11628979.4,3262.234736,1988.321829,2054.172387,1988.821829,2042.327613,8.302194,-68.31447,5063054.752,1759.767742,2121.256964,2386.818211,28295.20508,2877.115333,105.694927,3849,18.58795,15.04034,13.334403,16.746276,285.70713,0.931128,2819.284976,1934.01404,2819.784976,2162.48596,8.318448,-68.326978,3996534.013,1910.359845,2092.032045,25813.79688,2271.057662,105.103829,17.859042,14.619927,12.570382,16.669473,278.31065,0.917652,2068.129903,2761.032712,2068.629903,1335.467288,8.303699,-68.237885,3646240.728,1834.035746,1988.096871,21124.58984,2072.001118,102.296161,19.246716,15.383121,13.312822,17.453421,286.970497,0.898447,1093.194735,1827.272249,1093.694735,2269.227751,8.284702,-68.33919,3986204.658,1904.997012,2092.499165,20660.62109,2265.187935,101.568408,19.428777,15.615853,14.479391,16.752314,294.892947,0.949712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0160-e91.fits,0,58429.78506,2458429.785,2018,NaN,NaN,NaN,NaN,2018,24.744642,23.410243,1.4,15,34,51,0.435713,0.523178,0.457499,0.52121,0,0,0.000219,0.000308,0.000277,0.000307,0,0,1987.558905,1696.588847,1653.948255,1697.241659,0,0,11638172.21,3258.66044,1988.71293,2053.899208,1989.21293,2042.600792,8.302228,-68.314772,5070897.995,1721.716837,2119.737713,2392.228983,28278.99023,2945.256668,106.828484,3870,18.360379,14.994336,13.368754,16.619919,284.119759,0.940824,2819.563585,1933.765456,2820.063585,2162.734544,8.318482,-68.327261,3997453.879,1908.355525,2094.711298,24808.61328,2321.783578,105.892368,17.968928,14.556697,12.585406,16.527988,277.361129,0.924378,2068.435981,2760.781647,2068.935981,1335.718353,8.303728,-68.238175,3653145.61,1832.761133,1993.246988,21113.74609,2121.803964,102.922605,18.799229,15.238427,13.262458,17.214396,285.885153,0.909999,1093.49883,1827.021283,1093.99883,2269.478717,8.284732,-68.339511,3987572.724,1902.112952,2096.391132,20833.00586,2316.044449,102.110402,18.869099,15.437294,14.350483,16.524106,293.582214,0.957534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0161-e91.fits,0,58429.78558,2458429.786,2018,NaN,NaN,NaN,NaN,2018,24.824751,23.703866,1.4,15,34,51,0.435021,0.522582,0.456008,0.523435,0,0,0.000219,0.000309,0.000277,0.000309,0,0,1981.973223,1692.174029,1648.538623,1694.099606,0,0,11621963.92,3262.343346,1988.657523,2054.39669,1989.157523,2042.10331,8.302228,-68.31486,5055799.707,1765.17685,2119.659149,2385.194671,28190.04297,2864.188767,106.120165,3883,18.475594,15.093197,13.366716,16.819678,283.881271,0.934874,2819.534416,1934.183547,2820.034416,2162.316453,8.318465,-68.327428,3988900.659,1909.414487,2089.070072,25312.4707,2259.773947,106.095775,18.008338,14.691581,12.643146,16.740015,276.063434,0.921721,2068.442313,2761.146895,2068.942313,1335.353105,8.303741,-68.238357,3639889.689,1833.241433,1985.493904,21381.22656,2062.053832,102.614451,19.1561,15.436808,13.378962,17.494654,284.887434,0.908915,1093.589933,1827.346284,1094.089933,2269.153716,8.284748,-68.339504,3993173.576,1906.894406,2094.071682,21029.63867,2262.194621,102.101782,18.914331,15.44448,14.217976,16.670983,292.402741,0.950514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0162-e91.fits,0,58429.7861,2458429.786,2018,NaN,NaN,NaN,NaN,2018,24.724001,23.603615,1.4,15,34,51,0.43494,0.521386,0.457663,0.522824,0,0,0.00022,0.000308,0.000277,0.000309,0,0,1981.242186,1691.21903,1650.020057,1693.601868,0,0,11605413.71,3257.870598,1988.704056,2053.898873,1989.204056,2042.601127,8.302213,-68.314873,5047658.474,1750.27752,2117.32636,2383.977534,28376.01367,2883.918931,106.081731,3863,18.32176,15.068874,13.374334,16.763415,283.765948,0.937269,2819.590912,1933.801168,2820.090912,2162.698832,8.318452,-68.327439,3977227.751,1905.970367,2086.720665,23771.85938,2272.341218,105.59663,17.909836,14.61396,12.591955,16.635966,276.293379,0.922599,2068.428812,2760.721571,2068.928812,1335.778429,8.303726,-68.238354,3643753.377,1832.097993,1988.841968,21320.74805,2081.814647,102.762582,18.996423,15.329247,13.263886,17.394607,284.361009,0.90892,1093.690948,1826.960354,1094.190948,2269.539646,8.284731,-68.339499,3984432.585,1903.789574,2092.895476,21621.80273,2276.457613,101.778505,18.843232,15.43432,14.223729,16.644912,291.300747,0.955135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0163-e91.fits,0,58429.78663,2458429.787,2018,NaN,NaN,NaN,NaN,2018,25.053971,23.74172,1.4,15,34,51,0.435092,0.521153,0.457092,0.523681,0,0,0.00022,0.000308,0.000277,0.000309,0,0,1979.809749,1689.571894,1647.38334,1693.089278,0,0,11602557.67,3260.040307,1988.407964,2054.292749,1988.907964,2042.207251,8.302231,-68.315086,5048179.952,1770.819166,2118.898128,2382.455242,28972.72266,2850.759721,104.81765,3986,18.729583,15.132152,13.394916,16.869388,284.121114,0.933825,2819.139257,1934.348071,2819.639257,2162.151929,8.318452,-68.327745,3975081.126,1906.929134,2084.545804,25194.10156,2244.769654,104.92825,18.159215,14.682787,12.614142,16.751432,276.949743,0.918987,2068.170235,2761.171365,2068.670235,1335.328635,8.303761,-68.238629,3639739.197,1834.057708,1984.528176,20979.61328,2055.398579,101.808967,19.305415,15.381546,13.281138,17.481954,285.931532,0.900348,1093.321934,1827.342349,1093.821934,2269.157651,8.284754,-68.339568,3987737.344,1904.656506,2093.677958,21170.06836,2251.916752,100.906531,19.297671,15.483003,14.235295,16.730712,291.784478,0.951155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0164-e91.fits,0,58429.78715,2458429.787,2018,NaN,NaN,NaN,NaN,2018,24.671717,23.233996,1.4,15,34,51,0.434175,0.519792,0.459354,0.522578,0,0,0.000218,0.000306,0.000277,0.000307,0,0,1988.951557,1698.551866,1658.947348,1701.374444,0,0,11647783.26,3254.365503,1988.755318,2053.922102,1989.255318,2042.577898,8.3022,-68.314479,5057170.874,1695.890049,2113.885413,2392.358092,30832.52344,2982.015772,105.965255,3883,18.348434,14.979856,13.428362,16.531351,283.870325,0.94638,2819.642565,1933.751263,2820.142565,2162.748737,8.318454,-68.326991,3983721.487,1901.658784,2094.866608,27517.82813,2349.044674,104.73164,17.880391,14.497311,12.605895,16.388727,275.604122,0.931589,2068.474485,2760.761702,2068.974485,1335.738298,8.303703,-68.237887,3666319.072,1832.496699,2000.723425,22940.60742,2161.88489,102.35094,18.751928,15.166662,13.229407,17.103918,284.749882,0.916593,1093.665357,1826.953946,1094.165357,2269.546054,8.284706,-68.339206,3997742.704,1901.721468,2102.170465,22434.17383,2357.312437,101.684531,18.652146,15.284088,14.209327,16.35885,291.764001,0.962744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
